frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.95898,-0.24137,-0.14705,0.46819,0.14249,0.42748
1,-0.95907,-0.24723,-0.15055,-1.59796,-0.31552,0.06107
2,-0.96688,-0.24927,-0.15397,1.8626,0.02036,-0.21374
3,-0.99243,-0.23551,-0.19499,6.1374,2.49364,-1.17048
4,-1.00684,-0.34334,-0.21533,44.48855,21.58779,-11.78626
5,-0.98177,-0.53947,-0.36271,30.0458,34.80916,-36.63104
6,-0.92139,-0.67993,-0.51701,-11.31807,49.99491,-64.59033
7,-0.8265,-0.78866,-0.58854,-35.81679,71.72519,-93.15013
8,-0.79435,-0.90446,-0.63029,-55.64377,91.40967,-121.05852
9,-0.70858,-0.86507,-0.6923,-86.52417,106.81934,-144.48855
10,-0.64103,-0.81681,-0.67529,-91.1145,113.68957,-150.73791
11,-0.53084,-0.71663,-0.68099,-105.93384,113.11959,-143.21628
12,-0.41569,-0.51774,-0.63607,-113.98473,99.75572,-126.36132
13,-0.30428,-0.28743,-0.52384,-91.40967,80.49873,-93.82188
14,-0.22518,-0.1512,-0.41992,-78.35114,50.87023,-58.40204
15,-0.06299,-0.05054,-0.29281,-86.75827,10.32061,-22.08651
16,0.02075,-0.34595,-0.27279,-80.16285,-48.24427,-5.78117
17,-0.0363,-0.66138,-0.72323,-112.9771,-107.98982,-45.79135
18,-0.15015,-0.75464,-1.4091,-125.59796,-91.30789,-127.1145
19,-0.38688,-0.07153,-1.98446,-138.90076,-1.09924,-183.43003
20,-0.75684,0.52124,-2.10221,-146.30025,115.37913,-160.92621
21,-1.04256,1.05591,-1.36239,-171.47074,215.46056,-82.57506
22,-0.99154,1.36483,-0.61605,-117.3944,238.32061,26.30025
23,-0.87345,1.32129,-0.03149,-59.66412,204.76336,140.81425
24,-0.74561,0.87191,0.26579,18.51399,150.66667,224.59033
25,-0.53646,0.3029,0.5201,9.50636,98.2799,267.63359
26,-0.37671,-0.21387,0.63371,-44.52926,16.06107,258.14758
27,-0.30249,-0.54818,0.58,-123.40967,-103.63359,230.31043
28,-0.28939,-1.295,0.15454,-66.34097,-224.62087,211.03308
29,-0.3466,-1.99325,-0.71273,-54.44275,-273.9542,108.87532
30,-0.36304,-1.54386,-1.20329,-56.78372,-242.58524,-43.16539
31,-0.53971,-0.80729,-1.62451,-30.03562,-199.92875,-128.85496
32,-0.56413,-0.35148,-1.65405,-23.77608,-141.23155,-159.86768
33,-0.6224,-0.04224,-1.61613,-21.46565,-94.32061,-162.72774
34,-0.53076,0.24398,-1.35588,-30.75827,-45.25191,-133.32316
35,-0.47249,0.32878,-1.1158,-37.3028,-19.33842,-87.56234
36,-0.42985,0.14258,-0.96362,-31.93893,-8.07125,-34.81934
37,-0.39193,-0.00977,-0.84163,-14.90076,2.41221,1.55725
38,-0.33708,-0.13835,-0.79785,-7.52163,7.08397,20.20356
39,-0.31755,-0.21615,-0.78703,3.87786,6.06616,27.52163
40,-0.32633,-0.20597,-0.78027,12.66158,7.06361,29.2112
41,-0.3387,-0.17505,-0.77303,19.257,8.61069,33.03817
42,-0.34294,-0.15153,-0.74959,31.39949,6.62595,41.79135
43,-0.38029,-0.16203,-0.71281,36.30534,2.68702,55.4402
44,-0.39258,-0.24145,-0.66479,46.25954,-3.74555,69.70992
45,-0.43408,-0.30265,-0.63322,45.2112,-16.36641,78.53435
46,-0.47046,-0.37891,-0.61995,47.47074,-29.04835,83.30789
47,-0.5262,-0.40413,-0.58301,43.16539,-43.05344,87.06361
48,-0.58439,-0.4484,-0.5835,39.9084,-59.69466,89.63868
49,-0.6578,-0.42847,-0.57601,38.68702,-72.67176,86.11705
50,-0.76351,-0.40064,-0.56885,26.70738,-83.71501,85.58779
51,-0.87524,-0.41244,-0.55265,39.68448,-85.99491,78.19847
52,-0.9231,-0.36499,-0.51302,44.63104,-77.9542,64.17303
53,-0.94564,-0.34009,-0.47559,53.88295,-68.99746,48.85496
54,-0.96216,-0.29785,-0.40527,51.97964,-56.02036,38.25954
