frame,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.98503,-0.15259,0.35742,1.07888,1.23155,-4.25445
1,-1.12817,-0.2609,0.34928,4.56997,7.20611,-20.99746
2,-1.5188,-0.95825,0.25749,-42.81934,49.24173,-82.62595
3,-1.88208,-0.80119,-0.17716,-126.06616,123.68448,-196.54962
4,-1.68213,-1.30908,-0.12736,-140.62087,194.96183,-294.68702
5,-1.28149,-1.00065,-0.14502,-254.90076,280.0916,-319.40967
6,-0.6945,-0.72323,-0.21859,-266.514,329.38422,-325.3028
7,0.12321,-0.25911,-0.03621,-351.07379,379.85751,-291.17557
8,0.96387,0.08089,-0.0328,-329.54707,381.61832,-206.7888
9,1.50065,0.51489,0.61711,-242.41221,237.34351,-99.79644
10,1.47046,0.93693,1.11833,-82.9313,-59.68448,54.59542
11,-1.65511,0.17179,0.46639,108.75318,-339.15522,186.36132
12,-1.12362,0.00269,-1.7321,-159.04326,-184.59033,239.71501
13,0.35075,-0.94816,-0.3374,262.24936,42.90076,-59.4402
14,0.75741,0.25798,-0.42277,-39.88804,33.01781,-118.15776
15,0.55811,0.19214,-0.59513,26.72774,10.81934,-58.73791
16,0.47607,0.09049,-0.5599,51.46056,36.63104,-55.45038
17,0.30428,-0.02791,-0.34383,66.47328,44.60051,-78.88041
18,0.27596,-0.00317,-0.23739,61.42494,31.62341,-94.68702
19,0.46314,0.13216,-0.2006,5.67939,6.05598,-78.68702
20,0.77653,0.25879,0.01302,66.12723,-41.56743,-25.97455
21,0.65422,0.15771,-0.06169,162.26972,-94.79898,33.34351
22,0.68563,-0.0765,-0.559,183.9084,-150.03562,147.50127
23,0.15934,-0.62508,-0.7627,125.49618,-201.68957,220.53944
24,-0.18107,-0.80558,-0.72664,224.25445,-185.78117,256.10178
25,-0.50236,-1.00928,-0.62915,157.2112,-182.96183,288.66158
26,-0.91268,-0.78296,-0.4738,125.9542,-179.22646,292.6514
27,-1.4515,-1.70052,-0.2251,200.25445,-97.3944,186.34097
28,-0.90503,-0.90763,-0.18506,93.34351,-75.6743,151.35878
29,-1.03101,-0.52393,-0.02279,50.61578,-105.93384,182.6972
30,-1.14168,-0.3772,0.30786,40.01018,-96.49873,121.76081
31,-1.0791,-0.23332,0.32121,48.9771,-82.44275,38.94148
32,-1.1119,-0.28923,0.12541,81.92366,-41.92366,-19.82697
33,-0.8737,-0.16911,0.51261,26.88041,-9.00763,-4.27481
34,-0.95418,-0.12402,0.41284,-7.86768,-5.33333,1.99491
35,-0.96069,-0.13045,0.40853,3.10433,-0.01018,1.25191
