frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13
0,0.49397590361445903,0.0,1.0,0.0,1.0,0.0,0.9318885448916401,0.8984198645598188,0.3333333333333352,0.5111111111111089,0.48936170212766167,0.3333333333333352,0.5111111111111089,0.4999999999999963
1,0.49397590361445903,0.0,0.4883720930232581,0.0,1.0,0.0,0.9318885448916401,0.8984198645598188,0.3333333333333352,0.5111111111111089,0.48936170212766167,0.3333333333333352,0.5111111111111089,0.4999999999999963
2,0.49397590361445903,0.0,0.4883720930232581,0.0,1.0,0.0,0.9318885448916401,0.8984198645598188,0.3333333333333352,0.5111111111111089,0.48936170212766167,0.3333333333333352,0.5111111111111089,0.4999999999999963
3,0.49397590361445903,0.0,0.4883720930232581,0.0,0.741176470588236,0.32812499999999734,0.9318885448916401,0.8984198645598188,0.3333333333333352,0.5111111111111089,0.48936170212766167,0.6666666666666704,0.5111111111111089,0.4999999999999963
4,0.49397590361445903,0.0,0.4883720930232581,0.0,0.741176470588236,0.32812499999999734,0.9318885448916401,0.8984198645598188,0.3333333333333352,0.5111111111111089,0.48936170212766167,0.3333333333333352,1.0,0.0
5,0.49397590361445903,0.0,0.4883720930232581,0.48888888888888715,0.4941176470588226,0.32812499999999734,0.9318885448916401,0.8487584650112863,0.3333333333333352,0.5111111111111089,0.48936170212766167,0.3333333333333352,0.5111111111111089,0.4999999999999963
6,0.49397590361445903,0.0,0.4883720930232581,0.48888888888888715,0.4941176470588226,0.0,0.9318885448916401,0.8487584650112863,0.6666666666666704,0.5111111111111089,0.48936170212766167,0.3333333333333352,0.0,1.0
7,0.7469879518072317,0.0,0.4883720930232581,0.48888888888888715,0.4941176470588226,0.32812499999999734,0.9318885448916401,0.8013544018058685,0.3333333333333352,0.0,0.48936170212766167,0.3333333333333352,0.5111111111111089,0.4999999999999963
8,0.7469879518072317,0.0,0.4883720930232581,0.48888888888888715,0.24705882352941338,0.32812499999999734,1.0,0.8487584650112863,0.3333333333333352,0.0,0.48936170212766167,0.3333333333333352,0.5111111111111089,0.4999999999999963
9,0.49397590361445903,0.0,0.4883720930232581,0.48888888888888715,0.24705882352941338,0.32812499999999734,1.0,0.9503386004514667,0.3333333333333352,0.0,1.0,0.6666666666666704,0.5111111111111089,0.4999999999999963
10,0.49397590361445903,0.0,0.4883720930232581,0.48888888888888715,0.24705882352941338,0.32812499999999734,0.9318885448916401,0.5214446952595935,0.3333333333333352,0.0,0.48936170212766167,0.6666666666666704,0.5111111111111089,0.4999999999999963
11,0.49397590361445903,0.0,0.4883720930232581,0.48888888888888715,0.24705882352941338,0.32812499999999734,0.8606811145510828,0.6591422121896159,0.3333333333333352,0.5111111111111089,0.48936170212766167,0.6666666666666704,0.5111111111111089,0.4999999999999963
12,0.49397590361445903,0.0,0.4883720930232581,0.0,0.0,0.32812499999999734,0.5356037151702787,0.6591422121896159,0.3333333333333352,0.0,0.48936170212766167,0.6666666666666704,0.5111111111111089,0.4999999999999963
13,0.49397590361445903,0.0,0.4883720930232581,0.0,0.24705882352941338,0.6562500000000002,0.6625386996904026,0.27088036117381475,0.3333333333333352,0.0,0.48936170212766167,0.6666666666666704,0.5111111111111089,1.0
14,0.49397590361445903,0.0,0.0,0.0,0.0,0.6562500000000002,0.40866873065015485,0.39503386004514673,0.3333333333333352,0.0,0.48936170212766167,1.0,0.5111111111111089,0.4999999999999963
