frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13
0,0.32812499999999734,0.942446043165468,0.6619718309859164,0.31884057971014784,0.0,0.9342465753424661,0.8851674641148324,0.8729729729729733,0.3181818181818194,0.0,0.0,0.0,0.0,0.0
1,0.32812499999999734,0.942446043165468,0.3380281690140836,0.31884057971014784,0.0,0.9342465753424661,0.8851674641148324,0.8729729729729733,0.6515151515151509,0.0,1.0,0.48888888888888715,0.0,1.0
2,0.32812499999999734,0.942446043165468,0.6619718309859164,0.31884057971014784,0.0,0.9342465753424661,0.8301435406698563,0.8729729729729733,0.3181818181818194,1.0,1.0,0.48888888888888715,0.0,1.0
3,0.32812499999999734,0.942446043165468,0.3380281690140836,0.0,0.0,0.9342465753424661,0.8301435406698563,0.8729729729729733,0.3181818181818194,1.0,1.0,0.48888888888888715,0.0,1.0
4,0.32812499999999734,0.942446043165468,0.6619718309859164,0.31884057971014784,0.0,1.0,1.0,0.8729729729729733,0.3181818181818194,0.0,1.0,0.48888888888888715,0.0,1.0
5,0.32812499999999734,0.942446043165468,0.6619718309859164,0.31884057971014784,0.0,0.9342465753424661,1.0,0.8729729729729733,0.3181818181818194,1.0,0.0,0.48888888888888715,0.0,0.0
6,0.32812499999999734,0.942446043165468,0.6619718309859164,0.31884057971014784,0.0,0.9342465753424661,1.0,0.8729729729729733,0.6515151515151509,0.0,1.0,0.0,0.0,1.0
7,0.32812499999999734,0.942446043165468,0.3380281690140836,0.31884057971014784,0.0,0.9342465753424661,0.9425837320574157,0.8135135135135131,0.3181818181818194,1.0,1.0,0.48888888888888715,0.0,0.0
8,0.32812499999999734,0.942446043165468,0.3380281690140836,0.31884057971014784,0.5111111111111089,0.9342465753424661,0.9425837320574157,0.7513513513513509,0.3181818181818194,0.0,1.0,0.0,0.0,0.0
9,0.32812499999999734,0.942446043165468,0.6619718309859164,0.31884057971014784,0.5111111111111089,1.0,0.8301435406698563,0.6351351351351346,0.3181818181818194,0.0,1.0,0.48888888888888715,0.0,0.33333333333333826
10,0.32812499999999734,0.942446043165468,0.6619718309859164,0.31884057971014784,0.5111111111111089,1.0,0.7200956937799039,0.4108108108108108,0.3181818181818194,1.0,1.0,0.48888888888888715,0.0,0.0
11,0.32812499999999734,0.942446043165468,0.6619718309859164,1.0,0.5111111111111089,0.9342465753424661,0.5622009569377986,0.3567567567567569,1.0,1.0,1.0,0.48888888888888715,0.0,1.0
12,0.32812499999999734,0.942446043165468,0.6619718309859164,0.6666666666666666,0.5111111111111089,0.9342465753424661,0.6124401913875596,0.4108108108108108,0.3181818181818194,1.0,1.0,0.48888888888888715,0.0,0.0
13,0.32812499999999734,0.942446043165468,0.6619718309859164,0.6666666666666666,0.5111111111111089,0.9342465753424661,0.36363636363636354,0.14864864864864888,1.0,1.0,1.0,0.48888888888888715,1.0,1.0
14,0.32812499999999734,0.2110311750599519,0.6619718309859164,0.6666666666666666,0.5111111111111089,0.9342465753424661,0.3157894736842106,0.09729729729729716,0.6515151515151509,1.0,1.0,0.0,1.0,0.0
15,0.6562500000000002,0.12470023980815342,0.6619718309859164,0.31884057971014784,0.5111111111111089,0.24931506849315083,0.2224880382775119,0.0,1.0,1.0,1.0,0.0,1.0,1.0
16,0.32812499999999734,0.0,0.6619718309859164,0.6666666666666666,0.5111111111111089,0.09863013698630126,0.2224880382775119,1.0,1.0,1.0,1.0,0.0,1.0,1.0
17,0.32812499999999734,1.0,0.6619718309859164,0.31884057971014784,0.5111111111111089,0.0,0.2224880382775119,0.7054054054054054,1.0,1.0,1.0,0.0,0.0,1.0
18,0.32812499999999734,0.942446043165468,0.6619718309859164,0.31884057971014784,0.5111111111111089,1.0,0.3157894736842106,0.7054054054054054,1.0,1.0,1.0,1.0,1.0,1.0
19,0.32812499999999734,1.0,1.0,0.6666666666666666,0.5111111111111089,1.0,0.17464114832535896,0.7054054054054054,1.0,0.0,1.0,0.48888888888888715,0.0,0.0
20,1.0,1.0,0.6619718309859164,0.31884057971014784,0.5111111111111089,1.0,0.0,0.7054054054054054,1.0,1.0,1.0,0.48888888888888715,0.0,0.0
21,1.0,1.0,0.6619718309859164,1.0,0.5111111111111089,1.0,0.2679425837320568,0.7054054054054054,1.0,0.0,1.0,1.0,0.0,0.0
22,0.6562500000000002,0.942446043165468,0.3380281690140836,1.0,0.5111111111111089,1.0,0.4617224880382775,0.7054054054054054,1.0,0.0,1.0,1.0,0.0,0.0
23,0.6562500000000002,0.942446043165468,0.3380281690140836,1.0,1.0,1.0,0.4114832535885165,0.7054054054054054,1.0,0.0,1.0,1.0,0.0,0.0
24,0.32812499999999734,0.942446043165468,0.3380281690140836,1.0,1.0,1.0,0.6124401913875596,0.7054054054054054,1.0,0.0,1.0,1.0,0.0,0.0
25,0.32812499999999734,0.942446043165468,0.0,1.0,1.0,1.0,0.5622009569377986,0.7054054054054054,0.6515151515151509,0.0,1.0,1.0,0.0,0.0
26,0.32812499999999734,0.942446043165468,0.0,0.31884057971014784,1.0,0.9342465753424661,0.6124401913875596,0.7054054054054054,0.6515151515151509,0.0,1.0,1.0,0.0,1.0
27,0.32812499999999734,0.942446043165468,0.0,1.0,0.5111111111111089,1.0,0.6650717703349277,0.5216216216216216,0.6515151515151509,1.0,1.0,1.0,0.0,0.0
28,0.32812499999999734,0.942446043165468,0.0,0.31884057971014784,1.0,1.0,0.7727272727272729,0.7054054054054054,0.6515151515151509,0.0,1.0,1.0,0.0,0.0
29,0.32812499999999734,0.942446043165468,0.3380281690140836,0.31884057971014784,0.5111111111111089,0.9342465753424661,0.6315789473684212,0.7054054054054054,0.3181818181818194,0.0,1.0,0.48888888888888715,0.0,1.0
30,0.32812499999999734,0.942446043165468,0.0,0.31884057971014784,0.5111111111111089,0.9342465753424661,0.6315789473684212,0.7054054054054054,0.6515151515151509,1.0,0.0,0.48888888888888715,0.0,0.0
31,0.32812499999999734,0.942446043165468,0.0,0.31884057971014784,0.5111111111111089,0.9342465753424661,0.6315789473684212,0.7054054054054054,0.3181818181818194,1.0,1.0,1.0,0.0,0.0
32,0.32812499999999734,0.942446043165468,0.3380281690140836,0.31884057971014784,0.5111111111111089,0.9342465753424661,0.6315789473684212,0.7054054054054054,0.3181818181818194,1.0,1.0,0.48888888888888715,0.0,0.0
33,0.32812499999999734,0.942446043165468,0.0,0.31884057971014784,0.5111111111111089,1.0,0.6315789473684212,0.7054054054054054,0.3181818181818194,1.0,1.0,0.48888888888888715,0.0,0.0
34,0.32812499999999734,0.8896882494004794,0.0,0.31884057971014784,0.5111111111111089,0.9342465753424661,0.6315789473684212,0.7054054054054054,0.3181818181818194,1.0,1.0,0.48888888888888715,0.0,0.0
35,0.32812499999999734,0.942446043165468,0.3380281690140836,0.31884057971014784,0.5111111111111089,1.0,0.6315789473684212,0.9378378378378377,0.3181818181818194,1.0,0.0,0.48888888888888715,0.0,0.0
36,0.0,0.942446043165468,0.0,0.31884057971014784,0.5111111111111089,0.9342465753424661,0.6315789473684212,1.0,0.3181818181818194,1.0,1.0,0.48888888888888715,0.0,0.0
37,0.32812499999999734,0.8896882494004794,0.0,0.0,0.5111111111111089,0.9342465753424661,0.8301435406698563,0.9378378378378377,0.3181818181818194,0.0,1.0,0.48888888888888715,0.0,1.0
38,0.32812499999999734,0.8896882494004794,0.0,0.31884057971014784,0.5111111111111089,0.9342465753424661,0.8851674641148324,0.9378378378378377,0.3181818181818194,0.0,1.0,0.48888888888888715,0.0,0.0
39,0.32812499999999734,0.8896882494004794,0.0,0.31884057971014784,0.5111111111111089,0.9342465753424661,0.9425837320574157,0.9378378378378377,0.0,0.0,1.0,0.0,0.0,0.0
40,0.32812499999999734,0.8896882494004794,0.3380281690140836,0.31884057971014784,0.5111111111111089,0.9342465753424661,0.9425837320574157,0.9378378378378377,0.0,1.0,1.0,0.0,0.0,0.0
