frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13
0,1.0,1.0,0.48888888888888715,0.9354838709677412,0.0,0.9160447761194025,0.8851674641148324,0.9378378378378377,0.8840206185567012,0.0,1.0,0.0,0.47826086956522174,1.0
1,0.8833333333333346,1.0,0.48888888888888715,0.9354838709677412,0.0,0.8749999999999998,0.8851674641148324,0.8729729729729733,0.8840206185567012,0.0,0.48936170212766167,0.0,0.0,1.0
2,0.8833333333333346,1.0,0.48888888888888715,0.9354838709677412,0.0,0.8749999999999998,0.8851674641148324,0.8729729729729733,0.8298969072164948,1.0,1.0,0.0,0.47826086956522174,0.48936170212766167
3,0.8833333333333346,1.0,0.0,0.9354838709677412,0.0,0.9160447761194025,0.8851674641148324,0.9378378378378377,0.8840206185567012,0.0,1.0,0.0,0.47826086956522174,1.0
4,0.8833333333333346,1.0,0.48888888888888715,0.9354838709677412,0.48888888888888715,0.9160447761194025,0.8851674641148324,0.8729729729729733,0.8840206185567012,0.0,1.0,0.0,0.0,1.0
5,0.8833333333333346,1.0,0.48888888888888715,0.9354838709677412,0.0,0.9160447761194025,0.9425837320574157,0.8729729729729733,0.8840206185567012,0.0,0.48936170212766167,0.4883720930232581,0.47826086956522174,1.0
6,0.8833333333333346,1.0,0.48888888888888715,0.9354838709677412,0.0,0.9160447761194025,0.8851674641148324,0.9378378378378377,0.8298969072164948,1.0,0.48936170212766167,0.0,0.47826086956522174,1.0
7,0.8833333333333346,1.0,0.48888888888888715,0.9354838709677412,0.0,0.9160447761194025,0.8301435406698563,0.7432432432432434,0.8840206185567012,1.0,0.48936170212766167,0.4883720930232581,0.47826086956522174,0.0
8,0.8833333333333346,1.0,0.48888888888888715,0.9354838709677412,0.48888888888888715,0.9160447761194025,0.9425837320574157,0.8729729729729733,0.8840206185567012,1.0,1.0,0.0,1.0,1.0
9,0.8833333333333346,1.0,0.48888888888888715,0.9354838709677412,0.0,0.9160447761194025,0.8301435406698563,0.7432432432432434,0.8298969072164948,1.0,0.48936170212766167,0.0,0.47826086956522174,0.48936170212766167
10,1.0,1.0,0.0,0.9354838709677412,0.0,0.9160447761194025,0.8851674641148324,0.7513513513513509,0.8298969072164948,0.0,0.48936170212766167,0.0,0.47826086956522174,1.0
11,1.0,1.0,0.48888888888888715,0.9354838709677412,0.0,0.9160447761194025,0.9425837320574157,0.6918918918918917,0.8840206185567012,0.0,1.0,0.4883720930232581,0.47826086956522174,1.0
12,0.8833333333333346,1.0,0.0,0.9354838709677412,0.48888888888888715,0.9589552238805966,0.8301435406698563,0.4108108108108108,0.940721649484536,0.0,0.48936170212766167,0.4883720930232581,0.47826086956522174,1.0
13,1.0,1.0,0.0,0.9354838709677412,0.0,0.9589552238805966,0.7727272727272729,0.7432432432432434,0.8840206185567012,0.0,1.0,0.0,0.0,1.0
14,0.8833333333333346,1.0,0.0,0.9354838709677412,0.48888888888888715,1.0,0.6650717703349277,0.7432432432432434,0.8840206185567012,1.0,1.0,1.0,0.47826086956522174,0.48936170212766167
15,0.8833333333333346,1.0,0.48888888888888715,0.9354838709677412,0.48888888888888715,1.0,0.6650717703349277,0.7432432432432434,0.8298969072164948,1.0,1.0,1.0,0.47826086956522174,1.0
16,0.8833333333333346,1.0,0.0,0.9354838709677412,0.48888888888888715,0.9589552238805966,0.6124401913875596,0.7432432432432434,0.8298969072164948,1.0,0.48936170212766167,0.0,0.47826086956522174,1.0
17,0.8833333333333346,1.0,0.48888888888888715,0.9354838709677412,0.48888888888888715,1.0,0.5622009569377986,0.7432432432432434,0.8840206185567012,1.0,1.0,0.4883720930232581,1.0,1.0
18,0.8833333333333346,1.0,0.0,0.9354838709677412,1.0,0.9589552238805966,0.5622009569377986,0.7432432432432434,0.8298969072164948,1.0,1.0,0.0,0.47826086956522174,1.0
19,0.8833333333333346,1.0,0.48888888888888715,0.9354838709677412,0.48888888888888715,0.9589552238805966,0.5622009569377986,0.46486486486486467,0.8840206185567012,1.0,0.0,0.0,0.0,1.0
20,0.8833333333333346,1.0,0.48888888888888715,0.9354838709677412,1.0,0.9589552238805966,0.6124401913875596,0.7432432432432434,0.8298969072164948,1.0,1.0,0.0,0.0,1.0
21,0.8833333333333346,1.0,0.48888888888888715,1.0,1.0,0.9589552238805966,0.8851674641148324,0.7432432432432434,0.8840206185567012,1.0,1.0,0.4883720930232581,0.0,1.0
22,0.8833333333333346,1.0,0.48888888888888715,1.0,1.0,0.9160447761194025,0.8301435406698563,0.7432432432432434,0.940721649484536,0.0,1.0,0.4883720930232581,0.0,1.0
23,0.8833333333333346,1.0,0.48888888888888715,1.0,0.48888888888888715,0.9589552238805966,0.7727272727272729,0.7513513513513509,0.8840206185567012,1.0,1.0,0.4883720930232581,0.0,1.0
24,0.8833333333333346,1.0,0.48888888888888715,1.0,0.48888888888888715,0.8749999999999998,0.6650717703349277,0.5783783783783787,0.8840206185567012,0.0,1.0,0.4883720930232581,0.47826086956522174,1.0
25,1.0,1.0,0.48888888888888715,1.0,1.0,0.9160447761194025,0.6124401913875596,0.5783783783783787,0.8840206185567012,1.0,1.0,0.4883720930232581,0.47826086956522174,1.0
26,1.0,1.0,1.0,1.0,1.0,0.8749999999999998,0.6650717703349277,0.6351351351351346,0.8840206185567012,0.0,0.48936170212766167,0.0,0.47826086956522174,1.0
