frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13
0,0.8769230769230777,1.0,1.0,0.7395833333333336,0.0,0.6120218579234972,0.5822784810126576,0.568452380952381,1.0,0.0,0.3333333333333333,0.47826086956522174,0.0,0.49504950495049604
1,0.8769230769230777,1.0,1.0,0.7395833333333336,0.23958333333333356,0.7377049180327869,0.6835443037974684,0.568452380952381,0.0,0.0,0.3333333333333333,0.47826086956522174,0.0,0.49504950495049604
2,0.8769230769230777,1.0,1.0,0.7395833333333336,0.23958333333333356,0.7377049180327869,0.6835443037974684,0.568452380952381,0.0,0.0,0.3333333333333333,0.47826086956522174,0.0,0.49504950495049604
3,0.8769230769230777,1.0,0.9024390243902431,0.7395833333333336,0.23958333333333356,0.7377049180327869,0.6835443037974684,0.568452380952381,1.0,0.4999999999999963,0.3333333333333333,0.47826086956522174,0.0,0.49504950495049604
4,0.8769230769230777,1.0,1.0,0.7395833333333336,0.23958333333333356,0.7377049180327869,0.5822784810126576,0.568452380952381,0.0,0.0,0.3333333333333333,0.47826086956522174,1.0,0.49504950495049604
5,0.8769230769230777,1.0,1.0,0.4895833333333317,0.23958333333333356,0.7377049180327869,0.6835443037974684,0.568452380952381,0.0,0.0,0.3333333333333333,0.47826086956522174,1.0,0.49504950495049604
6,0.8769230769230777,1.0,1.0,0.4895833333333317,0.0,0.7377049180327869,0.5822784810126576,0.568452380952381,0.0,0.4999999999999963,0.6666666666666666,0.47826086956522174,1.0,0.24752475247524802
7,0.8769230769230777,1.0,1.0,0.7395833333333336,0.23958333333333356,0.7377049180327869,0.48101265822784817,0.6398809523809521,0.0,0.4999999999999963,0.3333333333333333,0.47826086956522174,0.0,0.49504950495049604
8,0.8769230769230777,1.0,1.0,0.7395833333333336,0.23958333333333356,0.7377049180327869,0.48101265822784817,0.3690476190476186,0.0,0.4999999999999963,0.3333333333333333,1.0,0.0,0.742574257425744
9,0.8769230769230777,1.0,1.0,0.7395833333333336,0.23958333333333356,0.8688524590163925,0.48101265822784817,0.24404761904761918,0.0,0.4999999999999963,0.3333333333333333,0.47826086956522174,0.0,0.24752475247524802
10,0.8769230769230777,1.0,1.0,0.4895833333333317,0.23958333333333356,0.8688524590163925,0.28270042194092887,0.3690476190476186,1.0,0.4999999999999963,0.3333333333333333,1.0,0.0,0.49504950495049604
11,0.8769230769230777,1.0,1.0,0.4895833333333317,0.23958333333333356,0.8688524590163925,0.48101265822784817,0.5029761904761899,1.0,0.0,0.3333333333333333,0.47826086956522174,0.0,0.742574257425744
12,0.8769230769230777,1.0,1.0,0.7395833333333336,0.23958333333333356,1.0,0.3839662447257383,0.568452380952381,1.0,0.0,0.3333333333333333,0.47826086956522174,1.0,0.742574257425744
13,0.8769230769230777,1.0,1.0,0.4895833333333317,0.23958333333333356,0.8688524590163925,0.48101265822784817,0.6011904761904762,0.0,1.0,0.3333333333333333,0.47826086956522174,0.0,0.742574257425744
14,0.8769230769230777,1.0,1.0,0.7395833333333336,0.23958333333333356,1.0,0.6835443037974684,0.6011904761904762,1.0,0.0,0.3333333333333333,0.47826086956522174,1.0,0.0
15,0.8769230769230777,1.0,1.0,0.4895833333333317,0.4895833333333317,1.0,0.5822784810126576,0.6011904761904762,1.0,0.4999999999999963,0.3333333333333333,0.47826086956522174,0.0,0.49504950495049604
16,0.8769230769230777,1.0,0.9024390243902431,0.7395833333333336,0.23958333333333356,1.0,0.48101265822784817,0.6011904761904762,0.0,0.0,0.3333333333333333,0.47826086956522174,0.0,1.0
17,1.0,1.0,0.9024390243902431,0.4895833333333317,0.23958333333333356,0.8688524590163925,0.3839662447257383,0.6011904761904762,0.0,0.4999999999999963,0.6666666666666666,1.0,1.0,0.6138613861386161
18,1.0,1.0,1.0,0.6562499999999983,0.3020833333333322,0.8688524590163925,0.6835443037974684,0.6011904761904762,1.0,0.4999999999999963,1.0,0.47826086956522174,1.0,0.24752475247524802
19,1.0,1.0,1.0,1.0,0.3020833333333322,0.0,0.3839662447257383,0.8511904761904762,0.0,0.0,0.3333333333333333,0.47826086956522174,1.0,0.49504950495049604
20,0.0,1.0,1.0,0.7395833333333336,0.3020833333333322,0.11475409836065609,0.3839662447257383,0.8511904761904762,0.0,0.0,0.3333333333333333,0.47826086956522174,0.0,0.742574257425744
21,0.0,1.0,0.9024390243902431,1.0,1.0,0.11475409836065609,0.3839662447257383,0.7797619047619041,1.0,0.4999999999999963,0.3333333333333333,1.0,1.0,1.0
22,1.0,1.0,0.9024390243902431,1.0,0.7395833333333336,0.0,0.28270042194092887,0.6398809523809521,1.0,0.0,0.3333333333333333,1.0,0.0,0.742574257425744
23,1.0,0.0,1.0,0.4895833333333317,0.4895833333333317,0.11475409836065609,0.28270042194092887,0.568452380952381,1.0,0.4999999999999963,0.3333333333333333,1.0,0.0,0.24752475247524802
24,1.0,0.0,1.0,0.4895833333333317,0.23958333333333356,0.11475409836065609,0.48101265822784817,0.568452380952381,1.0,0.0,0.3333333333333333,0.47826086956522174,0.0,0.742574257425744
25,1.0,1.0,0.0,0.4895833333333317,0.23958333333333356,0.234972677595628,1.0,0.6398809523809521,1.0,0.4999999999999963,0.3333333333333333,0.47826086956522174,1.0,1.0
26,1.0,1.0,1.0,0.0,0.23958333333333356,0.36065573770491777,0.4978902953586495,0.6011904761904762,1.0,0.0,0.3333333333333333,0.47826086956522174,0.0,1.0
27,0.8769230769230777,1.0,1.0,0.6562499999999983,0.3020833333333322,0.48087431693989163,0.4978902953586495,0.6011904761904762,1.0,0.4999999999999963,0.3333333333333333,0.47826086956522174,0.0,0.742574257425744
28,1.0,1.0,1.0,0.4895833333333317,0.23958333333333356,0.8688524590163925,0.4978902953586495,0.6011904761904762,1.0,0.4999999999999963,0.3333333333333333,0.47826086956522174,0.0,0.49504950495049604
29,1.0,1.0,1.0,0.7395833333333336,0.23958333333333356,0.8688524590163925,0.4978902953586495,0.6011904761904762,1.0,0.4999999999999963,0.6666666666666666,0.0,1.0,0.742574257425744
