frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13
0,0.0,0.0,0.8739726027397258,0.946666666666667,0.8803191489361695,0.9318885448916401,1.0,0.6541353383458636,0.5111111111111089,0.0,0.6621621621621631,0.4883720930232581,0.31884057971014784,0.6619718309859131
1,0.0,0.0,0.8739726027397258,1.0,0.941489361702127,0.9318885448916401,1.0,0.6541353383458636,0.5111111111111089,0.5106382978723384,0.6621621621621631,0.4883720930232581,0.31884057971014784,0.3239436619718312
2,0.0,0.0,0.8739726027397258,0.946666666666667,0.8803191489361695,0.9318885448916401,1.0,0.6541353383458636,0.5111111111111089,1.0,0.3243243243243261,0.0,0.31884057971014784,0.6619718309859131
3,0.0,0.0,0.8739726027397258,0.946666666666667,0.8803191489361695,0.9318885448916401,1.0,0.6541353383458636,0.0,0.5106382978723384,0.0,1.0,0.31884057971014784,0.6619718309859131
4,0.0,0.0,0.8739726027397258,0.946666666666667,0.8803191489361695,0.9318885448916401,1.0,0.6541353383458636,0.5111111111111089,0.5106382978723384,0.3243243243243261,1.0,0.31884057971014784,0.6619718309859131
5,0.0,0.0,0.8739726027397258,0.946666666666667,0.8803191489361695,0.9318885448916401,0.9447004608294934,0.6541353383458636,0.5111111111111089,0.5106382978723384,0.6621621621621631,0.4883720930232581,0.31884057971014784,0.3239436619718312
6,0.0,0.0,0.9342465753424661,0.946666666666667,0.8218085106382975,0.9318885448916401,1.0,0.6541353383458636,0.5111111111111089,0.5106382978723384,0.3243243243243261,1.0,0.31884057971014784,0.6619718309859131
7,0.0,0.0,0.8739726027397258,0.946666666666667,0.8218085106382975,0.9318885448916401,0.9447004608294934,0.6541353383458636,0.5111111111111089,0.5106382978723384,0.3243243243243261,0.4883720930232581,0.31884057971014784,0.6619718309859131
8,0.0,0.0,0.8739726027397258,0.8466666666666663,0.7659574468085101,0.9318885448916401,0.9447004608294934,0.6541353383458636,0.5111111111111089,0.5106382978723384,0.6621621621621631,0.4883720930232581,0.6666666666666666,0.6619718309859131
9,0.0,0.0,0.8739726027397258,0.8466666666666663,0.7659574468085101,0.9318885448916401,0.9447004608294934,0.819548872180452,0.5111111111111089,0.5106382978723384,0.3243243243243261,1.0,1.0,0.3239436619718312
10,0.0,0.0,0.9342465753424661,0.8466666666666663,0.5984042553191486,1.0,0.9447004608294934,0.6541353383458636,0.5111111111111089,0.0,0.3243243243243261,0.4883720930232581,0.6666666666666666,0.6619718309859131
