frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13
0,328,328,296,280,288,360,360,360,312,312,312,336,336,336,136,184,192,240,280,200,240,288,280,344,400,280,344,400
1,328,328,296,280,288,360,360,360,312,304,312,336,336,336,136,184,192,240,280,200,240,288,280,344,400,280,344,400
2,328,328,296,280,288,360,360,360,312,312,312,336,336,336,136,184,200,240,280,200,240,288,280,344,400,280,344,400
3,328,328,296,288,288,360,360,360,312,312,312,344,336,336,136,184,192,240,280,200,240,288,280,344,400,280,344,400
4,328,328,296,288,288,360,368,360,312,312,312,344,336,336,136,184,192,240,280,200,248,288,280,344,400,280,344,400
5,328,328,296,288,288,360,368,360,312,312,312,344,336,336,136,184,192,240,280,200,240,288,280,344,400,280,344,400
6,328,328,296,288,288,360,368,360,312,312,312,336,336,336,136,184,192,240,280,200,240,288,280,344,400,280,344,400
7,328,328,296,288,288,360,368,360,312,312,312,344,336,336,136,184,192,240,280,200,240,288,288,344,400,280,344,400
8,328,328,296,288,288,360,368,360,312,312,312,344,336,336,136,184,192,240,280,200,240,288,280,344,400,280,344,400
9,328,328,304,288,288,360,368,360,312,312,312,344,336,336,136,184,192,240,280,200,248,288,280,344,400,280,344,400
10,328,328,304,288,288,360,368,360,312,312,312,344,336,336,136,184,192,240,280,200,248,288,280,344,400,280,344,400
11,336,336,304,288,288,360,368,368,312,304,312,344,336,336,136,184,192,240,280,200,248,288,280,344,400,280,344,400
12,336,336,304,288,288,360,368,368,312,304,304,344,344,336,144,184,192,240,280,200,248,288,280,344,408,280,344,400
13,336,336,304,288,288,360,368,368,312,304,304,344,336,336,144,184,200,240,280,200,248,296,280,344,408,280,344,400
14,336,328,304,288,288,360,368,368,312,304,296,344,336,336,144,192,200,240,280,208,248,296,280,344,408,280,344,400
15,328,328,304,288,288,360,368,368,312,304,296,344,336,336,144,192,200,240,280,208,248,296,280,352,416,280,344,400
16,320,328,296,288,288,360,368,368,312,296,296,344,336,336,152,200,200,248,288,216,256,304,288,352,416,288,344,408
17,320,328,296,280,288,360,368,368,304,296,296,344,336,336,160,208,208,248,288,216,264,304,288,352,416,288,344,400
18,320,328,296,280,288,360,368,368,304,296,296,344,344,336,168,216,216,256,296,224,272,320,296,360,424,288,344,400
19,312,320,288,280,280,352,368,360,296,296,296,336,344,336,184,232,224,264,304,240,280,328,288,360,424,288,344,400
20,312,320,288,272,280,352,368,360,304,288,296,336,336,336,208,256,240,272,312,248,296,352,304,360,424,304,352,408
21,304,320,288,272,280,352,360,360,304,288,296,336,336,336,224,272,256,280,320,264,312,368,304,368,424,312,360,408
22,296,320,288,272,280,352,360,360,304,288,288,328,328,336,248,288,264,288,320,288,336,384,312,368,424,320,360,408
23,296,328,288,272,280,344,360,352,304,288,296,328,328,336,264,296,280,288,328,304,352,400,320,368,424,328,368,408
24,288,328,288,264,280,344,352,352,304,280,288,328,328,328,288,312,296,296,336,312,360,416,336,360,424,344,376,408
25,280,328,288,264,280,344,352,352,304,280,288,328,352,360,312,312,304,304,336,320,376,432,336,368,424,344,376,424
26,280,328,288,264,280,344,352,352,304,280,288,328,344,352,320,312,304,304,344,328,376,432,344,368,424,352,384,432
27,280,328,288,256,280,344,352,344,304,280,288,328,344,352,320,320,312,312,344,328,376,432,344,368,424,352,384,424
28,288,320,288,256,280,344,344,344,304,280,288,328,344,352,304,320,312,312,344,328,376,432,344,360,424,352,384,424
29,280,320,288,256,280,336,344,344,304,280,288,328,344,352,304,320,304,304,336,320,376,432,344,360,424,344,384,424
30,280,320,280,256,280,336,344,344,304,280,288,328,344,352,296,312,296,304,336,312,368,416,328,360,424,336,368,416
31,288,320,280,264,280,336,344,344,304,280,288,328,328,336,280,304,288,304,336,304,360,408,328,360,424,336,368,416
32,288,320,280,264,280,336,344,336,304,280,288,328,344,336,272,304,288,296,336,304,352,408,328,360,424,328,360,408
33,288,320,288,264,280,344,344,336,304,288,288,328,336,336,256,288,272,296,328,296,344,400,320,360,424,328,360,408
34,296,320,288,264,280,344,344,336,304,288,288,336,336,336,240,280,264,288,328,288,336,384,312,360,424,320,360,408
