frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_x_14,rgb_x_15,rgb_x_16,rgb_x_17,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13,rgb_y_14,rgb_y_15,rgb_y_16,rgb_y_17
0,296,296,272,264,264,320,336,336,280,288,288,320,312,312,288,304,280,312,184,216,216,256,288,216,256,288,296,360,416,296,360,408,176,176,184,184
1,296,296,272,264,264,320,336,336,280,288,288,320,312,312,288,304,280,312,184,216,216,256,288,216,256,288,296,360,408,296,360,408,176,176,184,184
2,296,296,272,264,264,320,336,336,280,288,288,320,312,312,288,304,280,312,184,216,216,256,288,216,256,288,296,360,416,296,360,408,176,176,184,184
3,296,296,272,264,264,320,336,336,280,288,288,320,312,312,288,304,280,312,184,216,216,256,288,216,256,296,296,360,416,296,360,408,176,176,184,184
4,296,296,272,264,264,320,336,336,280,288,288,320,312,312,288,304,280,312,184,216,216,256,288,216,256,296,296,360,416,296,360,408,176,176,184,176
5,296,296,272,264,264,320,336,336,280,288,288,320,312,312,288,304,280,312,184,216,216,256,296,216,256,296,296,360,416,296,360,408,176,176,184,184
6,296,296,272,264,264,328,336,336,280,288,288,320,312,312,288,304,280,312,184,216,216,256,296,216,256,296,296,360,416,296,360,408,176,176,184,184
7,296,296,272,264,264,320,336,336,280,288,288,320,312,312,288,304,288,312,184,216,216,256,296,216,256,296,296,360,416,296,360,408,176,176,184,184
8,296,296,272,264,264,328,336,336,280,288,288,320,312,312,288,304,288,312,184,216,216,256,296,216,256,296,288,360,416,296,360,408,176,176,184,184
9,296,296,272,264,256,320,336,336,288,288,288,320,312,312,288,304,288,312,184,216,216,256,288,216,256,288,296,360,416,296,360,408,176,176,184,184
10,296,296,272,264,256,320,336,344,280,288,288,320,312,312,288,304,288,312,184,216,216,248,288,216,248,280,288,360,416,296,360,408,176,176,184,184
11,296,296,272,264,264,320,336,344,280,288,288,320,312,312,296,304,288,312,184,216,216,248,272,216,248,272,296,360,416,296,360,408,176,176,184,184
12,296,296,272,264,272,320,336,336,280,288,288,320,312,312,296,304,288,312,176,216,216,256,248,216,256,248,296,360,416,296,360,416,176,176,184,184
13,296,296,272,264,272,320,336,328,280,288,288,320,312,312,296,304,288,312,176,208,208,256,240,216,256,240,296,360,416,296,360,408,176,176,184,176
14,296,296,272,264,280,320,336,328,280,288,288,320,312,312,296,304,288,312,176,216,216,256,232,216,256,240,296,360,416,296,360,408,176,176,184,184
15,296,296,272,264,280,320,336,328,280,288,288,320,312,312,296,304,288,312,176,216,216,256,240,216,256,232,296,360,408,296,360,408,176,176,184,176
16,296,296,272,256,280,320,336,328,280,288,288,320,312,312,296,304,288,312,184,216,216,256,232,216,256,232,296,360,416,296,360,408,176,176,184,184
17,296,296,272,264,280,320,336,320,280,288,288,320,312,312,296,304,288,312,184,216,216,248,232,216,256,224,296,360,416,296,360,408,176,176,184,184
18,296,296,272,264,280,320,336,320,280,288,288,320,312,312,296,304,288,312,184,216,216,248,224,216,248,216,296,360,408,296,360,408,176,176,184,184
19,304,296,272,264,280,320,336,328,280,288,288,320,312,312,296,304,288,312,184,216,216,232,208,216,240,208,296,360,416,296,360,408,176,176,184,184
20,304,296,280,264,280,320,336,328,288,288,288,320,312,312,296,304,288,312,184,208,208,216,200,208,224,200,296,360,408,296,360,408,176,176,176,184
21,304,304,280,272,280,320,352,336,288,288,288,320,312,312,296,304,288,312,176,208,208,200,192,208,216,200,288,360,416,288,360,416,176,176,176,176
22,304,304,280,272,272,320,320,328,288,288,288,320,312,312,296,304,288,312,176,208,208,200,200,208,200,200,288,360,416,296,360,408,176,176,176,176
23,304,296,280,272,280,320,328,328,288,288,288,320,312,312,296,304,288,312,176,208,208,216,192,208,208,192,288,360,408,288,360,408,176,176,176,176
24,304,304,280,272,280,320,320,328,288,288,288,320,312,312,296,304,288,312,176,208,208,208,192,208,200,192,288,360,408,288,360,408,176,176,176,176
25,304,304,280,272,280,328,320,320,288,288,288,320,312,312,296,312,288,312,176,208,208,208,200,216,200,200,288,360,416,296,360,408,176,176,176,176
26,304,296,280,272,280,320,344,320,288,288,288,320,312,312,296,312,288,312,176,208,208,208,200,208,216,200,288,360,416,288,360,408,176,176,176,184
27,304,296,280,272,280,320,328,320,280,288,288,320,312,312,296,312,288,312,176,208,208,208,192,208,200,184,288,360,408,288,360,408,176,176,176,184
28,304,304,280,272,272,320,336,328,288,288,288,320,312,312,296,304,288,312,176,208,208,216,200,208,216,208,296,360,408,296,360,408,176,176,184,176
29,304,296,280,264,272,320,344,336,288,288,288,320,312,312,296,304,288,312,176,208,208,216,192,208,224,208,296,360,408,288,360,408,176,176,176,184
30,304,296,272,256,248,320,344,352,280,288,288,312,312,312,296,304,288,312,176,208,208,224,224,208,232,224,296,360,408,296,360,408,176,176,184,184
31,304,296,272,256,248,320,344,360,280,288,288,312,312,312,296,304,288,312,184,216,208,232,240,216,232,248,288,360,416,288,360,408,176,176,184,184
32,304,296,272,256,240,320,344,360,280,288,288,312,312,312,296,304,288,312,176,216,208,232,256,216,240,256,288,360,408,288,360,408,176,176,184,184
33,304,296,272,248,232,320,344,368,280,288,288,312,312,312,296,304,288,312,176,216,208,240,272,216,248,280,288,360,416,296,360,416,176,176,176,176
34,304,296,272,256,240,320,344,360,280,288,288,312,312,312,296,304,288,312,176,216,216,248,288,216,248,288,296,360,416,296,360,416,176,176,176,176
35,304,296,272,256,248,320,336,352,280,288,288,312,312,312,296,304,288,312,176,216,216,256,296,216,256,288,296,360,416,296,360,408,176,176,176,176
36,304,296,272,264,256,320,336,336,280,288,288,312,312,312,296,304,288,312,176,216,216,256,296,216,256,288,296,360,416,296,360,408,176,176,176,176
37,304,296,272,264,264,320,328,336,280,288,288,312,312,312,296,304,288,312,176,216,216,256,296,216,256,288,296,360,416,296,360,408,176,176,176,176
38,296,296,272,264,264,320,336,336,280,288,288,312,312,304,296,304,280,312,176,216,216,256,296,216,256,288,296,360,416,296,360,416,176,176,176,176
39,296,296,272,264,264,320,336,336,280,288,288,312,312,312,296,304,280,312,176,216,216,256,296,216,256,288,296,360,416,296,360,416,176,176,176,176
