frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_x_14,rgb_x_15,rgb_x_16,rgb_x_17,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13,rgb_y_14,rgb_y_15,rgb_y_16,rgb_y_17
0,296,296,272,264,264,320,328,328,280,280,288,312,312,312,288,296,280,312,176,208,208,256,296,208,248,296,288,352,416,288,360,416,168,168,176,176
1,296,296,272,264,264,320,328,328,280,280,288,312,312,312,288,296,280,312,176,208,208,256,296,208,256,296,288,352,424,288,352,416,168,168,176,176
2,296,296,264,264,264,320,328,328,280,280,288,312,312,312,288,296,280,312,176,208,208,256,296,208,248,296,288,352,416,288,352,416,168,168,176,176
3,296,296,264,264,264,320,328,328,280,280,288,312,312,312,288,296,280,312,176,208,208,256,296,208,256,296,288,352,416,288,352,416,168,168,176,176
4,296,296,272,264,264,320,328,328,280,280,288,312,312,312,288,296,280,312,176,208,208,256,296,208,248,296,288,352,416,288,352,416,168,168,176,176
5,296,296,272,264,264,320,328,328,280,280,288,312,312,312,288,296,280,312,176,208,208,256,296,208,256,296,288,352,416,288,352,416,168,168,176,176
6,296,296,264,264,264,320,328,328,280,280,288,312,312,312,288,296,280,312,176,208,208,256,296,208,256,296,288,352,416,288,352,416,168,168,176,176
7,296,296,264,264,264,320,328,328,280,280,288,312,312,312,288,296,280,312,176,208,208,256,296,208,256,296,288,352,416,288,352,416,168,168,176,176
8,296,296,272,264,264,320,328,336,280,280,288,312,312,312,288,296,280,312,176,208,208,256,296,208,248,288,288,352,424,296,360,416,176,168,176,176
9,296,296,272,264,264,320,328,336,280,280,288,312,312,312,288,304,280,312,176,208,208,248,288,208,248,288,288,352,416,288,352,416,176,176,176,176
10,296,296,272,264,264,320,328,328,280,280,288,312,312,312,288,304,280,312,176,208,208,240,272,208,240,264,288,352,416,288,352,416,176,176,176,176
11,296,296,272,264,272,320,328,328,280,280,288,312,312,312,288,304,280,312,176,208,208,232,248,208,240,248,288,352,416,288,352,416,176,176,176,176
12,296,296,272,264,272,320,328,320,280,280,288,312,312,312,288,304,280,312,184,208,208,232,224,208,232,216,288,352,416,288,352,416,176,176,176,176
13,296,296,272,264,280,320,328,320,280,280,288,312,312,312,288,304,280,312,176,208,200,232,200,208,232,200,288,352,424,288,352,416,176,176,176,176
14,296,296,280,272,272,320,328,320,280,280,288,312,312,312,288,304,280,312,176,200,200,232,192,200,232,200,288,352,416,288,352,416,176,176,176,176
15,296,296,272,272,272,320,320,320,280,280,288,312,312,312,288,304,280,312,176,200,200,232,192,200,232,200,288,352,416,288,352,416,176,176,176,176
16,296,296,280,272,272,320,320,320,280,280,288,312,312,312,288,304,280,312,176,200,200,232,192,200,232,200,288,352,416,288,352,416,176,176,176,176
17,296,296,280,272,272,320,320,320,280,280,288,312,312,312,288,304,280,312,176,200,200,232,200,200,232,200,288,352,416,288,352,416,176,176,176,176
18,296,296,272,272,272,320,320,320,280,280,288,312,312,312,288,304,280,312,176,200,200,232,200,200,232,200,288,352,416,288,352,416,176,176,176,176
19,296,296,280,272,272,320,320,320,280,280,288,312,312,312,288,304,280,312,176,208,208,232,200,208,232,208,288,352,416,288,352,416,176,176,176,176
20,296,296,280,272,272,320,320,320,280,280,288,312,312,312,288,304,280,312,176,208,208,232,200,208,232,208,288,352,416,288,352,416,176,176,176,176
21,296,296,280,272,272,320,320,320,280,280,288,312,312,312,288,304,280,312,176,208,208,232,200,208,232,208,288,352,416,288,352,416,176,176,176,176
22,296,296,272,272,272,320,320,320,280,280,288,312,312,312,288,296,280,312,176,200,200,232,192,200,232,200,288,352,416,288,352,416,176,176,176,176
23,296,296,280,264,272,320,328,320,280,280,288,312,312,312,288,296,280,312,176,208,208,232,192,208,232,200,288,352,416,288,352,416,176,168,176,176
24,296,296,280,264,272,320,328,320,280,280,288,312,312,312,288,296,280,304,176,208,208,240,200,208,240,208,288,352,416,288,352,416,176,176,176,176
25,296,296,272,264,272,320,328,320,280,280,288,312,312,312,288,304,280,312,176,208,208,240,208,208,240,216,288,352,424,288,352,416,176,176,176,176
26,296,296,272,256,264,320,336,320,280,280,288,312,312,312,288,304,280,312,176,208,208,240,224,208,240,232,288,352,416,288,352,416,176,168,176,176
27,296,296,272,264,264,320,336,320,280,280,288,312,312,312,288,296,280,312,176,208,208,232,240,208,232,240,288,352,424,288,352,416,176,168,176,176
28,296,296,272,264,264,320,328,320,280,280,288,312,312,312,288,296,280,312,176,208,208,232,248,208,240,256,288,352,416,288,352,416,176,168,176,176
29,296,296,264,264,272,320,328,328,280,280,288,312,312,312,288,296,280,304,176,208,208,240,272,208,240,264,288,352,416,288,352,416,168,168,176,176
30,296,296,264,264,264,320,328,328,280,280,288,312,312,312,288,296,280,312,176,208,208,240,272,208,240,272,288,352,416,288,352,416,168,168,176,176
31,296,296,264,264,264,320,328,328,280,280,288,312,312,312,288,296,280,312,176,208,208,248,288,208,248,280,288,360,416,288,352,416,168,168,176,176
32,296,296,264,264,264,320,328,328,280,280,288,312,312,312,288,296,280,312,176,208,208,248,288,208,248,288,288,352,416,288,352,416,168,168,176,176
33,296,296,264,264,264,320,328,328,280,280,288,312,312,312,288,296,280,304,176,208,208,248,288,208,248,288,288,352,416,288,352,416,168,168,176,176
