frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13
0,280,288,256,248,248,328,336,336,272,280,288,304,312,312,120,168,184,240,288,184,232,280,288,360,416,288,352,416
1,280,288,256,248,248,328,336,336,272,280,288,304,312,312,120,168,184,240,288,184,232,280,288,352,416,288,352,408
2,288,288,256,248,248,328,336,336,272,280,288,304,312,312,120,168,184,240,288,184,232,280,288,352,416,288,352,416
3,280,288,256,248,248,328,336,336,272,280,288,304,312,312,120,168,184,240,288,184,232,280,288,360,416,288,352,416
4,280,288,256,248,248,328,336,336,272,280,288,304,312,312,120,168,184,240,288,184,232,280,288,352,416,288,352,416
5,280,288,256,248,256,328,336,336,272,280,288,304,312,312,120,168,184,240,288,184,232,280,288,360,416,288,352,416
6,280,288,256,248,256,328,336,336,272,280,288,304,312,312,120,168,184,240,288,184,232,280,288,352,416,288,352,416
7,280,288,256,248,256,328,336,336,272,280,288,304,312,312,120,168,184,240,288,184,232,280,288,352,416,288,352,416
8,288,288,256,248,256,328,336,336,272,280,288,312,312,312,120,168,184,240,288,184,232,280,288,352,416,288,352,416
9,288,288,256,248,248,328,336,344,272,280,288,312,312,312,120,168,184,240,288,184,232,272,288,360,416,288,352,416
10,288,288,256,248,248,328,336,352,272,280,288,312,312,312,120,168,184,240,288,184,224,264,288,360,416,288,352,416
11,288,288,256,248,248,320,336,352,280,280,288,312,312,312,120,168,184,240,288,184,224,264,288,360,416,288,352,416
12,288,288,256,248,248,320,336,360,280,280,288,312,312,312,120,168,184,240,288,184,216,256,288,360,416,288,352,416
13,296,288,256,248,248,320,336,368,280,280,288,312,312,312,120,168,184,232,280,184,216,240,288,360,416,288,352,416
14,296,296,256,248,248,320,336,368,280,280,288,312,312,304,120,168,184,232,280,184,216,240,288,360,416,288,352,416
15,296,296,264,248,248,320,336,368,280,280,288,312,312,312,120,168,184,232,280,184,208,240,288,360,416,288,352,408
16,304,296,264,248,248,328,336,368,272,280,288,312,312,312,120,168,184,232,280,184,208,240,288,360,416,288,352,416
17,304,296,264,248,248,328,336,360,272,280,288,312,312,312,120,168,184,232,280,184,216,240,288,360,416,288,352,416
18,304,304,264,248,248,336,344,352,272,280,288,312,312,312,120,168,184,232,280,192,224,256,288,360,416,288,352,416
19,304,304,264,248,248,336,344,352,272,280,288,312,312,312,128,168,184,232,280,192,232,272,288,352,416,288,352,416
20,304,304,264,248,248,336,344,360,272,280,288,304,304,312,128,168,184,232,272,192,240,288,288,360,416,288,352,416
21,304,296,264,248,248,328,336,352,272,280,288,312,304,312,128,168,184,232,272,192,240,296,288,360,416,288,352,416
22,304,296,264,248,248,328,328,336,272,280,288,304,304,312,120,168,184,224,272,192,232,264,288,360,424,288,352,416
23,304,296,264,248,248,328,312,304,272,280,288,304,304,312,120,168,184,224,272,192,216,224,288,352,424,288,352,416
24,304,296,264,248,248,328,312,280,272,280,288,304,312,312,120,168,184,224,272,184,200,176,288,352,416,288,352,416
25,296,296,264,256,248,320,304,256,272,280,288,312,312,312,120,168,184,224,280,184,184,144,288,352,416,288,352,416
26,296,296,264,256,256,320,288,256,272,280,288,312,312,312,120,168,184,224,280,176,176,136,288,352,416,288,352,408
27,296,288,264,256,256,320,288,256,272,280,288,312,312,304,120,168,184,232,280,176,176,144,280,352,416,280,352,416
28,296,288,264,256,256,320,288,264,272,280,288,312,312,312,120,168,184,232,280,176,176,152,280,352,416,280,352,416
29,288,288,264,256,256,320,288,264,272,280,288,312,312,312,120,168,184,232,280,176,184,160,280,352,416,280,344,416
30,288,288,256,248,248,320,296,264,272,280,288,312,312,312,120,168,184,232,280,176,192,168,280,352,416,280,344,416
31,288,296,264,248,248,320,304,272,272,280,288,312,312,312,120,168,184,232,280,176,208,184,280,352,416,280,344,416
32,288,288,256,248,248,328,320,280,272,280,288,312,312,312,120,168,184,232,280,184,224,200,288,360,416,280,352,416
33,288,288,256,248,248,328,336,296,272,280,288,312,312,312,120,168,192,232,280,184,232,216,288,360,416,288,352,416
34,288,288,256,248,248,328,344,304,272,280,288,312,312,312,120,168,184,240,288,184,232,232,288,360,416,288,352,416
35,288,288,256,248,248,328,344,312,272,280,288,312,312,312,120,168,184,240,288,184,224,240,288,360,424,288,352,416
36,288,288,256,248,248,328,344,328,272,280,288,312,312,312,120,168,192,240,288,184,224,256,288,360,416,288,352,416
37,288,288,256,248,248,328,344,328,272,280,288,312,312,312,120,168,192,240,288,184,232,264,288,352,416,288,352,416
38,288,288,256,248,248,328,344,336,272,280,288,312,312,312,120,168,192,240,288,184,232,272,288,360,416,288,352,416
39,288,288,256,248,248,328,336,336,272,280,288,312,312,312,120,168,184,240,288,184,232,272,288,360,416,288,352,416
40,288,288,256,248,256,328,336,336,280,280,288,312,312,312,120,168,184,240,288,184,232,280,288,360,416,288,352,408
41,288,288,256,248,256,328,336,336,280,280,288,312,312,312,120,168,184,240,288,184,232,280,288,352,416,288,352,416
42,288,288,256,248,248,328,336,336,272,280,288,312,312,312,120,168,184,240,280,184,232,280,288,360,416,288,352,416
43,288,288,256,248,248,328,336,336,272,280,288,312,312,312,120,168,184,240,288,184,232,280,288,352,416,288,352,416
44,288,288,256,248,248,328,336,336,272,280,288,304,312,312,120,168,184,240,280,184,232,280,288,360,416,288,352,416
45,288,288,256,248,248,328,336,336,272,280,288,304,312,312,120,168,184,240,280,184,232,280,288,360,416,288,352,416
46,288,288,256,248,248,328,336,336,272,280,288,304,312,312,120,168,184,240,280,184,232,280,288,360,416,288,352,416
47,288,288,256,248,248,328,336,336,272,280,288,304,312,312,120,168,184,240,280,184,232,280,288,360,416,288,352,416
48,288,288,256,248,248,328,336,336,272,280,288,304,312,312,120,168,184,240,288,184,232,280,288,360,416,288,352,416
