frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_x_14,rgb_x_15,rgb_x_16,rgb_x_17,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13,rgb_y_14,rgb_y_15,rgb_y_16,rgb_y_17
0,288,288,256,248,248,320,336,336,272,280,280,312,312,320,280,296,272,304,160,200,200,248,296,200,240,288,288,352,416,288,352,416,152,152,160,160
1,288,288,256,248,248,320,336,336,272,280,280,312,312,312,280,296,272,304,160,200,200,248,296,200,240,288,288,352,416,288,352,416,152,152,160,160
2,288,288,256,248,248,320,336,336,272,280,280,312,312,320,280,296,272,304,160,200,200,248,296,200,240,288,288,352,416,288,352,416,152,152,160,160
3,288,288,256,248,248,320,336,336,272,280,280,312,312,320,280,296,272,304,160,200,200,248,296,200,240,288,288,352,416,288,352,416,152,152,160,160
4,288,288,256,248,248,320,336,336,272,280,280,312,312,312,280,296,272,304,160,200,200,248,296,200,240,288,288,352,416,288,352,416,152,152,160,160
5,288,288,256,248,248,320,336,336,272,280,280,312,312,312,280,296,272,304,160,200,200,248,296,200,240,288,288,352,416,288,352,416,152,152,160,160
6,288,288,256,248,248,320,336,336,272,280,280,312,312,312,280,296,272,304,160,200,200,248,296,200,240,288,288,352,416,288,352,416,152,152,160,160
7,288,288,256,248,248,320,336,344,272,280,280,312,312,312,280,296,272,304,160,200,200,248,296,200,240,288,288,352,416,288,360,416,152,152,160,160
8,288,288,256,248,248,320,336,352,272,280,280,312,312,320,280,296,272,304,160,200,200,248,296,200,240,280,288,352,416,288,352,416,152,152,160,160
9,288,288,256,248,248,320,344,368,272,280,280,312,312,320,280,288,272,304,160,200,200,248,296,200,232,272,288,352,416,288,360,416,152,152,160,160
10,288,288,256,248,248,320,344,376,272,280,280,312,312,312,280,296,272,304,160,200,200,248,296,200,232,272,288,352,416,288,352,416,152,152,160,160
11,288,288,256,248,248,320,352,384,272,280,280,312,312,312,280,288,272,304,160,200,200,248,296,200,224,248,288,352,416,288,352,416,152,152,160,160
12,288,288,256,248,248,320,360,400,272,280,280,312,312,320,280,288,272,304,160,200,200,248,296,200,216,232,288,360,416,288,360,416,152,152,160,160
13,288,288,256,248,248,320,360,400,272,280,280,312,312,312,280,288,272,304,160,200,200,248,296,192,208,224,288,360,416,288,360,416,160,152,160,160
14,288,288,256,248,248,320,360,400,272,280,280,312,312,320,280,288,272,304,160,192,200,248,296,192,192,192,288,352,416,288,352,416,152,152,160,160
15,288,288,256,248,248,320,352,392,272,280,280,312,312,320,280,288,272,304,160,192,200,248,296,192,184,168,288,352,416,288,352,416,152,152,160,160
16,288,288,256,248,248,320,352,384,272,280,280,312,312,312,280,296,272,304,160,192,200,248,296,192,176,152,288,352,416,288,360,416,152,152,160,160
17,288,288,256,248,248,320,352,368,272,280,280,312,312,312,280,296,272,304,160,192,200,248,296,192,176,136,288,352,416,288,352,416,152,152,160,160
18,288,288,256,248,248,320,344,352,272,280,280,312,312,312,280,296,272,304,160,192,200,248,296,192,168,128,288,352,416,288,352,416,152,152,160,160
19,288,288,256,248,248,320,344,336,280,280,280,312,312,312,280,296,272,304,160,192,200,248,296,192,168,128,288,352,416,288,352,416,152,152,160,160
20,288,288,256,248,248,320,336,320,272,280,280,312,312,312,280,296,272,304,160,192,200,248,296,192,168,136,288,352,416,288,352,416,152,152,160,160
21,288,288,256,248,256,312,336,304,272,280,280,312,312,312,280,296,272,304,160,192,200,248,296,192,176,144,288,352,416,288,352,416,152,152,160,160
22,296,288,256,248,256,312,336,304,280,280,280,312,312,312,288,296,280,296,168,192,200,248,296,192,176,160,288,352,416,288,352,416,168,160,168,168
