frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13
0,296,296,264,256,264,328,336,336,280,280,288,320,320,312,96,144,168,224,280,168,224,272,272,352,424,264,344,416
1,296,296,264,256,264,328,336,336,280,280,288,320,320,312,96,144,168,224,272,168,224,272,272,352,424,264,344,424
2,296,296,264,256,264,328,336,344,280,280,288,320,320,312,96,144,168,232,272,168,224,272,272,352,424,264,344,416
3,296,296,264,256,264,328,336,344,280,280,288,320,320,312,96,144,168,224,272,168,224,272,272,352,424,264,344,424
4,296,296,264,256,264,328,336,344,280,280,288,320,320,312,96,144,168,224,272,168,224,272,272,344,416,264,344,416
5,296,296,264,256,264,328,336,344,280,280,288,320,320,312,96,144,168,224,272,168,224,272,272,352,424,264,344,416
6,296,296,264,256,264,328,344,336,280,280,288,320,320,312,96,144,168,224,272,168,224,272,264,344,416,264,344,416
7,296,296,264,256,256,328,344,336,280,280,288,320,320,312,96,144,168,224,272,168,224,272,264,344,424,264,344,416
8,296,296,264,256,264,328,344,336,280,280,288,320,320,312,96,144,168,224,272,168,224,272,264,352,424,264,344,416
9,296,296,264,256,264,328,344,336,280,280,288,320,320,312,96,144,168,224,272,168,224,272,264,352,424,264,344,416
10,296,296,264,256,264,328,336,336,280,280,288,312,320,312,96,144,168,224,272,168,224,264,264,344,424,264,344,416
11,296,296,264,256,264,328,336,328,280,280,288,312,320,312,96,144,168,224,272,168,216,256,264,344,424,264,344,416
12,296,296,264,256,264,328,336,328,280,280,288,312,320,312,96,144,168,224,272,168,216,248,264,344,416,264,344,416
13,296,296,264,256,264,328,336,328,280,280,288,320,320,312,96,144,168,224,272,168,208,232,264,344,416,264,344,416
14,296,296,264,256,264,328,336,320,280,280,288,320,320,312,96,144,168,224,272,168,208,232,264,352,424,264,344,416
15,296,296,264,256,264,328,336,320,280,280,288,320,320,312,96,144,168,224,272,168,208,224,264,344,424,264,344,416
16,296,296,264,256,264,328,328,320,280,280,288,320,320,312,96,144,168,224,280,168,208,224,264,344,424,264,344,416
17,296,296,264,256,264,328,328,320,280,280,288,320,320,312,96,144,168,224,272,168,208,224,264,352,424,264,344,416
18,296,296,264,256,264,328,328,312,280,280,288,320,320,312,96,144,168,224,272,168,208,232,264,344,416,264,344,416
19,296,296,264,256,264,328,328,312,280,280,288,320,320,312,96,144,168,224,272,168,208,232,264,344,416,264,344,416
20,296,296,264,256,256,328,320,304,280,280,288,320,320,312,96,144,168,224,272,168,208,232,264,344,416,264,344,416
21,296,296,264,256,256,328,320,296,280,280,288,312,320,312,96,144,168,224,272,168,208,232,264,344,416,264,336,416
22,296,296,264,256,256,328,312,280,280,280,288,312,320,312,96,144,168,224,272,168,208,232,264,344,416,264,344,416
23,296,296,264,256,256,328,304,248,280,280,288,320,320,312,96,144,168,224,272,160,200,216,264,344,424,264,344,416
24,296,296,264,256,256,328,296,232,280,280,288,312,320,312,96,144,168,224,272,160,184,192,264,344,416,264,344,416
25,296,296,264,256,256,328,296,232,280,280,288,312,320,312,96,144,168,224,272,160,184,184,264,344,416,256,344,416
26,296,296,264,256,256,328,296,224,280,280,288,312,320,312,96,144,168,224,272,160,176,160,264,344,424,264,344,416
27,296,296,264,256,256,328,320,240,280,280,288,312,320,312,96,144,168,224,272,152,168,144,264,344,424,256,336,416
28,296,296,264,256,256,328,320,256,280,280,288,312,320,312,96,144,168,224,272,160,160,120,256,344,416,256,336,416
29,296,296,264,256,256,328,296,256,280,280,288,312,320,312,96,144,168,224,272,152,128,96,256,344,416,256,344,416
30,288,296,264,256,256,328,296,272,280,280,288,312,320,312,96,144,168,224,272,152,104,80,256,344,416,256,344,416
31,296,296,264,256,256,328,312,296,280,280,288,312,320,312,96,144,168,224,272,152,104,72,256,344,424,256,336,416
32,296,296,264,256,256,320,328,320,280,280,288,312,320,312,96,144,168,224,272,160,112,72,264,344,416,256,344,416
33,296,288,256,256,256,320,344,336,272,280,288,312,320,312,96,144,168,224,272,160,136,72,264,344,416,256,336,416
34,296,296,256,256,256,328,352,360,272,280,288,312,320,312,96,144,168,224,272,160,136,88,264,344,416,256,344,416
35,296,296,256,256,256,328,360,376,280,280,288,312,320,312,96,144,168,224,272,160,144,96,264,344,416,256,336,416
36,296,296,256,256,256,328,360,384,272,280,288,312,320,312,96,144,168,224,272,160,144,104,264,344,416,256,344,416
37,296,296,256,256,256,328,368,392,272,280,288,312,320,312,96,144,168,224,272,160,152,120,264,344,424,256,344,424
38,296,288,256,256,256,320,368,400,272,280,288,312,320,312,96,144,168,224,272,160,160,136,264,352,424,256,344,424
39,296,296,256,256,256,328,360,400,272,280,288,312,320,312,96,144,168,224,272,160,168,152,264,344,416,256,344,416
40,296,296,256,256,256,328,360,392,280,280,288,312,320,312,96,144,168,224,272,160,176,176,264,344,416,264,336,416
41,296,296,256,256,256,328,352,384,280,280,288,312,320,312,96,144,168,224,272,160,184,192,264,344,424,264,344,416
42,296,296,256,256,256,328,344,368,280,280,288,312,320,312,96,144,168,224,272,160,192,208,264,344,416,264,344,416
43,296,296,264,256,256,328,344,352,280,280,288,312,320,312,96,144,168,224,272,160,200,216,264,344,424,256,336,416
44,296,296,264,256,256,328,336,344,280,280,288,312,320,312,96,144,168,224,272,160,200,224,264,344,416,264,336,416
45,296,296,264,256,256,328,336,328,280,280,288,312,320,312,96,144,168,224,272,168,200,224,264,344,416,264,344,416
46,296,296,264,256,256,328,328,320,280,280,288,312,320,312,96,144,168,224,272,168,200,232,264,344,416,264,344,416
47,296,296,264,256,256,328,320,304,280,280,288,312,320,312,96,144,168,224,272,168,208,224,264,344,416,264,344,416
48,296,296,264,256,256,328,320,304,280,280,288,312,320,312,96,144,168,224,272,168,208,224,264,344,416,256,336,416
49,296,296,264,256,256,328,320,296,280,280,288,312,320,312,96,144,168,224,272,168,208,224,264,344,416,264,344,416
50,296,296,264,256,256,328,320,304,280,280,288,312,320,312,96,144,168,224,272,168,208,224,264,344,416,256,336,416
51,296,296,264,256,256,328,320,304,280,280,288,312,320,312,96,144,168,224,272,168,208,224,264,344,416,264,344,416
52,296,296,264,256,256,328,328,304,280,280,288,312,320,312,96,144,168,224,272,168,208,232,264,344,416,264,336,416
53,296,296,264,256,256,328,328,312,280,280,288,312,320,312,96,144,168,224,272,168,208,232,264,344,416,264,344,416
54,296,296,264,256,256,328,328,312,272,280,288,312,320,312,96,144,168,224,272,168,208,240,264,344,416,264,344,416
55,296,296,256,256,256,328,328,312,272,280,288,312,320,312,96,144,168,224,272,160,208,248,264,352,416,264,344,416
56,296,296,256,256,256,328,328,320,272,280,288,312,320,312,96,144,168,224,272,160,208,248,264,344,416,264,344,416
57,296,296,256,256,256,328,336,320,272,280,288,304,320,312,96,144,168,224,272,160,216,256,264,352,424,264,344,416
58,296,296,256,256,256,328,336,328,272,280,288,312,320,312,96,144,168,224,280,168,216,256,264,344,416,264,344,416
59,296,296,256,256,256,328,336,328,272,280,288,312,320,312,96,144,168,224,280,168,216,264,264,352,424,264,344,416
60,296,296,256,256,256,328,336,328,272,280,288,312,320,312,96,144,168,224,280,168,216,264,264,344,416,264,344,416
61,288,296,256,256,256,328,336,328,272,280,288,312,320,312,96,144,168,224,280,168,216,264,264,352,416,264,344,416
62,296,296,256,256,256,328,336,336,272,280,288,312,320,312,96,144,168,232,280,168,224,272,264,344,416,264,344,416
63,288,296,256,256,256,328,336,336,272,280,288,312,320,312,96,144,168,232,280,168,224,272,264,352,416,264,344,416
