frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13
0,288,288,264,256,272,312,320,304,280,280,272,296,320,304,216,256,272,304,336,272,312,328,336,360,400,336,352,432
1,288,288,264,256,272,312,320,304,280,288,304,304,320,264,216,256,272,304,336,272,312,328,328,360,440,328,352,400
2,288,288,264,256,272,312,320,296,272,280,272,296,320,304,216,256,272,304,336,272,312,336,336,360,408,336,352,432
3,288,288,264,256,272,312,320,304,272,280,272,296,296,304,216,256,272,304,336,272,312,328,336,360,408,336,360,432
4,288,288,264,256,272,312,320,304,272,280,272,296,320,296,216,264,272,304,336,272,312,328,336,360,408,336,352,416
5,288,288,264,256,272,312,320,304,272,280,280,296,320,296,216,264,272,304,336,272,312,328,336,352,416,336,352,416
6,288,288,264,256,272,312,320,304,272,280,272,296,296,304,216,264,272,304,336,272,304,328,336,352,408,336,352,440
7,288,288,264,256,272,312,320,304,272,280,304,296,320,296,224,264,272,304,336,272,312,328,336,360,440,336,352,376
8,288,288,264,256,272,312,320,296,272,280,272,296,328,304,224,264,272,312,336,272,312,336,336,352,400,336,344,432
9,288,288,264,256,272,312,320,304,272,280,272,304,320,304,224,264,272,312,336,272,312,328,336,352,400,336,352,424
10,288,288,264,256,272,312,320,296,272,280,272,296,296,296,224,272,280,312,336,280,312,336,336,352,408,344,352,424
11,280,280,256,256,272,312,320,304,272,272,280,296,296,296,240,280,288,320,336,288,312,336,344,360,416,336,352,416
12,280,280,256,256,272,304,320,304,272,280,280,304,296,304,240,280,288,320,336,288,312,328,344,360,416,336,352,424
13,280,280,256,256,280,304,320,304,272,280,280,304,296,296,232,280,288,320,336,280,312,328,336,360,416,336,352,416
14,280,280,256,256,272,312,320,304,272,272,280,304,288,296,232,272,280,312,328,280,304,328,336,360,416,336,360,424
15,280,280,256,248,272,304,320,296,272,272,280,304,288,296,216,264,264,296,328,272,304,328,328,360,424,328,360,424
16,280,280,256,248,272,312,320,296,272,280,280,304,288,304,208,248,256,288,320,264,296,320,328,368,416,320,368,424
17,280,280,256,256,264,312,312,296,272,272,280,304,296,296,192,232,248,288,320,248,288,320,320,368,416,312,368,424
18,280,280,256,256,264,312,312,296,272,280,280,304,296,296,184,224,240,280,312,240,280,312,312,368,416,312,360,416
19,280,280,256,248,264,312,312,304,272,272,280,296,296,296,168,208,232,272,304,224,272,312,304,360,416,304,360,416
20,280,280,256,248,256,312,312,304,272,272,280,296,296,296,160,200,224,272,304,216,264,304,296,360,416,296,360,424
21,280,280,256,248,248,312,320,312,272,272,272,296,296,296,152,200,216,264,304,216,256,296,296,360,408,296,360,416
22,280,280,256,248,240,312,320,312,272,272,272,296,296,296,152,200,216,264,304,216,264,304,296,360,408,296,360,416
23,280,280,256,248,240,312,320,312,272,272,272,296,296,296,152,200,216,264,304,216,264,304,296,360,408,296,360,416
24,280,288,264,248,240,312,320,320,272,272,272,304,296,304,152,200,216,256,288,216,256,304,296,352,408,296,360,416
25,280,288,256,248,240,312,320,320,272,272,272,304,296,296,152,200,216,264,304,216,264,312,296,352,408,296,360,424
26,280,280,256,248,240,312,320,320,272,272,272,304,304,304,152,200,224,264,304,216,264,312,296,360,408,296,360,424
27,280,280,256,248,248,312,320,320,272,272,272,304,304,304,152,200,216,264,304,216,256,312,296,360,408,296,360,416
28,280,280,256,248,248,312,320,320,272,272,272,296,304,296,152,200,216,264,304,216,256,296,296,360,408,304,360,424
29,280,280,256,248,248,312,320,320,272,272,272,304,304,304,152,200,224,264,312,216,256,304,296,360,408,296,360,424
30,280,280,256,248,248,312,320,320,272,272,272,304,304,304,152,200,224,264,312,216,256,304,296,352,408,296,352,416
31,280,288,256,248,248,312,320,320,272,272,272,304,304,304,152,200,216,264,304,216,256,296,296,360,408,296,352,416
32,280,288,256,248,248,312,320,320,272,272,272,304,304,304,152,200,224,264,304,216,256,304,304,360,416,304,360,424
33,280,288,256,248,248,312,320,320,272,272,272,304,304,296,152,200,224,264,304,216,256,304,304,360,416,304,360,424
34,280,288,256,248,248,312,320,320,272,272,272,296,296,304,152,200,224,264,304,216,256,304,304,360,408,304,360,424
35,280,288,256,248,248,312,320,320,272,272,272,304,304,296,152,200,216,264,304,216,256,280,304,360,416,304,360,424
36,280,288,256,248,248,312,320,320,272,272,272,304,304,304,152,200,216,264,304,216,256,280,296,360,408,296,360,424
37,280,288,256,248,248,312,320,320,272,272,272,304,304,296,152,200,216,264,304,216,256,304,296,360,408,296,360,424
38,280,288,256,248,248,312,320,320,272,272,272,304,304,296,152,200,216,264,304,216,256,280,296,360,408,296,360,424
