frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13
0,296,296,264,264,264,320,328,336,280,288,288,312,312,304,152,200,208,256,296,216,256,296,296,360,424,296,360,424
1,296,296,264,264,264,320,328,336,288,288,288,312,312,304,152,200,216,256,296,216,256,296,296,360,424,296,360,424
2,296,296,264,264,264,320,328,336,280,288,288,312,312,304,152,200,208,256,296,216,256,296,296,360,424,296,360,424
3,296,296,264,264,264,320,328,336,280,288,288,312,312,304,152,200,216,256,296,216,256,296,296,360,424,296,360,424
4,296,296,264,264,264,328,328,336,280,288,288,312,312,304,152,200,216,256,296,216,256,296,296,360,424,296,360,424
5,296,296,264,264,264,328,328,336,280,288,288,312,312,304,152,200,208,256,296,216,256,296,296,360,424,296,352,424
6,296,296,264,264,264,328,328,328,280,288,288,312,312,304,152,200,208,256,296,216,256,296,296,360,424,296,360,424
7,296,296,264,264,264,328,336,328,280,288,288,312,312,304,152,200,208,256,296,216,256,296,296,360,424,296,360,424
8,296,296,264,264,264,320,336,328,280,288,288,312,312,304,152,200,208,256,296,208,256,288,304,360,424,296,360,424
9,296,296,264,264,264,320,336,312,280,288,288,312,312,304,152,200,208,256,296,208,248,272,296,360,424,296,360,424
10,296,296,264,264,264,320,336,312,280,288,288,312,312,304,152,200,208,256,296,208,240,264,296,360,424,296,360,424
11,296,296,264,264,264,320,328,296,288,288,288,312,312,304,152,200,216,256,296,208,232,232,296,360,424,296,360,424
12,304,296,264,264,264,320,328,296,280,288,288,320,312,304,152,200,216,256,296,200,208,192,296,360,424,296,360,424
13,296,296,264,264,264,320,328,304,288,288,288,320,312,304,152,200,208,256,296,200,200,184,296,360,424,296,360,424
14,296,296,264,264,264,312,328,296,280,288,288,312,312,304,160,200,216,256,296,208,200,168,296,360,424,296,360,424
15,304,296,264,264,264,320,328,304,280,288,288,312,312,304,152,200,208,256,296,208,192,160,296,360,424,296,360,424
16,304,296,264,264,264,320,336,320,280,288,288,312,312,304,152,200,208,256,296,208,192,152,296,360,424,296,360,424
17,296,296,264,264,264,320,336,328,280,288,288,312,312,304,152,200,216,256,296,208,192,152,296,360,424,288,360,424
18,296,296,264,264,264,320,344,344,280,288,288,312,312,304,152,200,216,256,296,208,200,160,296,360,424,296,360,424
19,296,288,264,256,264,320,344,360,280,288,296,312,312,304,152,200,216,256,296,208,208,176,296,360,424,296,360,424
20,296,288,264,256,264,320,352,368,280,288,288,312,312,304,152,200,216,256,296,208,216,192,296,360,424,288,360,424
21,296,288,264,256,264,320,344,376,280,288,288,312,312,304,152,200,216,256,296,208,216,200,296,360,424,296,360,424
22,296,288,264,256,264,320,344,376,280,288,288,312,312,304,152,200,216,256,296,208,224,224,296,360,424,288,360,424
23,296,288,264,256,264,320,344,368,280,288,288,312,312,304,152,200,216,256,296,208,224,240,296,360,424,288,360,424
24,296,288,264,256,264,320,344,352,280,288,288,312,312,304,152,200,216,256,296,208,232,256,296,360,424,296,360,424
25,296,296,264,264,264,320,336,336,280,288,288,312,312,304,152,200,208,256,296,208,240,272,296,360,424,296,360,424
26,296,288,264,264,264,320,328,320,280,288,288,312,312,304,152,200,208,256,296,208,240,264,296,360,424,296,360,424
27,296,296,264,264,264,320,320,296,288,288,288,312,312,304,152,200,216,256,296,208,240,256,296,360,424,296,360,424
28,296,296,264,264,264,320,320,280,280,288,288,312,312,304,152,200,216,256,296,208,232,240,296,360,424,296,360,424
29,296,296,264,256,264,320,320,288,280,288,296,312,312,304,152,200,208,232,296,208,232,224,296,360,424,296,360,424
30,296,296,272,264,264,320,320,280,288,288,288,312,312,304,152,200,216,256,296,200,224,208,296,360,424,296,360,424
31,296,296,264,264,264,320,320,288,280,288,288,312,312,304,152,200,208,256,296,208,216,192,296,360,424,296,360,424
32,296,296,264,264,264,320,320,280,280,280,288,312,312,304,152,200,216,256,296,200,208,176,296,360,424,296,360,424
33,296,296,264,264,264,320,320,304,280,288,288,312,312,304,152,200,216,256,296,200,208,184,296,360,424,296,360,424
