frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_x_14,rgb_x_15,rgb_x_16,rgb_x_17,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13,rgb_y_14,rgb_y_15,rgb_y_16,rgb_y_17
0,296,296,272,264,264,328,336,336,280,288,296,320,312,312,296,304,288,312,184,216,216,256,296,216,256,296,296,360,416,296,360,416,176,176,184,184
1,304,296,272,264,264,328,336,336,280,288,296,320,312,312,296,304,288,312,184,216,216,256,296,216,256,296,296,360,416,296,360,416,176,176,184,184
2,296,296,272,264,264,328,336,336,280,288,296,320,312,312,296,304,288,312,184,216,216,256,296,216,256,296,296,360,416,296,360,416,176,176,184,184
3,296,296,272,264,264,328,336,336,280,288,296,320,312,312,296,304,288,312,184,216,216,256,296,216,256,296,296,360,416,296,360,416,176,176,184,184
4,296,296,272,264,264,328,336,336,280,288,296,320,312,312,296,304,288,312,184,216,216,256,296,216,256,296,296,360,416,296,360,416,176,176,184,184
5,304,296,272,264,264,328,336,336,280,288,296,320,312,312,296,304,288,312,184,216,216,256,296,216,256,296,296,360,416,296,360,416,176,176,184,184
6,304,296,272,264,264,328,336,336,280,288,296,320,312,312,296,304,288,312,184,216,216,256,296,216,256,296,296,360,416,296,360,416,176,176,184,184
7,296,296,272,264,264,328,336,336,280,288,296,320,312,312,296,304,288,312,184,216,216,256,296,216,256,296,296,360,416,296,360,408,176,176,184,184
8,296,296,272,264,264,328,336,336,280,288,296,320,312,312,296,304,280,312,184,216,216,256,296,216,256,296,296,360,416,296,360,408,176,176,184,184
9,296,296,272,264,264,320,336,336,280,288,296,320,312,312,288,304,280,312,184,216,216,256,296,216,248,288,296,360,416,296,360,416,176,176,184,184
10,296,296,272,264,264,320,336,328,280,288,296,320,312,312,288,304,280,312,184,216,216,256,296,216,248,272,296,360,416,296,360,416,176,176,184,184
11,296,296,272,264,264,320,336,304,288,288,296,320,312,312,288,304,280,312,184,216,216,256,296,208,240,240,296,360,416,296,360,416,176,176,184,184
12,296,296,272,264,264,320,328,296,288,288,296,320,312,312,288,304,280,312,184,216,216,256,296,208,232,232,296,360,416,296,360,416,176,176,184,184
13,296,296,272,264,272,320,320,312,288,288,296,320,312,312,288,304,280,312,184,216,216,256,296,208,208,208,296,360,416,296,360,408,176,176,184,184
14,296,296,272,264,272,320,320,304,288,288,296,320,312,312,288,304,280,312,184,208,216,256,296,208,208,208,296,360,416,296,360,416,176,176,184,184
15,296,296,272,264,272,320,320,304,288,288,296,320,312,312,288,304,280,312,184,208,216,256,296,208,208,192,296,360,416,296,360,416,176,176,184,184
16,280,296,272,264,264,320,312,280,288,288,296,320,312,312,288,288,280,304,176,208,216,256,296,208,184,168,296,360,416,296,360,416,176,176,192,184
17,296,296,272,264,264,320,328,304,288,288,296,320,312,312,288,304,280,312,184,216,216,256,296,208,184,160,296,360,416,296,360,416,176,176,184,184
18,296,296,272,264,264,320,336,320,288,288,296,320,312,312,288,304,280,312,184,216,216,256,296,208,184,152,296,360,416,296,360,408,176,176,184,184
19,296,296,272,264,264,320,344,336,280,288,296,320,312,312,288,304,280,312,184,216,216,256,296,208,184,152,296,360,416,296,360,416,176,176,184,184
20,296,296,272,264,264,320,352,360,280,288,296,320,312,312,288,296,280,304,184,216,216,256,296,208,200,160,296,360,416,296,360,416,176,176,184,184
21,296,296,272,264,264,320,352,368,280,288,296,312,312,312,288,296,280,304,184,216,216,256,296,208,208,176,296,360,416,296,360,416,176,176,184,184
22,296,296,272,264,264,320,352,376,280,288,296,312,312,312,288,296,280,304,184,216,216,256,296,208,216,200,288,360,416,288,360,416,176,176,184,184
23,296,296,272,264,264,320,352,376,280,288,296,312,312,312,288,296,280,304,184,216,216,256,296,208,224,216,296,360,416,296,360,416,176,176,184,184
24,288,296,272,264,264,320,344,368,280,288,296,312,312,312,288,296,280,304,184,216,216,256,296,208,232,232,296,360,416,288,360,416,176,176,184,184
25,288,296,272,264,264,320,336,352,280,288,296,312,312,312,288,296,280,304,184,216,216,256,296,208,240,256,296,360,416,296,360,416,176,176,184,184
26,288,296,272,264,264,320,328,336,280,288,296,320,312,312,288,296,280,304,184,216,216,256,296,208,248,264,296,360,416,296,360,416,176,176,184,184
27,296,296,272,264,264,320,320,312,288,288,296,312,312,312,288,296,280,304,184,216,216,256,296,208,240,256,296,360,416,288,360,416,176,176,184,184
28,296,296,272,264,264,320,320,296,288,288,296,320,312,312,288,296,280,304,184,216,216,264,296,208,240,248,296,360,416,296,360,416,176,176,184,184
29,296,296,272,264,264,320,320,272,288,288,296,320,312,312,288,296,280,304,184,216,216,256,296,208,248,232,296,360,416,296,360,416,176,176,184,184
30,296,296,272,264,264,320,320,272,288,288,296,320,312,312,288,296,280,304,184,216,216,256,296,208,248,216,296,360,416,296,360,416,176,176,184,184
31,296,296,272,264,264,320,320,520,288,288,296,320,312,312,288,296,280,304,184,216,216,256,296,208,248,360,296,360,416,296,360,416,176,176,184,184
