frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13
0,296,296,272,264,264,328,336,336,288,288,288,312,312,312,160,200,216,256,296,216,256,296,296,360,424,296,352,424
1,296,296,272,264,264,328,336,336,288,288,288,312,312,312,160,200,216,256,296,216,256,296,296,360,424,296,352,416
2,296,296,272,264,264,328,336,336,288,288,288,312,312,312,160,200,216,256,296,216,256,296,296,360,424,296,352,416
3,296,296,272,264,264,328,336,336,288,288,288,312,312,312,160,200,216,256,296,216,256,296,296,352,424,296,352,416
4,296,296,272,264,264,328,336,336,288,288,288,312,312,312,160,200,216,264,296,216,256,296,296,360,424,296,352,424
5,296,296,272,264,264,328,336,336,288,288,288,312,312,312,160,200,216,264,296,216,256,296,296,360,424,296,360,424
6,296,296,272,264,264,328,336,336,288,288,288,312,312,312,160,200,216,256,296,216,256,296,296,360,424,296,352,424
7,296,296,272,264,264,328,336,336,288,288,288,312,312,312,160,200,216,256,296,216,256,296,296,352,424,296,352,424
8,296,296,272,264,264,328,336,336,288,288,288,320,312,312,160,200,216,256,296,216,256,296,296,352,424,296,352,424
9,296,304,272,264,272,328,336,336,288,288,288,320,312,312,152,200,216,256,296,216,256,288,296,352,424,296,352,424
10,296,304,272,272,272,328,336,344,288,288,288,312,312,312,160,200,216,256,296,216,256,288,296,360,424,296,352,424
11,296,304,272,272,272,328,336,344,288,288,288,320,320,312,160,200,216,256,296,216,256,288,296,360,424,296,352,424
12,304,304,272,272,272,328,336,344,288,288,288,320,320,312,160,200,216,256,288,216,256,288,296,360,416,296,360,416
13,304,304,280,272,272,328,336,344,288,288,288,320,320,312,160,200,216,256,288,216,256,296,296,352,400,296,352,416
14,296,304,280,272,264,328,336,336,288,288,288,320,320,312,160,200,216,256,296,216,264,304,288,344,400,296,352,416
15,296,304,280,272,264,328,336,328,288,288,288,312,320,312,160,200,216,256,288,216,256,296,296,344,392,288,352,416
16,296,304,280,272,264,328,336,320,288,288,288,312,312,312,160,200,216,256,288,216,256,288,288,344,400,288,344,416
17,296,304,272,272,264,328,336,320,288,288,288,312,320,312,160,200,216,256,288,216,256,280,288,352,408,288,352,424
18,296,304,272,272,264,328,328,320,288,288,288,312,320,312,160,200,216,256,288,216,256,280,288,352,408,288,352,424
19,296,296,272,264,264,328,328,320,288,288,288,312,320,312,160,200,216,256,288,216,256,280,288,360,424,288,352,424
20,296,296,272,264,264,320,328,320,288,288,288,312,312,312,160,200,216,256,288,216,256,288,296,360,424,296,360,424
21,296,296,272,264,264,320,328,320,280,288,288,312,312,312,160,200,216,256,296,216,264,296,296,360,416,296,352,416
22,288,296,264,264,264,320,328,328,280,280,288,312,312,312,152,200,216,256,296,216,256,296,296,360,416,296,360,424
23,288,288,264,256,264,320,328,336,280,280,288,312,312,312,160,200,216,264,296,216,256,296,296,360,416,296,360,424
24,288,288,264,256,264,320,328,336,280,280,288,312,304,312,160,200,216,256,296,216,256,288,296,352,416,296,352,416
25,288,288,264,256,264,320,328,336,280,280,288,312,304,312,160,200,216,256,288,216,256,288,296,352,416,288,352,416
26,288,288,264,256,264,312,328,336,280,280,288,304,304,312,160,200,216,256,288,216,256,288,296,360,416,288,352,408
27,288,288,264,256,256,312,328,336,280,280,288,304,304,312,160,200,216,256,288,216,256,288,296,352,416,288,352,408
28,288,288,264,256,256,320,328,336,280,280,288,312,312,312,152,200,216,256,288,216,256,288,296,360,416,296,352,416
29,288,288,264,256,256,320,328,336,280,280,288,312,312,304,160,200,216,256,296,216,256,296,296,360,424,296,352,424
30,288,288,264,256,256,320,328,328,280,280,288,304,312,312,160,200,216,256,296,216,256,296,296,360,424,296,360,424
31,288,296,264,264,256,320,328,328,280,288,288,312,312,304,152,200,216,256,296,216,264,296,304,360,416,304,360,416
32,296,296,272,264,256,320,328,328,280,288,288,312,312,304,160,200,216,256,296,216,256,296,296,360,424,296,352,416
33,296,296,272,264,256,320,328,328,280,288,288,312,312,312,160,200,216,256,296,216,256,296,296,360,424,296,352,416
34,296,296,272,264,264,320,336,320,288,288,288,312,312,312,160,200,216,256,288,216,256,288,296,360,416,296,352,416
35,296,296,272,264,264,320,328,320,288,288,288,312,312,312,160,200,216,256,288,216,256,288,296,352,408,296,352,416
36,296,296,272,264,264,320,328,320,288,288,288,312,312,312,160,200,216,256,288,216,256,288,296,352,408,296,352,416
37,296,296,272,264,264,328,328,320,288,288,288,312,312,312,160,200,216,256,288,216,256,288,296,352,408,296,352,416
38,296,296,272,264,264,320,328,320,288,288,288,312,312,312,160,200,216,256,296,216,256,288,296,352,416,296,352,416
39,296,296,272,264,264,320,328,320,280,288,288,312,312,312,160,200,216,256,296,216,256,296,296,360,424,296,360,424
40,296,296,272,264,264,320,328,328,280,288,288,312,312,304,160,200,216,256,296,216,264,296,296,360,432,296,360,424
41,296,296,272,264,264,320,328,328,280,288,288,312,312,304,160,200,216,264,296,216,264,296,296,360,424,296,360,416
42,296,296,264,264,264,320,328,328,280,288,288,312,312,304,160,200,216,264,296,216,256,296,296,360,424,296,352,424
43,296,296,264,256,264,320,328,336,280,288,288,312,312,312,160,200,216,256,296,216,256,296,296,360,424,296,360,424
44,288,288,264,256,264,320,328,336,280,280,288,304,312,312,160,200,216,256,296,216,256,288,296,360,424,296,352,416
45,288,288,264,256,264,320,328,336,280,280,288,312,312,312,160,200,216,256,296,216,256,288,296,352,416,296,352,416
46,288,288,264,256,256,320,328,336,280,280,288,312,312,312,160,200,216,256,296,216,256,288,296,360,416,296,352,416
47,288,288,264,256,256,320,328,328,280,280,288,312,312,312,160,200,216,256,296,216,256,288,296,360,424,296,352,408
48,288,288,264,256,256,320,320,328,280,280,288,312,312,312,160,200,216,256,296,216,256,296,296,360,424,296,352,416
49,288,288,264,256,256,320,328,328,280,280,288,312,312,312,160,200,216,256,296,216,256,296,296,360,424,296,352,424
50,288,288,264,256,256,320,328,328,280,280,288,304,312,312,160,200,216,256,296,216,256,288,296,360,424,296,360,424
51,288,288,264,256,256,320,328,336,280,288,288,312,304,312,160,200,216,256,296,216,256,296,296,360,424,296,360,424
52,288,296,264,264,264,320,328,336,280,288,288,312,312,304,152,200,216,256,296,216,256,296,296,360,424,296,352,416
53,296,296,264,264,264,320,328,336,280,288,288,312,312,304,152,200,216,256,296,216,256,296,296,360,424,296,352,424
54,296,296,264,264,264,320,328,336,280,288,288,312,312,312,152,200,216,256,296,216,256,296,296,360,424,296,352,424
55,296,296,272,264,264,320,328,328,280,288,288,312,312,304,160,200,216,256,296,216,256,296,296,360,424,296,352,424
56,296,296,272,264,264,320,328,328,280,288,288,312,312,312,152,200,216,256,296,216,264,296,296,360,416,296,352,416
57,296,296,272,264,264,320,328,328,280,288,288,312,312,304,160,200,216,256,296,216,256,296,296,360,424,296,352,424
