frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_x_14,rgb_x_15,rgb_x_16,rgb_x_17,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13,rgb_y_14,rgb_y_15,rgb_y_16,rgb_y_17
0,296,296,264,256,256,328,344,344,280,272,272,320,328,328,288,304,280,312,120,168,168,224,280,168,216,272,264,344,416,264,344,408,112,112,120,120
1,296,296,264,256,256,328,344,344,280,272,272,320,328,328,288,304,280,312,120,168,168,224,272,168,224,272,264,344,416,264,344,408,112,112,120,120
2,296,296,264,256,256,328,344,344,280,272,272,320,328,328,288,304,280,312,120,168,168,224,280,168,216,272,264,344,408,264,344,408,112,112,120,120
3,296,296,264,256,256,328,336,344,280,272,272,320,328,328,288,304,280,312,120,168,168,224,280,168,216,272,264,344,408,264,344,408,112,112,120,120
4,296,296,264,256,256,328,336,344,280,272,272,320,328,328,288,304,280,312,120,168,168,224,280,168,216,272,264,344,416,264,344,408,112,112,120,120
5,296,296,264,256,256,328,344,344,280,272,272,320,328,328,288,304,280,312,120,168,168,224,280,168,216,272,264,344,416,264,344,408,112,112,120,120
6,296,296,264,256,256,328,344,344,280,272,272,320,328,328,288,304,280,312,120,168,168,224,272,168,216,264,264,344,408,264,344,408,112,112,120,120
7,296,296,264,256,256,328,336,344,280,272,272,320,328,328,288,304,280,312,120,168,168,224,272,168,216,264,264,344,416,264,344,408,112,112,120,120
8,296,296,256,256,264,328,336,344,280,272,272,320,328,328,288,304,280,304,120,168,168,224,264,168,216,272,264,344,416,264,344,408,112,112,120,120
9,296,288,256,256,272,328,336,344,280,272,272,320,328,328,288,304,272,304,120,168,168,216,248,168,216,264,264,344,416,264,344,408,112,112,120,120
10,296,288,256,256,280,320,336,344,280,272,272,320,328,328,288,296,272,304,120,168,168,208,224,168,216,264,264,344,408,264,344,408,112,112,120,120
11,296,288,256,264,280,320,336,344,280,272,272,320,328,328,288,296,272,304,120,168,168,208,208,168,216,264,264,344,416,264,336,408,112,112,120,120
12,296,288,256,272,296,320,336,344,280,272,272,320,328,328,288,296,272,304,120,160,160,192,160,160,216,264,264,344,416,256,336,408,112,112,120,120
13,296,288,256,272,304,320,336,344,280,272,272,320,328,328,288,296,272,472,120,160,160,176,120,160,216,264,264,344,416,264,344,408,112,112,120,152
14,288,288,264,280,304,312,336,344,280,272,272,320,328,328,288,296,272,472,120,160,160,160,88,160,216,256,264,344,408,256,344,408,120,128,120,152
15,296,288,264,288,304,312,336,360,280,272,272,320,328,328,288,304,280,472,136,160,160,128,88,168,208,232,264,344,408,256,336,408,112,128,120,160
16,288,288,264,288,320,312,328,368,280,272,272,320,328,328,288,296,272,464,120,160,160,128,88,168,208,216,264,344,408,256,336,408,112,112,120,160
17,296,288,264,288,328,304,328,368,280,272,272,320,328,328,288,296,272,304,120,160,160,136,88,168,200,200,264,344,408,256,336,408,112,112,128,136
18,296,280,264,304,336,304,328,360,280,272,272,320,328,328,288,296,272,472,120,160,160,136,104,160,200,176,264,344,408,256,336,408,112,112,128,152
19,296,288,264,280,328,304,328,360,280,272,272,320,328,328,288,296,272,304,120,160,160,160,128,168,192,152,264,344,416,264,336,408,112,112,128,120
20,296,288,264,272,336,304,328,344,280,272,272,320,328,328,288,296,272,304,120,160,160,168,152,160,192,160,264,344,416,256,336,408,112,112,128,120
21,296,288,264,272,336,304,328,344,280,272,272,320,328,328,288,296,272,304,120,160,160,184,176,168,184,184,264,344,416,264,336,408,112,112,128,128
22,296,288,272,264,320,304,328,328,280,272,272,320,328,328,288,296,272,304,120,160,160,184,208,168,184,144,264,344,408,256,336,408,112,112,128,128
23,296,288,272,256,296,304,336,328,288,272,272,320,328,328,288,304,272,304,120,160,152,192,232,168,176,136,264,344,416,256,336,408,120,112,128,128
24,296,288,272,248,272,304,336,320,288,272,272,320,328,328,288,296,272,304,120,160,152,200,256,168,168,128,264,344,416,264,344,408,120,112,128,120
25,296,288,272,240,256,312,344,312,280,272,272,320,328,328,288,296,272,304,120,160,160,208,264,168,168,128,264,344,416,264,344,408,120,120,128,120
26,296,288,264,232,256,312,352,312,280,272,272,320,328,328,288,296,272,304,120,160,160,216,272,168,160,128,264,344,408,264,336,408,120,120,128,120
27,288,288,256,232,256,320,360,320,280,272,272,320,328,328,280,296,272,304,120,160,160,224,272,160,144,120,264,352,416,264,344,408,120,120,128,120
28,288,288,256,240,256,312,352,328,280,272,272,320,328,328,280,288,272,296,120,160,168,224,272,160,128,96,264,344,416,256,344,408,120,120,128,120
29,288,280,256,240,256,312,344,336,280,272,272,320,328,328,280,296,272,296,120,160,168,232,272,160,120,80,264,344,416,256,344,408,120,120,128,120
30,288,280,256,248,264,312,328,336,280,272,272,320,328,328,280,296,272,296,120,160,168,224,272,152,120,72,264,344,408,256,344,408,120,112,128,120
31,288,280,256,248,264,312,320,328,280,272,272,320,320,328,280,296,272,296,120,160,168,232,272,152,112,80,264,344,416,256,344,408,120,112,128,120
32,288,280,256,248,264,304,320,320,280,272,272,320,320,328,280,296,272,296,120,160,168,224,264,152,88,80,264,344,408,256,336,408,120,112,128,120
33,288,280,256,248,256,312,320,304,272,272,272,312,320,328,280,296,272,304,120,160,168,216,264,152,160,152,256,344,408,256,344,408,120,112,128,120
34,288,288,256,248,256,312,320,304,272,272,272,312,320,328,280,296,272,304,120,160,168,224,272,152,168,160,264,344,416,264,344,408,112,112,120,120
35,288,288,256,248,248,320,328,304,272,272,272,312,320,328,280,296,272,304,120,160,168,224,272,152,176,168,264,344,408,256,344,408,112,112,120,120
36,288,288,256,248,248,320,328,312,272,272,272,312,320,328,280,296,272,304,120,160,168,216,272,152,176,168,264,344,408,256,344,408,112,112,120,120
37,288,288,256,248,240,320,336,320,272,272,272,312,320,328,280,296,272,304,120,160,168,224,272,152,184,168,264,344,408,256,344,408,112,112,120,120
38,288,288,256,248,240,320,336,320,272,272,272,312,320,328,280,296,272,304,120,160,168,224,272,160,184,176,264,344,408,256,344,408,112,112,120,120
39,288,288,256,248,240,320,344,328,272,272,272,312,320,328,280,296,272,304,120,160,168,224,272,160,192,184,264,344,408,264,344,408,112,112,120,120
40,288,288,256,248,248,320,344,336,272,272,272,312,320,328,280,296,272,304,120,160,168,224,272,160,192,208,264,344,416,264,344,408,112,112,120,120
41,288,288,256,248,248,320,344,336,272,272,272,320,320,328,280,296,272,304,120,160,168,216,272,160,208,232,264,344,408,264,344,408,112,112,120,120
42,288,288,256,248,248,320,344,344,272,272,272,320,320,328,288,296,272,304,120,168,168,224,272,160,216,256,264,344,408,264,344,408,112,112,120,120
43,288,288,256,248,256,328,344,344,272,272,272,320,320,328,288,296,272,304,120,168,168,224,272,168,216,272,264,344,416,264,344,408,112,112,120,120
44,288,288,256,248,256,328,336,344,272,272,272,320,320,328,288,296,280,304,120,168,168,224,272,168,224,272,264,344,408,264,344,408,112,112,120,120
45,296,296,256,248,256,328,336,344,272,272,272,320,320,328,288,296,280,312,120,168,168,224,272,168,224,272,264,344,408,264,344,408,112,112,120,120
46,296,296,256,248,256,328,336,336,272,272,272,320,320,328,288,296,280,312,120,168,168,224,272,168,224,272,264,344,408,264,344,408,112,112,120,120
47,296,296,256,248,256,328,336,344,280,272,272,320,328,328,288,304,280,312,120,168,168,224,272,168,224,272,264,344,416,264,344,408,112,112,120,120
48,296,296,256,248,256,328,336,344,280,272,272,320,320,328,288,304,280,312,120,168,168,224,272,168,216,272,264,352,416,264,344,408,112,112,120,120
