frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13
0,296,296,256,256,256,328,336,336,280,272,280,320,320,320,96,144,168,232,280,168,224,280,272,352,416,264,352,416
1,296,296,256,256,256,328,336,336,272,272,280,320,320,320,96,144,168,232,280,168,224,280,264,344,416,264,352,416
2,288,296,256,256,256,328,336,336,272,272,280,320,320,320,96,144,168,232,280,168,224,280,272,352,416,264,352,416
3,288,296,256,248,256,328,336,336,272,272,280,320,320,320,96,144,168,232,280,168,224,280,264,344,416,264,352,416
4,288,296,256,248,256,328,336,336,272,272,280,320,320,320,96,144,168,232,280,168,224,280,272,352,416,264,344,416
5,288,288,256,248,256,328,336,336,272,272,280,320,320,320,96,144,168,232,280,168,224,280,272,344,416,264,344,416
6,288,288,256,248,256,328,336,336,272,272,280,320,320,320,96,144,168,224,280,168,224,280,272,344,416,264,344,416
7,288,288,256,248,256,328,336,336,272,272,280,320,320,320,96,144,168,224,280,168,224,272,264,344,416,264,344,416
8,288,288,256,248,256,320,336,336,272,272,280,320,320,320,96,144,168,224,280,168,224,280,264,344,416,264,344,416
9,288,288,256,248,256,320,344,344,272,272,280,312,320,320,96,144,168,224,280,168,216,272,264,344,416,264,344,416
10,288,288,256,248,256,320,344,360,272,272,280,312,320,320,96,144,168,224,280,168,216,264,264,344,416,264,344,416
11,288,288,256,248,256,320,352,368,272,272,280,312,320,320,96,144,168,224,280,168,208,248,264,344,416,264,344,416
12,288,288,256,248,256,320,352,376,272,272,280,312,320,320,96,144,168,232,280,168,208,232,264,344,416,264,344,416
13,296,288,256,248,256,320,360,384,272,272,280,312,320,320,96,144,168,232,280,168,200,200,264,344,416,264,344,416
14,296,288,256,240,256,320,360,384,272,272,280,312,320,320,96,144,168,232,280,168,192,176,264,344,416,264,344,416
15,296,288,256,240,256,320,360,384,280,272,280,312,320,320,96,144,168,224,272,168,184,160,264,352,416,264,344,416
16,296,288,256,240,256,320,360,376,280,272,280,312,320,320,96,144,168,224,272,168,184,144,264,352,416,264,344,416
17,296,288,256,240,256,320,360,376,280,272,280,312,320,320,96,144,168,224,272,168,176,136,264,344,416,264,344,416
18,296,288,256,240,248,320,360,368,280,272,280,320,320,320,96,144,168,224,272,168,176,136,264,344,416,264,352,424
19,296,288,256,240,248,320,360,360,280,272,280,320,320,320,96,144,168,224,272,168,176,128,264,344,416,264,352,424
20,296,296,256,232,248,320,360,352,280,272,280,320,320,320,96,144,168,224,272,168,176,128,264,344,416,264,344,424
