frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13
0,288,288,256,248,248,328,336,336,272,280,288,312,312,312,120,168,184,232,280,184,232,280,288,352,416,288,352,416
1,288,288,256,248,248,328,336,336,272,280,288,312,304,312,120,168,184,232,280,184,232,280,288,352,416,288,352,416
2,288,288,256,248,248,328,336,336,280,280,288,312,312,312,120,168,184,232,280,184,232,280,296,352,416,288,352,416
3,288,288,256,248,248,328,336,344,272,280,288,304,312,312,120,168,184,232,280,184,232,280,288,352,416,288,352,416
4,288,288,256,248,248,328,336,344,272,280,288,304,312,312,120,168,184,232,280,184,232,280,288,352,416,288,352,416
5,288,288,256,248,248,328,336,344,272,280,288,304,304,312,120,168,184,232,280,184,232,280,288,352,416,288,352,416
6,288,288,256,248,248,328,336,336,272,280,288,304,312,312,120,168,184,232,280,184,232,280,288,352,416,288,352,416
7,288,288,256,248,248,328,336,336,272,280,288,304,312,312,120,168,184,232,280,184,232,280,288,352,416,288,352,416
8,288,288,256,248,248,328,336,336,272,280,288,304,312,312,120,168,184,232,280,184,232,280,288,352,416,288,344,416
9,288,288,256,248,248,328,336,336,272,280,288,304,312,312,120,168,184,232,280,184,232,280,288,352,416,288,344,408
10,288,288,256,248,248,328,336,336,272,280,288,312,312,312,120,168,184,240,280,184,232,280,288,352,408,288,344,416
11,288,288,256,248,248,328,336,344,272,280,280,312,304,312,120,168,184,240,280,184,232,280,288,352,408,288,344,416
12,288,288,256,248,248,328,336,344,272,280,280,312,304,312,120,176,184,240,288,184,232,280,288,344,408,288,344,408
13,288,288,256,248,248,328,336,336,272,280,288,312,304,312,128,176,184,240,288,184,232,288,288,344,416,288,344,416
14,288,288,256,248,248,328,336,336,272,272,280,312,304,312,136,184,192,240,288,192,240,288,296,344,408,296,344,408
15,288,288,256,248,256,328,344,336,272,272,288,312,312,312,144,192,200,248,296,200,248,296,296,352,416,296,352,416
16,288,288,256,248,256,328,344,336,272,272,288,312,312,312,152,208,208,256,304,208,256,304,296,344,416,296,344,416
17,288,288,256,256,264,328,344,336,272,272,288,312,312,312,168,216,224,272,312,216,272,312,296,344,416,296,344,416
18,288,288,256,248,264,328,344,328,272,272,288,312,312,312,184,232,232,280,320,232,280,320,304,344,416,312,344,416
19,288,296,256,248,264,328,344,328,272,272,288,312,312,312,192,248,248,288,328,240,288,328,304,344,416,312,344,416
20,288,296,264,248,264,328,344,320,280,272,280,320,312,312,208,256,248,296,328,248,296,328,312,344,408,312,352,416
21,288,296,264,248,264,328,344,328,280,272,272,320,312,312,208,256,256,296,336,256,296,328,312,344,408,312,352,416
22,288,296,256,248,264,328,344,320,280,272,280,320,312,312,216,264,264,304,336,256,304,336,320,352,408,320,352,416
23,288,296,264,248,264,328,344,320,280,280,280,320,312,312,216,264,264,304,336,264,304,336,328,352,416,328,352,416
24,288,296,264,248,272,328,344,320,280,280,288,320,312,312,216,264,264,304,336,264,304,336,336,408,432,336,408,424
25,296,296,264,256,272,328,344,320,280,280,280,320,312,312,216,264,264,304,336,264,304,336,336,352,416,336,400,424
26,296,296,264,256,272,328,336,320,280,280,280,320,312,312,208,256,264,304,336,264,304,336,336,352,416,336,400,424
27,296,296,264,256,272,328,336,320,280,280,280,312,312,312,208,256,264,304,336,256,304,336,328,400,416,336,400,424
28,296,296,264,264,272,328,336,320,280,272,280,312,312,312,208,248,264,304,336,256,296,336,328,352,416,328,400,416
29,296,296,264,264,272,328,336,320,280,272,280,312,312,312,200,248,264,304,336,256,296,336,328,352,416,328,400,416
30,296,296,264,264,272,328,336,320,280,272,280,312,312,312,200,248,264,296,336,256,296,336,328,352,416,328,352,416
31,296,296,272,264,272,328,328,320,280,272,280,312,312,312,200,248,256,296,336,256,296,336,328,352,416,328,352,416
32,296,296,264,264,272,328,328,320,280,272,280,312,312,312,200,248,264,296,328,256,296,328,328,352,416,328,352,416
33,296,296,264,264,272,328,328,320,280,280,288,312,312,312,200,248,264,296,336,256,296,328,336,392,424,336,400,424
34,296,296,264,264,272,328,328,320,280,272,288,312,312,312,200,248,264,296,328,256,296,328,328,352,416,328,400,416
35,296,296,272,264,272,328,328,320,280,272,288,312,312,312,200,248,256,296,328,256,296,328,328,352,416,328,360,416
36,296,296,264,264,272,328,328,320,280,272,288,312,312,312,200,248,264,296,328,256,296,328,328,352,416,328,352,416
37,296,296,264,264,272,328,328,320,280,272,280,312,312,312,200,248,264,296,328,256,296,328,328,352,416,328,400,416
38,296,296,264,264,272,328,328,320,280,272,280,312,312,312,200,248,264,296,328,256,296,328,328,352,416,328,352,416
39,296,296,264,264,272,328,328,320,280,272,288,312,312,312,200,248,264,296,328,256,296,328,328,352,416,328,400,416
