frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_x_14,rgb_x_15,rgb_x_16,rgb_x_17,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13,rgb_y_14,rgb_y_15,rgb_y_16,rgb_y_17
0,320,328,296,280,288,352,360,360,304,304,312,344,336,336,320,328,312,336,160,192,192,240,280,200,240,280,280,344,400,280,344,400,152,152,160,160
1,320,328,296,280,288,352,360,360,304,304,312,344,336,336,320,328,312,336,160,200,192,240,280,200,240,280,280,344,400,280,344,400,152,152,160,160
2,328,328,296,280,288,352,360,360,304,304,312,344,336,336,320,328,312,336,160,200,192,240,280,200,240,280,280,344,400,280,344,400,152,152,160,160
3,328,328,296,280,288,352,360,360,304,304,312,344,336,336,320,328,312,336,160,200,192,240,280,200,240,280,280,344,400,280,344,400,152,152,160,160
4,328,328,296,280,288,352,360,360,304,304,312,344,336,336,320,328,312,344,160,200,192,240,280,200,240,280,280,344,400,280,344,400,152,152,160,160
5,328,328,296,288,288,352,360,360,304,304,312,344,336,336,320,328,312,344,160,200,192,240,280,200,240,280,280,344,400,280,344,400,152,152,160,160
6,328,328,296,288,288,352,368,360,304,304,312,344,336,336,320,328,312,344,160,200,192,240,280,200,240,280,280,344,400,280,344,400,152,152,160,160
7,328,328,296,288,288,352,368,360,304,304,312,344,336,336,320,336,312,344,160,192,192,240,280,200,240,280,280,344,400,280,344,400,152,152,160,160
8,328,328,296,288,288,360,368,360,304,304,312,344,336,336,320,336,312,344,160,200,192,240,280,200,240,288,280,344,408,280,344,400,152,152,160,160
9,328,328,296,288,288,360,368,360,304,304,304,344,336,336,320,336,312,344,160,200,192,240,280,200,240,288,280,344,400,280,344,400,152,152,160,160
10,328,328,304,288,288,360,368,368,304,304,304,344,336,336,320,336,312,344,160,200,192,240,280,200,240,288,280,344,400,280,344,400,160,160,160,160
11,328,328,304,288,288,360,368,368,304,304,304,344,336,336,320,336,312,344,160,200,192,240,280,200,240,288,280,344,400,280,344,400,160,160,160,160
12,328,328,304,288,288,360,368,368,304,296,296,344,336,336,320,336,312,344,168,200,200,240,280,200,240,288,280,344,408,280,344,400,160,160,160,168
13,328,328,304,288,288,360,368,368,304,296,296,344,336,336,320,336,312,344,168,200,200,240,280,200,248,288,280,352,416,280,344,400,160,160,168,168
14,328,328,296,288,280,360,368,368,304,296,288,336,336,336,320,336,312,344,176,200,200,240,280,208,248,296,280,352,416,288,344,400,168,168,168,168
15,320,328,296,280,280,352,368,368,304,296,288,336,336,336,312,328,312,336,184,208,200,240,288,208,256,296,280,352,416,288,352,400,176,176,176,176
16,312,320,288,272,280,352,360,360,296,288,288,336,336,336,304,320,296,328,216,224,216,256,296,224,264,312,296,360,424,296,352,408,208,208,200,200
17,312,312,288,272,272,344,360,360,296,288,288,328,328,336,304,312,296,328,240,240,232,272,304,240,288,336,304,360,424,304,352,408,232,240,224,224
18,312,312,280,272,272,344,360,360,296,288,288,328,328,336,304,312,296,328,248,240,240,272,312,248,296,344,304,360,424,304,360,408,248,248,232,232
19,304,312,280,264,272,344,360,360,296,280,288,328,328,336,296,312,296,320,272,256,248,280,320,264,312,360,304,360,424,312,360,408,264,264,248,256
20,304,312,280,264,272,344,352,360,296,280,288,328,328,336,304,312,296,320,288,272,264,288,328,280,328,384,312,360,424,320,360,408,280,280,272,272
21,304,312,280,264,272,344,352,352,296,280,288,328,328,336,304,312,296,320,304,288,280,296,328,296,344,400,320,360,424,328,368,408,296,296,288,288
22,304,312,280,256,272,344,352,352,296,280,288,328,328,336,304,312,296,320,320,304,288,296,336,312,360,416,328,368,424,336,392,408,312,320,304,304
23,312,312,280,256,272,344,352,352,296,272,288,328,328,352,304,312,296,320,336,320,304,304,336,328,376,432,344,368,424,352,400,432,328,328,320,320
24,304,312,288,248,272,344,352,352,296,272,288,328,328,320,304,304,296,312,336,320,304,304,336,336,376,432,344,368,424,352,408,408,336,336,320,328
25,304,312,280,248,272,336,352,344,296,272,288,328,328,336,296,312,296,320,336,320,304,304,336,336,376,432,344,368,424,352,400,416,336,336,320,328
26,304,312,280,248,272,336,344,344,296,272,288,328,320,320,296,304,296,312,336,320,304,312,336,336,376,432,344,368,424,352,408,408,336,336,320,328
27,304,312,280,248,272,336,344,344,296,280,288,328,320,320,304,312,288,320,336,320,304,304,336,328,376,424,344,360,424,352,400,408,328,328,320,320
28,296,304,272,248,272,336,344,344,296,280,288,328,320,336,296,304,288,320,320,304,296,304,336,312,368,416,336,360,424,344,400,416,312,320,304,304
29,296,304,280,256,272,336,344,336,296,280,288,328,320,336,288,304,288,312,320,304,288,304,336,312,368,408,336,360,424,344,392,416,312,312,296,304
30,296,304,280,256,272,336,336,336,296,280,288,328,320,336,288,304,288,320,296,288,280,296,328,296,352,400,320,360,424,328,384,408,288,296,280,280
31,296,312,280,256,272,336,344,336,296,280,288,328,320,336,296,304,288,320,280,280,272,296,328,288,336,384,312,360,424,328,368,416,272,280,272,272
32,304,312,280,256,272,336,344,344,296,280,288,328,320,336,296,312,288,320,264,264,256,288,328,272,328,376,312,360,424,320,368,408,256,256,256,248
33,304,312,280,264,272,336,344,344,296,280,288,328,328,336,296,312,288,320,248,256,248,288,328,264,312,360,304,360,424,312,360,408,240,240,240,232
34,304,312,280,264,272,336,344,344,288,288,288,328,328,336,296,312,288,320,232,248,240,280,320,248,296,352,304,360,424,304,360,408,224,224,224,224
