frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13
0,296,296,272,264,256,320,328,336,280,280,288,312,312,304,152,200,216,264,304,216,256,304,296,360,432,296,360,432
1,296,296,272,264,256,320,336,336,280,280,296,312,312,304,152,200,216,256,304,216,256,296,296,360,432,296,360,432
2,296,296,272,264,256,320,328,336,280,280,288,312,312,304,152,200,216,264,304,216,264,304,296,360,424,296,360,432
3,296,296,272,264,256,320,328,336,280,288,288,312,312,304,152,200,216,264,304,216,264,304,296,360,432,296,360,432
4,296,296,272,264,256,320,328,336,280,280,288,312,312,304,152,200,216,264,304,216,256,304,296,360,432,296,360,432
5,296,296,272,264,256,328,328,336,280,288,288,312,312,304,152,200,216,264,304,216,264,304,304,360,432,296,360,432
6,296,296,272,264,256,328,328,336,280,288,288,312,312,304,152,200,216,264,304,216,264,304,296,360,424,296,360,432
7,296,296,272,264,256,328,328,336,280,288,288,312,312,304,152,200,216,256,296,216,256,304,296,360,424,296,360,432
8,296,296,272,256,256,328,328,336,280,288,288,312,312,304,152,200,216,256,272,216,256,304,296,360,424,296,360,432
9,296,296,272,256,248,328,328,336,280,288,288,312,312,304,152,200,216,256,296,216,264,304,296,360,432,296,360,432
10,296,296,272,256,248,328,328,336,288,288,288,312,312,304,152,200,216,248,288,216,256,296,296,360,424,296,360,432
11,296,296,272,256,248,320,328,328,280,288,288,312,312,304,152,200,208,248,264,208,248,272,288,360,432,288,360,432
12,296,296,272,264,256,320,328,328,288,280,296,312,312,304,152,200,208,232,248,208,232,256,288,360,424,288,360,432
13,296,296,280,264,256,320,328,320,288,288,288,312,312,312,152,200,208,224,232,208,224,240,296,360,424,296,360,432
14,296,296,280,264,264,320,328,320,280,288,288,312,312,312,160,200,208,240,232,208,224,232,296,360,424,296,360,424
15,296,296,272,256,264,320,328,320,288,288,288,312,312,312,160,200,216,232,232,208,216,224,296,360,432,296,360,432
16,296,296,272,256,264,320,320,312,288,288,288,312,312,312,168,216,224,240,240,224,224,232,304,368,424,304,376,432
17,296,296,272,256,256,320,320,312,280,288,288,312,304,312,176,224,232,248,248,232,240,240,320,376,424,320,376,432
18,296,296,272,256,264,320,328,312,280,280,288,312,304,304,184,232,240,264,256,240,248,256,320,376,424,320,376,432
19,296,296,272,264,264,320,320,312,280,288,288,312,304,304,192,240,248,280,280,248,256,272,328,384,424,328,384,432
20,296,296,272,264,264,320,320,312,280,288,288,312,304,304,200,248,256,280,288,256,264,280,336,384,424,336,384,432
21,296,296,272,264,256,320,320,312,280,288,288,312,304,304,208,248,256,280,296,256,272,288,336,384,432,336,384,432
22,296,296,272,264,256,320,320,312,280,288,288,312,312,304,208,248,264,288,304,264,280,296,336,392,432,336,384,432
23,296,296,272,264,256,320,320,320,280,288,288,312,304,304,208,256,264,296,304,264,288,304,344,392,424,336,392,432
24,296,296,272,264,256,320,320,320,280,288,288,312,304,304,208,256,264,288,304,264,288,304,344,392,424,336,392,432
25,296,296,272,264,256,320,320,320,280,288,288,312,304,304,208,256,264,296,312,264,288,304,344,392,424,336,392,432
26,296,296,272,264,256,320,320,320,280,288,288,312,312,304,208,256,264,288,304,264,288,304,344,392,424,336,384,432
27,296,296,272,264,256,320,320,320,280,288,288,312,312,304,208,256,264,288,304,264,288,296,336,392,424,336,392,432
28,296,296,272,264,256,320,320,320,280,288,288,312,312,304,208,248,264,288,304,264,280,296,336,384,432,336,384,432
29,296,296,272,264,256,320,320,320,280,288,288,312,312,304,208,248,256,280,296,256,280,288,336,384,424,336,384,432
30,296,296,272,264,256,320,320,320,280,280,288,312,312,304,192,240,248,272,280,248,256,272,328,384,432,328,376,432
31,296,296,272,256,256,320,328,320,280,280,288,312,312,304,192,232,240,264,272,240,248,264,320,376,424,320,376,432
32,288,296,272,256,256,320,328,328,280,280,288,312,312,304,184,224,240,256,264,232,248,264,312,368,424,312,368,432
33,288,296,272,256,248,320,328,328,280,280,288,312,312,304,176,216,224,248,264,232,248,272,304,368,432,304,368,432
34,288,296,272,256,248,320,336,336,280,288,288,312,304,312,160,208,224,248,272,224,256,280,304,360,424,304,368,432
35,288,296,272,256,248,320,336,344,280,288,288,312,312,312,160,208,216,248,272,216,256,288,296,360,424,296,360,424
36,288,296,272,256,248,320,336,344,280,288,288,312,312,312,160,200,216,256,288,216,256,296,304,360,424,296,360,432
37,288,296,272,256,248,320,336,352,280,288,288,312,312,312,152,200,216,256,296,216,264,304,296,360,424,296,360,432
