frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_x_14,rgb_x_15,rgb_x_16,rgb_x_17,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13,rgb_y_14,rgb_y_15,rgb_y_16,rgb_y_17
0,296,296,272,264,264,328,336,336,280,280,280,320,320,328,296,304,280,312,160,200,200,248,296,200,248,288,296,360,424,296,360,424,152,152,152,152
1,296,296,272,264,264,328,336,336,280,280,280,320,320,328,296,304,280,312,160,200,200,248,296,200,248,288,296,360,424,296,360,424,152,152,152,152
2,296,296,272,264,264,328,336,336,280,280,280,320,320,328,296,304,280,312,152,200,200,248,296,200,248,288,296,360,424,296,360,424,152,152,152,152
3,296,296,272,264,264,328,336,336,280,280,280,320,320,328,296,304,280,312,152,200,200,248,296,200,248,288,296,360,424,296,360,424,152,152,152,152
4,296,296,272,264,264,328,336,336,280,280,280,320,320,328,296,304,288,312,160,200,200,248,288,200,248,288,296,360,424,296,360,424,152,152,152,152
5,296,296,272,264,264,328,336,336,280,280,280,320,320,328,296,304,280,312,160,200,200,248,296,200,248,288,296,360,424,296,352,424,152,152,152,152
6,296,296,272,264,264,328,336,336,280,280,280,320,320,328,296,304,280,312,160,200,200,248,296,200,248,288,296,360,424,296,360,424,152,152,152,152
7,304,296,272,264,264,328,336,336,280,280,280,320,320,328,296,304,288,312,160,200,200,248,296,200,248,288,296,360,424,296,360,424,152,152,152,152
8,296,296,272,264,264,328,336,336,280,280,280,320,320,328,296,304,280,312,160,200,200,248,296,200,248,288,296,360,424,296,360,424,152,152,152,152
9,296,304,272,264,264,328,336,336,280,280,280,320,320,328,296,304,280,312,160,200,200,248,288,200,248,288,296,360,424,296,360,424,152,152,152,152
10,304,304,272,264,264,328,336,336,280,280,280,320,320,328,296,304,280,312,160,200,200,248,288,200,248,288,296,360,424,296,360,424,152,152,152,160
11,304,304,272,264,264,328,336,336,280,280,280,320,320,328,296,304,288,312,160,200,200,248,296,200,248,288,296,360,424,296,360,424,152,152,152,160
12,296,304,272,264,264,328,336,336,280,280,280,320,320,328,296,304,288,312,160,200,200,248,296,200,248,288,296,360,424,296,352,424,152,152,160,160
13,296,296,272,264,272,328,336,336,280,272,280,320,320,328,296,304,280,312,160,200,200,248,296,200,248,296,296,360,424,296,360,424,152,152,160,160
14,296,296,272,264,272,328,336,336,280,272,272,320,320,328,296,304,280,312,176,216,216,264,304,216,264,304,304,360,424,304,360,424,176,176,176,176
15,296,296,272,264,272,328,336,328,280,272,280,320,320,328,288,304,280,312,192,216,216,272,312,224,272,312,304,360,424,312,360,424,184,184,184,184
16,296,296,272,264,272,328,336,328,280,272,272,320,328,328,288,304,280,312,200,224,224,272,320,224,280,320,312,368,424,312,360,424,192,192,192,192
17,296,296,272,264,272,328,336,336,280,272,280,320,328,328,288,304,280,312,208,232,232,280,320,232,280,320,312,360,424,312,360,424,200,200,200,200
18,296,296,272,264,272,328,336,328,280,272,272,320,320,328,288,304,280,312,216,232,232,280,328,240,280,320,312,360,424,320,360,424,208,208,208,208
19,296,296,272,264,272,328,336,328,288,272,272,320,320,328,296,304,280,312,224,240,240,288,328,240,288,328,320,360,424,320,360,424,216,216,216,216
20,296,296,272,256,272,328,344,328,280,272,272,320,328,328,296,304,280,312,232,248,248,296,336,248,296,336,320,360,424,320,360,424,224,224,224,224
