frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13
0,296,296,272,264,264,328,336,336,288,288,296,312,312,304,160,200,216,264,296,216,256,296,304,360,424,304,360,424
1,296,296,272,264,264,328,336,336,288,288,288,312,312,304,160,200,216,264,304,216,256,296,304,360,424,296,360,424
2,296,296,272,264,264,328,336,336,288,288,288,312,312,304,160,200,216,264,296,216,256,296,296,360,424,296,360,424
3,296,296,272,264,264,328,336,336,288,288,288,312,312,304,160,200,216,264,304,216,256,296,304,360,424,304,360,424
4,296,296,272,264,264,328,336,336,288,288,288,312,312,304,160,200,216,264,304,216,256,296,296,360,424,296,360,424
5,296,296,272,264,264,328,336,336,288,288,288,312,312,304,160,200,216,264,304,216,256,296,296,360,424,296,360,424
6,296,296,272,264,264,328,336,336,288,288,296,312,312,304,160,200,216,264,304,216,256,296,304,360,424,296,360,424
7,296,296,272,264,264,328,328,336,288,288,288,312,312,304,160,200,216,264,304,216,256,296,304,360,424,304,360,424
8,296,296,272,264,264,320,328,336,288,288,288,312,312,304,160,200,216,264,296,216,256,296,296,360,424,296,360,424
9,296,296,272,264,264,328,336,336,288,288,288,312,312,304,160,200,216,264,304,216,256,296,296,360,424,296,360,424
10,296,296,272,264,264,320,336,344,288,288,288,312,312,304,160,200,216,264,296,216,256,280,304,360,424,296,360,424
11,296,296,272,264,264,320,336,344,288,288,288,312,312,304,160,200,216,264,296,216,256,264,296,360,424,296,360,424
12,296,296,272,264,264,320,336,344,288,288,288,312,312,304,152,200,216,264,296,216,248,232,296,360,424,296,360,424
13,296,296,272,264,264,320,336,344,288,288,288,312,312,304,160,200,216,264,296,216,240,208,296,360,424,296,360,424
14,296,296,272,264,264,320,336,336,288,288,296,312,312,304,152,200,216,264,296,208,232,192,304,360,424,296,360,424
15,296,296,272,264,264,312,336,320,288,288,288,312,312,304,152,200,216,264,304,208,216,184,296,360,424,296,360,424
16,296,296,272,264,264,320,328,312,280,288,288,312,312,304,160,200,216,264,296,208,216,184,296,360,424,296,360,424
17,296,296,272,264,264,328,328,312,288,288,296,312,312,304,160,200,216,264,304,208,216,192,296,360,424,296,360,424
18,296,296,272,264,264,320,328,312,288,288,296,312,312,304,160,200,216,264,296,208,224,192,296,360,424,296,360,424
19,296,296,272,264,264,320,328,320,288,288,296,312,312,304,152,200,216,264,296,208,216,184,296,360,424,296,360,424
20,296,296,272,264,264,312,328,328,280,288,296,312,312,304,152,200,216,264,296,208,216,184,296,360,424,296,360,424
21,296,296,272,264,264,320,328,320,280,288,288,312,312,304,152,200,216,256,296,208,216,176,296,360,424,296,360,424
22,296,296,272,264,264,320,328,312,280,288,288,312,312,304,152,200,216,264,296,208,216,184,296,360,424,296,360,424
23,296,296,272,264,264,320,328,304,280,288,296,312,312,304,152,200,216,264,296,208,216,192,296,360,424,296,360,424
24,296,296,272,264,264,320,328,320,280,288,296,312,312,304,152,200,216,256,296,208,224,192,304,360,424,296,360,424
25,296,296,272,264,264,320,328,320,280,288,288,312,312,304,160,200,216,264,296,208,224,184,304,360,424,296,360,424
26,296,296,272,264,264,320,328,320,288,288,296,312,312,304,152,200,216,264,296,208,216,184,296,360,424,296,360,424
27,296,296,272,264,264,320,328,320,288,288,288,312,312,304,152,200,216,264,304,208,216,184,296,360,424,296,360,424
28,296,296,272,264,264,320,320,304,280,288,288,312,312,304,152,200,216,264,296,208,216,192,296,360,432,296,360,432
29,296,296,272,264,264,320,320,304,288,288,296,312,312,304,160,200,216,264,296,208,224,200,296,360,424,296,360,424
30,296,296,272,264,264,320,328,304,288,288,288,312,312,304,160,200,216,264,296,208,224,200,296,360,424,296,360,424
