frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13
0,312,304,280,272,272,336,336,336,288,296,296,320,320,312,152,200,216,256,296,216,264,296,296,360,424,296,360,424
1,312,304,280,272,272,336,336,344,288,288,296,320,320,312,152,200,216,256,296,216,256,296,296,360,424,304,360,424
2,312,304,280,272,272,336,336,344,288,288,296,320,320,312,152,200,216,256,296,216,256,296,296,360,432,296,360,424
3,312,304,280,272,272,336,336,344,288,296,296,320,320,312,152,200,216,256,296,216,256,296,296,360,432,304,360,432
4,312,304,280,272,272,336,336,344,288,296,296,320,312,312,152,200,216,256,296,216,256,296,296,360,432,304,360,424
5,312,304,280,272,272,336,336,336,288,296,296,320,320,312,152,200,216,256,296,216,256,296,296,360,432,296,360,424
6,312,304,280,272,272,328,336,344,288,296,296,320,312,304,152,200,216,256,296,216,256,296,296,360,424,296,360,424
7,312,304,280,272,272,328,336,344,288,296,296,320,312,312,152,200,216,256,296,216,256,296,296,360,424,296,360,424
8,312,304,280,272,272,328,336,344,288,296,296,320,312,312,152,200,216,256,296,216,256,296,296,360,432,296,360,424
9,312,304,280,272,272,328,336,344,288,296,296,320,312,312,152,200,216,256,296,216,256,296,296,360,424,296,360,424
10,304,304,280,264,272,328,336,352,288,288,296,320,312,312,152,200,216,264,296,216,256,296,296,360,424,296,360,424
11,304,304,280,264,264,328,336,352,288,288,296,320,312,312,152,200,216,256,296,216,256,296,296,360,424,296,360,424
12,304,304,280,272,272,328,336,352,288,288,296,320,312,312,152,200,216,256,296,216,256,296,296,360,424,296,360,424
13,304,304,272,272,264,328,336,344,288,288,296,320,312,312,152,200,216,256,296,216,256,296,296,360,432,296,360,424
14,304,304,272,264,272,328,336,344,288,288,296,320,312,312,152,200,216,256,296,216,256,296,296,360,424,296,360,424
15,304,304,272,264,272,328,336,320,288,296,296,320,320,312,152,200,216,264,296,216,256,288,296,360,424,296,360,424
16,304,304,272,264,272,328,328,312,288,296,296,320,312,312,152,200,216,256,296,216,256,280,288,360,424,288,360,424
17,304,304,272,272,264,328,320,288,288,296,296,320,312,312,152,200,216,256,288,216,256,272,296,360,424,296,360,424
18,304,304,272,272,272,328,312,304,288,296,296,320,320,312,152,200,216,256,296,216,248,256,296,360,432,288,360,432
19,304,304,272,272,272,328,320,312,288,296,296,320,320,312,152,200,216,256,296,216,240,264,296,360,432,296,360,424
20,304,304,280,272,272,328,320,312,288,296,296,320,320,312,152,200,216,256,296,208,248,264,296,360,432,296,360,424
21,304,304,272,272,264,328,320,320,288,296,296,320,320,312,152,200,216,256,296,208,248,272,296,360,432,296,360,432
22,304,304,272,264,264,328,312,280,288,288,296,320,312,312,152,200,216,256,296,208,224,192,296,360,424,296,360,424
23,304,304,272,264,264,328,304,280,288,288,296,320,320,312,152,200,216,256,296,208,192,176,296,360,432,296,360,432
24,304,296,272,264,264,320,304,296,288,288,296,320,312,312,152,200,216,256,296,200,168,168,296,360,432,296,360,432
25,296,296,272,264,264,320,336,328,288,288,296,320,312,312,152,200,216,256,296,208,200,168,296,360,424,296,360,424
26,296,296,272,264,264,328,352,352,288,288,296,312,312,312,152,200,216,256,296,208,200,168,296,360,424,296,360,424
27,296,296,272,264,264,328,360,376,288,288,296,312,312,312,152,200,216,264,296,208,208,176,296,360,424,296,360,424
28,296,296,272,264,264,328,360,384,280,288,296,312,312,312,152,200,216,256,296,208,208,184,296,360,424,296,360,424
29,296,296,272,264,264,328,360,392,280,288,296,312,312,312,152,200,216,256,296,208,216,192,296,360,424,296,360,424
30,296,296,272,264,264,328,368,400,280,288,296,312,312,312,152,200,216,256,296,208,216,200,296,360,424,296,360,424
31,296,296,272,264,264,328,360,392,280,288,296,312,312,312,152,200,216,256,296,208,224,208,296,360,424,296,360,424
32,296,296,272,264,264,328,360,392,288,288,296,312,312,312,152,200,216,256,296,208,224,208,296,360,424,296,360,424
33,296,296,272,264,264,328,360,392,288,288,296,320,312,304,152,200,216,256,296,208,232,216,296,360,424,296,360,424
34,296,296,272,264,264,320,360,392,288,288,296,320,312,312,152,200,216,256,296,208,232,232,296,360,424,296,360,416
35,296,296,272,264,264,320,352,392,288,288,296,320,312,312,152,200,216,264,296,216,240,248,296,360,424,296,360,424
36,296,296,272,264,264,328,352,376,288,288,296,320,312,312,152,200,216,256,296,216,248,272,296,360,424,296,360,424
37,296,296,272,264,264,328,344,368,288,288,296,320,312,312,152,200,216,264,296,216,248,288,296,360,432,296,360,432
38,296,296,272,264,264,328,344,360,288,288,296,320,312,312,152,200,216,256,296,216,256,288,296,360,424,296,360,424
