frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_x_14,rgb_x_15,rgb_x_16,rgb_x_17,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13,rgb_y_14,rgb_y_15,rgb_y_16,rgb_y_17
0,280,280,248,248,248,304,312,320,264,272,272,296,296,296,272,280,264,288,184,216,216,264,304,216,256,296,304,360,416,304,360,416,176,176,184,184
1,280,280,248,248,248,304,312,320,264,272,272,296,296,296,272,280,264,288,184,216,216,264,304,216,256,296,304,360,416,296,360,416,176,176,184,184
2,280,280,248,248,240,304,312,320,264,272,272,296,296,296,272,280,264,288,184,216,216,264,304,216,256,296,304,360,416,296,360,416,176,176,184,184
3,280,280,248,240,240,304,312,320,264,272,272,296,296,296,272,280,264,288,184,216,216,264,304,216,256,296,304,360,416,296,360,416,176,176,184,184
4,272,272,248,240,240,304,312,320,264,272,272,296,296,296,272,280,264,288,184,216,216,264,304,216,256,296,304,360,416,296,360,416,176,176,184,184
5,272,272,248,240,240,304,312,320,264,272,272,296,296,296,272,280,264,288,184,216,216,264,304,216,256,296,304,368,416,296,360,416,176,176,184,184
6,272,272,248,240,240,304,312,320,264,272,272,296,296,296,272,280,264,288,184,216,216,264,304,216,256,296,304,360,416,296,360,416,176,176,176,176
7,280,272,248,240,240,304,312,320,264,264,272,296,296,296,272,280,264,288,184,216,216,264,304,216,256,296,304,360,408,296,352,408,176,176,184,176
8,280,272,248,240,240,304,312,320,264,264,272,296,296,304,272,280,264,288,184,216,216,264,296,216,256,288,304,360,416,296,352,408,176,176,184,176
9,280,280,248,240,240,304,320,320,264,272,272,296,304,304,272,288,264,288,184,216,216,256,280,216,248,280,296,360,408,296,352,392,176,176,184,176
10,280,280,256,240,248,304,320,320,264,272,272,296,304,304,280,288,264,296,176,216,216,248,264,216,248,264,296,352,408,296,344,392,176,176,184,176
11,288,280,256,240,256,304,312,312,264,272,272,296,304,304,280,288,272,296,176,216,216,248,256,216,240,256,296,360,408,296,344,392,176,176,184,176
12,288,288,256,248,272,312,320,312,272,272,272,304,304,304,280,296,272,296,184,216,216,248,240,216,248,248,296,352,408,288,344,392,176,176,176,176
13,296,288,264,256,280,312,320,312,272,272,272,304,304,304,288,296,272,304,184,208,208,248,240,208,240,240,288,352,408,288,344,392,176,176,184,176
14,296,288,264,264,296,312,320,312,280,272,272,304,304,304,288,304,280,304,184,208,208,240,240,208,240,240,288,352,408,288,344,392,176,176,184,176
15,304,296,272,272,304,320,320,320,280,280,272,304,304,304,296,304,280,464,184,208,208,240,248,208,248,256,288,352,408,288,344,392,176,176,184,152
16,304,296,280,288,312,320,328,328,280,280,272,312,304,304,296,304,288,472,184,208,208,248,264,216,248,264,288,352,408,288,344,392,176,176,184,152
17,312,304,280,296,328,320,328,336,288,280,272,312,304,304,304,312,288,152,184,208,208,248,272,216,248,272,288,352,408,288,344,392,176,176,184,160
18,312,304,288,312,336,312,328,344,288,280,272,312,312,304,304,312,288,144,184,208,208,248,272,208,248,272,288,352,400,288,344,392,176,176,184,160
19,312,304,296,320,344,312,320,344,288,280,272,312,304,304,304,312,288,312,184,208,208,240,264,208,240,264,288,352,400,288,344,392,184,176,184,184
20,312,296,304,328,352,304,328,352,296,288,272,312,312,304,304,312,288,152,184,208,208,240,248,208,240,248,280,344,400,280,344,392,184,176,184,160
