frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_x_14,rgb_x_15,rgb_x_16,rgb_x_17,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13,rgb_y_14,rgb_y_15,rgb_y_16,rgb_y_17
0,304,304,272,264,264,336,344,344,288,288,296,320,320,320,304,312,296,320,160,200,192,248,288,200,240,288,288,360,416,288,352,416,152,152,160,160
1,304,304,272,264,264,336,344,344,288,288,296,320,320,320,304,312,288,328,160,200,192,248,288,200,240,288,288,360,416,288,352,416,152,152,160,160
2,304,304,272,264,264,336,344,344,288,288,296,320,320,320,304,312,288,328,160,200,192,248,288,200,240,288,288,360,416,288,352,416,152,152,160,160
3,304,304,272,264,264,336,344,344,288,288,296,320,320,320,304,312,288,328,160,200,192,248,288,200,240,288,288,352,416,288,352,416,152,152,160,160
4,304,304,280,264,264,336,344,344,288,288,296,320,320,320,304,312,288,328,160,200,192,248,288,200,240,288,288,360,416,288,360,416,152,152,160,160
5,304,304,280,264,264,336,344,344,288,288,296,328,320,320,304,312,296,328,160,200,192,248,288,200,240,288,288,360,416,288,352,416,152,152,160,160
6,304,304,280,264,264,336,344,344,288,288,296,328,320,320,304,312,296,328,160,200,192,248,288,200,240,288,288,352,416,288,352,416,152,152,160,160
7,312,304,280,264,264,336,344,344,288,288,296,328,320,320,304,312,296,328,160,200,192,248,288,200,240,288,288,352,416,288,352,416,152,152,160,160
8,312,312,280,264,272,336,352,352,288,288,296,328,320,320,304,320,296,328,160,200,192,240,288,200,240,288,280,352,416,288,352,416,152,152,160,160
9,312,312,280,264,272,336,352,360,288,288,296,328,320,320,304,320,296,328,160,200,192,248,288,200,240,280,288,352,416,288,360,416,152,152,160,160
10,312,312,280,264,272,336,360,368,288,288,296,328,320,320,304,320,296,328,160,200,192,248,288,200,232,264,288,352,416,288,360,416,152,152,160,160
11,312,312,280,272,272,344,360,376,288,288,296,328,320,320,304,320,296,328,160,200,200,240,288,200,232,256,288,360,416,288,360,416,152,152,160,160
12,312,312,280,272,272,344,368,392,288,288,288,328,328,320,312,320,304,336,160,200,200,248,288,200,224,240,288,360,424,288,360,416,152,152,160,160
13,320,312,280,272,272,344,368,400,288,288,288,328,328,320,312,328,304,336,160,200,200,248,288,200,224,224,288,360,424,288,360,416,160,160,160,160
14,320,312,288,272,272,344,368,408,288,288,288,328,328,320,312,328,304,336,160,200,192,248,288,200,224,208,288,360,424,288,360,416,160,152,160,160
15,320,312,288,272,280,344,368,400,288,288,280,328,328,320,312,328,304,336,160,200,200,248,288,200,216,192,288,360,432,288,360,416,160,160,160,168
16,320,312,288,272,280,344,368,400,296,288,280,328,328,320,312,328,304,336,160,200,200,248,288,200,216,192,288,360,440,288,360,416,160,160,160,168
17,320,312,288,272,272,336,368,392,288,288,272,328,328,320,320,328,304,336,160,200,200,248,288,200,208,192,288,360,440,288,360,416,160,160,160,168
18,320,312,288,272,280,336,360,384,288,288,272,328,328,320,320,328,304,336,168,200,200,248,296,200,216,192,288,360,440,288,360,416,160,160,160,168
19,320,312,288,264,272,336,352,384,288,280,272,328,328,320,320,328,304,336,168,200,200,248,296,200,216,192,288,360,448,288,360,416,160,160,168,168
20,320,312,288,264,272,336,352,384,288,280,272,328,320,320,312,328,304,336,168,200,200,256,296,200,216,200,288,368,448,296,360,416,160,160,160,168
21,320,304,280,264,272,328,352,376,288,280,272,320,320,320,312,328,304,336,168,200,200,256,296,200,224,216,296,368,448,296,360,416,160,160,168,168
22,312,304,272,256,264,328,352,376,280,272,272,320,320,320,304,320,296,328,168,200,200,256,304,200,232,240,296,376,448,296,360,416,160,160,168,168
23,312,296,272,248,256,328,344,376,272,264,264,312,312,320,304,320,288,328,168,208,200,256,304,208,240,256,296,376,456,296,360,424,168,168,168,168
24,304,296,264,248,248,328,344,368,264,264,264,304,312,320,296,312,288,320,176,208,200,256,304,208,248,272,304,376,456,304,360,424,168,168,168,168
25,296,296,256,240,248,328,344,368,264,264,264,304,312,320,288,304,280,312,176,208,200,256,304,216,256,296,304,384,448,304,368,416,168,168,168,168
26,288,288,256,240,240,320,336,360,256,256,264,296,304,320,280,296,272,312,168,208,200,256,304,216,264,312,304,384,456,304,368,416,168,168,168,168
27,280,288,256,240,240,312,312,304,256,256,264,296,304,312,272,288,264,304,168,208,200,256,296,216,264,304,304,384,448,304,360,416,160,160,168,168
28,272,280,256,240,240,312,288,224,256,256,264,296,304,320,264,280,256,296,168,200,200,256,296,208,248,248,304,376,456,304,368,416,160,160,168,168
29,264,280,248,240,240,304,272,208,256,256,264,296,304,320,256,272,248,288,168,200,200,256,296,200,232,216,304,376,456,304,368,416,160,160,168,168
30,264,272,248,248,240,296,256,216,256,256,264,296,304,320,256,272,248,288,168,200,200,256,296,200,232,200,304,384,456,304,368,416,160,160,168,168
31,256,272,256,248,240,296,248,224,264,264,264,296,304,320,248,264,240,280,168,200,200,256,296,200,240,208,304,376,456,304,368,416,160,160,168,168
32,256,272,248,248,240,296,248,232,264,264,264,296,304,328,248,264,240,280,168,200,200,248,296,200,240,208,304,376,456,304,368,416,160,160,168,160
33,248,272,248,248,248,296,264,232,264,264,264,296,312,320,248,256,240,280,168,200,208,256,296,200,248,224,304,376,448,304,368,416,160,160,168,160
34,256,272,248,248,248,296,272,232,264,264,264,296,312,320,248,264,240,280,168,200,208,256,296,200,248,232,304,376,456,304,368,416,160,160,168,160
35,256,272,248,248,248,304,280,232,264,264,264,296,312,320,248,264,240,280,168,200,200,256,296,200,240,232,304,376,456,304,368,416,160,160,168,160
36,256,280,248,248,248,304,288,240,264,264,264,304,312,320,248,264,248,280,168,200,200,256,296,200,240,240,296,376,448,296,360,416,160,160,168,160
37,264,280,256,248,248,304,296,248,264,264,264,304,312,320,256,272,248,288,168,200,200,256,296,200,240,240,296,376,448,296,368,416,160,160,168,160
38,272,288,256,248,248,312,312,256,272,272,264,304,312,320,264,280,256,296,168,200,208,256,296,200,240,248,296,376,456,296,360,416,160,160,168,160
39,280,288,256,256,256,320,320,272,272,272,272,312,312,320,272,288,264,296,168,200,208,256,296,200,240,248,296,368,448,296,360,416,160,160,168,160
40,288,296,264,256,264,320,336,280,280,272,272,320,320,320,280,288,272,304,168,200,208,256,296,200,240,248,296,376,456,296,360,424,160,160,168,160
41,296,296,272,264,264,328,344,296,280,280,272,320,320,320,280,296,272,312,168,200,208,256,296,200,240,256,296,368,448,296,360,416,160,160,168,160
42,304,304,272,264,272,336,352,320,288,280,272,328,320,320,296,304,280,320,168,200,200,256,296,200,240,264,296,368,440,296,360,416,160,160,168,160
43,304,312,280,272,272,336,360,328,288,280,264,328,320,320,296,312,288,320,160,200,200,248,296,200,240,272,288,360,440,296,360,416,160,160,168,160
44,312,312,280,272,272,344,368,336,288,280,272,328,328,320,304,312,296,328,160,200,200,248,288,200,240,272,288,360,432,288,360,416,160,160,168,160
45,312,312,280,272,272,344,368,344,288,280,272,328,328,320,304,320,296,328,160,200,200,248,288,200,240,280,288,360,432,288,360,416,160,152,168,160
46,312,312,288,272,272,344,360,352,288,280,272,328,328,320,304,320,296,328,160,200,200,248,288,200,248,288,288,360,424,288,360,416,160,152,168,160
47,320,320,288,272,280,344,360,352,296,288,280,328,328,320,312,320,304,336,160,200,200,248,288,200,248,288,288,360,424,288,352,416,160,160,160,160
48,320,320,288,272,280,344,360,352,296,288,288,328,328,320,312,328,304,336,160,200,200,248,288,200,248,296,288,352,416,288,352,416,152,152,160,160
49,320,320,288,272,280,344,352,352,296,288,288,328,328,320,312,328,304,336,160,200,200,240,288,200,248,288,288,352,416,288,352,416,152,152,160,160
50,320,320,288,272,272,344,352,352,296,296,296,328,328,320,312,328,304,336,160,200,200,240,288,200,248,288,288,352,416,288,352,416,152,152,160,160
51,320,312,288,272,272,344,352,352,296,296,296,328,328,320,312,328,304,336,160,200,192,240,288,200,248,288,280,352,416,288,352,416,152,152,160,160
52,312,312,280,264,264,336,352,344,288,288,296,328,320,320,304,320,296,328,160,200,192,240,288,200,240,288,288,352,416,288,352,416,152,152,160,160
53,312,312,280,264,264,336,344,344,288,288,296,328,320,320,304,320,296,328,160,200,192,240,288,200,240,288,288,352,416,288,352,416,152,152,160,160
54,312,312,280,264,264,336,344,344,288,288,296,328,320,320,304,320,296,328,160,200,192,240,288,200,240,288,288,352,416,288,352,416,152,152,160,160
55,312,312,280,264,264,336,344,344,288,288,296,328,320,320,304,320,296,328,160,200,192,240,288,200,240,288,288,352,416,288,352,416,152,152,160,160
