frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_x_14,rgb_x_15,rgb_x_16,rgb_x_17,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13,rgb_y_14,rgb_y_15,rgb_y_16,rgb_y_17
0,304,304,280,264,264,328,344,344,288,280,296,320,336,320,296,304,288,320,240,264,264,304,336,264,304,336,320,352,416,320,352,416,232,232,240,240
1,304,304,280,264,264,328,344,344,288,280,296,320,336,320,296,304,288,320,240,264,264,304,336,264,304,336,328,360,416,320,352,416,232,232,240,240
2,304,304,280,264,264,328,344,344,288,280,296,320,336,320,296,304,288,320,240,264,264,304,336,264,304,336,328,360,416,320,352,416,232,232,240,240
3,304,304,280,264,264,328,344,344,288,280,296,320,336,320,296,304,288,320,240,264,264,304,336,264,304,336,328,352,416,320,352,416,232,232,240,240
4,304,304,280,264,264,328,344,344,288,280,296,320,336,320,296,304,288,312,240,264,264,304,336,264,304,336,320,352,416,320,352,416,232,232,240,240
5,304,304,280,264,264,328,344,344,288,280,296,320,336,320,296,304,288,320,240,264,264,304,336,264,304,336,320,352,416,320,352,416,232,232,240,240
6,304,304,280,264,264,328,344,344,288,280,296,320,336,320,296,304,288,320,240,264,264,304,336,264,304,336,320,352,416,320,352,416,232,232,240,240
7,304,304,280,264,264,328,344,344,288,280,296,320,336,320,296,304,288,320,240,264,264,304,336,264,304,336,328,352,408,320,352,416,232,232,240,240
8,304,304,280,264,264,328,344,344,288,280,296,320,336,320,296,304,288,320,240,264,264,304,336,264,304,336,320,352,408,320,352,416,232,232,240,240
9,304,304,280,264,264,328,344,344,288,280,296,320,336,320,296,312,288,320,240,264,264,304,336,264,304,336,320,352,416,320,344,416,232,240,240,240
10,304,304,280,264,264,328,344,344,288,280,296,320,336,320,296,312,288,320,240,264,264,304,336,264,304,336,328,352,416,320,352,416,240,240,240,240
11,304,304,280,264,264,328,344,344,288,280,296,320,336,320,296,312,288,320,240,264,264,304,336,264,304,336,320,352,408,320,352,416,240,240,240,240
12,304,304,280,256,264,328,344,344,288,280,296,320,336,320,296,312,288,320,248,272,272,304,336,272,304,336,328,352,416,328,352,416,240,240,240,240
13,304,304,280,256,264,328,352,344,288,280,296,320,336,320,296,312,288,320,248,272,272,304,336,272,304,336,328,352,416,320,352,416,240,240,240,240
14,304,304,280,256,264,328,352,344,288,280,296,320,336,320,296,312,288,320,248,272,272,304,336,272,304,336,328,352,416,328,352,416,240,240,248,240
15,304,304,280,256,264,328,352,344,288,280,296,320,336,320,296,312,296,320,248,272,272,304,336,272,304,336,328,352,416,328,352,416,240,240,248,248
16,304,304,280,256,264,336,352,344,288,280,296,320,336,320,296,312,288,320,248,272,272,304,336,272,304,336,328,352,416,328,352,416,240,240,248,248
17,304,304,280,248,264,336,352,344,288,280,296,320,336,320,296,312,296,320,248,272,272,304,336,272,304,336,328,352,416,328,352,416,248,248,248,248
18,304,304,280,248,264,336,352,344,288,280,296,320,336,320,304,312,288,320,256,272,272,304,336,272,304,336,328,352,416,328,352,416,248,248,248,248
19,304,304,280,248,264,336,352,344,288,280,296,320,336,320,304,312,296,320,256,280,280,304,344,280,304,336,328,352,416,328,352,416,256,256,256,256
20,304,304,280,248,256,336,352,344,288,280,296,320,336,320,304,312,296,320,264,280,280,304,344,280,304,336,328,360,408,328,352,408,256,256,256,256
21,312,312,280,248,256,336,352,344,288,280,296,320,336,320,304,320,296,328,272,280,280,304,344,280,304,336,328,360,416,328,352,416,264,264,264,264
22,312,312,280,248,256,336,352,344,288,280,296,320,336,320,304,320,296,328,272,280,280,304,344,280,312,336,328,360,416,328,352,408,264,264,264,264
23,312,312,280,256,256,344,352,344,288,280,296,320,336,320,304,320,296,328,272,280,280,304,336,280,312,336,320,360,408,320,352,416,264,264,264,264
24,312,312,280,256,264,344,352,344,288,280,296,320,336,320,304,320,296,328,264,272,272,304,336,280,312,336,320,360,408,320,352,416,256,264,256,256
25,312,312,280,256,264,336,344,344,288,288,296,320,336,320,304,320,296,328,256,272,272,304,336,272,312,336,312,360,416,312,352,416,248,256,248,248
26,312,312,280,264,264,336,344,344,288,288,296,320,336,320,304,320,296,328,248,264,264,296,336,264,304,336,312,360,416,312,352,416,240,240,240,240
27,312,312,280,264,264,336,344,344,288,288,296,320,328,328,304,320,296,328,240,256,256,288,328,256,296,328,312,360,416,312,360,416,232,232,232,232
28,312,312,280,264,264,344,344,344,288,288,296,320,328,320,304,320,296,328,224,248,248,288,320,248,288,320,304,360,416,304,360,416,216,216,216,224
29,312,312,280,264,264,344,344,344,288,288,296,320,328,320,304,320,296,328,208,240,232,280,320,240,280,312,304,352,416,304,352,416,200,208,208,208
30,312,312,280,264,264,344,352,344,288,288,296,328,328,320,304,320,296,328,200,224,224,272,312,232,272,312,296,352,416,296,352,416,192,192,192,192
31,312,312,280,264,264,336,352,344,288,288,296,328,328,320,304,320,296,328,184,216,216,264,304,216,264,304,296,352,416,296,352,416,176,176,184,184
32,312,312,272,264,264,336,352,344,288,296,296,328,328,320,304,320,296,328,176,208,208,256,296,208,256,296,288,352,416,288,352,416,168,168,176,176
33,312,312,280,264,264,344,352,344,288,296,296,328,328,320,304,320,296,328,168,200,200,248,296,208,256,296,288,352,416,288,352,416,160,160,168,168
34,312,312,280,264,272,336,352,344,288,296,296,328,328,320,304,312,296,328,160,200,200,248,288,200,248,288,288,352,416,288,352,416,152,152,160,160
35,312,304,280,264,272,336,352,352,288,296,296,328,328,320,304,312,296,328,160,200,192,248,288,200,248,288,288,352,416,288,352,416,152,152,160,160
36,312,312,280,264,272,344,352,352,288,296,296,328,328,320,304,312,296,328,152,192,192,248,288,200,248,296,288,352,416,288,352,416,152,152,160,160
37,312,312,280,264,272,336,352,352,288,296,296,328,328,320,304,312,296,328,152,192,192,240,288,192,248,288,288,352,416,288,352,416,152,152,160,160
38,312,312,280,264,272,344,352,352,288,296,296,328,328,320,304,320,296,328,152,192,192,248,288,200,248,288,288,352,416,288,352,416,152,152,160,160
39,312,312,280,264,272,344,352,352,288,296,296,328,328,320,304,320,296,328,152,192,192,248,288,200,248,288,288,352,416,288,352,416,152,152,160,160
40,312,312,280,264,272,344,352,352,288,296,296,328,328,320,304,320,296,328,152,192,192,248,288,200,248,296,288,352,416,288,352,416,152,152,160,160
41,312,312,280,264,264,336,352,352,288,296,296,328,328,320,304,320,296,328,152,200,192,248,288,200,248,296,288,352,416,288,352,416,152,152,160,160
42,312,312,280,264,264,336,352,352,288,296,296,328,328,320,304,320,296,328,152,200,192,248,288,200,248,296,288,352,416,288,352,416,152,152,160,160
43,312,312,280,264,272,336,352,352,288,296,296,328,328,320,304,320,296,328,152,200,192,248,288,200,248,296,288,352,416,288,352,416,152,152,160,160
44,312,312,280,264,272,344,352,352,288,296,296,328,328,320,304,320,296,328,152,200,192,248,288,200,248,296,288,352,416,288,352,416,152,152,160,160
45,312,312,280,264,272,336,352,352,288,296,296,328,328,320,304,320,296,328,160,200,192,248,296,200,248,296,288,352,416,288,352,416,152,152,160,160
46,312,312,280,264,272,336,352,352,288,296,296,328,328,320,304,320,296,328,160,200,192,248,296,200,248,296,288,352,416,288,352,416,152,152,160,160
47,312,312,280,264,272,336,352,352,288,296,296,328,328,320,304,320,296,328,160,200,192,248,288,200,248,296,288,352,416,288,352,416,152,152,160,160
48,312,312,280,264,272,336,352,352,288,296,296,328,328,320,304,320,296,328,152,200,200,248,288,200,248,296,288,352,416,288,352,416,152,152,160,160
