frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13
0,288,288,264,256,256,312,320,328,280,280,288,304,304,304,152,200,216,264,304,216,264,304,304,360,424,296,360,424
1,288,288,264,256,256,312,320,320,272,280,288,304,304,304,152,200,216,264,304,216,264,304,304,368,424,304,360,424
2,288,288,264,256,256,312,320,320,272,280,288,304,304,304,152,200,216,256,312,216,264,304,296,360,424,296,360,424
3,288,288,264,256,256,312,320,320,272,280,288,304,304,304,152,200,216,256,304,216,264,304,296,360,424,296,360,424
4,288,288,264,256,256,312,320,320,272,280,288,304,304,304,152,200,216,264,304,216,264,304,304,360,424,296,360,424
5,288,288,264,256,256,312,320,320,272,280,288,304,304,304,152,200,216,256,304,216,264,304,304,360,424,296,360,424
6,288,288,264,256,256,312,320,328,272,280,288,304,304,304,152,200,216,264,312,216,264,304,304,360,424,296,360,424
7,280,288,264,256,256,312,320,328,272,280,288,304,304,304,152,200,216,264,312,216,264,296,296,360,424,296,360,424
8,280,288,264,256,264,312,328,336,272,280,288,304,304,304,152,200,216,264,312,216,264,296,296,360,424,296,360,424
9,280,288,264,264,280,312,320,344,272,280,288,304,312,312,160,200,216,264,304,216,256,280,288,360,424,288,360,416
10,280,288,264,272,296,312,320,344,272,280,288,304,312,312,160,200,216,256,296,216,256,272,296,360,424,288,352,416
11,280,288,264,280,320,312,328,344,272,280,288,304,312,320,160,200,216,256,280,216,248,256,296,360,424,288,352,416
12,280,288,264,288,328,312,328,352,272,280,288,304,320,336,152,200,216,248,256,216,248,248,296,360,416,296,360,416
13,280,288,264,296,336,304,328,360,280,280,288,312,328,336,152,200,216,240,232,208,240,224,296,360,416,288,352,408
14,280,288,272,304,344,304,328,352,280,280,288,312,328,344,152,200,216,232,216,208,240,224,288,360,424,288,352,408
15,288,288,272,312,344,312,344,344,280,280,288,312,328,344,160,200,216,232,200,208,240,200,288,360,424,288,352,416
16,288,296,280,320,336,312,344,336,288,280,288,312,328,352,160,200,216,224,200,208,232,200,288,360,424,288,352,416
17,288,296,288,328,328,312,352,336,288,288,288,320,336,352,160,200,216,232,200,208,232,208,288,360,424,288,352,416
18,296,304,288,328,328,320,352,336,296,288,288,320,336,352,160,200,208,224,200,200,232,208,288,360,424,288,352,416
19,296,304,288,328,328,320,352,336,296,288,288,328,336,344,160,200,208,224,208,208,232,208,288,360,432,288,352,416
20,296,312,296,328,336,328,352,320,304,296,288,328,336,344,160,200,216,224,208,208,232,224,288,360,424,288,352,416
21,304,312,296,328,336,328,352,328,304,296,288,328,344,344,160,200,208,224,208,208,232,216,288,360,432,288,360,416
22,304,320,304,336,336,336,360,328,304,296,288,336,344,344,160,200,208,224,216,208,232,216,288,360,432,288,352,408
23,312,320,304,336,344,336,360,328,304,296,288,336,344,344,160,200,208,224,208,208,232,216,288,360,432,288,352,416
24,312,320,304,344,352,336,360,352,304,296,288,336,344,344,160,200,208,224,208,208,224,208,288,360,432,288,360,416
25,312,320,304,344,352,336,368,360,304,296,288,336,344,344,160,200,208,224,216,208,232,216,288,360,432,288,352,416
26,312,320,304,352,384,344,368,392,304,296,288,336,344,344,160,200,208,216,200,208,216,200,288,360,432,288,352,416
