frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13
0,296,296,264,256,256,336,344,344,280,280,280,320,328,320,96,144,168,224,280,168,224,272,264,352,416,264,352,416
1,296,296,264,256,264,328,344,344,280,280,280,320,328,320,96,144,168,224,272,168,224,272,264,352,416,264,344,416
2,296,296,264,256,256,336,344,344,280,280,280,320,328,320,96,144,168,224,280,168,224,272,264,352,416,264,344,416
3,296,296,264,256,256,336,344,344,280,280,280,320,320,320,96,144,168,224,280,168,224,272,264,352,416,264,344,416
4,296,296,264,256,256,328,344,344,280,280,280,320,320,320,96,144,168,224,280,168,224,280,264,352,416,264,352,416
5,296,296,264,256,256,328,344,344,280,280,280,320,320,320,96,144,168,224,280,168,224,272,264,352,416,264,352,416
6,296,296,264,256,256,328,344,336,280,280,280,320,328,320,96,144,168,224,280,168,224,280,264,352,416,264,352,416
7,296,296,264,256,256,328,344,336,280,280,280,320,320,320,96,144,168,224,280,168,224,272,264,352,416,264,352,416
8,296,296,264,256,256,328,344,328,280,280,280,320,328,320,96,144,168,224,280,168,224,272,272,352,416,264,344,416
9,296,296,264,256,256,328,344,320,280,280,280,312,320,320,96,144,168,224,280,160,224,272,272,352,416,264,352,416
10,296,296,264,256,256,328,336,312,280,280,280,320,320,320,96,144,168,224,280,160,216,264,264,352,416,264,344,416
11,296,296,264,256,256,328,328,296,280,280,280,320,328,320,96,144,168,224,280,160,216,256,264,352,416,264,344,416
12,296,296,264,256,256,328,320,280,280,280,280,320,328,320,96,144,168,224,272,160,208,240,256,352,416,256,344,416
13,296,296,264,256,256,328,312,256,280,280,280,320,320,320,96,144,168,224,280,160,208,224,264,352,416,256,344,416
14,296,296,264,256,256,328,304,248,280,280,280,320,328,320,96,144,168,224,280,160,192,208,264,352,416,256,344,416
15,296,296,264,256,256,328,304,240,280,280,280,320,328,320,96,144,168,224,280,152,184,200,264,344,416,256,344,416
16,296,296,264,256,256,320,296,232,280,280,280,320,320,320,96,144,168,224,280,152,184,184,264,352,416,256,344,416
17,296,296,272,240,216,320,288,224,280,280,280,312,320,320,96,144,160,176,176,152,176,176,264,352,416,256,344,416
18,296,296,272,256,256,320,280,216,280,280,280,312,320,320,96,144,152,224,280,152,168,168,264,352,416,256,344,416
19,296,296,272,256,256,320,272,216,280,280,280,312,320,320,96,144,160,216,272,152,168,160,264,344,416,256,344,416
20,296,296,264,256,256,320,272,216,280,280,280,312,320,320,88,144,168,216,272,152,160,152,264,352,416,256,344,416
21,296,296,264,256,256,320,264,216,280,280,280,320,320,320,88,144,168,216,272,152,160,152,256,352,416,256,344,416
22,296,296,264,256,256,320,264,216,272,280,280,312,320,320,96,144,168,224,272,152,152,144,256,344,416,256,344,416
23,296,296,256,256,256,320,264,224,280,280,280,312,320,320,96,144,168,224,272,152,144,136,256,344,416,256,344,416
24,296,288,256,256,256,320,288,248,272,280,280,312,320,320,96,144,168,224,272,152,144,136,264,344,416,256,344,416
25,296,288,256,248,256,320,312,280,272,280,280,312,320,320,88,144,168,224,280,152,160,128,264,344,416,256,344,416
