frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,27.65,28.1,28.34,28.34,28.1,28.1,28.81,28.1,27.65,28.57,28.57,27.43,29.05,29.55,27.43,27.22,27.75,27.88
1,27.65,28.1,28.34,28.34,28.1,28.1,28.81,28.1,27.65,28.57,28.81,27.65,29.05,29.3,27.43,27.43,27.75,27.88
2,27.65,28.1,28.34,28.34,28.1,28.1,28.81,27.88,27.65,28.57,28.81,27.88,29.05,29.55,27.43,27.43,27.75,27.65
3,27.43,28.1,28.1,28.34,28.1,28.1,28.81,27.88,27.65,28.57,28.57,27.65,28.81,29.55,27.43,27.43,27.75,27.88
4,27.43,28.1,28.1,28.34,28.1,28.1,28.81,28.1,27.65,28.57,28.81,27.88,29.05,29.3,27.43,27.43,27.65,27.65
5,27.43,28.1,28.1,28.34,27.88,28.1,28.81,28.1,27.65,28.34,28.57,27.88,28.81,29.55,27.43,27.43,27.43,27.88
6,27.43,28.1,28.1,28.34,27.88,28.1,28.1,28.1,27.65,28.34,28.57,27.88,28.57,29.3,27.43,27.43,27.75,28.1
7,27.43,27.88,28.1,28.1,27.65,28.1,28.57,28.81,27.65,28.57,28.81,27.88,28.34,29.05,27.43,27.43,27.75,27.94
8,27.43,27.88,28.1,28.1,27.43,28.1,28.57,29.05,27.65,28.34,28.57,27.88,28.1,29.05,27.43,27.43,27.75,27.94
9,27.43,27.88,28.1,28.1,27.22,28.34,29.05,29.8,26.8,28.57,28.57,27.88,27.01,28.1,27.43,27.43,27.75,27.94
10,27.22,27.88,28.1,28.1,27.65,28.34,29.3,29.8,26.8,28.57,28.57,27.88,27.01,28.1,27.43,27.43,27.75,27.94
11,27.22,28.1,27.88,27.88,27.65,28.57,29.55,30.06,27.88,28.57,29.05,27.88,27.01,28.1,27.43,27.43,27.75,27.94
12,27.43,27.88,28.1,27.43,26.59,28.57,29.55,30.06,27.88,28.34,28.57,27.88,26.8,28.1,27.43,27.43,27.75,27.94
13,27.43,27.88,27.88,27.22,26.19,28.34,29.8,30.33,27.88,28.57,28.57,27.88,26.8,28.57,27.43,27.43,27.75,27.94
14,27.65,28.1,27.88,27.43,26.39,28.34,29.8,30.06,27.88,28.34,29.05,27.88,27.01,28.57,27.43,27.43,27.43,28.1
15,27.65,28.1,28.1,27.43,27.88,28.57,29.8,29.3,27.88,28.57,28.57,27.88,27.22,28.34,27.22,28.1,27.43,27.94
16,27.65,28.1,28.1,27.43,28.1,28.57,29.55,29.3,27.88,28.34,28.57,27.65,27.88,29.05,27.43,27.88,27.43,27.94
17,27.88,28.1,28.1,27.43,28.02,28.34,29.3,29.05,26.59,28.1,28.57,27.65,28.1,29.3,27.43,28.57,27.65,27.94
18,27.65,28.1,28.1,28.1,28.02,28.57,29.05,28.1,27.22,27.65,28.34,27.88,28.57,29.8,27.43,28.1,27.88,27.94
19,27.65,28.34,28.34,28.34,27.88,28.57,28.81,28.1,27.65,27.22,27.22,27.88,28.81,29.8,27.65,27.88,27.75,27.94
20,27.43,28.34,28.34,28.34,28.1,28.34,28.81,28.1,28.1,26.8,27.01,27.88,28.81,29.8,27.65,27.65,27.75,27.94
21,27.65,28.1,28.34,28.81,28.81,28.57,28.34,26.59,28.1,26.39,27.65,28.1,28.81,29.8,27.88,27.88,27.75,27.88
22,27.88,28.1,28.34,29.3,29.3,28.1,28.57,28.34,28.1,26.39,28.1,28.1,28.81,29.8,27.65,27.65,27.75,27.88
23,27.88,28.34,28.34,29.55,28.02,28.1,28.34,29.3,28.1,26.39,28.34,28.1,28.81,29.8,27.88,27.65,27.75,27.88
24,28.1,28.34,28.57,29.55,28.34,28.1,28.34,29.3,28.34,26.59,27.88,28.1,28.81,29.8,27.75,27.65,27.75,27.88
25,28.1,28.34,28.81,29.8,28.57,28.1,28.57,28.81,28.34,26.8,27.88,27.88,28.81,29.8,27.75,27.65,27.75,27.88
26,27.79,28.34,28.57,29.3,28.1,28.1,28.57,27.22,28.1,27.22,28.1,28.1,28.81,29.05,27.75,27.88,27.75,27.88
27,27.79,28.1,28.57,29.05,28.1,28.1,28.57,27.43,28.1,27.65,28.57,28.1,28.57,29.55,27.75,27.88,27.75,27.88
28,27.79,28.1,28.34,28.81,28.1,28.34,28.34,28.57,28.1,28.34,29.3,28.1,28.34,29.55,27.75,27.88,27.75,27.88
29,27.79,28.1,28.34,28.57,27.88,28.34,28.34,28.81,28.1,28.57,29.55,28.1,28.34,29.55,27.75,27.65,27.75,27.88
30,27.88,28.34,28.34,28.34,27.88,28.57,28.57,28.81,28.1,29.3,29.55,28.1,28.34,29.3,28.1,27.43,27.75,28.1
31,27.88,28.34,28.34,28.34,26.59,28.81,29.8,28.57,26.39,29.3,29.3,27.88,27.65,29.05,27.88,28.1,27.75,28.34
32,27.88,28.34,28.34,28.1,28.1,28.81,30.06,29.05,27.22,29.3,29.3,27.88,27.43,29.05,27.88,28.1,28.1,27.94
33,27.88,28.57,28.34,27.88,28.02,28.81,30.33,29.8,28.1,29.05,29.55,27.88,27.01,28.81,27.65,28.1,27.65,27.94
34,28.57,28.34,28.34,27.22,28.02,28.81,30.33,29.3,28.1,28.81,29.3,28.1,26.8,28.57,27.65,28.34,27.65,27.94
35,28.57,28.34,28.34,27.01,28.02,29.05,30.06,29.3,28.1,28.81,29.8,28.1,27.01,28.81,27.65,28.57,27.88,27.94
36,28.34,28.34,28.34,27.22,28.02,29.05,30.06,29.05,28.1,28.81,29.3,27.88,27.65,28.81,27.88,28.34,27.88,27.94
37,28.1,28.57,28.34,27.22,28.02,28.81,29.8,28.81,28.1,28.81,29.3,28.1,27.88,29.05,27.88,28.34,28.1,29.05
38,28.1,28.34,28.34,27.43,28.02,28.81,29.8,28.57,26.39,28.81,29.3,28.1,28.57,29.3,28.1,28.1,27.75,27.94
39,28.1,28.34,28.34,27.65,28.02,28.81,29.3,28.81,26.59,28.57,29.3,28.1,29.05,29.55,28.1,28.1,27.75,27.94
40,28.34,28.34,28.34,28.1,27.88,28.81,29.05,28.1,27.88,28.1,29.05,28.1,29.3,29.55,28.1,27.88,27.75,28.1
41,28.1,28.34,28.34,28.34,27.88,28.57,28.57,27.43,28.1,27.65,28.81,28.34,29.3,30.06,27.75,27.88,27.75,28.1
42,27.79,28.34,28.57,28.57,28.81,28.57,28.34,27.01,28.34,27.01,28.34,28.34,29.55,30.06,27.75,27.88,27.75,27.88
43,27.79,28.34,28.28,28.81,28.1,28.57,28.57,27.01,28.34,26.8,28.34,28.34,29.55,30.06,27.75,28.1,27.75,27.88
44,27.79,28.34,28.28,29.05,28.1,28.57,28.57,28.57,28.34,26.59,28.34,28.34,29.3,29.8,27.75,28.1,27.75,27.88
45,27.79,28.34,28.57,29.3,28.1,28.57,28.57,28.57,28.1,26.59,28.34,28.34,29.3,30.06,27.75,28.1,27.75,27.88
46,27.79,28.34,28.28,29.3,28.1,28.57,28.57,28.57,28.1,26.59,28.1,28.34,29.3,30.06,27.75,28.1,27.75,27.88
47,27.79,28.34,28.81,29.3,28.34,28.34,28.34,26.8,28.1,27.22,28.1,28.34,29.3,30.06,27.75,27.88,27.75,28.1
48,28.1,28.34,28.57,29.05,28.34,28.57,28.57,27.88,28.1,27.88,28.34,28.1,29.05,29.8,28.1,27.65,27.75,27.88
49,27.88,28.34,28.34,29.3,28.57,28.57,28.81,28.1,27.88,28.34,28.57,27.88,28.57,29.55,28.1,27.65,27.75,28.1
50,28.1,28.34,28.34,28.57,28.57,28.81,28.81,28.34,27.88,28.57,28.81,27.88,28.1,29.55,28.1,28.1,27.75,27.94
51,27.88,28.34,28.34,28.34,28.1,28.81,29.05,29.05,28.1,28.81,29.05,27.88,27.65,29.3,27.88,28.34,28.1,27.94
52,27.65,28.34,28.1,28.1,28.02,28.81,29.05,29.3,28.1,29.05,29.05,27.88,27.65,28.81,27.65,28.34,27.88,27.94
53,27.88,28.34,28.1,28.1,27.01,28.81,29.55,29.55,28.1,29.05,28.81,28.1,27.22,28.81,27.65,28.34,27.88,27.94
54,28.1,28.34,28.1,27.43,28.02,28.81,29.8,30.33,25.8,29.05,28.81,27.88,26.8,28.57,27.43,27.65,27.65,27.94
55,27.65,28.34,28.1,27.22,28.02,28.81,30.06,30.59,25.8,29.05,29.05,28.1,26.8,28.34,27.43,27.88,27.88,27.94
56,27.65,28.1,28.1,27.01,28.02,28.81,29.8,30.06,28.1,28.81,29.05,28.1,27.01,28.34,27.88,27.88,27.75,27.88
57,27.65,28.1,28.1,26.8,28.02,28.81,29.8,29.8,28.1,28.81,29.05,28.1,27.22,28.57,27.88,27.88,27.75,28.1
58,27.43,28.1,28.1,27.01,28.1,28.81,29.8,29.8,28.1,28.81,29.05,28.1,27.22,28.57,27.88,27.43,27.75,27.88
59,27.65,28.1,28.1,27.22,28.1,28.81,29.55,28.57,28.1,28.57,29.05,28.1,27.88,28.81,27.88,27.43,27.75,27.65
60,27.88,28.1,28.1,27.22,26.59,28.81,29.05,28.57,28.1,28.81,29.05,27.88,28.34,29.05,27.88,27.65,27.75,27.65
61,27.65,28.1,28.34,27.43,26.59,28.57,29.05,28.34,26.59,28.57,29.05,28.1,29.05,29.55,27.88,27.65,27.75,27.88
62,27.65,28.1,28.34,27.43,28.02,28.34,29.05,28.1,26.59,28.34,28.81,28.1,29.05,29.55,27.88,27.65,27.75,27.65
63,27.88,28.1,28.34,28.1,27.65,28.34,28.57,28.34,28.1,27.88,28.57,28.1,29.55,29.8,28.1,27.88,27.75,27.88
64,27.88,28.1,28.34,28.1,28.1,28.34,28.57,27.43,28.1,27.43,28.34,28.1,29.3,29.8,28.34,27.88,27.75,28.1
65,27.88,28.1,28.57,28.34,28.57,28.34,28.34,27.01,28.34,26.8,28.34,28.1,29.3,30.06,28.57,27.43,27.75,27.88
66,27.88,28.1,28.34,28.57,29.05,28.34,28.57,26.59,28.1,26.59,28.1,28.1,29.3,30.06,28.81,27.43,27.75,27.88
67,27.88,28.1,28.34,29.05,29.55,28.1,28.34,26.59,28.1,26.59,28.1,28.34,29.3,29.8,27.75,27.43,27.75,27.88
68,27.88,28.1,28.34,29.05,30.06,28.34,28.1,26.59,28.34,26.59,27.88,28.1,29.3,29.8,27.75,27.43,27.75,27.88
69,28.1,28.1,28.34,29.05,30.06,28.1,28.1,26.39,28.1,26.59,28.1,28.1,29.3,29.8,28.34,27.43,27.75,27.88
