frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,31.15,31.15,31.15,31.43,31.15,32.01,32.31,32.01,31.15,31.43,32.31,31.15,31.43,32.01,31.15,31.15,29.44,31.15
1,31.15,31.15,31.15,31.15,31.15,31.72,32.31,32.31,31.15,31.43,32.31,31.15,31.43,32.01,31.15,31.15,29.44,31.15
2,31.15,31.15,31.15,31.15,31.15,32.01,32.31,32.01,31.15,31.43,32.31,31.15,31.43,32.01,31.15,31.15,29.44,31.15
3,31.15,31.15,31.15,31.15,31.15,32.01,32.31,32.01,31.15,31.43,32.31,31.15,31.43,32.62,31.15,31.15,29.44,31.15
4,31.15,31.15,31.15,31.15,31.15,32.01,32.31,32.01,31.15,31.43,32.31,31.15,31.43,32.62,31.15,31.15,29.44,29.06
5,31.15,31.15,31.15,31.15,31.15,32.01,32.31,31.72,31.15,31.43,32.31,31.15,31.72,33.24,31.15,31.15,31.72,31.43
6,31.15,31.15,30.87,31.15,31.15,31.72,32.31,31.72,31.43,31.43,32.31,31.15,32.01,33.24,31.15,30.87,31.72,31.15
7,30.87,31.15,30.87,31.15,30.87,31.72,32.31,32.62,31.43,31.43,32.31,31.43,32.31,33.24,31.15,30.59,29.44,31.15
8,30.87,31.15,30.87,30.87,30.87,31.72,32.31,29.28,31.15,31.43,32.01,31.43,32.31,33.24,30.87,30.59,31.43,30.87
9,30.87,31.15,30.59,30.87,31.15,31.72,32.31,29.28,31.15,31.15,31.72,31.43,32.31,32.93,30.87,30.59,29.44,30.87
10,30.59,31.15,30.33,30.59,31.15,32.01,32.01,32.62,31.43,31.15,31.43,31.72,32.31,32.31,30.59,30.33,31.43,30.33
11,30.87,31.15,30.33,30.59,31.15,31.72,32.62,32.93,31.43,31.15,31.43,31.72,32.62,32.01,30.33,30.33,32.01,30.87
12,30.33,31.15,30.33,30.33,30.87,31.72,32.93,29.28,31.43,30.87,31.15,31.72,32.31,31.43,30.33,30.33,32.31,29.06
13,30.06,30.87,30.06,30.33,30.87,31.43,31.43,33.57,31.43,30.87,30.87,32.01,32.01,31.15,30.06,30.06,31.15,30.06
14,30.33,30.87,30.06,30.06,30.59,31.15,31.43,33.57,31.15,30.87,30.59,31.43,31.72,30.59,30.06,29.8,31.43,29.8
