frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,27.01,27.22,27.65,27.88,27.43,27.43,28.34,27.88,27.22,28.1,29.05,27.22,28.1,29.05,27.01,27.22,26.8,27.65
1,27.01,27.22,27.65,27.88,27.43,27.43,28.34,27.88,27.22,28.1,28.81,27.43,28.1,29.05,27.22,27.22,27.01,27.88
2,27.01,27.22,27.43,27.88,27.43,27.43,28.34,27.88,27.22,28.1,28.81,27.22,28.1,29.3,27.22,27.22,26.59,27.65
3,27.01,27.43,27.65,27.88,27.43,27.43,28.34,27.88,27.22,28.1,29.05,27.22,28.1,28.81,27.22,27.22,26.59,27.65
4,27.01,27.22,27.43,27.88,27.43,27.43,28.34,27.65,27.22,28.1,29.05,27.22,28.1,29.05,27.22,27.22,26.8,27.32
5,27.01,27.43,27.43,27.88,27.43,27.43,28.34,27.65,27.22,27.88,29.3,27.43,28.1,29.05,27.22,27.22,27.01,27.32
6,27.01,27.43,27.65,27.88,27.43,27.43,28.34,27.88,27.22,28.1,29.05,27.22,28.1,29.05,27.01,27.01,27.01,27.32
7,27.01,27.43,27.43,27.88,27.43,27.43,28.34,27.88,27.22,28.1,29.05,27.43,28.1,29.3,27.01,27.01,26.8,27.22
8,27.01,27.43,27.43,27.88,27.43,27.43,28.34,27.65,27.22,28.1,29.05,27.22,28.1,29.05,27.01,27.01,26.8,27.43
9,27.22,27.43,27.43,26.59,25.6,27.43,28.1,27.55,27.22,28.1,29.05,27.43,28.1,29.05,27.22,27.22,27.01,27.43
10,27.22,27.43,27.43,26.19,24.87,27.65,28.1,27.55,27.22,28.1,29.05,27.43,28.1,29.3,27.22,27.22,27.01,27.43
11,27.22,27.43,27.43,25.6,27.65,27.88,28.1,27.55,23.51,28.1,29.3,27.43,28.1,29.3,27.43,27.43,27.01,27.32
12,27.43,27.43,27.43,25.05,27.43,27.88,28.1,26.59,27.22,28.1,29.05,27.43,28.1,29.05,27.43,27.65,26.8,27.32
13,27.22,27.43,27.22,25.05,23.67,27.88,28.1,25.99,27.22,28.1,29.3,27.65,28.1,29.05,27.43,27.43,27.22,27.32
14,27.43,27.43,26.8,25.05,27.88,28.1,23.2,26.59,27.22,28.1,29.05,27.43,28.1,29.05,27.43,27.65,27.22,27.32
15,27.43,27.43,26.39,27.01,28.1,28.1,28.34,26.39,27.22,27.88,29.05,27.65,28.1,29.05,27.43,27.65,27.43,27.32
16,27.43,27.43,26.19,24.87,24.17,28.34,27.88,25.99,27.22,27.88,29.05,27.43,28.1,29.05,27.43,27.65,27.43,27.32
17,27.43,25.8,26.59,27.65,26.57,25.6,28.1,27.22,27.22,27.65,29.05,27.43,28.1,29.3,27.43,27.65,27.88,28.34
18,27.43,26.59,26.59,28.1,28.1,28.1,27.73,28.1,26.8,27.65,29.05,27.43,28.1,29.05,27.43,27.65,27.22,27.65
19,27.43,26.8,26.59,26.19,27.22,28.57,28.1,28.81,26.8,27.43,29.05,27.43,28.1,29.05,27.43,27.65,27.43,27.88
20,27.43,27.22,26.59,26.39,29.05,28.34,28.34,28.81,26.8,27.43,28.81,27.43,28.1,29.3,27.65,27.65,27.88,28.1
21,27.43,27.22,26.59,26.59,26.57,27.88,27.73,28.81,26.8,27.43,29.05,27.43,28.1,29.3,27.43,27.65,26.39,28.1
22,27.43,27.22,26.59,26.8,26.39,27.65,27.73,27.55,26.59,27.43,29.05,27.43,28.1,29.3,27.43,27.43,26.73,28.1
23,27.43,27.22,26.59,28.57,26.19,28.1,27.73,29.05,26.8,27.43,28.81,27.43,28.1,29.05,27.43,28.1,26.39,28.1
24,27.43,27.22,26.59,28.81,26.19,27.65,28.34,28.81,26.8,27.43,29.05,27.43,28.1,29.05,27.43,27.88,26.73,26.59
25,27.43,27.22,26.59,26.8,26.19,28.1,28.1,28.57,26.8,27.65,29.05,27.43,28.1,29.05,27.65,28.1,26.73,28.1
26,27.43,27.22,27.01,26.59,25.8,28.1,27.88,28.57,26.8,27.65,29.05,27.43,28.1,29.3,27.65,28.1,26.73,26.39
27,27.43,27.43,27.01,26.59,25.8,28.1,27.22,27.88,27.22,27.88,29.05,27.43,28.1,29.3,27.65,27.43,26.73,25.8
28,27.65,27.22,27.22,26.59,25.6,28.34,27.65,27.22,27.01,27.88,29.05,27.43,28.1,29.3,27.65,27.65,26.73,25.8
29,27.65,27.01,27.22,27.01,25.42,28.1,27.88,27.55,27.22,28.1,28.81,27.43,28.1,29.05,27.65,27.65,26.73,27.32
30,26.59,27.88,27.01,27.43,26.59,27.88,27.65,28.1,27.22,28.1,29.05,27.43,28.1,29.3,27.88,25.23,27.88,25.05
31,25.05,27.88,27.22,26.95,25.99,27.88,27.65,27.43,27.22,28.1,29.05,27.43,28.1,29.05,27.88,28.1,28.34,24.51
32,24.0,27.88,27.22,26.95,27.43,24.17,27.65,27.43,27.43,28.1,29.3,27.65,28.1,29.3,27.65,28.34,24.87,23.04
33,22.59,27.88,27.22,26.95,27.43,23.84,27.43,28.34,27.43,28.1,29.05,27.43,28.1,29.05,27.88,21.87,23.67,22.01
34,27.65,23.04,27.65,26.95,27.88,25.23,27.43,27.55,27.43,28.1,29.05,27.65,28.1,29.3,27.88,27.88,21.87,27.32
35,27.43,24.87,23.04,26.95,26.57,26.19,27.65,27.55,27.43,28.1,29.05,27.43,28.1,29.05,27.65,27.65,26.73,27.32
36,27.88,25.23,23.67,26.95,26.57,26.39,27.65,27.55,27.43,28.34,29.3,27.43,28.1,29.05,27.65,27.43,26.73,27.32
37,27.65,25.6,24.51,26.95,26.57,26.39,27.88,27.55,27.43,28.34,29.05,27.43,28.1,29.05,27.65,27.43,26.73,27.32
38,27.65,25.8,24.87,26.95,23.84,26.39,27.88,25.6,27.43,28.34,29.05,27.43,27.88,29.05,27.65,27.43,26.73,27.32
39,27.43,25.99,25.23,24.34,23.51,26.39,27.43,27.55,27.43,28.1,29.05,27.43,28.1,29.05,27.65,27.43,26.73,28.1
40,27.43,26.19,25.05,26.95,24.17,26.39,25.8,24.34,27.43,28.1,29.05,27.22,27.88,29.3,27.48,27.43,26.73,28.1
41,27.43,26.19,25.23,26.95,26.57,26.39,27.88,27.55,27.43,28.1,29.05,27.43,27.88,29.3,27.48,27.43,26.73,28.34
42,27.43,25.8,25.23,26.95,26.57,26.39,27.43,27.55,27.22,28.1,29.05,27.22,27.88,29.05,27.65,27.43,26.73,28.1
43,27.43,26.39,25.23,26.95,26.57,26.39,27.43,27.55,27.22,28.34,29.05,27.43,27.65,29.05,27.65,27.43,26.73,28.1
44,27.43,26.19,25.05,26.95,26.57,26.39,27.22,27.55,27.22,28.34,29.05,27.43,27.88,29.05,27.65,27.43,26.73,27.88
45,27.43,25.8,25.05,26.95,26.57,26.39,27.43,27.01,27.43,28.34,29.05,27.43,27.88,29.05,27.65,27.43,26.73,28.1
46,27.18,25.8,25.05,26.95,26.57,26.39,27.43,26.8,27.43,28.1,29.05,27.43,27.88,29.05,27.65,27.43,26.73,28.1
47,27.65,25.99,28.34,26.95,26.57,26.39,27.88,27.22,27.43,28.34,29.05,27.43,27.88,29.05,27.43,27.43,26.73,28.34
48,27.65,25.6,24.51,26.95,26.57,26.59,27.73,27.65,27.22,28.1,29.05,27.43,27.88,29.05,27.65,27.43,26.73,27.43
49,27.65,25.6,28.57,26.95,26.57,26.39,27.73,27.55,27.22,28.1,28.81,27.43,27.88,29.05,27.65,27.43,26.73,27.65
50,27.65,27.65,28.34,23.35,26.57,26.8,27.73,27.55,27.22,28.34,29.05,27.43,28.1,29.3,27.43,27.43,26.73,27.88
51,27.65,27.43,28.34,26.95,26.57,26.8,27.73,27.55,27.22,28.1,28.81,27.43,28.1,29.05,27.65,27.43,26.73,27.88
52,27.43,27.43,28.34,26.95,26.57,26.8,27.73,27.55,27.43,28.1,29.05,27.22,27.88,29.05,27.43,27.43,26.73,27.88
53,27.43,27.43,28.1,26.95,26.57,26.8,27.73,27.55,27.43,28.1,29.05,27.22,27.88,29.05,28.1,27.43,26.73,27.88
54,27.43,27.43,28.1,26.95,26.57,27.01,26.19,27.88,27.22,28.1,29.05,24.51,27.88,29.05,27.43,27.43,26.73,27.88
55,27.22,27.22,27.88,27.43,26.57,27.22,27.01,25.42,27.22,27.88,29.05,27.01,27.88,29.05,27.65,27.43,26.73,27.65
56,27.43,27.22,27.65,26.95,26.57,27.22,27.43,27.88,27.01,28.1,29.05,27.22,27.88,29.05,27.43,27.22,26.73,27.65
57,27.22,27.22,27.65,28.1,26.57,27.22,27.88,28.1,27.22,27.88,29.05,27.22,28.1,29.05,27.22,27.01,26.73,27.43
58,27.22,27.22,27.43,27.88,26.57,27.22,27.73,28.1,27.22,27.88,29.05,27.22,27.88,29.05,27.43,27.22,26.73,27.43
59,27.01,27.22,27.43,27.88,26.57,27.22,28.34,27.88,27.22,27.88,29.05,27.22,27.88,29.05,27.22,27.01,26.73,27.43
60,27.22,27.22,27.43,27.88,26.57,27.22,28.1,27.88,27.22,27.88,29.05,27.01,28.1,29.05,27.22,27.01,26.73,27.43
