frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,27.65,28.1,28.1,28.1,27.88,28.1,28.81,28.1,27.43,28.1,28.81,27.43,28.57,29.05,28.1,27.65,27.43,27.88
1,27.65,28.1,28.1,28.1,27.88,28.1,28.81,28.1,27.43,28.1,28.81,27.43,28.57,29.05,28.1,27.65,27.88,27.88
2,27.65,28.1,28.34,28.1,27.88,28.1,28.81,28.1,27.43,28.34,28.81,27.43,28.57,29.05,28.1,27.65,27.43,27.88
3,27.43,28.1,28.1,28.1,28.1,28.1,28.81,28.1,27.43,28.34,28.81,27.43,28.57,29.05,28.1,27.65,27.43,27.88
4,27.65,28.1,28.1,28.1,28.1,28.1,28.81,28.34,27.43,28.1,28.81,27.43,28.57,29.05,28.1,27.65,27.43,28.1
5,27.43,28.1,28.1,28.1,28.1,28.1,28.81,28.1,27.43,28.34,28.81,27.43,28.57,29.05,27.88,27.65,27.43,28.1
6,27.43,28.1,28.1,28.1,27.88,28.1,28.81,28.1,27.43,28.1,29.05,27.43,28.57,29.05,27.88,27.88,27.43,28.1
7,27.43,28.1,28.1,28.1,28.1,28.1,28.81,28.1,27.43,28.1,28.57,27.43,28.57,29.05,27.88,27.65,27.43,28.1
8,27.43,28.1,28.34,28.1,27.88,28.1,28.81,28.1,27.43,28.34,28.81,27.65,28.34,29.05,27.88,27.88,27.43,28.1
9,27.43,28.1,28.1,28.34,27.88,28.1,28.57,28.34,27.43,28.1,29.05,27.43,28.57,29.05,27.88,27.65,27.43,28.34
10,27.43,28.1,28.1,28.1,28.1,28.1,28.81,28.1,27.43,28.1,28.81,27.43,28.34,29.05,27.65,27.88,27.43,28.34
11,27.43,28.1,28.1,28.1,28.1,28.1,28.81,28.1,27.65,28.1,28.81,27.43,28.34,29.05,27.88,27.43,27.43,28.1
12,27.43,28.1,28.1,28.1,28.1,28.1,28.34,27.74,27.43,28.34,28.81,27.43,28.57,29.05,27.88,27.88,27.43,28.34
13,27.43,28.1,28.1,28.1,27.88,28.1,27.88,28.57,27.43,28.34,28.81,27.43,28.34,29.05,27.88,27.43,27.43,28.1
14,27.43,28.1,28.34,28.1,27.88,28.1,27.65,27.74,27.43,28.34,28.81,27.43,28.34,28.81,27.88,27.43,27.43,28.34
15,27.65,28.1,28.34,28.34,28.1,28.34,27.01,27.74,27.22,28.1,28.81,27.43,28.34,29.05,27.88,27.43,27.43,28.34
16,27.65,28.1,28.34,28.34,28.1,28.1,28.25,27.74,27.43,28.34,28.81,27.43,28.34,29.05,27.65,27.65,27.43,28.57
17,27.65,28.1,28.34,28.34,27.88,27.88,28.34,28.34,27.22,28.1,28.57,27.43,28.34,29.05,27.88,27.65,27.43,28.34
18,27.43,28.1,28.34,28.57,28.1,26.8,28.34,28.57,27.43,28.1,29.05,27.43,28.34,29.05,27.88,27.65,27.43,28.34
19,27.43,28.1,28.34,28.57,28.1,27.01,28.34,27.88,27.43,28.1,28.81,27.43,28.1,29.05,27.88,27.43,27.43,25.6
20,27.16,28.1,28.34,28.81,28.1,27.43,28.1,28.1,27.43,28.1,28.81,27.43,28.34,29.05,27.88,27.88,27.43,27.88
21,27.16,28.1,28.34,28.57,28.1,27.65,27.65,27.65,27.43,28.34,28.81,27.43,28.34,29.05,27.88,27.88,27.43,27.22
22,27.88,28.1,28.34,28.57,28.1,27.43,28.1,28.1,27.43,28.1,28.81,27.22,28.34,29.05,27.88,25.42,27.43,25.6
23,28.1,27.88,28.34,28.57,28.34,27.43,26.8,28.1,27.22,28.1,28.57,27.22,28.34,29.05,28.1,28.1,27.43,25.42
24,24.87,27.88,28.57,28.57,28.34,27.22,27.22,25.05,27.43,28.1,28.81,27.22,28.34,29.05,24.87,24.87,27.43,25.42
25,24.87,27.88,28.34,28.34,28.34,26.59,27.01,25.23,27.22,28.1,28.81,27.43,28.34,29.05,24.87,25.23,27.43,25.23
26,24.69,28.1,28.34,28.57,28.1,26.59,28.34,25.05,27.43,28.1,28.81,27.43,28.34,29.05,24.69,24.69,27.43,25.05
27,24.51,27.88,28.34,28.34,28.1,26.39,28.25,26.19,27.43,28.1,28.57,27.22,28.34,29.05,24.51,24.51,27.43,25.05
28,24.34,27.65,28.34,28.34,28.1,27.65,28.25,27.74,27.43,28.1,28.81,27.43,28.34,29.05,24.34,24.34,27.43,24.51
29,27.88,27.88,28.34,28.34,28.1,27.88,28.25,27.74,27.22,28.1,28.81,27.43,28.34,29.05,27.65,24.34,27.43,24.51
30,27.43,27.65,28.34,28.57,28.1,27.43,28.25,27.74,27.65,28.1,28.81,27.22,28.34,29.05,27.43,27.43,27.43,24.17
31,27.43,27.65,28.34,28.34,28.1,27.65,28.25,27.74,27.43,28.1,28.81,27.43,28.34,29.05,27.43,27.43,27.43,27.88
32,27.43,27.65,28.1,28.34,28.1,27.43,28.25,27.74,27.43,28.1,28.81,27.22,28.34,28.81,27.43,27.43,27.43,24.17
33,27.43,27.65,28.1,28.34,28.1,27.22,28.25,27.74,27.43,28.1,28.81,27.43,28.34,29.05,27.43,27.43,27.43,28.57
34,27.43,27.65,28.1,28.34,28.1,27.22,28.25,28.1,27.22,28.1,28.81,27.22,28.34,29.05,27.43,27.65,27.43,28.34
35,27.22,27.65,28.1,28.34,28.1,27.43,28.25,27.88,27.22,28.1,28.81,27.22,28.34,29.05,27.43,27.65,27.43,28.34
36,27.43,27.65,28.1,28.34,27.88,27.43,28.25,27.88,27.22,28.1,28.81,27.22,28.1,29.05,27.43,27.88,27.43,28.1
37,27.43,27.65,28.1,28.1,28.1,27.22,28.25,27.88,27.22,28.1,28.81,27.01,28.34,29.05,27.22,27.65,27.43,27.28
38,27.43,27.65,27.88,28.1,28.1,27.43,28.25,27.88,27.22,27.88,28.57,27.01,28.34,29.05,27.43,27.65,27.43,28.1
39,27.43,27.65,28.1,28.1,27.88,27.43,28.25,27.88,27.22,28.1,28.81,27.01,28.34,29.05,27.22,27.43,27.22,28.34
40,27.43,27.43,28.1,28.1,27.88,27.43,28.1,27.88,27.22,28.1,28.57,27.01,28.34,29.05,27.22,27.43,27.22,28.1
41,27.43,27.65,27.88,27.88,28.1,27.43,28.34,27.88,27.22,28.1,28.81,27.01,28.34,28.81,27.22,27.43,27.43,27.88
