frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13
0,27.01,27.88,27.65,28.1,27.88,27.43,27.88,27.65,27.22,27.88,28.57,27.22,27.88,28.57
1,27.01,27.88,27.88,28.1,27.88,27.43,27.65,27.65,27.22,27.88,28.57,27.22,27.88,28.81
2,27.01,27.88,27.88,28.1,27.88,27.43,27.65,27.65,27.22,28.1,28.57,27.22,27.88,29.05
3,27.01,27.88,27.88,28.1,28.1,27.22,27.65,27.65,27.22,27.88,28.57,27.43,27.65,28.81
4,27.01,27.88,27.43,28.1,27.88,27.43,27.65,27.65,27.22,28.1,28.57,27.43,27.88,29.05
5,27.22,27.88,27.88,28.1,27.88,27.43,27.65,27.65,27.22,28.1,28.34,27.22,27.88,28.81
6,27.22,27.88,27.43,28.1,27.88,27.43,27.65,27.43,27.22,28.1,28.57,27.43,27.65,28.81
7,27.22,27.88,27.88,28.1,27.88,27.88,27.88,27.43,27.22,27.88,28.57,27.22,27.65,28.81
8,27.22,28.1,27.88,27.65,25.88,27.43,27.65,27.88,27.22,28.1,28.34,27.43,27.65,29.05
9,27.22,28.1,27.65,27.65,26.8,27.43,27.65,26.39,27.22,28.1,28.57,27.22,27.65,29.05
10,27.43,28.1,27.88,27.43,26.59,26.39,27.22,26.39,27.22,27.88,28.81,27.01,27.65,29.05
11,27.22,28.1,27.01,27.43,26.8,26.59,27.43,26.8,27.22,28.1,28.57,27.01,27.88,28.81
12,27.22,28.1,27.43,27.65,27.01,26.8,27.65,26.8,27.22,27.88,28.57,27.43,27.65,28.81
13,27.22,28.1,27.01,27.65,27.22,27.22,27.65,26.8,27.22,27.88,28.57,27.43,27.88,28.57
14,27.43,27.88,27.01,27.88,27.22,27.43,27.88,26.8,27.22,28.1,28.57,27.43,27.88,29.05
15,27.22,27.88,27.01,28.1,27.01,27.43,27.88,26.8,27.22,28.1,28.57,27.43,27.88,28.81
16,27.43,27.88,27.01,27.43,27.01,27.43,27.43,26.8,27.22,28.1,28.57,27.22,27.65,29.05
17,27.22,27.88,27.01,27.43,27.43,27.65,27.01,26.39,27.22,28.1,28.34,27.22,27.88,29.05
18,27.43,27.88,26.59,26.8,26.39,27.65,26.19,25.8,27.22,27.88,28.57,27.43,27.88,29.05
19,27.22,28.1,26.39,26.39,26.19,27.43,25.6,25.6,27.43,28.1,28.81,27.43,27.88,29.05
20,27.22,28.34,25.8,25.6,25.42,24.87,24.69,24.69,27.22,28.1,28.57,27.22,28.1,29.05
21,27.22,27.88,27.65,25.05,24.87,24.34,24.51,24.34,27.43,28.1,28.34,27.43,28.1,28.57
22,27.22,27.88,27.65,24.87,24.34,24.17,24.34,24.0,27.22,28.1,28.57,27.22,28.1,28.81
23,27.22,27.88,27.43,27.22,24.34,24.17,26.59,23.67,27.43,28.1,28.57,27.43,28.1,29.05
24,27.22,27.88,25.99,26.91,24.0,24.34,26.59,23.35,27.22,28.1,28.81,27.22,28.1,29.05
25,27.22,27.88,25.42,23.67,23.67,25.8,27.01,23.35,27.22,28.1,28.81,27.01,28.1,28.81
26,27.22,27.88,25.6,26.91,23.35,25.8,25.8,23.35,27.43,28.1,28.57,27.43,28.1,29.05
27,27.22,27.88,25.42,26.91,23.2,24.34,25.42,23.35,27.22,28.1,28.57,27.01,28.1,28.81
28,27.22,27.88,25.6,23.67,23.04,24.17,25.05,23.2,27.22,28.1,28.57,27.01,28.1,28.81
29,27.22,22.74,25.42,23.67,22.89,24.0,24.69,23.04,27.22,28.1,28.57,27.01,27.88,29.05
30,27.22,22.59,25.6,24.17,22.74,24.0,24.51,23.2,27.22,28.1,28.57,27.01,27.88,28.57
31,27.22,22.44,27.43,26.91,23.67,23.84,25.8,23.04,27.43,28.1,28.57,27.22,28.1,28.81
32,27.22,22.44,25.6,26.91,23.67,23.67,25.6,24.51,27.43,28.1,28.57,27.22,28.1,28.57
33,27.22,22.59,27.22,26.91,25.88,24.0,26.6,27.43,27.43,28.1,28.57,27.22,27.88,28.81
34,27.22,22.44,25.99,26.91,25.88,24.0,26.6,26.04,27.22,28.1,28.57,27.22,27.88,28.34
35,27.22,22.44,25.99,26.91,25.88,24.0,26.6,26.04,27.43,28.1,28.57,27.22,27.88,28.81
36,27.22,22.44,26.59,26.91,25.88,24.0,26.6,26.04,27.22,28.1,28.57,27.22,27.88,28.81
37,27.22,22.59,26.59,26.91,25.88,23.67,26.6,26.04,27.43,28.1,28.57,27.22,27.88,28.81
38,27.22,27.65,26.8,26.91,25.88,24.87,26.6,26.04,27.22,28.1,28.57,27.22,27.88,28.57
39,27.22,27.65,27.01,26.91,25.88,23.51,26.6,26.04,27.22,27.88,28.81,27.22,27.88,28.81
40,27.22,27.65,27.22,26.91,25.88,22.74,26.6,26.04,27.22,27.88,28.81,27.22,27.88,28.81
41,27.22,27.65,27.22,26.91,25.88,22.44,26.6,28.1,27.22,28.1,28.57,27.22,27.88,28.81
42,27.22,27.65,27.43,26.91,25.88,26.39,27.65,27.88,27.22,27.88,28.81,27.22,27.88,28.81
43,27.22,27.65,27.43,26.91,25.88,27.01,27.22,27.65,27.22,27.88,28.81,27.22,27.65,29.05
44,27.22,27.65,27.43,27.01,25.88,27.22,23.51,27.88,27.22,27.88,28.57,27.22,27.65,28.34
45,27.01,27.65,27.43,27.43,25.88,27.43,26.19,27.65,27.22,27.88,28.81,27.22,27.88,28.81
46,27.22,27.65,27.65,27.43,25.88,27.65,26.8,27.88,27.22,27.88,28.57,27.22,27.65,29.05
