frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,32.31,32.62,32.62,32.93,32.62,32.62,33.57,32.93,32.31,33.24,33.57,32.31,32.62,31.95,32.62,32.31,28.86,32.93
1,32.31,32.62,32.62,32.93,32.62,32.93,33.57,32.93,32.93,32.93,33.9,32.93,32.62,33.9,32.62,32.31,28.86,32.93
2,32.31,32.93,32.93,32.93,32.62,32.93,33.57,33.24,32.62,33.24,33.9,32.31,32.31,33.57,32.62,32.31,28.86,33.24
3,32.31,32.62,32.62,32.93,32.62,32.93,33.57,33.24,32.62,32.93,33.9,32.31,32.31,31.95,32.62,32.31,28.86,33.24
4,32.31,32.93,32.93,32.93,32.31,32.62,33.57,32.93,32.62,32.93,33.9,32.62,32.31,33.57,32.62,32.31,28.86,32.93
5,32.31,32.62,32.62,32.93,32.62,32.62,33.57,32.93,33.24,33.24,33.9,32.93,32.62,33.57,32.93,32.31,28.86,32.93
6,32.31,32.62,32.93,32.62,32.62,32.62,33.57,33.57,32.62,32.93,33.57,32.31,32.31,31.95,32.62,32.31,28.86,32.93
7,32.31,32.62,32.62,32.93,32.93,32.93,33.57,33.24,32.62,33.24,33.9,32.31,32.31,33.9,32.93,32.31,28.86,32.62
8,32.31,32.93,32.93,32.93,32.93,32.93,33.57,32.93,32.93,32.93,33.57,32.62,32.31,33.24,32.62,32.31,28.86,33.24
9,32.31,32.62,32.93,32.62,32.62,32.62,33.57,33.57,32.62,32.93,33.9,32.31,32.31,33.57,32.31,32.31,28.86,32.93
10,32.31,32.62,32.62,32.93,32.62,32.62,33.57,33.24,32.62,32.93,33.9,32.62,32.31,33.24,32.31,32.31,28.86,32.62
11,32.31,32.62,32.62,32.62,32.62,32.62,33.57,32.93,32.31,32.93,33.9,32.31,32.31,33.57,32.31,32.31,28.86,31.33
12,32.31,32.62,32.62,32.62,32.62,32.93,33.57,33.24,32.62,32.93,33.9,32.93,32.62,33.24,32.31,32.62,32.62,31.33
13,32.31,32.93,32.62,32.62,32.93,32.62,33.57,33.24,32.62,32.93,33.57,32.93,32.62,33.9,32.31,32.01,28.86,31.33
14,32.31,32.93,32.62,33.24,32.62,32.31,33.57,33.24,32.62,32.62,33.9,32.62,32.62,33.57,32.31,32.01,28.86,32.62
15,32.31,32.62,32.62,33.24,32.62,33.24,33.57,33.24,32.62,32.62,33.57,32.93,32.31,33.57,32.31,32.01,28.86,32.31
16,32.01,32.93,32.62,32.93,32.62,33.24,33.57,33.24,32.62,32.62,33.57,32.62,32.93,33.9,32.31,32.01,28.86,32.31
17,32.01,32.62,32.62,32.62,32.31,33.24,33.57,33.24,32.62,32.31,33.24,32.93,32.93,33.57,32.31,32.01,28.86,31.33
18,32.01,32.31,32.62,32.62,32.31,32.93,33.57,33.24,32.62,31.72,32.62,32.93,32.93,33.9,32.62,32.01,28.86,32.31
19,32.01,32.31,32.93,32.62,32.31,32.93,33.57,33.24,32.93,31.43,32.62,32.62,32.93,33.57,32.01,32.01,32.01,31.33
20,32.01,32.62,32.62,32.62,32.31,32.93,33.57,33.24,32.93,31.43,32.31,33.24,32.62,33.57,32.01,32.01,28.86,32.31
21,32.62,32.31,32.62,32.62,32.31,32.62,33.9,32.93,32.62,31.15,32.31,32.31,32.93,33.57,32.01,32.01,28.86,32.31
22,32.62,32.31,32.62,32.62,32.01,32.31,33.57,32.62,32.62,31.15,32.31,32.31,32.62,33.24,32.01,32.01,28.86,32.31
23,32.62,32.31,32.62,32.62,32.01,32.31,33.57,32.62,31.72,30.59,31.15,32.01,33.24,33.57,32.01,32.01,28.86,32.31
24,32.31,32.01,32.62,32.62,31.43,32.31,33.24,32.62,31.72,30.33,30.59,32.01,32.31,33.24,30.79,31.72,28.86,32.93
25,32.31,32.31,32.62,32.31,31.15,32.31,33.24,32.31,31.43,29.8,29.8,31.72,32.01,33.24,30.79,32.01,28.86,32.31
26,32.93,31.72,32.31,30.77,31.15,32.01,33.24,32.62,31.15,29.55,28.81,31.15,32.31,31.95,30.79,32.31,32.62,32.31
27,32.62,31.72,32.01,30.77,30.87,32.01,32.31,32.01,30.59,29.3,27.65,31.15,32.01,33.24,32.62,32.31,28.86,32.31
28,32.31,31.43,32.01,30.77,30.39,31.43,32.31,32.01,30.33,29.05,26.8,30.87,31.72,33.24,32.62,32.62,32.31,32.01
29,31.43,31.15,31.43,30.77,30.39,31.15,32.31,31.15,30.06,28.81,26.59,30.87,31.43,32.93,32.31,32.31,31.72,31.72
30,31.43,31.15,31.43,30.77,30.39,30.87,31.52,31.15,30.06,28.81,26.8,30.59,31.72,33.24,31.72,31.43,31.72,31.43
31,30.87,30.33,31.15,30.77,30.39,30.33,30.59,30.59,29.3,28.1,27.22,30.33,32.01,31.95,31.15,31.15,31.15,31.15
32,30.06,30.06,30.33,30.77,30.39,30.06,30.59,30.33,28.81,29.8,27.01,29.8,33.24,32.31,30.33,30.59,30.59,30.33
33,29.8,29.55,29.8,30.77,30.39,29.55,30.06,29.8,28.34,27.22,26.8,29.05,31.72,31.72,29.8,29.8,30.06,29.8
34,29.05,29.05,29.3,30.77,30.39,29.05,29.8,29.8,27.43,26.59,26.39,28.81,32.93,30.59,29.3,29.05,29.3,29.3
35,28.34,28.1,28.57,30.77,26.8,28.34,29.05,28.81,27.22,25.8,25.99,27.88,31.21,31.95,28.34,28.34,28.34,28.34
36,27.65,27.43,28.1,28.1,26.59,27.65,28.81,28.57,26.59,25.6,25.99,27.65,29.05,28.57,28.1,27.88,27.65,27.88
37,27.22,27.22,27.65,27.43,26.59,27.22,28.57,28.34,27.65,25.42,25.8,27.65,28.1,28.34,27.65,27.22,27.43,27.01
38,26.19,26.8,27.22,27.43,26.39,26.8,28.1,28.1,27.88,25.42,25.8,27.22,28.1,28.34,27.43,25.6,28.86,25.99
39,25.42,26.59,27.01,27.22,26.39,26.8,27.88,28.1,27.43,25.23,25.42,27.01,28.1,27.65,25.6,25.42,28.86,25.8
40,25.23,25.99,26.8,26.8,26.39,26.59,27.22,28.1,27.22,25.23,25.42,27.01,28.1,27.88,25.23,25.23,25.8,25.42
41,25.05,25.05,30.98,26.8,27.22,27.01,27.01,27.88,26.59,25.23,25.42,26.8,27.88,27.43,25.05,25.23,25.23,25.42
42,25.05,24.87,30.98,26.8,27.43,31.74,26.59,27.88,26.59,25.23,25.42,26.59,27.65,27.43,25.05,25.23,25.23,25.42
43,25.05,24.87,25.05,26.59,27.65,31.74,26.59,27.88,26.59,25.6,25.42,26.59,27.43,27.43,25.23,25.42,25.05,31.33
44,25.23,24.87,30.98,26.59,27.43,31.74,26.39,27.88,26.59,25.6,25.23,26.8,27.65,28.34,25.05,31.16,25.05,31.33
45,25.6,25.23,25.6,26.39,27.88,31.74,26.59,28.1,26.59,25.8,25.42,26.39,27.43,27.88,30.79,31.16,28.86,31.33
46,25.42,25.42,30.98,26.59,27.22,31.74,26.59,28.1,26.8,25.99,25.42,27.01,27.22,27.88,30.79,31.16,25.23,31.33
47,25.99,25.6,26.39,26.59,27.22,31.74,26.8,28.1,26.8,25.99,25.6,27.01,27.43,28.81,30.79,31.16,25.8,31.33
48,30.65,25.8,25.6,27.01,27.22,31.74,27.01,28.34,27.22,26.19,25.6,27.01,27.43,28.1,30.79,31.16,28.86,31.33
49,30.65,26.39,25.99,27.22,27.43,31.74,27.88,28.57,27.43,27.01,25.8,27.43,28.1,28.57,30.79,31.16,26.39,31.33
50,30.65,26.8,26.59,27.22,27.43,31.74,28.1,28.81,27.43,26.59,25.6,27.88,28.1,28.81,30.79,31.16,26.59,31.33
51,30.65,27.01,26.59,27.43,27.65,31.74,28.34,28.81,27.65,27.43,25.8,27.88,28.81,29.05,30.79,31.16,27.01,31.33
52,30.65,27.22,27.22,27.88,28.1,31.74,28.81,29.05,27.88,27.43,25.99,28.1,28.81,29.3,30.79,31.16,27.43,31.33
53,28.81,28.34,30.98,28.34,28.81,31.74,29.3,29.8,28.57,27.65,26.39,29.3,28.81,31.95,28.34,31.16,28.1,31.33
54,29.55,29.05,30.98,29.05,29.05,31.74,29.8,30.06,29.05,28.1,27.01,29.05,29.05,31.95,29.05,31.16,28.81,31.33
55,29.55,29.55,30.98,29.8,29.8,31.74,30.59,30.59,29.55,28.34,27.22,29.3,29.05,31.95,29.3,31.16,29.3,31.33
56,29.8,30.33,30.98,30.33,30.59,31.74,31.15,31.43,30.33,29.05,28.1,29.8,30.06,31.95,30.33,30.59,30.33,31.33
57,30.87,31.15,31.72,31.15,30.33,32.01,32.01,31.15,31.15,29.8,28.34,30.59,30.87,33.57,31.15,31.15,31.43,31.72
58,30.87,31.43,31.43,31.15,30.33,32.01,32.01,31.72,31.15,30.06,28.57,30.59,31.15,33.24,31.15,31.15,32.01,31.72
59,31.15,32.01,31.72,31.43,30.59,32.31,32.62,32.01,31.43,30.33,29.05,30.87,31.15,33.24,31.72,31.43,32.31,32.01
60,31.43,32.01,30.98,31.72,30.87,32.31,32.93,32.31,31.72,30.33,29.05,31.72,31.43,32.93,32.01,31.43,28.86,31.43
61,32.01,32.31,32.31,32.01,31.15,32.31,32.93,32.31,32.01,30.33,29.55,32.01,32.01,33.24,32.62,32.01,28.86,31.72
62,32.62,32.31,32.31,32.01,31.15,32.31,33.24,32.31,32.31,30.59,29.55,32.01,32.01,33.24,32.62,32.01,28.86,32.01
63,32.62,32.62,32.62,32.31,31.43,32.31,32.31,32.62,32.31,30.59,30.06,32.01,32.62,33.57,30.79,32.01,28.86,32.01
64,32.62,32.93,32.62,30.77,30.39,32.31,32.62,32.62,32.62,31.15,30.87,32.01,32.62,33.57,30.79,32.01,28.86,32.31
65,32.93,32.93,32.93,30.77,31.72,32.93,33.24,32.62,32.93,31.15,31.43,32.31,32.93,33.9,30.79,32.93,28.86,32.31
66,32.93,32.93,30.98,30.77,30.39,32.93,33.24,32.93,32.62,31.15,31.72,32.31,33.24,33.57,30.79,32.93,28.86,32.31
67,32.93,33.24,30.98,30.77,30.39,32.93,33.24,32.93,32.62,31.43,32.01,32.31,32.93,33.57,30.79,32.93,28.86,32.31
68,30.65,33.24,30.98,32.62,30.39,33.24,33.57,32.93,32.93,31.72,32.62,32.93,33.57,33.57,30.79,32.93,28.86,32.31
69,30.65,33.24,30.98,32.62,30.39,33.24,33.57,33.24,32.93,32.01,33.57,32.62,33.24,33.57,30.79,33.24,28.86,32.31
70,30.65,33.24,30.98,32.62,30.39,33.24,33.57,33.24,32.93,32.31,33.57,32.93,33.24,31.95,30.79,32.93,28.86,32.31
71,30.65,33.24,32.93,32.93,30.39,33.24,33.57,33.24,32.62,32.62,33.9,32.62,33.24,33.9,30.79,32.93,28.86,32.31
72,33.57,33.24,33.24,32.93,32.62,33.24,33.57,33.24,32.93,32.93,33.9,32.93,33.24,33.57,33.57,32.93,28.86,32.31
