frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,27.88,28.34,28.34,28.34,28.1,28.34,29.3,28.81,27.88,28.81,29.55,27.88,28.57,29.55,28.1,27.65,26.95,28.1
1,27.88,28.34,28.34,28.34,28.1,28.57,29.05,28.81,27.88,28.81,29.55,27.88,28.57,29.8,27.88,27.65,26.95,28.1
2,27.88,28.34,28.34,28.57,28.1,28.57,29.05,28.81,27.88,28.57,29.55,27.88,28.81,29.8,27.88,27.88,26.95,28.1
3,27.88,28.34,28.34,28.34,28.1,28.57,29.3,28.34,27.88,28.81,29.55,27.88,29.3,29.8,27.88,27.65,26.95,28.1
4,27.88,28.34,28.34,28.34,28.1,28.57,29.3,28.57,27.88,28.81,29.55,27.88,28.57,29.8,27.88,27.65,26.95,28.1
5,27.65,28.34,28.34,28.34,28.1,28.81,29.3,28.57,27.88,28.81,29.8,27.88,28.81,29.8,27.88,28.1,26.95,28.34
6,27.43,28.1,28.1,28.34,28.34,28.57,29.3,29.05,28.1,29.05,29.55,28.1,28.81,29.8,27.43,27.22,26.95,27.43
7,27.01,28.1,28.1,28.34,28.34,28.57,29.3,28.81,28.1,29.05,29.55,28.1,28.81,29.8,27.22,26.8,26.95,27.01
8,26.59,28.1,27.88,28.34,28.57,28.1,29.3,28.21,28.1,29.3,29.55,28.34,28.81,30.06,26.39,26.19,26.95,26.39
9,26.39,28.1,27.65,28.34,28.81,28.1,29.05,28.21,28.34,29.05,29.8,28.34,28.81,29.8,26.19,26.39,27.01,25.99
10,25.6,27.65,27.43,28.34,28.57,27.88,28.81,28.21,28.57,29.3,29.8,28.81,29.8,30.06,25.8,25.6,26.95,25.6
11,25.42,27.22,27.43,28.34,29.05,27.88,28.57,28.81,28.81,29.3,29.8,29.05,29.8,30.06,25.42,25.42,26.8,25.23
12,25.42,25.99,27.22,28.34,29.3,27.43,28.34,28.57,29.05,29.3,29.8,29.05,29.8,30.06,24.87,25.05,26.59,24.69
13,25.05,25.05,27.01,28.34,29.3,27.43,28.1,28.1,29.05,29.3,29.8,29.05,29.8,30.06,24.69,24.87,26.95,24.69
14,24.34,24.34,27.01,28.34,29.8,24.69,27.65,27.88,29.3,29.55,29.8,29.05,30.06,30.06,24.34,24.34,27.01,24.34
15,24.34,24.51,27.01,28.1,29.55,24.87,27.65,27.65,29.55,29.55,29.8,28.81,29.55,30.06,24.34,24.34,26.39,24.17
16,25.6,24.34,26.59,28.34,30.33,26.59,27.22,27.01,29.55,29.55,29.8,29.3,29.55,30.06,24.51,24.69,24.17,24.17
17,24.87,24.34,26.59,28.1,30.33,25.99,27.22,27.22,29.55,29.55,29.8,29.55,29.55,30.06,24.34,24.17,25.6,24.17
18,27.09,25.99,27.43,27.43,30.33,26.39,27.01,26.8,29.55,29.55,29.8,27.43,29.55,30.06,26.98,26.99,26.59,26.59
19,27.09,24.17,26.8,30.59,30.06,26.8,27.22,26.59,30.06,29.55,29.8,24.17,29.55,30.06,26.98,26.99,24.34,24.17
20,24.34,24.17,27.01,31.43,24.34,26.59,30.06,29.8,27.01,29.55,29.55,24.34,30.33,29.8,24.34,24.17,26.59,24.17
21,27.09,26.39,26.8,30.59,29.3,26.39,27.22,29.55,26.59,29.55,29.8,25.6,29.55,30.06,26.98,26.99,26.8,24.34
