frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13
0,27.43,27.65,28.1,28.1,27.88,28.1,29.05,28.1,27.22,27.88,28.57,27.22,27.88,28.57
1,27.43,27.88,27.88,28.1,27.65,27.88,29.05,28.1,27.22,27.88,28.34,27.22,28.1,28.57
2,27.43,27.88,28.1,27.88,27.88,28.1,29.05,28.1,27.22,27.88,28.57,27.22,28.34,28.81
3,27.43,27.88,27.88,28.1,27.88,28.1,28.81,28.1,27.22,27.88,28.34,27.22,28.34,28.81
4,27.43,27.65,28.1,28.1,27.88,28.1,28.81,28.1,27.22,27.88,28.57,27.22,27.88,28.57
5,27.22,27.88,28.1,27.88,27.65,27.88,29.05,28.1,27.22,27.88,28.81,27.22,28.1,28.81
6,27.22,27.88,27.88,28.1,27.88,28.1,28.81,28.1,27.22,27.88,28.57,27.01,28.1,28.81
7,27.22,27.88,27.88,28.1,27.65,28.1,28.57,28.1,27.22,27.88,28.57,27.22,28.1,28.57
8,27.43,27.88,27.88,28.1,27.65,27.88,29.05,28.1,27.22,27.88,28.57,27.01,28.34,28.81
9,27.43,27.88,27.88,28.1,27.88,28.1,28.81,28.34,27.22,27.88,28.57,27.01,28.34,28.57
10,27.43,27.88,27.88,28.1,27.88,28.1,28.34,28.34,27.22,27.88,28.34,27.22,28.1,28.57
11,27.43,27.88,27.88,27.88,27.88,28.1,28.1,27.95,27.22,27.88,28.34,27.22,28.34,28.57
12,27.43,28.1,27.88,28.1,27.65,28.1,27.88,27.95,27.22,27.88,28.81,27.22,28.1,28.57
13,27.43,27.88,27.88,28.1,27.65,28.1,28.1,27.95,27.22,27.88,28.34,27.22,28.1,28.57
14,27.43,27.88,27.88,27.88,27.88,27.88,28.1,27.95,27.01,27.88,28.34,27.01,28.1,28.81
15,27.43,27.88,28.1,28.1,27.88,28.1,28.1,27.95,27.22,27.88,28.34,27.22,28.1,28.81
16,27.43,27.88,28.1,28.34,27.88,27.43,27.43,27.22,27.22,27.88,28.57,27.22,28.1,28.81
17,27.43,27.88,28.1,28.34,27.88,27.22,27.88,27.95,27.22,27.88,28.57,27.22,28.1,28.81
18,27.43,27.88,27.88,28.1,27.88,27.22,27.88,27.95,27.22,27.88,28.81,27.22,28.1,28.57
19,24.69,27.88,28.1,28.1,27.88,27.01,27.01,27.22,27.22,27.88,28.57,27.01,28.1,28.57
20,27.22,27.88,27.88,27.88,27.88,27.01,27.01,27.22,27.22,27.88,28.1,27.01,28.1,28.81
21,27.43,27.43,27.88,28.1,27.88,27.01,27.01,27.88,27.22,27.88,28.57,27.01,28.1,28.81
22,27.22,25.42,27.88,28.1,27.88,26.39,28.16,27.22,27.22,27.88,28.34,27.01,28.1,28.81
23,27.22,27.65,27.65,28.1,27.88,26.39,28.16,28.1,27.01,27.88,28.34,27.01,28.1,28.57
24,27.22,27.88,26.19,28.1,27.88,27.01,28.16,27.95,27.22,27.88,28.57,27.01,28.1,28.57
25,27.43,27.88,27.88,28.1,27.88,27.22,28.16,27.95,27.22,27.88,28.34,27.01,28.1,28.57
26,27.43,27.88,27.88,28.1,27.88,27.43,28.16,27.95,27.43,27.88,28.57,27.01,28.1,28.57
27,27.22,27.88,27.88,28.1,27.88,27.43,27.43,27.95,27.01,27.88,28.57,27.01,28.1,28.81
28,27.22,27.88,27.88,28.1,27.88,27.65,28.16,27.95,27.22,27.88,28.57,27.01,28.1,28.57
29,27.22,27.88,27.88,28.1,27.88,27.43,27.65,27.95,27.22,27.88,28.57,27.22,27.88,28.81
30,27.22,27.88,27.88,28.1,27.88,27.88,27.88,28.1,27.22,27.88,28.81,27.22,27.88,28.57
31,27.22,27.88,27.88,28.1,27.88,27.88,27.88,27.22,27.01,27.88,28.57,27.22,28.1,28.81
32,27.22,27.88,27.88,28.1,27.88,27.88,27.43,27.22,27.22,27.88,28.57,27.43,28.1,28.81
33,27.22,27.88,27.65,28.1,27.88,27.43,27.22,27.22,27.01,27.88,28.34,27.01,28.1,28.57
34,27.22,27.88,27.88,28.1,28.1,27.65,27.22,27.88,27.01,27.88,28.57,27.01,28.1,28.81
35,27.22,27.88,27.88,28.1,27.88,27.65,28.16,27.65,27.22,27.88,28.57,27.01,28.1,28.57
36,27.65,27.88,27.88,28.1,27.88,27.65,28.16,27.95,27.22,27.88,28.57,27.01,28.1,28.57
37,24.17,27.88,27.88,28.1,27.88,27.65,28.16,27.95,27.22,27.88,28.34,27.01,28.1,28.57
38,27.22,27.88,27.88,28.1,27.65,27.22,28.16,27.95,27.22,27.88,28.57,27.01,28.1,28.57
39,27.22,27.88,27.88,28.1,27.65,27.65,28.16,27.95,27.22,27.88,28.57,27.01,28.1,28.57
40,25.8,27.88,27.88,27.88,27.88,27.65,28.16,27.95,27.22,27.88,28.57,27.01,28.1,28.57
41,27.43,27.88,27.88,28.1,27.88,27.65,28.16,28.1,27.22,27.88,28.57,27.22,28.1,28.81
42,27.43,27.88,27.88,28.1,27.65,27.01,28.34,28.34,27.01,27.88,28.57,27.01,28.1,28.81
43,27.43,27.88,27.65,28.1,27.88,27.43,28.34,28.1,27.22,27.88,28.57,27.01,28.1,28.81
44,27.43,27.88,27.88,28.1,27.88,24.87,28.57,28.1,27.01,27.88,28.34,27.01,28.1,28.57
45,27.43,27.88,27.88,28.1,27.88,27.88,28.57,28.34,27.01,27.88,28.34,27.01,28.1,28.81
46,27.43,27.88,27.65,28.34,27.88,27.88,28.57,28.34,27.01,27.88,28.57,27.01,28.1,28.81
47,27.43,27.88,27.65,28.1,27.88,27.88,28.57,28.81,27.01,27.88,28.57,27.01,28.1,28.81
48,27.43,27.88,27.65,28.1,27.88,27.88,28.16,28.34,27.01,27.88,28.57,27.43,27.88,28.81
49,27.43,27.88,27.65,28.1,27.88,27.88,28.16,28.34,27.01,27.88,28.57,27.43,28.1,28.57
