frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13
0,27.88,29.05,28.57,28.57,28.34,28.57,29.05,28.1,28.1,28.57,29.3,27.88,28.34,29.3
1,27.88,29.05,28.81,28.81,28.57,28.57,28.81,27.88,28.1,28.57,29.3,27.88,28.34,29.55
2,27.88,28.81,28.57,28.81,28.57,28.57,28.81,27.88,28.1,28.57,29.3,27.88,28.34,29.8
3,27.88,28.81,28.57,28.81,28.57,28.57,28.81,28.1,28.1,28.57,29.3,27.88,28.34,29.54
4,27.88,28.81,28.81,28.81,28.34,28.57,28.34,27.88,28.1,28.57,29.3,27.88,28.57,29.55
5,27.88,28.81,28.57,28.81,28.57,28.34,28.1,27.88,28.1,28.57,29.3,27.88,28.57,29.55
6,27.88,28.81,28.81,28.81,28.57,28.34,28.1,27.88,28.1,28.57,29.3,27.88,28.34,29.3
7,27.88,28.81,28.81,28.81,28.57,28.57,28.1,28.1,28.1,28.81,29.3,27.88,28.57,29.55
8,27.88,28.81,28.57,28.81,28.57,28.57,28.1,27.88,28.1,28.34,29.3,27.88,28.34,29.3
9,27.88,28.81,28.57,28.81,28.57,28.57,27.88,27.22,28.1,28.57,29.3,27.88,28.57,29.55
10,27.88,28.81,28.57,28.81,28.57,28.57,28.1,29.05,28.1,28.81,29.3,27.88,28.34,29.3
11,27.88,28.81,28.57,28.81,28.81,28.1,27.01,25.23,28.1,28.57,29.3,27.88,28.57,29.55
12,27.88,28.81,28.57,28.81,28.81,28.57,25.8,28.81,28.1,28.81,29.3,27.88,28.57,29.55
13,28.1,29.05,28.81,28.81,28.57,28.57,25.42,27.92,28.1,28.57,29.3,27.88,28.34,29.3
14,28.1,28.81,28.81,28.57,28.57,27.88,25.6,24.87,28.1,28.57,29.3,27.88,28.34,29.8
15,27.88,29.05,28.81,28.81,28.57,26.39,25.6,25.05,28.1,28.57,29.3,27.88,28.57,29.3
16,28.1,29.05,28.81,28.81,28.57,26.39,26.39,28.1,28.1,28.57,29.3,27.88,28.57,29.55
17,28.1,28.81,28.57,28.81,28.57,26.8,28.57,28.34,28.1,28.81,29.3,27.88,28.57,29.55
18,28.1,29.05,29.05,29.05,28.57,27.01,28.34,27.92,28.1,28.57,29.3,27.88,28.57,29.3
19,25.6,29.05,28.81,28.81,29.05,26.59,28.1,28.57,28.1,28.57,29.3,27.88,28.57,29.55
20,25.6,29.05,28.57,28.34,29.05,27.01,28.1,28.81,28.1,28.57,29.3,27.88,28.34,29.55
21,28.1,29.05,28.57,28.81,28.57,26.59,28.1,28.81,28.1,28.57,29.3,27.88,28.34,29.55
22,28.1,28.81,28.81,28.81,29.05,26.39,28.1,28.1,28.1,28.34,29.3,27.88,28.34,29.3
23,28.1,26.39,29.05,28.81,28.57,26.39,28.34,28.34,28.1,28.57,29.3,27.88,28.57,29.3
24,28.1,28.81,26.59,29.05,28.57,26.59,27.65,28.1,28.1,28.57,29.3,27.88,28.57,29.3
25,28.1,29.05,29.05,28.81,28.57,27.01,27.7,27.88,28.34,28.57,29.3,27.88,28.57,29.55
26,28.1,29.05,28.81,28.81,28.81,28.1,27.7,27.92,28.1,29.05,29.3,28.1,28.81,29.3
27,28.1,29.05,29.05,28.81,28.57,28.34,27.43,27.92,28.1,29.05,29.3,28.1,28.81,29.55
28,28.1,29.05,28.81,28.81,28.57,28.34,27.22,27.92,28.1,29.05,29.3,28.1,28.57,29.55
29,28.1,29.05,29.05,29.05,28.57,28.81,27.01,27.01,28.1,29.05,29.3,28.1,28.57,29.55
30,28.1,29.05,28.81,29.05,28.57,28.57,26.8,26.8,28.1,29.05,29.3,28.1,28.57,29.55
31,28.1,29.05,28.81,29.05,28.57,28.57,26.19,28.57,28.1,29.05,29.3,28.1,28.57,29.55
32,28.1,29.05,28.81,29.05,28.57,28.57,28.81,29.05,28.1,29.05,29.3,28.1,28.81,29.8
33,28.1,29.05,28.81,29.05,28.57,29.05,29.05,27.92,28.1,28.81,29.3,28.1,28.57,29.54
34,28.1,29.05,28.81,29.05,28.57,29.05,29.3,28.81,28.1,28.57,29.3,28.1,28.34,29.8
35,28.1,29.05,28.81,29.05,28.57,29.05,27.7,28.34,28.1,28.81,29.55,28.1,28.34,29.55
36,28.1,29.05,28.81,29.05,28.57,29.05,27.7,28.34,28.1,28.57,29.3,28.1,28.57,29.8
37,28.1,29.05,28.81,29.05,28.57,29.05,27.7,28.34,28.1,28.57,29.55,28.1,28.57,29.3
38,28.1,29.05,28.81,29.05,28.57,29.05,27.7,28.34,28.1,28.81,29.55,28.1,28.57,29.54
39,28.1,29.05,28.81,28.81,28.57,29.05,27.7,28.34,28.1,29.05,29.55,28.1,28.81,29.55
40,28.34,29.05,28.81,29.05,28.57,29.05,25.05,28.34,28.1,29.05,29.3,28.1,28.57,29.54
41,28.34,29.05,28.81,28.81,28.57,29.05,25.42,28.34,28.1,28.34,29.55,28.1,28.81,29.8
42,28.34,29.05,28.81,29.05,28.57,29.05,26.59,25.05,28.1,29.05,29.3,28.1,28.57,30.06
43,28.1,29.05,28.81,28.81,28.57,28.81,26.39,25.42,28.1,28.57,29.3,28.1,28.81,29.8
44,25.05,29.05,28.81,29.05,28.57,28.81,27.43,27.92,28.1,28.57,29.55,28.1,28.57,29.54
45,28.34,29.05,28.81,29.05,28.57,28.57,27.7,27.65,28.1,29.05,29.3,28.1,28.81,29.54
46,28.1,29.05,28.81,29.05,28.57,28.34,27.7,28.57,28.1,28.57,29.55,28.1,28.81,29.54
47,28.1,29.05,29.05,29.05,28.57,28.34,27.7,28.57,28.1,28.57,29.55,28.1,28.57,29.55
48,25.8,29.05,28.81,29.05,28.57,28.34,27.7,27.92,28.1,29.05,29.55,28.1,28.57,29.8
49,25.8,29.05,28.81,29.05,28.57,28.34,27.7,27.92,28.1,28.57,29.3,28.1,28.57,29.54
50,25.8,29.05,29.05,28.81,28.81,28.34,28.34,27.92,28.1,28.57,29.3,28.1,28.57,29.54
51,25.8,29.05,28.81,29.05,28.57,28.34,28.34,28.57,28.1,28.57,29.55,28.1,28.34,29.54
52,25.8,29.05,28.81,28.81,28.57,28.57,28.34,27.92,28.1,28.57,29.55,28.1,28.57,29.54
53,25.6,29.05,28.81,28.81,28.57,28.34,28.34,28.57,28.1,28.57,29.55,28.1,28.57,29.54
54,28.1,29.05,28.81,28.81,28.57,28.1,28.34,28.57,28.1,28.57,29.55,28.1,28.34,29.55
55,25.6,29.05,28.81,28.81,28.57,28.1,28.34,28.57,28.1,28.57,29.3,28.1,28.34,29.8
56,28.1,29.05,28.81,29.05,28.34,28.34,28.34,28.34,28.1,28.57,29.55,28.1,28.34,29.3
57,28.1,29.05,28.81,28.81,28.57,28.34,28.81,28.34,28.1,28.57,29.3,27.88,28.57,29.55
58,28.1,29.05,28.81,28.81,28.57,28.57,28.57,28.34,28.1,28.57,29.3,27.88,28.57,29.8
