frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,27.43,27.88,28.1,28.1,28.1,27.88,28.34,28.1,27.88,28.34,29.05,27.65,28.81,29.05,27.65,27.65,27.53,28.57
1,27.65,27.88,28.1,28.1,28.1,27.88,28.57,28.1,27.88,28.34,28.81,27.65,28.1,29.05,27.65,27.88,27.53,28.57
2,27.65,27.88,28.1,28.34,28.1,27.88,28.34,28.1,27.88,28.34,29.05,27.43,28.81,29.05,27.65,27.88,27.53,28.57
3,27.65,28.1,28.1,28.1,28.1,27.88,28.57,28.1,27.88,28.34,28.81,27.43,28.81,29.05,27.65,27.65,27.53,28.34
4,27.65,28.1,28.1,28.34,28.1,27.88,28.34,28.1,27.65,28.34,29.05,27.43,28.81,29.05,27.65,27.88,27.53,28.34
5,27.43,28.1,28.1,28.1,28.1,27.88,28.57,28.1,27.65,28.34,28.81,27.65,28.1,29.05,27.65,27.65,27.53,28.57
6,27.65,28.1,28.1,28.34,28.1,27.88,28.57,28.1,27.88,28.34,28.81,27.65,28.1,29.05,27.88,27.88,27.53,28.57
7,27.65,27.88,27.88,28.1,28.1,27.88,28.57,28.1,27.88,28.34,28.81,27.22,28.81,29.05,27.65,27.65,27.53,28.1
8,27.43,28.1,27.88,28.34,28.1,27.88,28.34,28.1,27.88,28.34,29.05,27.43,28.81,29.05,27.88,27.88,27.53,28.34
9,27.65,28.1,28.1,28.34,28.1,27.88,28.34,28.1,27.88,28.34,29.05,27.43,28.81,29.05,27.88,27.65,27.53,28.34
10,27.43,28.1,28.1,28.34,28.1,27.88,28.1,27.88,27.88,28.34,29.05,27.43,28.1,29.05,27.65,27.88,27.53,28.57
11,27.43,28.1,28.1,28.1,28.1,27.88,28.1,27.88,27.88,28.34,29.05,27.43,28.81,29.05,27.65,27.88,27.53,28.34
12,27.43,27.88,28.1,28.1,28.1,27.88,28.1,27.65,27.65,28.34,28.81,27.43,28.1,29.05,27.88,27.88,27.53,28.34
13,27.43,28.1,28.1,28.34,27.88,27.88,28.34,27.65,27.65,28.34,29.05,27.43,28.1,29.05,27.65,27.88,27.53,28.57
14,27.43,28.1,27.88,28.1,27.88,27.88,28.1,27.88,27.65,28.34,28.81,27.22,28.1,29.05,27.65,27.88,27.53,28.1
15,27.88,28.1,27.88,28.1,27.43,27.88,27.88,27.88,27.65,28.34,29.05,25.42,28.1,29.05,27.43,27.88,27.65,28.1
16,27.65,28.1,28.1,27.43,27.65,27.65,27.22,27.22,25.23,28.34,29.05,27.65,28.1,29.05,27.43,28.1,27.88,28.1
17,27.43,28.1,28.1,27.43,26.59,27.65,27.01,27.5,24.51,28.34,28.81,27.65,28.34,29.05,27.43,28.1,27.65,27.88
18,28.1,28.1,27.88,27.43,27.6,27.65,27.59,27.5,28.1,28.34,28.81,27.88,29.05,29.05,27.43,28.1,27.65,28.1
19,27.5,28.1,28.1,27.43,27.6,28.1,27.59,27.5,28.1,28.1,28.81,27.88,29.05,28.94,27.65,27.88,27.43,27.88
20,27.5,28.1,27.88,27.65,27.6,28.1,27.22,27.5,28.1,28.1,28.57,27.88,29.05,29.05,27.65,27.64,27.43,27.88
21,27.5,28.1,28.1,27.88,27.6,28.1,24.34,27.5,27.88,27.88,28.57,27.88,29.05,29.05,27.65,27.64,27.65,27.88
22,27.5,28.1,28.1,28.57,27.6,27.88,25.42,24.69,27.65,27.88,28.57,27.65,28.81,29.05,27.88,27.64,27.65,27.88
23,27.5,27.88,28.57,27.65,25.8,27.22,27.22,25.6,27.43,27.88,28.57,27.43,28.57,29.05,27.48,27.64,27.88,27.88
24,27.5,28.1,28.81,26.19,27.6,27.43,27.43,25.99,27.65,27.88,28.57,27.43,28.81,29.05,27.48,27.64,27.65,27.88
25,27.5,27.01,29.3,26.39,26.39,26.59,27.43,26.19,27.43,28.57,28.81,27.43,27.88,28.81,27.88,27.64,27.88,28.1
26,27.5,26.59,29.55,26.59,26.39,26.59,27.22,29.8,27.22,27.65,28.57,27.43,28.57,28.81,27.88,27.64,27.88,28.1
27,27.5,26.59,26.39,27.22,26.8,26.59,27.22,29.8,27.22,27.65,28.81,27.22,28.57,28.81,28.1,27.64,27.88,27.88
28,27.88,26.59,26.59,27.01,27.6,26.59,29.8,27.22,27.01,27.43,28.81,27.22,28.57,29.05,27.43,27.43,28.1,27.88
29,27.88,26.8,26.8,27.22,27.6,26.59,27.59,27.5,26.8,27.65,28.81,27.22,28.57,29.05,27.65,27.65,28.1,27.88
30,27.65,27.01,27.22,27.22,27.6,26.59,27.43,27.5,26.59,27.43,28.57,27.22,28.57,29.05,27.88,27.65,27.53,27.88
31,28.1,27.22,28.34,26.8,27.65,26.8,27.65,27.5,26.59,27.22,28.34,27.22,28.34,28.81,27.48,27.65,27.53,27.65
32,28.1,27.22,27.41,27.22,26.59,26.59,26.59,27.65,26.59,27.22,28.34,27.22,28.1,29.05,27.48,28.1,27.53,27.65
33,27.5,27.22,28.34,27.65,27.6,26.8,27.22,27.5,26.39,27.22,28.34,27.22,28.1,28.81,27.48,27.64,27.53,27.65
34,27.5,27.22,28.34,27.65,27.6,26.59,26.59,27.5,26.59,27.22,28.34,27.22,28.34,29.05,27.48,27.88,27.53,27.88
35,27.5,27.01,28.57,27.65,27.6,26.59,27.59,27.5,26.59,27.22,28.34,27.22,28.1,29.05,27.48,27.64,27.53,27.43
36,27.5,27.01,27.43,27.65,27.6,26.59,27.59,27.5,26.59,27.22,28.81,27.22,28.34,28.81,27.48,27.64,27.53,28.1
37,27.5,26.59,26.8,26.8,27.6,28.34,27.59,27.5,27.01,27.22,28.57,27.22,28.34,28.81,27.48,27.64,27.53,27.88
38,27.5,26.59,26.39,27.01,27.6,27.01,27.59,27.5,27.22,28.34,28.81,27.01,27.43,28.81,27.48,27.64,27.53,27.65
39,27.5,26.59,26.39,27.01,27.6,27.01,27.59,27.5,27.22,27.43,28.57,27.43,28.34,29.05,27.48,27.64,27.53,27.65
40,27.5,26.59,26.59,27.65,27.6,26.59,27.59,27.5,27.22,27.65,28.34,27.43,28.34,28.81,27.48,27.64,27.53,27.43
41,27.5,26.19,26.39,27.65,27.6,26.19,27.59,27.5,27.43,27.65,28.57,27.43,28.34,28.81,27.48,27.65,27.53,27.43
42,27.5,25.8,26.59,27.65,27.6,25.23,27.43,27.5,27.65,27.65,28.57,27.43,28.34,28.81,27.48,27.65,27.53,27.43
43,27.5,23.04,23.04,27.65,27.6,24.51,27.22,27.5,27.88,27.88,28.57,27.22,28.34,29.05,27.48,27.43,27.53,27.43
44,27.65,25.05,24.0,27.65,27.6,25.6,27.22,27.5,28.1,28.1,28.81,27.22,28.34,29.05,27.48,27.22,27.65,27.43
45,27.43,26.39,25.8,27.65,27.6,26.59,27.22,27.22,27.43,28.34,28.81,27.01,27.88,29.05,27.48,27.22,27.53,27.43
46,27.22,26.39,26.39,27.65,27.6,26.8,27.65,27.43,27.65,28.34,28.81,26.8,27.88,28.81,27.22,27.22,27.53,27.22
47,27.22,26.39,26.59,27.65,27.6,27.01,27.59,27.5,27.43,28.1,28.81,26.59,27.65,28.81,27.01,27.22,27.43,27.22
48,27.22,26.39,26.59,27.65,27.6,27.43,27.59,27.5,27.65,28.1,28.81,26.59,27.43,28.81,26.8,27.22,27.01,27.22
49,27.22,26.39,26.39,27.65,27.6,28.1,27.59,27.5,27.22,28.34,28.81,26.39,27.43,28.57,26.8,27.22,27.01,27.88
50,27.22,26.39,26.59,27.65,27.6,27.88,27.59,27.5,27.43,28.34,28.81,26.39,27.43,28.81,26.8,27.43,27.01,27.88
51,27.22,26.39,26.59,27.65,27.6,27.88,27.22,26.8,27.43,28.34,28.81,26.39,27.01,28.81,26.8,27.22,27.01,27.88
