frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13
0,27.22,28.1,28.1,28.34,28.1,28.1,28.81,28.57,27.65,28.1,28.81,27.65,28.1,29.05
1,27.22,28.1,28.1,28.1,28.1,28.1,28.81,28.57,27.65,28.1,29.05,27.43,28.1,29.05
2,27.22,28.1,28.1,28.1,28.1,28.1,28.81,28.57,27.65,28.1,28.81,27.43,27.88,29.05
3,27.22,28.1,28.1,28.34,28.1,28.1,28.81,28.57,27.65,27.88,28.81,27.43,28.1,29.05
4,27.22,28.1,28.1,28.34,28.1,27.88,28.81,28.57,27.65,28.1,29.05,27.22,28.1,29.05
5,27.22,28.1,28.1,28.1,28.1,27.88,28.81,28.57,27.65,28.1,28.81,27.88,28.1,29.05
6,27.22,28.1,28.1,28.1,28.1,28.1,28.81,28.81,27.65,28.1,28.81,27.65,28.1,29.05
7,27.22,28.1,28.1,28.1,28.1,28.1,28.57,28.34,27.22,28.1,28.81,27.65,28.1,29.05
8,27.22,28.1,28.1,28.34,28.34,28.1,28.34,27.88,27.22,28.1,28.81,27.65,28.1,29.05
9,27.22,28.1,28.1,28.34,28.1,27.88,28.34,27.88,27.22,27.88,28.81,27.43,28.1,29.05
10,27.22,28.1,28.1,28.34,28.1,28.1,27.88,28.14,27.22,28.1,29.05,27.88,28.1,29.05
11,27.43,28.1,28.1,28.34,28.1,28.1,28.34,28.14,27.43,27.88,28.81,27.43,28.1,29.05
12,27.22,28.1,28.1,28.34,28.1,28.1,28.57,28.14,27.43,28.1,28.81,27.43,28.1,29.05
13,27.22,28.1,28.1,28.34,28.1,28.1,28.11,28.14,27.43,28.1,29.05,27.43,28.1,29.3
14,27.22,28.1,28.1,28.34,28.1,27.88,28.11,28.14,27.22,28.1,28.81,27.43,28.1,29.05
15,27.43,28.1,28.1,28.57,28.1,27.88,28.1,28.14,27.43,28.1,29.05,27.43,28.1,29.05
16,27.22,28.1,28.1,28.34,28.34,27.65,27.88,28.14,27.65,27.88,29.05,27.65,28.1,29.3
17,27.43,27.88,28.1,28.1,28.34,28.1,27.43,28.14,27.22,28.1,28.81,27.88,28.34,29.3
18,27.22,28.1,28.1,28.1,28.1,28.1,26.8,25.6,27.65,28.1,28.81,27.88,28.34,29.3
19,27.22,28.1,28.1,28.1,28.1,28.1,26.8,28.14,27.65,28.1,29.05,27.65,28.34,29.3
20,27.22,28.1,28.1,28.1,27.88,28.1,27.01,28.14,27.65,28.1,28.81,27.88,28.34,29.3
21,27.22,28.1,28.1,28.1,28.1,27.88,28.11,28.14,27.65,28.1,28.81,27.88,28.34,29.3
22,27.22,28.1,28.1,28.1,27.88,28.1,27.43,28.14,27.65,28.1,29.05,27.65,28.34,29.55
23,27.01,28.1,28.1,28.1,28.1,28.1,26.8,25.8,27.65,28.1,28.81,27.88,28.1,29.3
24,27.43,28.1,28.1,28.34,28.1,28.1,26.8,28.14,27.43,28.1,29.05,27.88,28.34,29.3
25,27.65,28.1,28.1,28.34,28.1,28.1,27.43,27.22,27.43,28.1,29.05,27.88,28.1,29.3
26,27.43,28.1,28.1,28.57,28.57,28.1,28.11,27.43,27.43,28.1,28.81,27.88,28.1,29.3
27,27.43,28.1,28.1,28.34,28.81,28.1,28.11,27.43,27.22,28.1,28.81,27.88,28.34,29.55
28,27.43,27.88,28.1,28.57,28.1,28.1,27.65,28.14,27.22,28.1,28.81,27.65,28.34,29.55
29,27.43,28.1,28.1,28.57,28.08,28.1,26.8,28.14,27.43,28.1,28.81,27.88,28.34,29.3
30,27.22,28.1,28.1,28.57,28.1,28.1,26.8,28.14,27.43,27.88,29.05,27.88,28.34,29.3
31,27.22,28.1,28.1,28.1,28.1,28.1,28.11,28.14,27.65,28.1,28.81,27.88,28.34,29.55
32,27.22,27.88,28.1,28.1,27.88,28.1,28.11,28.14,27.43,27.88,28.81,27.88,28.34,29.55
33,27.01,27.88,28.1,28.1,27.88,28.1,28.11,28.14,27.65,27.88,28.81,27.88,28.34,29.3
34,27.22,27.88,28.1,28.1,27.88,28.1,28.11,28.14,27.65,28.1,28.81,28.1,28.34,29.3
35,27.43,28.1,28.1,28.1,27.88,28.1,28.11,28.14,27.65,28.1,29.05,27.88,28.34,29.3
36,27.22,28.1,28.1,28.1,27.88,28.1,28.11,28.14,27.65,28.1,28.81,28.1,28.34,29.3
37,27.22,28.1,28.1,28.1,27.88,28.1,28.11,28.14,27.43,27.88,28.81,27.88,28.34,29.3
38,27.22,28.1,28.1,28.1,27.88,28.1,28.11,28.14,27.65,28.1,29.05,28.1,28.34,29.3
39,27.22,28.1,28.1,28.1,27.88,27.88,28.11,28.14,27.65,28.1,28.81,27.88,28.34,29.55
40,27.22,28.1,28.1,28.34,27.88,27.88,28.11,28.14,27.65,28.1,28.81,27.88,28.34,29.55
41,27.22,28.1,28.1,28.34,28.1,27.88,28.11,28.14,27.65,28.1,29.05,27.88,28.34,29.3
42,27.22,28.1,28.1,28.34,28.1,27.88,28.11,28.14,27.65,28.1,28.81,28.1,28.34,29.3
43,27.22,28.1,28.1,28.34,28.1,27.88,28.11,28.14,27.43,27.88,28.81,28.1,28.1,29.3
44,27.22,28.1,28.1,28.34,28.1,28.1,28.57,28.14,27.43,27.88,29.05,27.88,28.34,29.3
45,27.22,28.1,28.1,28.34,28.1,28.1,28.34,28.14,27.43,28.1,28.81,27.88,28.34,29.3
46,27.22,28.1,28.1,28.34,28.1,28.1,28.57,28.57,27.22,28.1,28.81,27.88,28.34,29.3
47,27.22,28.1,28.1,28.34,28.1,28.1,28.57,28.34,27.43,28.1,28.81,27.65,28.1,29.3
48,27.22,27.88,28.1,28.34,28.1,28.34,29.05,28.57,27.43,28.1,28.81,27.88,28.34,29.55
49,27.22,28.1,28.1,28.1,27.88,28.1,29.55,28.34,27.43,28.1,28.81,27.88,28.34,29.3
50,27.22,27.88,28.1,28.1,27.88,28.1,29.55,29.05,27.43,28.1,28.81,27.88,28.34,29.3
51,27.22,27.88,28.1,28.1,28.1,28.1,28.11,29.05,27.43,28.1,28.81,27.88,28.34,29.3
52,27.22,28.1,28.1,28.1,27.88,28.34,28.11,28.57,27.65,28.1,28.81,27.88,28.34,29.3
53,27.22,27.88,28.1,28.1,28.1,28.1,28.11,28.81,27.43,28.1,28.81,27.88,28.34,29.3
