frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,32.01,32.31,32.31,32.62,32.62,32.62,32.93,32.31,32.31,32.62,33.24,32.01,32.93,33.24,32.01,32.01,30.19,32.31
1,32.01,32.31,32.62,32.62,32.62,32.62,32.93,32.01,32.31,32.62,33.24,32.01,32.62,33.24,32.01,32.01,30.19,32.31
2,32.31,32.31,32.31,32.62,32.62,32.62,32.93,32.01,32.31,32.62,33.24,32.31,32.62,33.24,32.01,31.72,30.19,32.31
3,32.31,32.31,32.31,32.62,32.62,32.62,32.93,32.62,32.31,32.62,33.24,32.31,32.62,33.24,32.01,31.72,30.19,32.31
4,32.31,32.31,32.31,32.62,32.31,32.31,32.62,32.62,32.01,32.62,33.24,32.01,32.62,33.24,32.01,32.01,30.19,32.62
5,32.01,32.31,32.31,32.62,32.31,32.31,32.62,32.31,32.01,32.62,33.24,32.01,32.62,33.24,32.01,32.01,30.19,32.62
6,32.01,32.31,32.31,32.62,32.62,32.31,32.62,32.31,32.01,32.62,33.24,32.01,32.93,33.24,32.01,32.01,32.01,31.02
7,32.31,32.01,32.01,32.31,32.62,32.31,32.62,32.31,32.01,32.62,33.24,32.01,32.62,33.24,32.01,31.72,32.31,32.62
8,32.01,32.31,32.31,32.31,32.31,32.31,32.62,32.31,31.72,32.31,32.93,32.01,32.31,33.24,32.01,31.72,32.31,32.62
9,32.31,32.31,32.01,32.31,32.31,32.31,32.62,32.31,31.72,32.31,33.24,32.01,32.31,33.57,31.72,31.43,32.31,32.62
10,31.72,32.31,32.01,32.31,32.31,32.31,32.93,32.31,31.72,32.31,32.93,31.72,32.31,33.24,31.43,31.43,32.01,32.01
11,32.01,32.01,32.01,32.62,32.01,32.31,32.62,32.62,31.72,32.01,33.24,32.01,32.31,33.24,31.72,31.43,30.19,31.72
12,32.01,32.31,32.31,32.62,32.01,32.31,32.62,32.31,31.72,31.72,32.93,31.72,32.62,33.24,31.43,32.31,30.19,32.62
13,31.72,32.01,32.01,32.31,29.96,32.31,32.62,32.62,31.72,31.43,32.93,31.72,32.31,33.24,32.01,32.31,31.43,32.62
14,31.43,32.01,32.01,32.31,29.96,32.01,32.31,32.93,31.43,31.15,32.31,31.43,32.31,33.24,31.43,31.72,31.43,32.31
15,31.43,31.72,32.01,32.31,29.96,32.01,32.31,32.93,31.43,30.87,32.31,31.72,32.31,33.24,31.43,31.72,31.43,32.31
16,31.43,32.01,32.01,32.31,32.31,32.01,32.31,32.62,31.43,30.87,31.72,31.15,32.31,33.24,31.43,31.43,31.15,32.01
17,31.15,31.72,31.72,32.31,32.31,31.72,32.31,32.93,31.43,30.59,31.15,31.72,32.31,33.24,31.15,31.43,32.01,32.01
18,31.15,31.72,31.43,32.01,32.31,31.72,32.31,32.62,31.43,30.33,30.33,31.43,32.31,33.24,31.15,31.43,31.43,32.01
19,31.15,31.43,31.43,32.01,29.96,31.72,32.31,32.93,31.43,30.06,30.06,31.43,32.31,33.24,31.15,31.15,31.43,31.43
20,31.72,31.43,31.15,31.43,29.96,31.43,32.31,32.62,31.15,30.06,29.37,31.43,32.01,33.24,30.87,31.15,31.72,31.15
21,31.43,31.43,31.15,31.43,29.96,31.43,32.31,32.31,31.15,29.55,29.37,31.15,32.01,33.24,30.87,31.15,31.43,31.15
22,31.43,31.15,31.15,31.43,29.96,31.43,31.15,32.31,31.15,29.55,29.05,31.15,32.01,33.24,30.59,31.72,31.43,32.01
23,31.43,30.87,30.87,29.56,29.96,31.15,31.15,31.15,30.87,29.55,28.57,30.87,31.72,32.93,30.87,31.72,30.87,31.72
24,31.43,30.59,30.33,29.56,29.96,31.15,31.15,32.01,31.15,29.3,28.34,30.87,31.43,32.93,31.15,32.01,30.59,32.01
25,31.15,30.33,30.59,29.56,29.96,30.87,30.87,31.07,30.59,29.05,28.34,30.87,31.43,32.93,31.15,31.43,31.15,32.01
26,30.87,30.33,30.33,30.33,29.96,32.62,32.62,31.07,30.33,29.05,28.34,30.59,31.15,32.62,30.87,31.15,30.59,32.01
27,30.33,30.06,30.33,30.59,29.96,33.24,33.24,33.24,30.33,29.3,28.34,30.33,29.05,32.93,30.33,31.72,30.33,32.31
28,30.06,30.06,30.06,29.8,29.96,31.43,30.85,31.07,30.59,29.05,28.1,30.06,29.05,32.62,30.06,30.06,29.55,32.62
29,30.06,30.06,30.06,29.3,29.96,30.63,31.15,31.07,29.67,28.81,28.1,30.33,28.57,32.93,29.3,30.06,29.3,32.31
30,29.3,29.8,29.55,29.55,29.8,30.63,30.85,31.07,29.67,28.57,28.1,30.06,28.34,32.62,29.3,29.8,29.05,30.06
31,29.05,29.05,28.57,29.05,29.3,30.63,30.87,31.07,29.67,28.34,28.1,30.33,28.1,28.34,28.57,29.05,28.34,29.55
32,28.81,29.3,28.34,28.81,29.55,30.06,30.87,30.87,28.81,28.1,27.88,30.33,31.72,33.24,28.34,28.81,28.34,29.3
33,27.88,28.34,27.65,29.3,29.3,30.63,30.87,30.87,28.34,27.88,27.88,30.33,31.15,28.34,27.65,27.88,27.65,28.57
34,27.22,27.88,27.22,29.05,29.96,28.34,30.06,28.34,28.34,27.43,27.65,30.06,30.06,32.93,27.22,27.22,27.22,27.43
35,27.01,27.01,27.22,28.57,28.81,28.1,28.81,27.43,28.81,27.43,27.43,29.8,29.8,31.43,26.59,27.22,27.01,27.43
36,26.59,27.01,27.01,27.22,27.65,27.43,28.34,27.43,28.57,27.22,27.65,29.55,29.3,30.06,27.01,27.01,30.19,27.22
37,26.8,26.59,27.43,28.34,28.57,27.22,27.43,27.01,28.34,27.22,27.43,29.05,29.3,29.3,30.45,30.71,30.19,27.43
38,26.59,26.59,27.43,28.57,28.34,26.39,27.22,27.22,28.34,27.22,27.43,29.05,29.3,29.3,30.45,30.71,30.19,31.02
39,30.4,26.59,29.58,28.1,28.34,25.99,27.22,27.22,28.34,27.22,27.43,29.05,29.3,31.44,30.45,30.71,30.19,31.02
40,30.4,27.01,29.58,28.1,28.1,25.6,26.59,28.1,27.88,27.22,27.22,28.1,29.05,31.44,30.45,30.71,30.19,31.02
41,30.4,29.97,29.58,27.65,28.57,25.05,26.59,25.99,27.88,27.43,27.22,27.65,29.55,28.81,30.45,30.71,30.19,31.02
42,30.4,29.97,29.58,27.43,28.81,25.23,26.39,25.42,27.88,27.43,27.22,27.01,30.71,29.05,30.45,30.71,30.19,31.02
43,30.4,25.05,29.58,27.43,29.05,25.05,26.39,31.07,27.01,27.43,27.01,26.39,28.81,29.05,30.45,30.71,30.19,31.02
44,30.4,25.05,29.58,27.22,29.05,30.63,27.01,31.07,26.8,27.43,27.01,26.39,29.05,28.34,30.45,30.71,30.19,31.02
45,30.4,24.87,29.58,27.22,29.05,30.63,27.22,31.07,26.59,28.34,27.01,21.74,29.05,28.34,30.45,30.71,30.19,31.02
46,30.4,24.87,29.58,26.8,28.81,30.63,30.85,31.07,26.39,28.1,27.01,23.35,28.81,28.34,30.45,30.71,30.19,31.02
47,30.4,24.87,29.58,26.39,28.81,30.63,30.85,31.07,26.39,28.1,27.01,23.67,28.57,28.1,30.45,30.71,30.19,31.02
48,30.4,29.97,24.87,26.39,26.59,30.63,30.85,31.07,26.19,28.34,26.59,23.67,28.34,28.1,30.45,30.71,30.19,31.02
49,30.4,29.97,24.87,26.59,26.59,30.63,30.85,31.07,26.19,27.65,26.59,23.51,28.34,28.1,30.45,30.71,30.19,31.02
50,30.4,29.97,24.87,24.87,26.59,30.63,30.85,31.07,25.99,28.1,26.59,23.51,28.57,28.1,30.45,30.71,30.19,31.02
51,30.4,29.97,25.6,24.87,26.59,30.63,30.85,31.07,26.39,28.1,26.39,23.35,28.57,28.34,30.45,30.71,30.19,31.02
52,30.4,29.97,25.42,24.87,26.59,30.63,30.85,31.07,26.39,28.34,26.39,24.0,28.34,28.34,30.45,30.71,30.19,31.02
53,30.4,29.97,29.58,25.05,26.8,30.63,30.85,31.07,26.39,28.34,26.59,24.69,28.34,28.57,30.45,30.71,30.19,31.02
54,30.4,29.97,25.8,25.05,27.01,30.63,30.85,31.07,26.59,28.1,26.59,24.87,28.57,28.57,30.45,30.71,30.19,31.02
55,30.4,29.97,29.58,25.42,27.01,30.63,30.85,31.07,26.8,28.1,27.01,25.42,28.81,29.05,30.45,30.71,30.19,31.02
56,30.4,29.97,25.8,26.19,27.22,30.63,30.85,31.07,27.22,28.1,27.01,26.39,28.81,29.3,30.45,30.71,30.19,31.02
57,30.4,29.97,25.8,26.59,27.43,30.63,30.85,31.07,27.22,28.1,27.22,27.01,29.05,29.55,30.45,30.71,30.19,31.02
58,30.4,29.97,26.19,27.43,29.05,30.63,27.88,27.88,27.65,28.1,27.22,28.1,29.3,29.55,30.45,30.71,30.19,31.02
59,30.4,29.97,26.59,27.88,29.55,30.63,28.57,28.81,28.34,28.57,27.65,28.34,29.55,31.43,30.45,30.71,30.19,31.02
60,30.4,27.88,27.01,27.88,29.8,30.63,28.34,29.3,28.1,28.57,27.88,28.81,29.8,31.15,30.45,30.71,27.43,31.02
61,27.43,28.1,27.22,28.1,30.06,30.63,28.81,31.07,28.57,28.81,27.88,29.05,30.06,31.43,30.45,30.71,27.43,31.02
62,28.34,28.34,29.05,28.57,30.06,30.63,29.8,30.06,29.3,29.05,28.34,29.3,30.33,31.72,27.88,30.71,28.1,31.02
63,28.34,29.05,29.55,29.3,30.33,30.06,30.59,30.87,30.06,29.3,28.81,30.06,30.87,32.31,28.34,28.34,28.34,28.81
64,29.05,29.55,29.58,30.06,30.87,30.06,30.87,30.87,30.33,29.55,29.3,30.33,31.43,31.44,28.81,29.05,29.05,29.05
65,29.3,30.06,29.8,30.33,30.87,30.06,31.15,31.43,30.33,29.8,29.3,30.87,31.43,31.44,29.3,29.3,30.19,29.05
66,29.8,30.33,30.06,30.87,31.15,30.33,31.15,31.72,30.87,30.33,30.06,31.15,30.71,31.44,29.8,29.55,30.19,29.3
67,30.4,30.33,29.58,30.87,31.15,30.59,31.43,31.72,31.15,30.33,30.06,31.15,30.71,31.44,30.45,29.8,30.19,29.8
68,30.4,30.59,29.58,29.56,31.15,30.87,31.72,32.31,31.15,30.59,30.33,31.15,32.31,31.44,30.45,30.59,30.19,30.06
69,30.4,30.87,29.58,29.56,31.43,31.15,32.01,32.31,31.15,30.87,30.87,31.43,32.31,31.44,30.45,30.87,30.19,30.33
70,30.4,30.87,29.58,31.15,31.43,31.15,32.01,32.01,31.43,31.15,31.15,31.43,32.31,31.44,30.45,30.71,30.19,30.33
