frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,32.93,33.57,33.24,33.24,32.93,32.62,33.24,33.24,33.24,33.57,33.9,32.93,33.9,33.9,32.93,32.31,25.98,33.24
1,32.93,33.24,33.24,33.24,32.93,32.62,33.24,33.57,32.62,33.57,34.23,32.62,33.57,31.51,32.93,32.31,25.98,33.24
2,32.93,33.24,33.24,33.24,32.93,33.24,33.24,33.24,32.93,33.57,34.23,32.62,33.57,34.23,32.93,32.31,25.98,33.24
3,32.31,33.24,33.24,33.24,32.93,33.24,33.57,33.57,32.93,33.57,33.9,32.62,33.57,34.23,33.24,32.31,25.98,33.24
4,32.31,32.93,33.57,33.24,32.93,33.24,33.57,32.93,30.79,33.57,29.61,32.93,33.57,34.23,32.93,32.31,25.98,32.62
5,32.31,32.93,33.24,33.24,32.62,33.24,33.57,33.24,32.93,33.57,33.9,32.62,33.24,34.23,32.93,32.31,25.98,32.31
6,32.01,32.62,33.24,32.93,32.62,33.24,33.57,33.24,32.93,33.57,33.9,32.93,33.24,31.51,33.24,32.01,25.98,32.62
7,32.31,32.62,33.24,33.24,32.62,33.24,33.57,33.24,32.93,32.93,34.23,32.62,33.24,31.51,32.93,32.31,25.98,33.24
8,32.31,32.62,32.93,33.24,32.62,32.93,33.57,32.62,32.62,32.93,29.61,32.31,33.24,34.58,33.24,32.31,25.98,33.24
9,32.31,32.62,32.93,32.93,32.62,32.93,33.57,33.24,32.93,32.62,33.57,32.62,33.57,34.23,33.24,32.31,25.98,30.24
10,32.31,32.62,32.93,32.93,32.62,32.93,33.57,33.24,33.24,32.62,33.57,32.62,33.24,31.51,32.31,32.01,25.98,32.62
11,32.31,32.62,32.93,33.24,32.62,32.93,33.57,33.24,32.62,32.01,29.61,32.62,33.57,31.51,32.01,32.01,25.98,32.31
12,32.31,32.31,32.62,33.24,32.62,32.31,33.57,32.62,32.93,32.31,32.93,32.31,32.93,34.23,32.62,32.01,25.98,32.31
13,32.31,32.31,32.62,32.93,32.62,32.31,33.57,32.62,32.62,32.01,32.93,32.31,32.62,34.23,32.62,32.01,25.98,32.31
14,32.01,32.31,32.93,32.93,32.62,32.31,33.24,32.62,32.31,31.43,32.01,32.01,32.62,33.57,29.82,31.72,25.98,32.31
15,32.31,32.01,32.62,32.62,32.62,32.01,33.24,32.31,32.31,30.59,31.15,31.72,32.31,33.9,29.82,31.43,25.98,32.31
16,29.91,32.01,32.31,32.62,32.31,32.01,33.24,32.31,32.31,30.59,30.33,31.72,32.31,33.9,29.82,31.43,25.98,32.01
17,30.33,31.15,31.15,31.43,31.43,30.87,32.01,31.43,31.15,28.81,27.43,30.87,31.15,33.24,29.82,30.06,25.98,30.33
18,30.06,30.33,30.33,30.87,31.15,30.59,31.43,30.87,30.33,28.34,27.22,30.06,30.87,32.62,30.33,29.55,25.98,30.06
19,29.05,29.8,30.06,30.33,30.33,29.55,30.59,30.59,30.59,28.1,26.59,29.8,30.06,31.51,29.05,29.05,25.98,29.8
20,28.1,28.81,28.81,29.55,29.8,28.81,29.8,29.8,29.3,26.59,26.19,28.57,29.05,29.55,28.1,28.1,25.98,28.57
21,27.22,27.88,28.1,28.81,29.3,28.1,28.81,29.05,28.34,25.8,25.8,27.88,28.57,29.05,27.43,27.22,25.98,27.43
22,25.8,26.8,27.43,28.1,28.57,27.22,27.43,28.34,27.43,25.6,25.6,27.22,28.1,27.88,26.19,25.8,25.98,26.39
23,25.42,26.39,27.01,27.43,28.34,26.59,27.22,28.1,27.65,24.87,25.42,27.01,28.1,27.65,25.42,25.6,25.8,25.99
24,24.87,25.8,26.39,27.22,28.1,26.19,27.01,28.1,27.01,24.87,25.23,26.8,27.43,28.1,25.05,25.05,25.05,25.6
25,24.34,25.6,26.19,27.01,27.88,25.99,27.01,27.88,26.8,24.87,25.23,26.8,27.88,27.43,24.69,24.51,25.8,25.42
26,24.34,25.42,25.99,26.8,27.65,25.6,26.8,28.1,26.59,24.87,25.6,26.59,27.22,27.22,24.34,24.34,25.23,25.6
