frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13
0,27.65,28.1,27.65,27.65,27.43,27.88,28.81,28.1,27.22,27.88,28.81,27.43,28.34,29.05
1,27.65,27.88,27.65,27.65,27.43,27.88,29.05,28.34,27.43,28.1,29.05,27.43,28.57,29.05
2,27.65,28.1,27.65,27.65,27.43,27.88,28.81,28.34,27.43,28.1,29.05,27.43,28.57,29.05
3,27.65,28.1,27.65,27.65,27.43,27.88,28.81,28.1,27.43,28.1,28.81,27.22,28.1,29.05
4,27.88,28.1,27.65,27.65,27.43,28.1,28.81,28.1,27.43,28.1,28.57,27.22,28.1,29.05
5,27.65,28.1,27.65,27.88,27.43,27.88,28.81,28.1,27.22,28.1,28.81,27.22,28.1,29.3
6,27.65,28.1,27.65,27.65,27.43,28.1,28.81,28.1,27.43,28.1,29.05,27.22,28.1,29.05
7,27.65,28.1,27.65,28.1,27.43,27.88,28.81,28.1,27.43,28.1,29.05,27.22,28.1,29.3
8,27.65,28.1,27.65,27.43,27.01,27.88,28.81,27.88,27.43,28.1,28.81,27.22,28.1,29.05
9,27.65,28.1,27.65,27.01,25.8,28.1,28.1,26.19,25.8,28.1,28.57,27.43,28.1,29.3
10,27.65,27.88,27.22,25.05,24.0,27.88,24.69,23.84,27.65,28.1,29.05,27.43,28.1,29.05
11,27.65,27.88,27.22,27.43,27.65,28.1,24.0,25.42,27.65,27.88,28.81,27.43,28.81,29.05
12,27.65,27.88,27.01,25.42,24.51,28.1,24.51,24.34,27.65,28.1,28.81,27.43,28.81,29.05
13,27.65,27.65,26.59,25.42,25.23,26.8,25.6,25.05,27.43,27.65,28.81,27.43,28.81,29.05
14,27.65,27.22,26.59,25.8,25.6,26.8,26.8,25.8,27.22,27.65,28.81,27.43,28.81,28.81
15,27.43,26.59,26.59,26.39,27.65,26.8,27.22,29.3,27.01,28.57,29.05,27.01,27.43,28.81
16,27.65,26.59,26.59,27.22,26.8,26.8,27.01,27.22,27.22,28.57,28.81,27.01,27.43,28.81
17,27.65,26.59,26.59,29.05,26.8,27.01,28.57,27.01,27.22,27.43,28.81,26.8,28.57,28.81
