frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,27.01,27.43,27.43,27.88,27.88,27.01,28.1,27.88,27.43,28.1,28.81,27.01,27.88,28.34,27.22,26.8,24.64,27.22
1,27.22,27.22,27.43,27.88,27.65,27.01,28.1,27.88,27.43,28.1,28.81,27.01,27.65,28.1,27.22,26.8,24.64,27.22
2,27.01,27.22,27.43,27.88,27.88,27.01,28.1,27.88,27.43,27.88,28.57,27.22,27.65,28.34,27.22,26.8,24.64,27.65
3,27.01,27.22,27.43,27.88,27.65,27.01,28.1,27.88,27.43,27.88,28.81,27.22,27.65,28.34,27.22,26.8,24.64,26.3
4,27.01,27.22,27.65,27.88,27.65,27.01,28.1,27.88,27.43,28.1,29.05,27.22,27.65,28.34,27.22,26.8,24.64,26.3
5,27.01,27.22,27.65,27.88,27.88,27.01,28.1,27.88,27.43,28.1,28.81,27.01,27.65,28.34,27.22,26.8,24.64,27.22
6,27.01,27.22,27.65,27.88,27.88,27.01,28.34,27.43,27.43,28.1,28.81,27.22,27.65,28.34,27.22,26.8,24.64,26.3
7,27.22,27.22,27.65,27.88,28.1,27.01,28.81,27.43,27.43,28.1,28.81,27.22,27.88,28.57,27.22,26.8,24.64,27.65
8,27.01,27.22,27.43,28.1,27.65,27.01,29.05,27.88,27.43,27.88,28.81,27.22,27.65,28.1,27.22,26.8,24.64,26.3
9,27.01,27.43,27.43,27.88,27.65,27.22,28.57,28.81,27.43,27.88,28.81,27.22,27.65,28.34,26.8,26.8,24.64,27.88
10,27.01,27.43,27.43,27.88,27.65,27.65,28.81,29.05,27.43,27.43,28.81,27.22,28.1,28.1,27.22,26.8,24.64,26.3
11,27.01,27.43,27.43,27.88,27.65,27.22,27.65,28.34,27.43,27.65,28.57,27.22,27.65,28.34,27.22,26.59,24.64,27.43
12,27.01,27.43,27.43,28.1,28.1,27.65,28.1,27.88,27.43,27.65,28.81,27.22,27.65,28.1,27.22,26.8,24.64,26.3
13,27.01,27.43,27.65,28.1,28.34,27.01,26.39,27.88,27.43,27.88,29.05,27.22,27.43,28.1,27.01,26.8,27.22,26.3
14,27.01,27.43,27.65,27.88,28.57,27.22,27.22,27.88,27.01,27.88,28.81,27.01,27.43,28.34,27.22,26.59,27.65,26.3
15,27.01,27.43,27.88,28.1,28.57,27.01,27.01,27.88,27.22,28.1,28.81,27.01,27.43,28.57,27.22,26.8,24.64,26.3
16,27.01,27.43,28.1,29.3,29.3,27.22,27.01,27.65,27.43,28.1,28.81,27.22,27.65,28.1,27.22,26.59,24.64,22.74
17,27.01,27.43,28.1,27.69,29.55,27.01,26.19,27.22,27.43,27.88,28.81,27.22,27.65,28.1,27.22,26.59,24.64,27.88
18,26.8,27.43,28.1,27.69,29.55,25.05,28.0,26.59,27.43,27.88,28.81,27.22,27.88,28.34,27.22,26.59,24.64,21.33
19,27.01,27.43,27.88,27.69,27.88,26.59,28.0,27.88,28.1,28.1,28.81,27.22,27.88,28.34,27.22,26.59,24.64,27.22
20,27.01,27.43,27.88,27.69,28.1,27.01,28.0,28.1,28.34,28.1,29.05,27.22,27.88,28.34,27.22,26.59,24.64,21.74
21,26.8,27.43,27.65,27.88,28.1,27.01,27.88,27.01,27.22,27.88,28.81,27.22,27.88,28.34,27.22,26.59,24.64,26.8
22,26.8,27.43,27.88,28.1,27.88,24.0,28.0,24.87,27.88,27.65,28.57,27.22,27.88,28.34,27.22,26.59,24.64,27.01
23,27.01,27.43,27.65,25.8,27.65,24.17,28.0,25.23,27.65,27.65,29.05,27.22,27.88,28.34,27.22,26.59,24.64,26.8
24,27.01,27.43,24.34,27.69,27.22,27.43,26.8,27.88,27.65,27.88,28.81,27.22,27.88,28.34,27.22,26.59,24.64,27.43
25,23.35,27.22,26.8,27.69,27.01,27.65,27.01,28.34,27.43,27.43,28.81,27.22,27.88,28.1,26.8,26.8,23.04,26.3
26,27.01,27.43,25.05,27.69,27.22,27.65,27.88,28.1,27.22,27.65,28.57,27.22,27.88,28.1,26.59,26.8,26.59,26.3
27,26.8,27.22,25.23,27.69,27.22,27.65,27.88,27.88,27.01,27.65,28.57,27.22,27.88,28.34,26.8,26.59,22.01,26.3
28,27.01,27.43,23.84,27.69,27.87,27.88,27.22,27.88,27.22,27.65,28.81,27.22,27.65,28.34,27.01,26.59,21.74,27.01
29,27.01,27.43,22.89,27.69,27.87,27.88,27.22,27.88,27.22,27.43,28.81,27.01,27.65,28.34,27.01,26.8,24.64,27.43
30,27.01,27.43,27.22,27.69,27.87,27.88,28.34,27.22,27.43,27.88,28.81,27.22,27.88,28.1,27.22,26.59,24.64,27.43
31,27.01,27.43,27.43,26.59,26.19,27.22,28.0,27.01,27.65,27.65,28.57,27.43,27.88,28.1,27.43,26.8,24.64,27.22
32,27.01,27.43,27.65,27.88,27.65,27.01,28.0,27.88,27.65,27.65,28.81,27.43,27.88,28.34,27.43,26.8,24.64,27.01
33,27.01,27.43,27.65,27.88,27.88,27.01,27.88,27.22,28.1,27.65,28.81,27.22,27.88,28.34,27.22,26.8,24.64,26.8
