frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,27.43,28.1,28.34,28.81,28.57,28.1,28.57,28.57,28.1,28.34,29.05,28.1,28.34,29.55,28.1,27.65,26.94,28.1
1,27.43,28.1,28.34,28.81,28.57,27.88,28.57,28.34,28.1,28.34,29.05,28.1,28.34,29.3,28.1,27.65,26.94,28.34
2,27.43,28.1,28.34,28.81,28.57,28.1,28.57,28.34,28.1,28.34,29.05,28.1,28.34,29.55,27.88,27.65,26.94,28.1
3,27.65,28.1,28.34,29.05,28.57,28.1,28.57,28.34,28.1,28.34,29.05,28.1,28.34,29.3,27.88,27.65,26.94,28.34
4,27.43,27.88,28.34,29.05,28.57,27.88,28.57,28.57,27.65,28.34,29.05,27.88,28.34,29.55,27.88,27.43,28.1,28.1
5,27.43,28.1,28.1,29.05,28.57,27.88,28.57,28.1,27.88,28.34,29.05,27.88,28.34,29.3,27.65,27.43,28.1,27.69
6,27.88,28.1,28.1,28.81,28.81,27.88,28.34,28.1,27.88,28.34,29.05,27.88,28.34,29.3,27.88,27.43,28.1,28.57
7,27.65,27.88,28.1,29.05,28.57,27.88,28.81,28.34,28.1,28.34,29.05,27.88,28.34,29.3,27.88,27.43,26.94,27.88
8,27.43,27.88,28.1,29.05,28.57,27.88,28.81,28.57,28.1,28.34,29.05,27.88,28.34,29.3,27.65,27.22,26.94,27.88
9,27.43,27.43,27.01,26.19,27.01,28.57,29.05,28.57,27.01,27.43,28.81,27.88,27.88,29.3,27.88,27.43,26.94,28.1
10,27.43,27.43,26.8,25.99,27.22,28.81,29.05,30.33,27.22,27.43,28.81,27.88,27.88,29.3,27.43,27.65,26.94,27.65
11,27.65,27.43,26.59,25.23,27.88,28.34,28.1,30.87,27.22,27.43,28.57,27.65,27.88,29.3,27.65,27.65,28.1,28.1
12,27.65,24.17,26.39,24.87,23.35,28.57,28.1,31.43,27.01,27.43,28.81,27.65,27.88,29.3,27.65,27.65,26.94,27.69
13,27.88,24.51,25.6,24.51,27.27,28.34,27.65,28.39,27.22,27.43,28.81,27.22,27.88,29.3,27.88,27.88,28.1,27.69
14,27.88,26.59,26.19,24.51,23.51,27.88,27.22,32.01,27.01,27.22,28.57,27.01,27.88,29.3,24.17,27.88,24.34,27.69
15,27.88,27.22,26.39,24.34,23.84,29.05,27.22,32.01,27.01,27.22,28.81,27.43,27.88,29.3,27.65,27.65,24.34,27.88
16,27.88,26.59,26.39,25.23,28.1,28.81,27.65,28.39,27.01,27.43,28.81,27.22,27.88,29.3,27.65,27.65,24.34,27.88
