frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,27.43,27.88,28.1,28.34,28.1,27.88,28.57,28.1,27.43,28.34,29.05,27.65,28.1,29.3,27.43,27.43,27.43,28.1
1,27.43,27.88,28.1,28.34,28.34,27.88,28.34,28.1,27.43,28.34,29.05,27.65,28.1,29.3,27.43,27.43,27.43,28.1
2,27.43,27.88,28.1,28.34,28.34,27.88,28.57,28.34,27.43,28.1,29.05,27.88,27.88,29.3,27.43,27.43,27.43,28.1
3,27.43,27.88,28.1,28.34,28.1,27.88,28.57,28.34,27.43,28.34,29.05,27.65,28.1,29.3,27.43,27.43,27.43,28.1
4,27.43,27.88,28.1,28.34,28.1,27.88,28.57,28.34,27.43,28.34,29.05,27.65,28.1,29.3,27.43,27.43,27.43,28.1
5,27.43,27.88,28.1,28.34,28.1,27.88,28.57,28.34,27.43,28.34,29.05,27.65,28.1,29.3,27.43,27.43,27.43,28.1
6,27.43,27.88,28.34,28.34,28.1,27.88,28.57,28.1,27.43,28.34,29.05,27.88,28.1,29.3,27.43,27.43,27.43,27.88
7,27.43,27.88,28.34,28.34,28.1,27.88,28.57,28.1,27.43,28.34,28.81,27.65,28.1,29.3,27.65,27.43,27.43,27.88
8,27.43,27.88,28.34,28.34,28.1,27.88,28.34,28.1,27.43,28.34,29.05,27.88,28.1,29.3,27.43,27.43,27.43,28.34
9,27.43,28.1,28.34,28.34,28.1,27.88,28.34,28.57,27.43,28.34,28.81,27.65,28.1,29.3,27.43,27.43,27.43,28.1
10,27.43,27.88,28.34,28.34,28.34,28.1,28.1,28.34,27.43,28.34,29.05,27.65,28.34,29.3,27.43,27.43,27.43,27.88
11,27.43,28.1,28.34,28.34,28.1,28.1,27.88,25.42,27.43,28.34,29.05,27.65,28.1,29.3,27.65,27.65,27.43,28.1
12,27.43,28.1,28.34,28.34,28.1,28.1,27.65,27.22,27.43,28.34,28.81,27.43,28.1,29.3,27.43,27.65,27.43,27.65
13,27.43,28.1,28.34,28.34,28.1,27.88,27.63,23.04,27.65,28.34,29.05,27.43,28.1,29.3,27.65,27.65,27.65,27.47
14,27.43,28.1,28.34,28.34,28.34,28.1,26.19,27.88,27.65,28.34,29.05,27.43,28.1,29.3,27.65,27.65,27.65,28.1
15,27.43,28.1,28.34,28.34,28.34,28.1,27.01,27.39,27.65,28.34,29.05,27.65,28.1,29.3,27.65,27.65,27.65,28.1
16,27.43,28.1,28.57,28.34,28.34,28.1,26.39,23.04,27.88,28.34,29.05,27.65,28.1,29.3,27.65,27.65,27.65,27.88
17,27.65,28.1,28.57,28.34,28.34,27.88,26.8,23.51,27.65,28.34,29.05,27.65,28.1,29.3,27.65,27.65,27.88,28.34
18,27.65,28.1,28.34,28.34,28.34,27.65,26.8,27.39,27.65,28.34,29.05,27.88,28.1,29.3,27.65,27.65,27.65,28.1
19,27.65,28.1,28.34,28.34,28.34,27.65,26.8,28.1,27.65,28.34,29.05,27.88,28.1,29.3,27.65,27.65,27.88,27.47
20,27.65,28.1,28.57,28.34,28.34,27.65,26.59,27.88,27.65,28.34,29.05,27.65,28.1,29.3,27.65,27.65,27.44,27.88
21,27.88,28.1,28.34,28.34,28.34,27.22,27.22,27.39,27.65,28.34,29.05,27.65,28.1,29.3,27.88,27.65,27.88,25.05
22,27.65,28.1,28.34,28.34,28.1,27.43,27.88,28.34,27.65,28.34,29.05,27.43,28.1,29.3,27.88,27.65,27.65,24.87
23,24.34,28.1,28.34,28.34,28.1,26.8,27.88,28.1,27.65,28.34,29.05,27.43,28.1,29.3,27.88,24.34,27.88,24.87
24,27.43,28.1,28.34,28.34,28.1,26.19,27.88,27.88,27.65,28.34,29.05,27.43,28.1,29.3,27.88,27.43,23.84,28.1
25,27.65,28.1,28.34,28.34,28.1,25.8,27.88,27.43,27.43,28.34,29.05,27.43,28.1,29.3,27.65,27.43,27.44,28.1
26,27.65,28.57,28.34,28.34,28.34,25.8,27.88,27.65,27.65,28.34,29.05,27.43,28.1,29.3,27.65,27.65,27.44,28.1
27,27.65,28.1,28.34,28.34,28.1,25.8,27.88,28.34,27.65,28.34,29.05,27.43,28.1,29.3,27.65,27.43,27.44,28.1
28,27.65,28.1,28.34,28.34,28.1,27.43,26.59,27.39,27.65,28.34,29.05,27.43,28.34,29.3,27.88,27.65,27.44,27.88
29,27.65,28.1,28.34,28.34,28.1,27.65,27.01,27.39,27.65,28.34,29.05,27.43,28.1,29.3,27.88,27.43,27.44,27.88
30,27.43,28.1,28.34,28.34,28.34,27.88,26.8,27.39,27.43,28.34,29.05,27.43,28.1,29.3,27.88,27.65,27.44,28.1
31,27.65,28.1,28.34,28.34,28.34,27.88,27.63,27.39,27.43,28.34,29.05,27.43,28.1,29.3,27.65,27.88,27.44,27.88
32,27.43,28.1,28.34,28.34,28.34,27.88,27.43,27.39,27.43,28.34,29.05,27.43,28.1,29.3,27.65,27.65,27.44,27.47
33,27.43,28.1,28.34,28.57,28.34,27.88,27.22,27.39,27.65,28.34,29.05,27.43,28.34,29.3,27.65,27.65,27.44,27.47
34,27.43,28.1,28.34,28.34,28.34,27.88,27.65,27.39,27.65,28.34,29.05,27.43,28.34,29.3,27.65,27.65,27.44,27.47
35,27.65,28.1,28.34,28.57,28.34,27.88,27.88,27.39,27.65,28.34,29.05,27.43,28.34,29.3,27.65,27.65,27.44,27.47
36,27.43,28.1,28.34,28.34,28.34,27.65,27.01,27.65,27.65,28.34,29.05,27.43,27.88,29.3,27.43,27.65,27.44,28.1
37,27.43,28.1,28.34,28.34,28.34,27.65,27.01,28.1,27.65,28.34,29.05,27.43,28.1,29.3,27.43,27.65,27.44,28.1
38,27.43,28.1,28.34,28.34,28.1,27.65,26.8,27.88,27.65,28.34,29.05,27.43,28.1,29.3,27.88,27.43,27.44,27.88
39,27.65,28.1,28.34,28.34,28.34,27.65,26.8,28.1,27.65,28.34,29.05,27.65,28.1,29.3,27.43,27.88,27.44,28.1
40,27.65,28.1,28.34,28.34,28.34,27.65,26.8,28.1,27.65,28.34,29.05,27.65,28.34,29.3,27.65,27.43,27.88,28.1
41,27.65,28.1,28.34,28.34,28.1,27.65,27.22,27.88,27.65,28.34,29.05,27.65,28.34,29.3,27.88,27.65,27.44,27.88
42,27.65,28.1,28.34,28.34,28.1,27.65,27.22,24.87,27.43,28.34,29.05,27.65,28.34,29.3,27.88,27.65,27.44,28.1
43,27.65,28.1,28.57,28.34,28.34,27.65,27.88,28.81,27.65,28.34,29.05,27.43,28.34,29.3,27.88,27.65,27.44,27.88
44,27.65,28.1,28.57,28.34,28.1,27.65,27.63,26.8,27.65,28.34,29.05,27.43,28.1,29.3,27.88,27.88,27.44,24.87
45,27.65,28.1,28.34,28.34,28.1,27.65,27.63,27.43,27.65,28.34,29.05,27.88,28.1,29.3,27.88,27.65,27.44,24.69
46,27.43,28.1,28.34,28.34,28.34,27.65,27.63,27.88,27.65,28.34,29.05,27.88,28.34,29.3,28.1,27.65,27.44,28.1
47,27.43,28.1,28.34,28.34,28.1,27.65,27.63,28.34,27.65,28.34,29.05,27.88,28.34,29.3,28.1,27.65,27.44,27.88
48,27.65,28.1,28.1,28.34,28.34,27.65,27.63,28.1,27.65,28.34,29.05,27.88,28.34,29.3,27.88,27.65,27.44,27.88
49,27.43,28.1,28.34,28.57,28.34,27.65,27.63,28.34,27.43,28.34,29.05,27.88,28.34,29.3,27.88,27.43,27.44,28.1
50,27.65,28.1,28.34,28.34,28.34,27.43,27.63,28.57,27.43,28.34,29.05,27.88,28.34,29.3,27.88,27.65,27.44,27.88
51,27.43,28.1,28.1,28.34,28.34,27.43,27.63,27.39,27.43,28.34,28.81,27.88,28.1,29.3,27.65,27.88,27.44,23.04
52,27.43,28.1,28.1,28.34,28.34,27.22,27.63,28.57,27.43,28.34,29.05,27.88,28.34,29.3,27.65,27.88,27.44,22.89
53,27.43,28.1,28.34,28.57,28.1,27.22,27.63,27.39,27.43,28.34,29.05,27.65,28.34,29.3,27.65,27.65,27.44,27.47
54,27.65,28.1,28.34,28.34,28.34,23.35,28.1,27.39,27.43,28.34,29.05,27.88,28.34,29.05,27.65,27.65,27.44,27.47
55,27.43,28.1,28.34,28.34,28.34,27.65,28.1,27.39,27.43,28.34,29.05,27.88,28.34,29.3,27.65,27.43,27.44,27.47
56,27.43,27.88,28.34,28.34,28.1,27.65,27.88,27.39,27.43,28.34,29.05,27.65,28.34,29.3,27.65,27.43,27.44,27.47
