frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,26.59,27.01,27.43,27.88,27.22,27.22,28.1,27.65,27.01,27.65,28.81,27.01,27.88,28.81,26.8,26.8,27.22,27.22
1,26.59,27.01,27.43,27.65,27.43,27.22,28.1,27.65,26.8,27.88,29.05,26.8,27.88,28.81,26.8,26.8,24.61,27.22
2,26.59,27.01,27.22,27.65,27.22,27.22,28.1,27.65,26.8,27.88,29.05,26.8,27.88,29.55,26.8,26.8,24.61,27.22
3,27.01,27.01,27.43,27.65,27.43,27.22,28.1,27.65,27.01,28.1,29.05,27.01,27.88,28.81,26.8,26.8,24.61,27.22
4,26.59,27.01,27.22,27.65,27.43,27.22,28.1,27.65,26.8,27.88,28.81,26.8,27.88,29.55,26.8,26.8,24.61,27.22
5,27.01,27.01,27.22,27.88,27.22,27.22,27.88,27.65,27.01,27.88,29.05,27.01,27.88,28.81,26.8,26.8,24.61,27.22
6,27.01,27.01,27.43,27.65,27.22,27.22,27.88,27.43,27.01,27.88,28.81,27.01,27.65,29.05,26.8,26.8,24.61,27.22
7,27.01,27.01,27.43,27.43,26.8,27.22,27.88,27.43,26.8,27.88,28.81,27.01,27.88,28.81,26.8,27.01,24.61,27.22
8,27.01,27.01,27.43,27.43,26.39,27.01,27.88,27.22,26.8,27.88,28.81,26.8,27.88,29.3,27.22,27.01,24.61,27.43
9,27.01,27.01,27.43,27.22,25.8,27.01,27.88,26.39,26.8,27.88,28.81,27.01,27.88,29.3,27.22,27.01,24.61,27.43
10,27.01,27.22,27.43,26.8,24.87,27.22,27.43,27.88,27.01,27.65,28.81,27.01,27.65,29.3,27.22,27.22,24.61,27.65
11,27.22,27.22,27.43,26.59,24.17,27.22,27.22,26.39,26.8,27.88,28.81,26.8,27.88,29.05,27.43,27.22,24.61,27.65
12,27.22,27.43,27.43,24.17,27.43,27.22,25.6,27.88,27.01,27.88,28.81,27.01,27.88,29.3,27.43,27.22,24.61,27.88
13,27.22,27.43,27.43,24.87,27.43,27.22,24.69,27.22,27.01,27.65,29.05,27.01,27.88,29.3,27.43,27.43,24.61,27.65
14,27.43,27.43,23.04,24.51,28.1,27.22,24.17,27.88,27.01,27.88,28.81,27.01,27.88,29.3,27.43,27.43,24.61,27.88
15,27.22,27.43,23.67,25.05,23.04,27.43,24.87,23.04,27.01,27.65,29.05,27.01,27.65,29.55,27.43,27.43,24.61,27.43
16,27.65,27.43,24.34,25.05,23.67,27.22,24.69,23.67,27.01,27.88,28.81,26.8,27.65,29.3,23.35,27.65,23.35,27.65
17,27.43,27.43,24.69,25.42,24.51,27.22,25.05,24.17,27.01,27.88,28.81,27.01,27.88,29.55,24.0,27.43,24.17,27.65
18,27.22,27.43,25.05,25.6,25.05,27.43,25.05,24.69,26.8,27.88,28.81,26.8,27.65,29.3,24.51,27.43,24.69,27.88
19,27.22,27.65,25.23,25.42,25.05,27.22,25.23,24.69,27.01,27.65,29.05,27.01,27.65,28.81,24.69,27.65,24.87,27.3
20,27.22,27.43,25.23,25.6,27.88,27.22,25.05,26.77,27.01,27.65,28.81,26.8,27.65,29.3,25.42,27.43,25.05,27.43
21,26.19,27.43,25.42,25.42,25.23,27.22,25.23,26.77,27.01,27.65,28.81,27.01,27.88,29.3,25.23,27.43,25.23,27.43
22,25.99,27.43,25.05,25.42,25.42,27.22,25.05,26.77,26.8,27.65,28.81,26.59,27.65,29.3,25.23,25.42,25.42,27.22
23,25.42,27.43,25.42,25.23,25.6,27.22,24.87,26.19,26.8,27.65,28.81,26.59,27.65,29.3,25.42,25.6,25.6,27.88
24,25.8,27.43,25.05,25.23,25.6,27.01,26.59,26.77,26.59,27.65,28.81,26.59,27.65,29.05,25.8,25.42,24.61,27.65
25,25.6,27.43,25.23,25.23,25.6,27.22,26.18,26.77,26.8,27.65,28.81,26.59,27.65,29.3,25.8,25.99,25.8,27.88
26,25.6,27.43,25.23,25.23,25.6,27.01,26.18,26.77,26.8,27.65,28.81,26.59,27.43,28.81,25.6,26.59,25.8,27.01
27,25.42,27.43,25.05,25.42,25.42,27.01,27.22,25.6,26.8,27.65,28.81,26.59,27.43,28.81,25.42,25.6,24.61,27.65
28,25.6,27.43,25.05,26.09,25.42,26.8,24.87,26.77,26.8,27.88,28.57,26.59,27.43,29.05,25.42,27.65,25.6,27.65
29,25.8,27.43,25.05,26.09,25.05,27.01,26.59,26.77,26.59,27.65,28.81,26.59,27.65,28.81,25.05,25.8,25.23,27.65
30,25.6,27.43,25.05,26.09,25.05,27.22,27.43,24.51,26.8,27.65,28.81,26.59,27.43,28.81,25.05,27.43,25.05,27.43
31,27.22,27.22,24.87,26.09,27.01,27.01,28.1,25.42,26.8,27.65,28.81,26.8,27.65,28.81,24.51,27.65,24.69,27.3
32,27.22,27.22,24.87,26.09,27.22,27.01,26.18,27.88,26.8,27.65,28.81,26.8,27.65,28.81,24.34,27.65,24.34,27.3
33,27.22,27.43,24.87,26.09,27.43,27.22,26.18,27.88,26.8,27.65,29.05,26.59,27.65,29.55,23.67,27.65,24.0,27.3
34,27.22,27.43,24.69,26.09,27.43,27.01,26.18,27.88,26.8,27.65,28.81,26.8,27.65,29.3,23.2,27.22,23.51,27.43
35,27.43,27.43,24.69,26.09,26.13,27.01,26.18,26.77,27.01,27.88,28.57,26.8,27.65,28.81,23.2,27.22,23.2,27.3
36,27.43,27.22,24.69,26.09,26.13,27.65,26.18,27.65,27.01,27.65,28.81,27.01,27.88,28.81,27.22,27.22,22.89,27.3
37,27.22,27.22,24.69,26.09,26.13,27.65,26.18,26.77,27.01,27.88,28.81,26.8,27.65,28.81,27.22,27.22,22.89,27.3
38,27.22,27.22,24.51,26.09,26.13,27.65,26.18,28.1,27.22,27.65,28.81,26.59,27.65,28.81,27.22,27.43,22.89,27.3
39,27.22,27.22,24.34,26.09,26.13,27.88,26.18,27.65,27.01,27.88,28.81,26.8,27.88,29.05,27.22,27.22,24.61,20.69
40,27.22,27.43,24.17,26.09,26.13,24.69,26.18,27.88,27.01,27.88,28.81,27.01,27.65,28.81,27.22,27.22,24.61,27.43
41,27.22,27.43,27.22,26.09,26.13,20.82,26.18,27.88,27.01,27.88,28.81,27.01,27.88,29.05,27.22,27.22,24.61,27.43
42,27.22,27.43,27.22,26.09,26.13,21.47,26.18,27.88,27.01,27.65,28.81,27.01,27.88,29.05,27.22,27.22,24.61,27.3
43,27.22,27.43,27.43,25.6,26.13,26.39,21.6,28.1,27.01,27.88,28.81,27.01,27.65,29.55,27.22,27.22,24.61,27.43
44,27.22,27.43,27.43,25.05,26.13,27.01,22.59,28.34,27.01,27.88,28.57,27.01,27.88,29.55,27.22,27.22,24.61,27.43
45,27.43,27.22,27.43,25.8,26.13,27.22,24.87,23.04,26.8,27.88,29.05,27.01,27.88,29.55,27.22,27.22,24.61,27.43
