frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,32.93,33.24,33.24,33.57,32.93,32.93,33.24,32.93,32.62,33.57,33.9,32.31,32.93,33.9,32.62,32.93,30.39,32.93
1,32.62,33.24,33.57,33.57,32.93,32.93,33.24,32.93,32.62,33.24,33.57,32.31,32.62,34.23,32.62,32.62,30.39,32.93
2,32.62,32.93,33.57,33.57,32.93,33.24,33.24,32.93,32.62,32.93,33.57,32.31,32.93,34.23,32.62,32.62,30.39,32.62
3,32.62,33.24,33.57,33.57,32.93,32.93,33.24,32.62,32.62,33.24,33.9,32.31,33.24,34.23,32.62,32.62,30.39,32.93
4,32.62,33.24,33.57,33.57,32.93,33.24,33.24,32.93,32.62,33.24,33.57,32.31,32.62,33.9,32.62,32.62,30.39,32.62
5,32.62,33.24,33.24,33.57,32.93,32.93,33.24,32.93,32.62,33.24,33.9,32.31,32.62,33.9,32.62,32.62,30.39,32.93
6,32.62,33.24,33.24,33.57,32.93,33.24,33.24,32.93,32.62,33.24,33.57,32.31,32.62,33.9,32.62,32.62,30.39,32.62
7,32.62,33.24,33.24,33.57,32.93,32.93,32.93,32.93,32.62,33.24,33.57,32.31,33.24,33.9,32.62,32.62,32.62,32.62
8,32.62,33.24,33.24,33.57,32.93,32.93,32.93,32.93,32.62,33.24,33.9,32.31,32.93,33.9,32.62,32.62,30.39,32.62
9,32.62,33.24,33.24,33.57,32.62,32.93,32.93,32.62,32.62,33.24,33.57,32.31,32.93,33.9,32.62,32.62,30.39,32.62
10,32.62,32.93,33.24,33.24,32.62,32.93,32.93,32.93,32.62,33.24,33.57,32.31,32.93,33.57,32.62,32.62,30.39,30.55
11,32.62,33.24,33.24,33.24,32.62,32.62,32.62,32.93,32.62,33.24,33.9,32.31,32.93,33.9,32.62,32.31,30.39,32.62
12,32.62,33.24,33.24,33.24,32.62,32.62,32.62,32.93,32.62,33.24,33.9,32.31,32.93,33.9,32.62,32.62,30.39,30.55
13,32.62,32.93,33.24,33.24,32.62,32.62,32.62,32.93,32.62,33.57,33.57,32.31,32.93,33.9,32.31,32.62,30.39,30.55
14,32.62,32.62,32.93,32.93,32.31,32.93,32.31,32.62,32.62,33.24,33.9,32.62,32.93,33.9,32.31,32.62,30.39,30.55
15,32.62,32.93,32.93,32.93,32.62,32.93,32.31,32.62,32.62,33.57,33.9,32.62,33.24,33.9,32.31,32.62,30.39,30.55
16,32.62,32.93,32.93,33.24,32.62,32.62,32.31,32.31,32.62,33.57,33.9,32.62,33.57,33.9,32.31,32.31,30.39,32.31
17,32.62,32.93,32.93,32.93,32.62,32.93,32.31,32.31,32.31,33.24,33.9,32.62,32.93,33.9,32.31,32.31,30.39,30.55
18,32.62,32.93,32.93,32.93,32.62,32.62,32.31,32.31,32.31,33.24,33.9,32.62,32.93,33.9,32.31,32.31,30.39,32.62
19,32.31,32.62,32.93,32.62,32.62,32.62,32.31,32.01,32.31,33.24,33.57,32.62,33.24,33.9,32.31,32.31,30.39,32.62
20,32.31,32.62,32.62,32.62,32.31,32.31,32.62,32.31,32.31,33.57,33.57,32.62,33.24,33.9,32.31,32.31,32.62,30.55
21,32.01,32.62,32.62,32.62,32.31,32.62,32.93,32.93,32.31,33.24,33.9,32.62,32.93,33.9,32.31,32.31,32.31,30.55
22,32.01,32.62,32.62,32.62,32.31,32.31,33.24,33.24,32.31,32.93,33.24,32.62,32.93,33.9,32.31,32.31,30.39,30.55
