frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,27.01,27.43,27.43,27.65,27.65,27.43,28.1,27.88,27.22,27.65,28.34,27.22,27.88,28.81,27.01,27.01,27.22,27.43
1,27.01,27.43,27.43,27.65,27.65,27.43,28.1,27.65,27.22,27.65,28.81,27.22,27.88,28.57,27.01,26.8,27.22,27.22
2,27.01,27.43,27.43,27.65,27.88,27.43,28.1,27.88,27.22,27.43,28.57,27.43,27.88,28.81,27.01,27.01,27.22,27.22
3,27.01,27.22,27.43,27.88,27.88,27.43,28.1,27.88,27.22,27.65,28.57,27.22,28.1,28.81,27.01,26.8,27.35,27.43
4,27.22,27.43,27.43,27.88,27.88,27.43,28.1,27.88,27.22,27.65,28.57,27.22,27.88,28.81,27.22,27.01,27.22,27.43
5,27.01,27.43,27.43,27.65,27.88,27.43,28.1,27.88,27.22,27.65,28.57,27.22,27.88,28.57,27.22,27.01,27.22,27.22
6,27.01,27.43,27.43,27.65,27.65,27.43,28.34,27.65,27.22,27.65,28.34,27.22,27.88,28.81,27.01,27.01,27.22,27.22
7,27.01,27.43,27.65,27.65,27.65,27.65,28.1,27.88,27.22,27.65,28.57,27.22,28.1,28.81,27.22,27.01,27.22,27.22
8,27.01,27.43,27.43,27.65,27.65,27.65,28.34,27.88,27.22,27.65,28.57,27.22,27.88,28.57,27.01,27.01,27.22,27.43
9,27.01,27.43,27.43,27.88,27.88,27.65,28.34,28.57,27.22,27.88,28.34,27.22,27.88,28.57,27.22,27.01,27.22,27.43
10,27.01,27.43,27.43,27.88,27.88,27.65,28.57,28.34,27.22,28.1,28.57,27.22,28.1,28.57,27.22,27.01,27.22,27.43
11,27.22,27.43,27.43,27.65,27.65,27.88,28.1,26.79,27.22,27.88,28.34,27.22,27.88,28.81,27.22,27.22,27.43,27.43
12,27.22,27.43,27.65,27.88,27.88,27.88,28.1,26.79,27.22,27.88,28.34,27.22,27.88,28.81,27.22,27.22,27.22,27.43
13,27.22,27.43,27.88,27.65,27.88,27.88,27.65,25.99,27.22,27.65,28.57,27.22,27.88,28.81,27.22,27.22,27.43,27.43
14,27.22,27.43,27.65,27.88,27.88,28.1,27.88,26.79,27.22,27.88,28.57,27.22,28.1,28.57,27.22,27.43,27.43,27.43
15,27.22,27.43,27.88,28.1,27.88,28.1,27.69,26.79,27.22,27.65,28.34,27.22,27.88,28.81,27.22,27.43,27.43,27.43
16,27.22,27.43,28.1,27.65,27.88,27.88,27.69,26.79,27.22,28.1,28.34,27.22,27.88,28.57,27.22,27.65,27.43,27.65
17,27.22,27.43,28.1,27.88,27.88,27.65,27.69,24.87,27.22,27.65,28.57,27.22,27.88,28.57,27.22,27.65,27.43,27.65
18,27.22,27.43,28.1,27.88,27.88,27.43,25.6,24.69,27.22,27.88,28.34,27.01,27.88,28.81,27.22,27.22,27.43,27.65
19,27.43,27.43,28.34,27.88,28.1,27.65,26.39,26.79,27.22,27.65,28.57,27.22,27.88,28.81,27.22,27.43,27.43,27.65
20,27.43,27.43,28.34,28.34,27.88,27.43,25.99,24.51,27.22,27.65,28.57,27.01,27.65,28.81,27.43,27.43,27.43,27.88
21,27.43,27.43,28.34,28.34,27.88,27.43,25.99,24.34,27.22,27.88,28.57,27.22,27.88,28.57,27.22,27.43,27.43,27.65
22,27.22,27.43,28.34,28.34,28.1,27.43,25.8,24.51,27.22,27.88,28.57,27.01,27.65,28.81,27.22,27.22,27.43,27.88
23,27.22,27.43,28.34,28.34,27.88,27.43,26.8,24.87,27.22,27.65,28.34,27.22,27.65,28.81,27.43,27.22,27.43,27.65
24,27.22,27.43,28.1,28.34,27.88,27.43,27.69,25.42,27.22,27.65,28.57,27.01,27.65,28.57,27.43,27.22,27.43,27.65
25,27.22,27.43,28.1,28.1,27.88,27.43,27.69,25.6,27.22,27.65,28.34,27.22,27.88,28.57,27.43,27.22,27.43,27.65
26,27.22,27.43,28.1,28.1,27.65,27.43,27.69,27.01,27.22,27.65,28.57,27.22,27.88,28.81,27.22,27.22,27.43,27.88
27,27.22,27.43,28.1,28.1,27.65,27.22,27.69,26.79,27.22,27.65,28.57,27.22,27.88,28.57,27.43,27.22,27.35,27.65
28,27.22,27.43,28.1,28.1,27.65,27.22,27.69,26.79,27.22,27.65,28.34,27.22,27.88,28.81,27.22,27.22,27.43,27.88
29,27.22,27.43,28.1,28.1,27.65,27.43,27.69,26.79,27.22,27.43,28.34,27.01,27.88,28.57,27.22,27.43,27.43,27.88
30,27.22,27.43,28.1,28.1,27.65,27.22,27.69,27.43,27.22,27.65,28.34,27.22,27.88,28.81,27.22,27.22,27.43,27.88
31,27.22,27.43,28.1,28.1,27.65,27.22,27.88,27.88,27.22,27.65,28.57,27.22,27.65,28.57,27.22,27.22,27.22,28.1
32,27.22,27.43,28.1,27.88,27.65,27.22,28.1,27.65,27.22,27.65,28.57,27.22,27.88,28.81,27.22,27.43,27.43,27.58
33,27.22,27.43,27.88,27.88,27.65,27.22,28.1,27.88,27.22,27.43,28.57,27.22,27.65,28.81,27.22,27.43,27.43,27.58
34,27.22,27.43,27.88,27.88,27.65,27.43,28.1,24.87,27.22,27.88,28.34,27.01,27.65,28.81,27.22,27.43,27.43,27.58
35,27.22,27.43,27.65,27.88,27.43,27.43,28.1,26.39,27.01,27.65,28.57,27.22,27.88,28.81,27.22,27.43,27.43,27.58
36,27.22,27.43,27.65,27.65,27.43,27.22,27.88,26.8,27.22,27.88,28.57,27.22,27.88,28.81,27.22,27.43,27.43,27.58
37,27.01,27.22,27.43,27.65,27.43,27.43,27.88,27.43,27.01,27.65,28.57,27.22,27.88,28.57,27.22,27.43,27.22,28.1
38,27.01,27.22,27.43,27.65,27.43,27.22,28.1,27.43,27.22,27.65,28.57,27.01,28.1,28.57,27.22,27.22,27.22,27.65
39,27.01,27.22,27.43,27.65,27.43,27.22,28.1,27.65,27.01,27.65,28.57,27.22,28.1,28.57,27.22,27.22,27.22,27.43
