frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13
0,32.31,32.62,32.62,32.62,32.31,32.31,33.24,32.62,32.01,32.62,33.57,32.01,32.93,33.24
1,32.31,32.62,32.31,32.62,32.31,32.31,33.24,32.62,31.72,32.62,33.57,32.31,33.24,33.57
2,32.01,32.31,32.31,32.62,32.31,32.31,32.93,32.31,32.01,32.62,33.57,32.31,32.62,33.9
3,32.01,32.31,32.31,32.62,32.31,32.31,32.93,32.31,32.01,32.62,33.57,32.31,32.62,33.57
4,32.01,32.31,32.31,32.62,32.31,32.31,32.93,32.62,32.01,32.62,33.57,32.31,32.93,33.57
5,32.01,32.31,32.31,32.62,32.31,32.31,32.93,32.31,31.72,32.62,33.57,32.01,32.62,32.93
6,32.01,32.31,32.31,32.62,32.31,32.31,32.93,32.62,32.01,32.62,33.57,32.01,32.62,33.9
7,32.01,32.31,32.31,32.62,32.31,32.62,32.62,32.31,32.01,32.62,33.57,32.31,32.62,32.93
8,31.72,32.31,32.31,32.62,32.31,32.62,32.93,32.93,32.01,32.62,33.57,32.31,32.93,33.57
9,31.43,32.31,32.31,32.62,32.31,32.62,32.93,32.62,31.72,32.62,33.9,32.01,32.93,33.57
10,31.43,32.31,32.31,32.62,32.31,32.62,32.62,32.93,31.72,32.31,33.57,32.01,32.62,33.24
11,31.72,32.31,32.31,32.62,32.62,32.31,33.24,32.93,32.01,32.01,33.57,31.72,32.62,33.57
12,31.43,32.31,32.31,32.62,32.31,32.31,33.24,32.93,31.72,31.72,33.57,32.01,32.62,32.93
13,31.43,32.31,32.31,32.62,32.31,32.31,33.24,32.62,31.72,31.43,33.24,32.01,32.62,32.93
14,31.15,32.31,32.31,32.62,32.31,32.31,33.24,32.31,31.72,31.43,33.24,31.72,32.62,33.24
15,31.15,32.31,32.31,32.31,32.31,32.31,33.24,32.31,31.43,31.15,32.62,31.72,32.62,33.57
16,31.72,32.31,32.31,32.31,32.31,32.31,33.24,32.01,31.43,30.87,31.43,31.43,32.62,33.24
17,31.43,32.31,32.01,32.31,32.31,32.31,32.93,32.01,31.43,30.59,31.15,31.72,32.62,33.24
18,31.15,32.01,31.72,32.31,32.31,32.01,33.24,32.01,31.43,30.33,30.33,31.43,32.62,33.24
19,31.15,32.01,31.72,32.31,32.31,32.01,32.62,32.01,31.43,30.33,29.8,31.15,32.62,32.93
20,30.87,32.01,31.72,31.72,30.72,32.01,32.62,32.01,31.15,30.06,29.3,31.15,32.62,32.93
