frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,27.01,27.43,27.65,27.88,27.65,27.88,28.57,27.88,27.01,27.88,28.57,27.22,27.88,28.81,27.22,27.01,26.74,27.22
1,27.01,27.43,27.65,27.88,27.65,27.88,28.34,27.88,27.01,27.88,28.57,27.22,28.1,28.57,27.22,27.01,26.74,27.43
2,27.01,27.43,27.65,27.88,27.65,27.65,28.34,27.65,27.01,27.88,28.34,27.22,27.88,28.81,27.22,27.01,26.74,27.43
3,27.01,27.43,27.65,27.65,27.65,27.65,28.34,27.88,27.01,27.88,28.57,27.22,27.88,28.81,27.22,27.01,26.74,27.22
4,27.01,27.43,27.65,27.88,27.43,27.88,28.34,27.88,27.01,27.88,28.57,27.22,27.88,28.57,27.01,27.01,26.74,27.43
5,27.01,27.43,27.65,27.65,27.65,27.88,28.57,27.88,27.01,27.88,28.57,27.01,28.1,28.81,27.22,27.01,26.74,27.22
6,27.01,27.22,27.65,27.88,27.65,27.65,28.34,28.1,27.01,27.88,28.57,27.22,27.88,28.81,27.01,27.01,26.74,27.22
7,27.01,27.22,27.65,27.88,27.65,27.65,28.34,27.88,27.22,27.88,28.57,27.22,27.88,28.81,27.22,27.01,26.74,27.22
8,27.01,27.43,27.43,27.88,27.65,27.65,28.34,27.88,27.01,27.88,28.57,27.22,28.1,28.57,27.01,27.01,26.74,27.22
9,27.01,27.43,27.65,27.88,27.65,27.65,28.34,26.8,27.01,27.88,28.57,27.22,27.88,28.81,27.01,27.01,26.74,27.22
10,27.01,27.43,27.65,27.88,27.88,27.65,28.1,28.1,27.01,27.88,28.57,27.22,27.88,28.81,27.01,27.01,26.74,27.43
11,27.22,27.43,27.65,27.65,27.65,27.65,27.43,28.1,27.01,27.88,28.57,27.22,27.88,28.81,27.01,27.01,26.74,27.22
12,27.01,27.43,27.65,27.88,27.65,27.65,26.19,27.22,27.01,27.88,28.81,27.22,28.1,28.81,27.01,27.01,26.74,27.22
13,27.01,27.43,27.65,27.88,27.65,27.88,27.22,27.01,27.01,27.88,28.57,27.22,28.1,28.81,27.01,27.01,26.74,27.43
14,27.01,27.65,27.88,27.88,27.65,27.65,27.22,27.43,27.01,27.88,28.34,27.22,28.1,28.81,27.22,27.01,26.74,27.22
15,27.01,24.34,24.0,28.1,27.65,27.43,27.43,27.65,27.01,27.88,28.57,27.22,28.1,28.81,27.22,27.01,26.74,27.43
16,27.22,24.17,27.88,28.1,27.65,25.05,25.05,27.88,27.22,27.88,28.57,27.01,28.1,28.81,27.22,27.01,26.74,27.43
17,27.22,24.17,27.88,28.1,27.65,25.05,25.05,27.65,27.01,27.88,28.57,27.01,28.1,28.57,27.22,27.01,27.65,27.43
18,27.88,27.22,27.88,28.1,27.88,27.43,25.42,27.22,27.01,27.88,28.57,27.01,28.1,28.81,27.88,27.22,24.17,27.22
19,24.17,27.65,27.88,27.88,27.65,27.01,27.49,27.65,27.22,27.88,28.57,27.01,28.1,28.81,24.17,24.87,24.17,24.69
20,27.22,27.88,27.88,27.88,27.88,27.65,27.49,27.65,27.22,27.88,28.57,27.01,28.1,28.81,27.88,24.87,26.74,27.22
21,27.22,27.22,27.65,27.65,27.43,27.65,27.49,27.65,27.22,27.65,28.57,27.22,28.1,28.57,27.43,27.01,26.74,27.65
22,27.22,27.22,27.65,27.88,27.43,27.65,27.49,27.65,27.22,27.88,28.57,27.22,27.88,28.81,27.22,27.01,26.74,27.22
23,27.22,27.43,27.65,27.88,27.65,27.43,27.49,27.65,27.22,27.88,28.57,27.01,27.88,28.81,27.22,27.22,26.74,27.65
24,27.22,27.43,27.65,27.88,27.65,27.43,28.34,28.1,27.22,27.88,28.57,27.01,27.88,28.57,27.22,27.22,26.74,27.65
25,27.01,27.43,27.65,28.1,27.65,27.65,27.65,27.01,27.22,27.88,28.57,27.01,28.1,28.57,27.01,27.22,26.74,27.88
26,27.01,27.43,27.88,27.88,27.88,27.43,27.43,27.01,27.01,27.88,28.57,27.22,27.88,28.81,27.01,27.22,26.74,27.88
27,27.22,27.43,27.65,28.1,27.88,27.65,27.01,27.01,27.01,27.88,28.57,27.43,27.88,28.81,27.01,27.22,26.74,27.32
28,27.01,27.43,27.65,28.1,28.1,27.65,27.43,27.65,27.01,27.88,28.57,27.22,28.1,28.81,27.01,27.22,26.74,27.43
29,27.01,27.65,27.65,28.1,27.88,27.43,27.43,27.65,27.22,27.88,28.57,24.51,28.1,28.81,27.01,27.22,26.74,27.65
30,27.22,27.22,27.65,28.1,28.1,27.43,25.99,27.43,27.43,27.88,28.57,27.22,28.1,28.81,27.01,27.22,26.74,27.43
31,27.22,27.43,27.88,28.34,28.1,27.43,27.43,27.43,27.22,27.88,28.57,27.22,28.1,28.57,27.22,27.22,26.74,27.88
32,27.01,27.43,27.88,28.1,28.1,27.43,27.43,27.65,27.22,27.88,28.81,27.22,27.88,28.81,27.01,27.01,26.74,27.43
33,27.01,24.17,23.67,28.1,28.1,27.43,27.22,27.65,27.22,27.88,28.81,27.22,28.1,28.81,27.01,27.01,27.01,27.88
34,27.01,24.51,27.88,28.1,27.88,27.22,27.49,27.65,27.01,27.88,28.81,27.22,28.1,28.81,27.01,27.22,26.74,27.43
35,24.34,27.43,27.88,28.1,27.88,25.23,27.49,27.65,27.01,27.88,28.57,27.22,28.1,28.81,27.65,27.01,26.74,27.22
36,24.34,27.43,27.88,28.1,27.88,25.05,27.49,27.65,27.01,27.88,28.57,27.22,27.88,28.81,24.0,24.69,26.74,24.87
37,27.22,27.43,27.88,27.88,27.88,27.01,27.49,27.65,27.01,27.88,28.57,27.22,27.88,28.81,27.22,27.22,26.74,24.51
38,27.22,27.22,27.88,27.88,27.88,27.43,27.49,27.65,27.01,27.88,28.57,27.22,27.88,28.81,27.22,27.22,26.74,27.43
39,27.22,27.43,27.88,28.1,27.88,27.22,27.49,27.65,27.01,27.88,28.57,27.22,27.88,28.81,27.43,27.22,26.74,27.43
40,27.22,27.22,27.88,27.88,27.88,27.22,27.49,27.65,27.01,27.65,28.34,27.22,27.88,28.57,27.22,27.22,27.43,27.65
41,27.22,27.22,27.88,28.1,27.88,27.43,27.49,27.65,27.01,27.65,28.57,27.22,27.88,28.81,27.22,27.22,26.74,27.43
42,27.22,27.43,27.65,28.1,27.65,27.43,27.49,27.65,27.01,27.65,28.57,27.22,28.1,28.81,27.22,27.22,26.74,27.65
43,27.22,27.43,27.65,28.1,27.65,27.43,27.49,27.88,27.01,27.88,28.57,27.22,27.88,28.81,27.22,27.22,27.43,27.43
44,27.22,27.43,27.65,28.1,27.88,27.43,27.49,27.65,27.01,27.65,28.57,27.22,27.88,28.81,27.22,27.22,26.74,27.88
45,27.22,27.43,27.65,27.88,27.65,27.65,27.49,27.88,27.01,27.88,28.57,27.22,27.88,28.81,27.22,27.22,27.22,27.65
46,27.22,27.43,27.65,27.88,27.65,27.65,27.49,27.88,27.01,27.88,28.57,27.22,28.1,28.81,27.22,27.22,27.43,27.65
47,27.22,27.43,27.65,28.1,27.65,27.65,27.49,27.88,27.01,27.88,28.57,27.22,28.1,28.81,27.22,27.22,26.74,27.65
48,27.22,27.43,27.65,28.1,27.88,27.65,27.49,27.88,27.01,27.88,28.57,27.22,27.88,28.81,27.22,27.22,27.43,27.88
49,27.22,27.43,27.65,27.88,27.88,27.65,27.49,27.65,27.01,27.88,28.57,27.22,27.88,28.81,27.22,27.22,27.43,27.88
50,27.22,27.43,27.43,28.1,27.65,27.88,27.49,27.43,27.22,27.88,28.57,27.22,28.1,28.81,27.22,27.22,26.74,27.65
51,27.22,27.43,27.43,28.1,27.88,27.65,28.34,27.88,27.01,27.88,28.57,27.22,27.88,28.81,27.22,27.01,26.74,27.65
