frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13
0,26.8,27.22,27.43,27.43,27.22,27.22,27.65,27.22,26.8,27.65,28.57,26.8,27.88,28.81
1,26.8,27.43,27.43,27.43,27.22,27.22,27.88,27.22,26.8,28.34,28.57,26.8,27.88,28.57
2,26.8,27.22,27.43,27.43,27.43,27.22,27.65,27.22,26.8,27.65,28.81,26.8,27.88,28.57
3,26.59,27.43,27.43,27.43,27.22,27.22,27.65,27.22,26.8,27.65,28.57,26.8,27.88,28.81
4,26.59,27.22,27.43,27.43,27.43,27.22,27.65,27.22,26.8,27.65,28.57,27.01,27.43,28.81
5,26.59,27.43,27.43,27.43,27.22,27.22,27.65,27.01,26.8,27.65,28.57,27.01,28.1,28.34
6,26.59,27.43,27.43,27.43,27.43,27.22,27.88,27.22,27.01,27.88,28.57,27.01,28.1,28.81
7,26.59,27.43,27.43,27.43,27.43,27.22,27.88,27.22,26.8,27.65,28.57,27.01,28.1,28.81
8,26.59,27.43,27.43,27.43,27.43,27.01,27.88,27.22,27.01,27.88,28.81,27.01,27.88,28.81
9,26.59,27.43,27.43,27.43,27.43,27.01,27.88,27.22,27.01,27.88,28.81,27.22,28.1,28.81
10,26.8,27.22,27.22,27.43,27.43,27.01,27.88,27.22,27.01,27.88,28.57,27.22,28.1,28.81
11,26.59,27.22,27.22,27.43,27.43,27.01,27.88,27.22,27.01,27.88,28.57,27.22,28.1,28.81
12,26.59,27.22,27.22,27.43,27.43,27.01,27.88,27.43,27.01,27.88,28.81,27.22,28.1,28.81
13,26.59,27.22,27.22,27.43,27.43,27.01,27.88,27.22,27.01,28.1,28.81,27.43,28.1,28.81
14,26.39,27.22,27.22,27.43,27.43,27.01,27.88,27.43,27.22,28.1,28.57,27.22,28.1,28.81
15,26.39,27.22,27.43,27.43,27.43,27.01,27.88,27.43,27.22,28.1,28.57,27.43,28.1,28.81
16,26.39,27.01,27.43,27.65,27.43,27.01,27.88,28.1,27.43,28.1,28.57,27.65,27.88,28.81
17,26.19,27.01,27.22,27.65,27.65,27.22,28.1,27.88,27.65,28.34,28.57,27.65,28.1,29.05
18,25.99,26.59,27.43,27.88,27.88,27.43,28.1,27.88,28.1,28.34,28.57,28.34,28.1,28.81
19,25.8,26.8,27.43,28.1,28.1,27.88,28.1,28.57,28.57,28.34,29.05,28.57,28.57,28.81
20,26.39,26.8,27.43,28.1,28.34,27.88,28.57,28.1,28.57,28.57,28.57,28.57,28.57,29.05
21,26.39,27.01,27.88,28.1,28.34,28.1,28.57,28.34,28.57,28.57,28.81,28.81,28.57,29.05
22,26.39,27.22,28.34,28.34,29.07,28.81,29.05,29.05,28.57,28.81,28.81,28.57,29.05,28.81
23,25.99,27.22,28.34,28.81,29.07,28.57,29.05,29.05,29.05,28.34,28.81,29.05,29.05,28.81
24,25.8,27.22,28.34,28.81,29.07,28.34,29.3,29.05,28.81,28.57,28.81,29.05,28.34,28.57
25,25.6,27.22,28.1,28.57,29.07,28.1,29.3,29.05,29.05,28.57,28.81,29.05,28.1,28.81
26,25.42,27.22,27.43,28.57,29.07,27.88,29.3,29.05,28.57,28.34,28.81,29.05,28.1,28.81
27,25.23,27.01,27.65,28.81,29.8,27.22,28.81,29.3,28.57,28.34,28.81,28.81,28.1,28.81
28,27.61,27.01,28.1,29.05,30.06,28.1,29.55,30.06,29.55,28.34,28.81,29.8,28.1,28.57
29,27.61,27.22,28.57,29.3,30.59,28.57,29.8,29.8,30.06,28.34,28.81,30.06,28.1,28.81
30,27.61,27.22,28.57,29.3,30.33,28.81,30.06,30.06,30.33,28.1,28.57,30.06,28.1,28.81
31,27.61,27.88,29.05,29.8,30.33,29.05,30.59,30.33,30.33,28.34,28.57,30.33,28.1,29.05
32,27.61,28.1,29.55,30.06,30.33,29.8,30.87,30.06,30.33,28.34,28.81,30.59,28.34,29.05
33,27.61,28.34,29.55,30.06,30.59,29.8,30.87,30.33,30.33,28.34,28.57,30.59,28.1,29.05
34,27.61,28.57,30.06,30.33,30.33,29.8,31.15,30.33,30.59,28.34,28.81,30.59,28.1,29.05
35,27.61,29.05,30.06,30.33,30.33,30.33,31.15,30.59,30.87,28.34,28.57,30.59,28.1,28.81
36,27.61,29.05,30.06,30.33,30.33,30.33,31.15,30.33,30.87,28.34,28.57,30.59,28.1,29.05
37,29.55,29.55,30.33,30.59,30.59,30.59,31.15,30.59,31.15,28.34,28.57,30.59,28.1,29.05
38,29.8,29.8,30.33,30.59,30.33,30.59,31.43,30.33,31.15,28.34,28.57,30.87,28.1,29.05
39,30.06,30.06,30.87,30.59,30.59,30.87,31.15,30.59,31.15,28.34,28.81,30.59,28.1,29.05
40,30.33,30.33,30.87,31.15,30.87,30.87,31.15,30.87,30.87,28.34,28.57,30.87,28.1,29.05
41,30.33,30.33,30.87,30.87,30.87,31.15,31.43,30.87,30.87,28.57,28.57,31.15,29.05,29.05
42,30.59,30.59,31.15,31.15,31.15,31.15,31.15,30.87,31.15,28.34,28.57,31.15,28.1,29.05
43,30.59,31.15,31.15,31.15,30.87,31.15,31.15,30.87,31.15,28.34,28.57,31.15,28.34,29.3
44,30.87,31.15,31.15,31.15,31.15,31.15,31.15,30.87,31.15,28.34,28.57,30.87,28.1,29.05
45,30.87,31.15,31.43,31.15,30.87,31.43,31.43,30.87,31.15,28.34,28.57,30.87,28.1,28.81
46,31.15,31.15,31.15,31.15,31.15,31.43,31.43,30.87,31.15,28.34,28.57,30.87,28.1,28.81
47,31.43,31.15,31.43,31.15,31.15,31.43,31.43,30.87,30.87,28.34,28.57,30.87,28.34,29.05
48,31.43,31.15,31.43,31.15,30.87,31.43,31.43,30.87,31.15,28.34,28.57,30.59,28.1,29.3
