frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13
0,27.88,28.81,28.81,28.81,28.81,28.81,28.81,28.1,28.1,28.57,29.05,27.88,28.57,29.3
1,27.88,28.57,28.57,28.81,28.81,28.81,28.81,28.1,28.1,28.81,29.05,28.1,28.57,29.05
2,27.88,28.81,28.81,28.81,28.81,28.81,28.81,28.1,28.1,28.34,29.05,27.88,28.57,29.3
3,27.88,28.81,28.81,28.81,28.34,28.81,29.05,28.1,28.1,28.57,29.05,27.88,28.57,29.3
4,27.88,28.81,28.81,28.81,28.81,28.81,28.57,28.1,28.1,28.34,29.05,27.88,28.57,29.3
5,27.88,28.57,28.81,28.81,28.81,28.81,28.81,28.34,28.1,28.34,29.05,27.88,28.57,29.55
6,27.88,28.81,28.81,28.81,28.81,28.81,28.81,28.34,28.1,28.34,29.05,27.88,28.57,29.3
7,27.88,28.81,28.81,28.81,28.81,28.57,29.05,28.57,28.1,28.34,29.05,27.88,28.57,29.3
8,27.88,28.81,28.81,28.81,28.81,28.81,29.05,28.1,28.1,28.34,29.05,27.88,28.34,29.3
9,27.88,28.81,28.81,28.81,28.57,28.81,29.05,28.57,28.1,28.57,29.05,27.88,28.57,29.55
10,27.88,28.81,28.81,28.81,28.57,28.81,28.57,28.16,28.1,28.57,29.05,27.88,28.57,29.3
11,27.88,28.81,28.81,28.81,28.81,28.34,28.1,28.16,28.1,28.57,29.05,27.88,28.34,29.3
12,28.1,28.81,28.81,28.81,28.57,28.81,27.43,28.81,28.1,28.57,29.05,27.88,28.34,29.05
13,27.88,28.81,28.81,28.81,28.81,28.57,27.43,28.16,28.1,28.34,29.05,27.88,28.57,29.3
14,28.1,28.81,28.81,28.81,28.81,28.34,28.34,26.59,28.1,28.57,29.05,27.88,28.57,29.3
15,28.1,28.81,28.81,28.81,28.57,28.34,27.43,27.22,28.1,28.34,29.05,27.88,28.81,29.3
16,27.88,28.81,28.81,28.81,28.81,29.05,27.43,29.05,28.1,28.34,29.05,27.88,28.57,29.3
17,27.88,28.81,28.81,28.81,28.81,29.05,27.65,27.22,28.1,28.34,29.3,27.88,28.57,29.55
18,28.1,28.81,28.81,28.81,28.81,28.34,27.65,27.88,28.1,28.57,29.05,27.88,28.57,29.3
19,28.1,28.81,28.81,28.81,28.81,29.05,28.1,29.05,28.1,28.81,29.05,27.88,28.81,29.3
20,28.1,28.81,28.81,28.81,28.57,28.57,28.1,27.22,28.1,28.34,29.05,27.88,28.81,29.05
21,28.1,28.81,28.81,28.81,28.57,28.57,28.1,27.65,28.1,28.34,29.05,27.88,28.57,29.3
22,27.88,28.81,28.81,28.81,28.57,28.34,27.88,27.22,28.1,28.34,29.05,27.88,28.57,29.3
23,28.1,28.81,28.81,28.81,28.81,28.34,28.43,27.22,28.1,28.57,29.05,27.88,28.57,29.05
24,28.1,28.81,28.81,28.81,28.57,28.81,28.57,28.16,28.1,28.34,29.05,27.88,28.57,29.55
25,28.1,28.81,28.81,28.81,28.57,28.81,28.81,28.16,28.1,28.57,29.05,27.88,28.57,29.3
26,27.88,28.81,28.81,28.81,28.57,28.81,28.43,28.16,28.1,28.81,29.05,27.88,28.57,29.3
27,27.88,28.81,28.81,28.81,28.57,28.57,28.43,28.16,28.1,28.57,29.05,27.88,28.81,29.05
28,28.1,28.81,28.81,28.81,28.81,28.81,28.43,28.16,28.1,28.57,29.05,27.88,28.57,29.3
29,27.88,28.81,28.81,28.81,28.57,28.81,28.43,29.05,28.1,28.34,29.05,27.88,28.34,29.55
30,27.88,28.57,28.57,28.81,28.81,28.81,28.57,28.57,28.1,28.81,29.05,27.88,28.57,29.05
31,27.88,28.81,28.81,28.81,28.81,28.81,28.81,28.34,28.1,28.81,29.05,27.88,28.81,29.55
32,27.88,28.81,28.81,28.81,28.81,28.81,29.05,28.34,28.1,28.81,29.05,27.88,28.57,29.3
33,27.88,28.81,28.81,28.81,28.57,28.81,29.05,29.05,28.1,29.05,29.05,27.88,28.57,29.3
34,27.88,28.81,28.81,28.81,28.81,28.81,29.05,29.3,27.88,28.81,29.05,27.88,28.57,29.3
