frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,31.72,31.72,32.31,32.31,32.01,31.72,32.93,32.62,32.31,32.31,33.24,32.31,32.62,32.62,31.72,31.43,32.62,31.72
1,31.43,32.01,32.31,32.31,31.72,31.72,32.93,32.01,31.43,32.31,33.24,32.01,32.31,32.31,31.72,31.43,26.19,31.72
2,31.43,31.72,32.31,32.31,31.72,31.72,32.62,32.31,31.43,32.62,33.57,31.72,32.31,32.62,31.72,31.43,26.19,31.72
3,31.43,31.72,31.72,32.31,31.72,31.72,32.62,32.01,32.31,32.31,33.24,29.42,32.93,32.62,31.72,31.43,26.19,31.72
4,31.43,31.72,32.01,32.31,32.01,31.72,32.62,32.01,31.72,32.31,33.24,31.72,32.31,32.31,31.72,31.43,26.19,32.01
5,31.43,31.72,32.01,32.31,32.01,31.43,32.62,32.01,31.72,32.31,32.93,31.72,32.31,32.62,31.72,31.43,26.19,32.01
6,31.43,31.43,32.01,32.01,32.01,31.43,32.31,31.72,31.72,32.01,33.24,31.43,32.62,32.62,32.31,31.43,26.19,31.72
7,31.43,31.43,31.72,32.01,32.01,31.72,32.62,32.01,31.72,31.43,33.24,31.43,32.62,32.93,31.43,31.43,26.19,31.43
8,31.43,31.43,32.01,31.72,31.72,31.72,32.62,32.31,31.72,31.43,32.93,31.43,31.72,32.62,32.01,31.15,26.19,32.01
9,31.72,31.72,31.72,32.01,31.72,31.72,32.62,32.01,31.72,31.15,32.62,31.43,31.72,32.62,31.15,31.43,26.19,31.72
10,31.15,31.72,31.43,31.72,31.43,31.43,32.31,32.01,31.43,30.59,32.01,31.15,31.72,32.31,31.15,31.15,26.19,31.43
11,31.15,31.43,31.43,31.72,31.43,31.43,32.62,32.01,31.15,30.59,32.01,31.15,31.72,32.31,31.15,31.15,26.19,29.33
12,30.87,31.43,31.72,31.72,31.43,31.15,32.31,31.72,31.15,30.06,31.15,31.15,31.43,32.31,31.15,30.87,26.19,31.15
13,30.87,31.43,31.43,31.43,31.43,31.15,32.31,32.01,31.15,30.06,30.06,31.43,31.43,32.31,30.87,30.87,26.19,31.15
14,30.59,31.15,31.15,31.43,31.15,30.87,32.31,31.15,31.15,29.55,29.55,31.15,31.43,32.01,30.87,30.59,26.19,30.87
15,31.15,31.15,31.15,31.15,31.15,30.87,32.31,29.31,31.15,29.55,29.05,31.15,31.43,32.62,31.15,30.33,26.19,30.33
16,30.59,31.15,31.15,31.15,31.15,30.87,32.01,31.15,30.33,29.3,28.81,30.59,31.15,32.31,30.87,30.33,26.19,30.33
17,30.06,30.33,30.59,31.15,30.87,30.59,32.01,31.43,30.59,29.05,28.1,30.33,31.15,32.31,30.33,30.06,26.19,30.59
18,30.33,30.33,30.33,30.87,30.87,30.33,32.31,32.01,30.59,28.57,29.16,30.06,30.87,32.31,30.33,29.55,26.19,30.06
19,29.8,30.06,29.8,30.33,30.33,30.06,30.59,30.87,30.33,28.1,26.8,30.06,31.15,32.31,30.33,29.3,30.33,30.06
20,29.8,29.55,29.55,30.06,30.1,29.8,30.87,30.87,29.3,27.88,26.59,29.55,30.59,32.01,29.8,29.3,29.8,29.8
21,29.55,29.3,29.3,29.86,30.1,29.55,29.3,29.31,29.8,27.65,26.39,29.3,30.87,32.01,29.55,29.3,29.3,29.55
22,29.05,28.57,28.57,29.86,30.1,29.05,29.05,29.31,29.05,27.22,26.39,28.81,30.33,31.72,29.05,29.05,28.57,28.81
23,27.88,27.65,27.43,29.86,30.1,28.34,29.69,29.31,28.34,26.59,25.6,28.57,29.3,30.87,27.43,27.88,27.43,27.88
24,27.01,26.8,26.8,27.88,30.1,27.65,29.05,29.31,27.65,25.6,25.6,27.65,28.81,29.55,26.8,27.01,26.59,27.22
25,26.39,26.19,26.19,27.22,27.65,27.01,28.81,29.31,27.01,28.97,25.05,27.88,28.57,29.8,26.19,26.39,25.99,26.39
26,25.05,25.6,25.23,26.59,27.22,26.19,29.69,29.31,26.8,24.34,24.87,26.8,27.43,29.05,25.23,24.17,25.23,24.17
27,24.51,24.87,24.87,26.59,27.01,25.42,29.69,29.31,26.39,24.17,24.87,26.39,27.43,32.01,24.87,23.51,24.87,23.51
28,23.04,24.51,24.51,25.99,26.8,24.69,26.39,29.31,25.8,24.17,24.69,26.19,27.01,27.65,23.04,22.74,24.87,22.89
29,22.44,24.0,24.34,25.99,26.8,24.17,23.84,24.17,25.8,24.17,25.05,25.6,27.43,28.1,22.3,22.44,24.69,22.44
30,22.3,22.44,24.51,25.6,26.59,24.17,23.67,24.17,25.42,24.34,24.87,24.87,27.01,21.47,22.44,22.15,26.19,22.3
31,22.15,22.3,24.34,25.8,26.8,24.17,23.51,24.17,25.42,24.51,24.87,24.69,19.64,27.88,22.15,21.87,22.44,22.15
32,21.87,22.15,24.34,25.99,26.8,24.17,22.59,23.67,25.6,24.51,25.05,25.23,26.59,27.88,21.87,22.01,22.3,22.3
33,21.87,19.2,24.34,25.6,26.59,29.39,20.57,19.75,25.05,24.87,24.87,24.87,26.59,27.88,22.01,22.01,22.15,22.44
34,22.3,19.86,24.87,25.23,27.01,24.17,21.07,20.57,25.23,25.05,24.87,25.05,26.59,28.1,22.3,22.44,22.3,29.33
35,22.74,20.33,23.04,25.99,27.01,24.69,21.87,21.07,25.6,24.87,24.69,25.8,26.8,28.34,22.59,23.04,22.44,29.33
36,23.51,24.17,24.87,25.99,27.01,24.69,22.15,21.47,25.8,25.23,25.05,25.99,27.01,28.34,23.2,23.67,23.04,29.33
37,23.67,24.17,25.6,25.99,27.65,24.87,24.0,22.15,25.99,25.6,25.23,26.39,27.43,28.81,23.67,24.34,23.51,29.33
38,24.69,25.6,25.99,25.99,27.43,29.39,24.87,23.04,26.39,25.6,25.6,26.59,27.43,29.05,24.34,24.87,24.34,29.33
39,25.23,26.19,26.59,27.01,27.88,26.39,25.8,23.51,27.22,25.99,25.42,27.22,27.88,29.55,25.05,25.8,25.05,29.33
40,25.8,27.01,27.43,27.43,28.57,27.22,26.39,24.0,27.43,26.59,25.42,27.65,28.1,29.8,25.8,26.39,25.8,29.33
41,27.01,27.65,28.34,28.34,28.81,27.88,27.43,25.42,28.1,27.22,25.8,28.1,28.34,31.21,27.01,27.01,26.59,29.33
42,27.88,28.81,29.3,29.3,29.55,29.05,28.57,26.59,29.05,27.88,26.39,28.81,29.3,31.15,28.1,28.34,28.1,28.81
43,28.57,29.3,30.06,29.8,30.06,29.55,29.3,27.65,29.3,28.34,26.59,29.05,29.8,31.43,28.34,28.57,29.05,29.05
44,29.05,30.06,30.06,30.06,30.33,29.8,29.8,28.81,30.06,28.81,27.43,29.3,30.06,31.72,29.05,29.05,29.8,29.3
45,29.05,30.06,30.06,30.06,30.59,30.06,30.06,30.06,30.06,28.81,27.65,29.55,30.33,32.01,29.3,29.3,29.8,29.55
46,29.3,30.33,30.06,30.33,30.87,30.06,30.06,30.59,30.06,29.05,27.88,29.8,30.33,31.72,29.55,29.55,26.19,29.55
47,30.33,31.15,30.87,31.15,31.15,30.87,31.15,31.43,30.59,30.06,30.59,30.87,31.15,32.31,30.59,30.06,26.19,30.33
48,30.33,31.15,31.15,31.15,31.43,30.87,31.72,31.43,31.15,30.33,31.72,31.15,31.15,32.31,30.59,30.33,26.19,30.33
49,30.59,31.15,31.15,31.43,31.43,30.87,32.01,32.01,31.15,30.87,32.01,31.15,31.43,32.31,30.87,30.59,26.19,30.33
50,30.87,30.87,31.15,31.43,31.43,30.87,32.31,32.01,31.15,31.15,32.31,31.43,31.43,32.62,30.87,30.59,26.19,30.59
51,30.59,31.43,31.43,31.43,31.43,31.15,32.31,32.01,31.43,31.43,32.62,31.15,31.43,32.62,28.63,30.87,26.19,30.59
52,30.87,31.15,31.15,31.43,31.43,31.15,31.15,32.01,31.43,31.72,33.24,31.15,31.43,32.62,28.63,30.87,26.19,30.87
53,30.87,31.43,31.43,31.43,31.43,31.15,31.43,32.01,31.15,32.01,32.93,31.43,32.62,32.93,31.43,31.15,26.19,31.15
54,31.15,31.43,31.43,31.72,31.43,31.15,32.01,31.72,31.43,32.01,33.24,31.15,32.31,32.62,31.15,31.15,26.19,31.15
55,31.15,31.43,31.43,31.72,31.43,31.15,31.72,32.01,31.43,32.31,32.93,29.42,32.62,32.62,31.15,31.15,26.19,31.15
56,31.15,31.72,31.72,31.72,31.43,31.15,31.72,31.72,31.43,32.31,32.93,31.43,32.31,32.62,31.15,31.15,26.19,31.15
57,31.15,31.72,31.72,32.01,31.43,31.15,32.01,32.01,31.15,32.62,33.24,31.43,32.93,32.62,31.15,31.15,26.19,31.15
58,31.15,31.72,31.72,32.01,31.72,31.43,32.01,32.01,31.43,32.31,33.24,31.43,32.62,32.62,31.15,31.15,26.19,31.43
59,31.15,31.72,31.72,32.01,31.72,31.43,32.01,32.31,31.43,32.31,33.57,31.43,32.62,32.31,31.43,31.15,26.19,31.43
60,31.15,31.72,32.01,32.01,31.72,31.43,32.01,32.31,31.43,32.31,32.93,31.43,32.62,32.62,31.43,31.15,26.19,31.43
