frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,26.8,27.22,27.43,27.88,27.43,27.22,28.34,27.88,27.22,28.1,29.05,27.43,28.34,29.3,26.8,27.01,26.8,27.2
1,27.01,27.22,27.43,27.88,27.43,27.22,28.34,27.88,27.22,28.1,29.05,27.22,28.1,29.3,26.8,27.01,26.8,28.1
2,26.8,27.22,27.43,27.88,27.43,27.22,28.34,27.65,27.22,28.1,29.05,27.22,28.34,29.3,26.8,27.01,27.01,27.2
3,26.8,27.22,27.43,27.88,27.43,27.22,28.34,27.88,27.22,27.88,29.05,27.43,28.1,29.3,26.8,27.01,26.59,27.65
4,26.8,27.22,27.43,27.88,27.43,27.22,28.34,27.88,27.22,27.88,29.05,27.43,28.34,29.3,26.8,27.22,26.59,27.43
5,26.8,27.22,27.43,27.65,27.22,27.22,28.34,27.88,27.22,28.1,29.05,27.43,28.34,29.3,26.8,27.22,26.8,27.2
6,26.8,27.22,27.43,27.43,27.22,27.43,28.34,27.65,27.22,28.1,29.05,27.43,28.34,29.3,26.8,27.22,26.59,27.2
7,26.8,27.22,27.43,27.43,27.01,27.22,28.34,27.43,27.22,28.1,29.3,27.43,28.1,29.3,27.22,27.22,26.8,27.2
8,27.01,27.22,27.43,27.01,26.39,27.43,28.34,27.22,27.22,27.88,29.05,27.22,28.1,29.05,27.22,27.22,26.59,27.2
9,27.01,27.43,27.43,26.8,27.22,27.65,28.57,27.43,27.01,27.88,29.05,27.43,28.1,29.05,27.22,27.22,27.01,27.2
10,27.43,27.43,27.43,26.59,27.01,27.65,28.34,27.22,24.87,27.88,29.3,27.43,28.1,29.05,27.22,27.22,27.01,27.43
11,27.43,27.43,27.22,27.22,27.65,27.88,28.34,27.43,24.34,27.88,29.05,27.43,28.1,29.05,27.22,27.43,27.22,27.2
12,27.43,27.43,27.22,27.22,28.81,27.88,28.1,27.32,27.22,27.65,29.05,27.43,28.1,29.3,27.22,27.43,27.01,27.65
13,27.65,27.43,26.59,27.43,26.77,28.1,23.67,27.32,27.01,27.88,29.3,27.43,28.1,29.3,27.43,27.43,27.01,27.2
14,27.43,27.43,26.39,27.43,26.77,28.1,28.1,27.32,27.22,27.65,29.05,27.43,28.1,29.3,27.43,27.43,27.22,27.2
15,27.65,27.43,26.39,27.65,28.57,28.1,28.1,24.17,27.01,27.65,29.05,27.43,28.1,28.81,27.43,27.43,27.22,27.2
16,27.65,25.6,25.99,28.57,26.77,24.87,28.1,24.87,27.01,27.65,29.05,27.43,28.1,29.3,27.43,27.43,27.22,27.2
17,27.43,25.6,26.19,24.87,25.42,25.05,27.88,25.42,26.8,27.43,29.05,27.43,28.1,29.3,27.43,27.43,27.01,27.2
18,27.88,25.8,26.39,25.05,25.6,25.8,28.1,27.32,26.8,27.43,28.81,27.43,28.1,29.3,27.22,28.34,27.06,27.2
19,27.65,25.99,26.39,25.42,25.6,28.1,28.1,27.32,26.59,27.43,29.05,27.43,28.1,29.3,27.43,28.1,27.43,28.1
20,27.65,27.22,26.39,25.42,25.6,28.1,28.1,27.32,26.8,27.43,29.05,27.43,28.1,29.3,27.43,27.88,27.43,27.2
21,27.65,26.59,26.39,25.8,25.8,27.88,28.34,27.32,26.59,27.43,29.05,27.43,28.1,29.3,27.43,27.88,27.22,27.2
22,27.43,26.59,26.59,25.99,26.19,27.88,28.57,27.32,26.59,27.43,29.05,27.43,28.1,29.3,27.43,27.88,26.8,27.2
23,27.43,27.01,26.59,26.19,26.39,28.34,28.57,29.05,26.59,27.43,28.81,27.43,28.1,29.3,27.22,27.65,27.65,27.2
24,27.22,27.01,26.59,27.01,26.39,28.81,28.57,29.3,26.59,27.22,29.05,27.43,28.1,29.3,27.43,27.65,27.88,27.2
25,27.01,27.01,26.59,26.59,26.39,28.81,28.81,27.32,26.59,27.22,28.81,27.22,27.88,29.55,27.43,27.65,26.59,27.2
26,26.8,27.01,26.8,26.59,26.19,28.81,28.81,27.32,26.59,27.43,29.05,27.22,28.1,29.3,27.43,27.43,27.06,27.2
27,26.8,27.01,26.8,26.59,26.39,28.57,28.81,27.32,26.59,27.43,29.05,27.43,28.1,29.05,27.43,27.65,27.06,27.2
28,27.65,27.01,26.8,26.59,26.19,29.05,29.05,26.19,26.59,27.43,29.05,27.43,28.1,29.3,27.43,27.65,27.06,27.2
29,27.65,27.22,26.59,26.8,26.59,27.28,27.88,26.19,26.59,27.43,29.05,27.22,28.1,29.3,27.43,27.65,27.65,26.19
30,27.88,27.22,26.8,27.11,26.59,27.28,27.22,26.59,26.59,27.43,29.05,27.43,27.88,29.05,27.43,27.36,27.43,27.2
31,28.1,27.65,26.59,27.11,26.77,28.81,28.1,26.59,26.59,27.43,29.05,27.22,28.1,29.05,27.43,27.88,27.65,25.8
32,27.2,27.88,26.59,27.11,26.77,28.81,27.22,27.22,26.8,27.43,29.05,27.43,28.1,29.3,27.65,27.36,27.65,25.6
