frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,27.43,28.1,28.34,28.34,28.1,27.88,28.1,27.43,27.65,28.34,28.57,27.43,28.1,28.81,27.43,27.43,26.83,27.88
1,27.43,28.1,28.34,28.34,28.1,27.65,28.1,27.43,27.65,28.34,28.81,27.65,28.1,28.81,27.43,27.43,26.83,29.05
2,27.43,28.1,28.34,28.34,28.1,27.65,28.1,27.65,27.65,28.1,28.81,27.43,28.1,28.81,27.43,27.43,26.83,27.88
3,27.43,28.1,28.34,28.34,28.1,27.65,28.1,27.65,27.65,28.1,28.81,27.43,28.1,28.81,27.43,27.43,26.83,27.66
4,27.43,28.1,28.34,28.57,28.1,27.65,28.1,27.65,27.65,28.34,28.81,27.43,28.1,28.81,27.43,27.43,26.83,27.88
5,27.43,28.1,28.1,28.57,28.1,27.65,28.1,27.43,27.65,28.1,28.57,27.43,28.1,28.81,27.43,27.65,26.83,28.1
6,27.43,28.1,28.1,28.81,28.1,27.88,28.34,27.65,27.65,28.34,28.57,27.43,28.1,28.81,27.43,27.65,26.83,27.66
7,27.43,28.1,28.1,29.05,28.1,27.65,28.34,27.65,27.65,28.1,28.57,27.43,28.1,28.81,27.43,27.43,26.83,27.88
8,27.43,28.1,28.1,29.05,28.1,27.88,28.57,27.65,27.43,28.34,28.81,27.65,28.1,28.81,27.43,27.65,26.83,27.66
9,27.43,27.88,28.1,29.05,27.88,27.88,28.57,27.43,27.65,28.34,28.57,27.43,28.1,29.05,27.43,27.43,26.83,27.66
10,27.43,28.1,28.1,29.05,28.57,27.88,28.1,27.88,27.65,28.1,29.05,27.65,28.1,28.81,27.43,27.43,26.83,28.1
11,27.43,28.1,28.1,27.01,28.57,27.88,28.34,27.22,27.65,28.34,28.57,27.65,28.1,28.81,27.43,27.43,26.83,27.66
12,27.43,28.1,28.1,27.43,28.34,26.8,28.34,27.43,27.65,28.1,28.81,27.65,28.1,28.81,27.43,27.43,26.83,27.65
13,27.43,28.1,27.88,27.88,27.65,27.22,28.34,26.8,27.65,28.34,28.81,27.43,28.1,28.81,27.43,27.43,26.83,27.65
14,27.43,28.1,27.65,27.88,27.65,27.22,27.88,27.43,27.65,28.34,28.57,27.43,28.1,28.81,27.43,27.43,26.83,27.65
15,27.43,28.1,27.22,27.43,27.43,27.22,27.65,27.43,27.65,28.34,28.57,27.65,28.1,28.81,27.43,27.43,26.83,27.88
16,27.43,28.1,26.59,27.65,27.22,27.22,27.88,27.22,27.65,28.34,28.57,27.43,28.1,28.81,27.43,27.43,26.83,27.88
17,27.43,27.88,26.59,27.88,27.01,27.22,27.88,27.22,27.65,28.1,28.57,27.43,28.1,28.81,27.43,27.43,26.83,27.88
18,27.43,27.88,26.59,27.43,27.01,27.22,27.65,28.1,27.43,28.34,28.81,27.43,27.88,28.81,27.43,27.43,26.83,28.1
19,27.43,27.88,26.39,27.88,26.59,27.22,27.43,28.34,27.65,28.34,28.57,27.43,28.1,28.57,27.43,27.43,26.83,27.88
20,27.43,27.88,26.39,26.59,26.59,27.88,27.22,28.57,27.65,28.34,28.81,27.43,27.88,28.57,27.43,27.43,26.83,27.43
21,27.22,27.88,27.65,27.22,27.65,26.59,26.59,27.22,27.65,28.34,28.81,27.43,27.88,28.81,27.43,27.65,26.83,28.1
22,27.22,27.88,27.22,28.57,27.01,26.59,27.22,27.88,27.65,28.34,28.57,27.43,27.88,28.57,27.43,27.65,26.83,28.1
23,27.22,27.65,27.43,28.1,27.43,26.19,26.19,27.65,27.43,28.34,28.81,27.43,27.88,28.81,27.43,27.43,26.83,27.65
24,24.69,27.65,27.65,27.81,28.34,24.87,27.82,27.65,27.65,28.1,28.81,27.43,27.88,28.81,27.43,24.51,26.83,24.69
25,23.84,27.65,27.65,27.81,27.14,24.87,27.82,25.23,27.43,28.34,28.81,27.43,27.88,28.81,27.43,23.67,26.83,24.0
26,27.22,27.65,28.1,27.81,27.14,25.8,27.82,27.01,27.65,28.1,28.81,27.43,28.1,28.81,27.22,27.43,26.83,27.88
27,27.22,27.65,27.43,27.22,27.14,24.34,27.88,25.05,27.43,28.1,28.81,27.22,28.1,28.81,27.22,27.43,26.83,27.88
28,23.04,27.65,28.1,27.22,27.14,24.34,27.82,24.69,27.43,28.1,28.81,27.22,28.1,28.57,27.22,27.43,26.83,27.88
29,24.17,27.65,28.1,27.43,26.59,24.69,27.82,24.87,27.43,28.1,28.81,27.22,28.1,28.81,27.22,27.43,26.83,27.43
30,27.65,27.88,28.1,26.59,26.39,25.05,27.82,25.99,27.43,28.1,28.57,27.43,28.1,28.81,27.22,27.43,26.39,27.66
31,27.43,27.65,27.88,26.19,25.99,25.99,26.8,25.99,27.43,28.1,28.81,27.43,28.1,28.81,27.22,27.43,24.87,27.43
32,27.43,27.65,27.43,27.81,25.05,26.39,27.01,26.39,27.43,28.1,28.81,27.43,27.88,28.81,27.22,27.43,26.83,27.65
33,27.22,27.65,27.43,27.81,23.2,27.22,27.43,27.01,27.43,28.34,29.05,27.43,27.88,28.57,27.22,27.43,26.83,27.65
34,27.22,27.65,23.67,27.81,23.35,27.88,27.88,27.22,27.43,28.1,28.57,27.43,28.1,28.81,27.22,27.43,27.43,27.65
35,27.22,27.88,23.35,27.81,23.67,27.43,27.88,27.22,27.22,28.1,28.57,27.43,28.1,28.81,27.22,27.43,27.43,27.65
36,27.22,27.88,23.35,27.81,27.14,27.43,27.43,27.43,27.22,28.1,28.81,27.43,28.1,28.81,27.22,27.43,27.43,27.65
37,27.22,27.65,23.35,27.81,27.01,27.22,27.65,27.43,27.22,28.1,28.81,27.43,28.1,28.81,27.22,27.43,27.43,27.65
38,27.22,27.43,24.34,27.81,27.22,27.22,27.43,27.65,27.43,28.1,28.81,27.43,28.1,28.81,27.22,27.43,26.83,27.88
39,27.22,27.43,24.34,27.22,27.22,27.01,27.43,27.43,27.43,28.1,28.81,27.43,28.1,28.81,27.43,27.43,26.83,27.65
40,27.43,27.43,27.43,27.43,27.43,27.01,27.43,27.43,27.43,28.1,28.57,27.43,28.1,28.81,27.43,27.43,26.83,27.88
41,27.43,27.43,27.43,27.22,27.14,27.01,27.65,27.43,27.43,28.34,28.81,27.43,28.1,28.81,27.43,27.22,26.83,28.1
42,27.43,27.43,27.43,27.43,27.14,26.8,27.65,27.88,27.65,28.1,28.57,27.43,28.1,28.81,27.43,27.22,26.83,27.65
43,27.65,27.43,27.43,27.43,27.14,26.59,28.1,27.88,27.43,28.1,28.81,27.43,28.1,28.81,27.43,27.22,26.83,27.43
44,27.43,27.43,27.22,27.22,27.14,26.8,28.34,27.88,27.43,28.1,28.81,27.43,28.1,28.81,27.43,27.22,26.83,28.1
45,27.43,27.43,26.8,27.22,27.14,27.22,28.34,27.88,27.43,28.1,28.81,27.43,28.1,28.81,27.43,27.22,26.83,27.88
46,27.43,27.43,27.43,28.1,27.14,27.43,28.34,28.1,27.43,28.1,28.81,27.43,28.1,29.05,27.43,27.22,26.83,27.43
47,27.43,27.43,27.88,28.34,27.14,27.43,28.57,28.1,27.43,28.1,28.81,27.43,27.88,28.81,27.43,27.22,26.83,27.88
