frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,33.24,33.57,33.24,33.24,32.93,33.24,33.57,33.57,33.24,33.9,34.23,32.93,33.57,34.23,33.24,32.62,27.48,33.57
1,33.24,33.57,33.57,33.24,32.93,32.93,33.9,33.57,33.24,33.9,29.64,32.93,33.57,34.23,33.24,32.62,27.48,33.57
2,33.24,33.57,33.57,33.24,32.93,33.24,33.9,33.57,33.24,33.57,34.93,32.62,33.24,33.9,33.24,32.62,27.48,33.57
3,33.24,33.57,33.24,33.24,32.93,33.24,33.9,33.57,33.24,33.57,34.58,32.93,33.24,34.23,33.24,32.62,27.48,33.24
4,33.24,33.57,33.57,33.24,32.93,33.24,33.9,33.57,33.57,33.57,34.23,33.24,33.57,34.23,33.24,32.62,27.48,33.57
5,32.93,33.57,33.57,33.24,32.93,33.24,33.9,33.24,33.24,33.9,34.23,32.93,33.24,34.23,33.24,32.62,27.48,33.24
6,33.24,33.57,33.57,33.24,32.93,32.93,33.9,33.24,33.24,33.57,34.23,33.24,33.24,34.23,33.24,32.62,33.24,33.57
7,33.24,33.57,33.24,33.24,32.93,33.24,33.9,33.24,33.24,33.57,34.23,32.93,33.57,34.23,30.0,32.62,27.48,33.57
8,32.93,33.57,33.24,33.24,32.93,32.93,33.9,33.57,33.24,33.57,33.9,33.24,33.24,34.58,32.93,32.31,27.48,33.57
9,32.93,33.24,33.57,33.24,32.93,33.24,33.57,33.24,32.93,32.93,33.9,33.24,33.57,33.57,32.93,32.31,27.48,33.24
10,32.93,33.24,33.24,33.57,32.62,33.24,33.9,33.57,32.93,32.62,34.23,32.93,33.24,34.23,32.93,32.31,27.48,33.24
11,32.93,33.24,32.93,33.57,32.62,33.24,33.9,33.24,33.24,32.62,33.57,32.93,33.24,33.9,33.24,32.31,27.48,32.93
12,32.62,32.93,33.24,33.24,32.93,33.24,33.57,33.24,33.24,32.31,33.9,32.62,32.93,34.23,32.93,32.31,27.48,32.62
13,32.31,32.93,33.24,33.24,32.62,33.24,33.57,33.24,32.93,32.31,33.24,32.62,32.93,34.23,32.93,32.31,27.48,30.9
14,32.31,32.62,32.93,33.24,32.62,33.24,33.57,33.24,32.62,31.72,32.62,32.62,32.62,33.9,32.62,32.31,27.48,32.62
