frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,29.05,29.3,29.8,29.55,29.05,29.8,30.06,30.06,29.3,30.06,31.15,29.05,30.06,31.72,29.3,29.05,25.16,29.55
1,29.05,29.3,29.3,29.55,29.05,30.06,29.8,30.06,29.3,30.06,30.87,29.3,30.33,31.72,29.3,29.05,25.16,29.3
2,29.05,29.3,29.55,29.55,29.05,30.06,30.59,30.33,29.3,30.06,31.15,29.3,30.06,31.72,29.3,29.05,25.16,29.55
3,29.05,29.3,29.3,29.3,29.3,29.8,29.8,30.06,29.3,30.06,31.15,29.3,30.06,31.72,29.55,29.05,25.16,29.05
4,29.05,29.3,29.3,29.3,29.3,30.06,30.59,30.33,29.3,29.8,30.87,29.3,30.33,30.87,29.05,29.05,25.16,29.05
5,29.05,29.55,29.3,29.3,29.05,30.06,30.59,30.06,29.3,29.55,30.59,29.3,30.06,30.87,29.05,29.05,25.16,28.81
6,29.05,29.55,29.3,29.3,29.05,29.8,30.59,30.06,29.3,29.8,30.33,29.3,30.06,32.01,29.05,28.81,25.16,29.05
7,29.05,29.55,29.3,29.3,29.05,29.8,30.33,30.33,29.3,29.05,30.06,29.55,30.06,31.72,29.05,28.81,25.16,29.05
8,29.05,29.55,29.3,29.3,29.3,29.8,30.33,30.59,29.3,28.57,29.55,29.3,30.06,31.72,29.05,28.81,25.16,29.05
9,28.81,29.55,29.3,29.3,29.3,29.8,30.33,30.06,29.3,28.34,26.77,29.3,30.33,32.31,29.05,28.34,25.16,28.81
10,28.81,29.3,29.3,29.3,29.05,29.8,30.33,30.06,29.3,28.1,30.33,29.05,30.06,31.43,29.05,28.1,25.16,28.81
11,28.57,29.05,29.05,29.3,29.3,29.3,30.06,29.8,29.05,27.43,27.88,29.05,30.06,31.43,28.57,28.1,25.16,28.57
12,29.05,29.05,29.05,29.3,29.3,29.05,30.06,29.55,29.05,27.43,27.65,29.05,30.06,31.72,29.05,28.34,25.16,28.1
13,29.3,28.81,28.57,28.81,29.3,29.05,29.8,29.55,28.81,27.22,26.59,28.57,29.8,31.15,26.82,28.1,25.16,27.88
14,28.57,28.1,28.34,28.81,29.05,28.34,28.81,29.55,28.34,27.01,25.8,28.1,29.55,31.15,26.82,27.88,25.16,28.1
15,28.1,27.65,28.34,28.57,27.77,28.1,28.57,29.3,27.88,26.59,25.6,28.1,29.05,30.33,26.82,27.65,25.16,28.1
16,27.43,27.22,27.22,27.87,27.77,27.43,28.1,27.88,27.22,25.8,25.23,27.22,28.81,30.06,27.43,27.22,25.16,26.59
17,26.8,26.39,27.01,27.22,27.77,26.59,28.1,27.88,26.59,24.87,24.87,27.22,28.34,29.05,26.82,26.39,25.16,26.39
18,26.39,25.99,26.39,26.59,27.77,26.39,27.01,27.22,25.99,24.17,24.17,26.39,27.65,28.81,26.39,25.8,26.59,26.39
19,25.99,25.6,25.99,26.39,26.19,26.19,27.01,27.01,25.6,23.67,24.17,25.99,27.43,27.43,26.82,25.23,25.16,25.8
20,25.42,25.23,25.6,25.8,25.8,25.99,26.8,26.19,25.42,23.35,23.84,25.8,26.8,29.45,26.82,24.87,25.99,25.05
21,24.51,25.42,25.23,25.6,25.6,25.6,26.59,25.8,25.42,23.35,23.67,25.6,26.39,26.39,24.51,24.34,25.16,24.69
22,24.17,25.05,25.05,26.19,25.23,25.42,26.19,25.42,25.05,23.35,23.51,25.05,26.19,26.19,24.17,24.17,25.16,24.51
23,24.0,25.05,25.05,25.99,25.42,25.23,25.8,25.42,25.05,23.04,23.51,25.05,26.19,26.39,24.17,24.0,24.51,24.34
24,24.0,25.05,25.05,25.99,25.6,25.23,25.8,25.6,25.05,23.04,23.51,25.05,26.19,29.45,24.17,24.0,24.69,24.34
25,23.84,25.05,25.05,25.99,25.6,25.23,25.6,25.6,25.23,23.04,23.51,25.05,25.99,26.39,24.17,24.17,24.17,24.51
26,23.84,25.05,25.23,25.99,25.8,25.23,25.6,25.6,25.05,23.51,23.67,25.05,25.99,26.39,24.17,24.17,24.34,24.69
27,23.84,25.05,25.23,25.99,25.6,25.23,25.6,25.6,25.23,23.35,23.35,25.05,25.99,26.39,24.17,24.0,24.34,24.69
28,24.0,25.05,25.23,26.19,25.8,25.23,25.6,25.6,25.23,23.04,23.51,25.23,25.99,26.39,24.17,24.0,24.34,24.69
29,23.84,25.05,25.23,26.19,25.8,25.23,25.8,25.99,25.23,23.04,23.51,25.23,25.99,26.19,24.17,24.17,24.87,24.51
30,24.0,25.05,25.42,26.19,25.99,25.23,25.8,25.8,25.42,23.51,23.67,25.42,25.99,26.19,24.17,24.17,24.87,24.69
31,24.0,25.05,25.42,26.19,25.99,25.23,25.99,25.99,25.42,23.51,23.2,25.23,26.19,26.19,24.17,24.17,25.05,24.34
32,24.17,25.05,25.6,26.39,25.99,25.42,25.99,25.8,25.42,23.51,23.51,25.23,26.19,26.19,24.17,24.17,25.23,24.34
33,24.34,25.05,25.6,26.19,26.19,25.42,25.8,25.99,25.42,23.51,23.67,25.23,25.99,26.19,24.17,24.17,25.42,24.51
34,24.17,25.23,25.6,26.19,25.99,25.42,25.99,25.99,25.42,23.51,23.51,25.23,25.99,26.19,24.34,24.17,24.34,24.51
35,24.17,25.05,25.6,25.99,25.99,25.42,25.8,25.99,25.42,23.51,23.67,25.23,25.99,25.99,24.34,24.51,24.34,25.42
36,24.34,25.05,25.6,26.19,25.99,25.8,25.6,26.19,25.42,23.51,23.51,25.42,25.8,29.45,24.34,24.51,24.34,25.05
37,24.34,25.05,25.8,26.19,26.19,27.98,25.8,26.19,25.05,23.35,23.51,25.42,25.99,25.99,24.69,24.87,24.51,25.05
38,24.69,25.05,27.74,25.8,26.19,27.98,25.99,26.19,25.05,24.0,23.2,25.23,25.6,25.99,24.69,25.05,24.69,25.05
39,25.05,25.6,27.74,25.8,25.99,27.98,26.19,26.39,25.23,24.17,23.35,25.42,25.99,26.19,24.87,25.05,24.87,25.42
40,25.23,25.42,27.74,25.8,26.19,27.98,26.59,26.59,25.23,24.17,23.51,25.6,26.19,26.19,25.42,25.42,25.05,27.14
41,25.42,25.6,27.74,26.19,26.59,27.98,26.8,27.01,25.6,24.69,23.67,25.99,26.19,26.8,25.42,25.8,25.42,27.14
42,25.8,26.59,27.74,26.59,26.8,27.98,27.22,27.22,25.8,25.05,24.17,26.19,26.59,27.65,25.8,25.99,25.6,27.14
43,26.39,27.43,27.22,27.22,27.65,28.1,28.1,27.88,26.39,25.6,24.69,26.39,27.43,29.3,26.39,26.59,26.59,27.01
44,26.8,27.88,27.65,27.65,28.1,28.34,28.57,28.34,27.01,26.39,25.23,27.22,28.1,30.33,26.8,27.01,26.8,27.43
45,27.22,28.1,28.1,28.1,28.1,28.81,29.05,28.81,27.43,26.8,25.99,27.88,28.81,30.87,27.22,27.43,28.1,27.43
46,27.88,28.34,28.34,28.57,28.34,29.05,29.55,29.3,28.1,27.43,26.8,28.34,29.55,30.87,27.88,27.88,25.16,27.88
47,28.1,28.57,28.81,29.05,28.57,29.3,29.8,29.8,28.34,27.43,28.1,28.81,29.55,31.43,28.34,28.34,25.16,28.1
48,28.34,28.81,29.05,29.3,28.81,29.05,29.3,30.06,28.57,27.65,28.34,29.05,29.8,31.43,28.34,28.34,25.16,28.1
49,26.9,29.05,29.05,29.3,29.3,29.3,29.8,30.33,29.05,28.57,29.05,29.05,29.8,31.72,26.82,28.57,25.16,28.34
50,29.05,29.3,29.3,29.55,29.3,29.55,29.8,30.59,29.3,28.81,30.06,29.05,30.06,31.72,26.82,28.57,25.16,28.81
51,29.05,29.3,29.3,29.3,29.55,29.3,30.06,30.06,29.55,29.3,30.33,29.3,30.87,31.72,26.82,28.81,25.16,29.05
52,29.05,29.3,29.8,29.55,29.8,29.55,29.8,30.06,29.8,29.8,31.15,29.55,30.87,31.72,29.55,29.05,25.16,29.05
53,29.05,29.55,29.8,29.55,29.8,29.8,29.8,30.06,29.8,30.33,31.15,29.55,30.87,31.43,26.82,29.05,25.16,29.05
54,29.05,29.55,29.8,29.8,29.8,29.8,29.8,30.06,29.8,30.59,31.43,29.55,30.87,31.43,29.3,29.05,25.16,29.05
55,29.3,29.8,29.8,30.06,29.8,29.8,30.06,30.87,29.8,30.33,31.43,29.55,30.59,31.72,29.3,29.05,25.16,29.05
56,29.3,29.55,30.06,29.8,29.8,30.06,30.33,30.59,29.8,30.59,31.43,29.8,30.87,32.01,29.3,29.3,25.16,29.3
57,29.3,29.55,30.06,29.8,29.3,30.06,30.33,30.59,29.8,30.33,31.43,29.8,30.87,31.72,29.3,29.3,25.16,29.3
58,29.3,29.8,30.06,29.8,29.3,30.06,30.33,30.59,29.55,30.33,31.43,29.8,30.87,32.01,29.3,29.3,25.16,29.55
