frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,27.65,28.1,28.34,28.57,28.1,28.1,29.05,28.81,27.88,29.05,29.3,28.1,29.05,30.06,27.88,27.65,28.13,28.57
1,27.65,28.1,28.34,28.57,28.1,28.1,29.05,28.81,27.88,29.05,29.3,28.1,29.05,30.06,27.88,27.65,28.13,28.34
2,27.65,28.1,28.34,28.57,28.34,28.34,29.05,28.81,27.88,29.05,29.3,27.88,29.05,30.06,27.88,27.43,28.13,28.34
3,27.65,28.1,28.34,28.81,28.34,28.1,29.05,28.81,27.88,29.05,29.3,28.1,29.05,30.06,27.88,27.65,28.13,28.1
4,27.43,28.1,28.34,28.81,28.34,28.1,29.05,28.81,27.88,29.05,29.3,27.88,29.05,30.06,27.65,27.65,28.13,28.1
5,27.43,28.1,28.1,28.57,28.34,28.1,29.05,28.81,27.88,28.81,29.3,28.1,29.3,30.06,27.65,27.43,28.13,28.1
6,27.43,28.1,28.1,28.34,28.1,28.1,29.3,28.81,27.88,28.81,29.3,28.1,28.81,30.06,27.88,27.43,28.13,28.34
7,27.43,27.88,28.1,28.1,28.1,28.34,29.3,28.81,27.88,28.81,29.3,28.1,28.81,30.06,27.65,27.65,28.13,28.1
8,27.43,27.88,27.88,27.43,27.22,28.34,29.55,28.81,27.88,28.81,29.3,27.88,29.05,30.06,27.88,27.65,28.13,28.1
9,27.65,27.88,27.88,27.43,27.65,28.57,29.55,29.05,27.88,28.57,29.3,28.1,28.81,30.06,27.65,27.88,28.13,28.1
10,27.88,27.88,27.65,26.8,25.8,28.57,29.55,28.81,25.23,28.81,29.3,27.88,29.3,30.06,27.65,27.88,28.13,28.1
11,27.88,27.88,27.43,25.05,24.17,28.57,29.8,29.05,27.88,28.57,29.3,28.1,28.81,30.06,27.65,27.65,28.13,28.1
12,27.88,28.1,27.43,28.57,28.1,28.57,29.8,29.05,27.88,28.81,29.3,28.1,29.55,29.8,27.88,27.88,28.13,28.1
13,27.88,24.0,26.8,24.34,28.34,28.81,29.8,29.05,27.65,28.57,29.3,28.1,29.05,30.06,27.88,27.88,28.13,28.34
14,27.88,24.69,26.59,27.01,28.34,28.57,29.8,29.05,27.65,28.57,29.3,27.88,29.05,30.06,27.88,23.67,28.1,23.84
15,24.51,28.1,26.59,27.43,24.51,28.81,29.8,29.05,27.65,28.34,29.3,27.88,29.05,30.06,28.34,24.69,28.1,24.87
16,25.05,27.65,26.8,27.65,25.05,28.57,29.8,29.05,27.65,28.34,29.3,27.65,28.81,30.06,25.05,25.42,28.13,26.96
17,25.42,27.43,26.8,27.43,27.87,28.57,29.8,29.05,27.65,28.34,29.3,27.43,28.81,30.06,25.05,25.23,28.13,26.96
18,25.23,27.88,26.8,27.43,27.87,28.57,28.1,29.8,27.65,28.34,29.3,27.43,28.81,30.06,25.23,25.42,28.13,26.96
19,25.05,27.88,26.59,27.22,28.81,28.57,28.1,29.8,28.1,28.34,29.3,27.88,29.3,30.06,28.1,25.23,28.34,25.23
20,25.05,25.6,25.8,27.22,28.57,28.57,28.1,29.8,28.1,28.34,29.3,27.88,28.81,29.55,28.1,25.05,28.34,25.23
21,25.05,25.6,25.6,27.43,27.43,28.57,27.88,28.87,27.88,28.34,29.3,28.1,29.3,30.06,28.1,28.34,28.57,24.87
22,28.34,24.69,25.8,28.1,27.65,29.05,27.88,28.87,27.65,28.34,29.3,27.88,29.05,30.06,28.1,28.34,28.81,26.96
23,28.34,24.51,26.19,28.14,27.87,24.69,29.8,28.87,27.65,28.34,29.3,27.88,29.3,29.8,28.1,28.34,28.13,28.57
24,28.34,27.65,26.8,28.14,27.87,28.81,29.8,28.87,27.65,28.34,29.3,28.1,29.3,30.06,28.34,28.34,28.13,28.57
25,28.34,27.43,26.59,28.14,27.87,29.05,28.88,28.87,27.65,28.34,29.3,27.88,29.3,29.8,28.34,28.34,28.13,28.81
26,28.34,27.22,26.59,28.14,27.87,29.05,28.88,28.87,27.65,28.34,29.3,27.88,29.05,29.8,28.34,28.34,28.13,28.57
27,28.34,27.22,26.59,28.14,27.87,29.05,28.88,28.87,24.51,28.1,29.3,27.88,29.05,30.06,28.57,28.34,28.13,28.81
28,28.81,27.43,27.01,26.39,26.19,27.95,28.88,28.87,27.43,28.1,29.05,27.43,29.05,29.8,28.57,28.34,28.13,28.34
29,28.57,27.43,27.01,27.01,27.87,27.95,28.88,28.87,27.22,28.1,29.3,27.43,29.05,29.8,28.81,28.1,28.13,28.1
30,28.57,27.43,27.22,27.65,27.87,29.05,28.88,28.87,27.22,28.34,29.3,27.43,28.81,29.8,28.57,28.1,28.13,28.1
31,28.34,27.43,27.43,27.88,27.88,29.05,28.88,28.87,27.22,28.34,29.3,27.22,28.57,29.55,28.81,28.34,28.13,28.1
32,28.57,27.43,27.22,28.1,27.88,28.81,28.88,29.8,27.22,28.34,29.3,27.22,28.34,29.55,28.57,28.1,28.13,28.1
33,28.1,27.43,27.22,28.1,27.65,28.1,28.88,28.1,27.22,28.57,29.3,27.22,28.34,29.55,28.57,28.1,28.13,27.88
34,28.1,27.43,27.43,28.34,27.87,28.1,28.57,28.81,27.22,28.34,29.3,27.43,28.34,29.55,27.86,28.1,28.13,27.88
35,28.1,27.43,27.65,28.34,27.87,28.34,27.88,28.34,27.43,28.57,29.3,27.43,28.34,29.55,28.1,27.88,28.13,27.88
36,28.1,27.65,27.65,28.34,27.88,28.34,27.88,28.57,27.43,28.57,29.3,27.65,28.34,29.55,28.34,27.88,28.13,28.1
37,27.88,27.65,28.1,28.57,28.34,27.88,27.65,28.1,27.43,28.81,29.3,27.65,28.34,29.55,27.88,27.65,28.1,28.1
38,28.34,27.88,28.34,28.81,27.65,27.43,27.88,27.65,27.65,29.05,29.3,27.88,28.34,29.55,27.88,27.88,28.1,28.34
39,27.88,27.88,28.34,28.57,27.22,27.43,28.88,27.22,27.65,29.05,29.3,27.88,28.34,29.8,27.88,27.88,28.1,28.34
40,28.1,27.65,28.34,28.81,27.22,27.43,28.88,29.8,27.65,29.05,29.3,28.1,28.34,29.55,27.88,27.88,28.1,28.34
41,27.88,27.88,29.3,29.05,27.22,27.22,28.88,28.87,28.34,29.05,29.3,28.1,28.34,29.55,27.88,27.88,28.1,28.34
42,27.88,27.88,29.3,29.05,27.43,27.22,28.88,28.87,28.34,29.05,29.3,27.88,28.34,29.8,27.88,28.34,28.1,25.42
43,22.74,27.88,29.55,29.3,28.1,27.88,28.88,28.87,27.88,29.05,29.3,27.65,28.57,29.8,27.88,22.3,28.1,23.35
44,21.74,27.88,28.57,29.3,28.81,27.43,28.88,28.87,28.1,29.3,29.3,27.88,28.81,29.8,27.88,22.01,27.88,22.89
45,21.74,27.88,28.81,29.3,29.05,27.43,28.88,28.87,28.34,29.3,29.3,27.88,28.57,29.8,27.88,21.87,28.1,22.89
46,21.74,27.88,28.57,28.14,29.05,27.22,28.81,28.87,28.1,29.05,29.3,27.88,28.81,29.8,28.1,22.01,27.88,22.74
47,21.74,28.1,28.81,29.55,29.3,27.01,28.34,28.87,27.88,29.05,29.3,28.1,28.81,29.8,27.88,21.87,28.1,22.3
48,27.88,28.1,28.81,29.55,29.3,25.05,28.1,28.87,28.1,29.3,29.3,28.1,28.81,29.8,27.88,28.34,28.1,22.3
49,22.01,28.1,28.81,29.55,29.3,24.69,28.1,28.87,27.88,29.3,29.3,28.1,28.57,29.55,27.88,28.1,27.65,22.3
50,27.65,28.1,28.57,29.55,29.3,27.65,28.34,28.87,28.1,29.3,29.3,28.1,28.81,29.8,27.88,28.1,28.1,26.96
51,27.65,28.1,28.57,29.3,29.3,27.88,28.34,28.87,28.1,29.05,29.3,28.1,28.81,30.06,27.65,28.1,28.1,26.96
52,27.65,28.1,28.57,29.3,29.05,23.51,28.81,28.81,28.1,29.05,29.3,28.1,28.81,30.06,27.65,28.1,27.88,26.96
