frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13
0,27.65,28.81,28.34,28.57,28.34,28.34,28.1,27.88,28.1,27.88,28.34,27.65,28.34,29.3
1,27.65,28.81,28.34,28.57,28.34,28.34,28.1,27.43,28.1,27.88,28.34,27.65,28.1,29.3
2,27.65,28.81,28.34,28.57,28.1,28.1,27.88,27.22,28.1,27.88,28.34,27.65,28.1,29.3
3,27.65,28.57,28.57,28.34,28.1,28.1,27.88,27.01,28.1,28.1,28.34,27.65,28.1,29.3
4,27.65,28.34,28.34,28.57,28.1,28.1,28.1,27.43,28.1,27.88,28.34,27.88,27.88,29.3
5,27.65,28.34,28.34,28.57,28.1,28.1,28.1,27.01,27.88,28.1,28.34,27.65,27.88,29.3
6,27.65,28.34,28.34,28.34,28.1,27.88,27.88,26.8,27.88,28.1,28.57,27.65,28.34,29.3
7,27.65,28.34,28.34,28.34,28.1,28.1,27.88,27.65,27.65,28.34,28.57,27.65,28.34,29.3
8,27.65,28.34,28.34,28.34,28.1,27.88,27.65,27.22,27.88,28.34,28.34,27.65,28.34,29.3
9,27.65,28.34,28.34,28.34,28.1,27.88,27.43,26.19,27.88,28.1,28.34,27.65,28.34,29.3
10,27.43,28.34,28.34,28.34,28.1,27.88,27.65,27.43,27.65,28.1,28.57,27.65,28.1,29.3
11,27.43,28.34,28.34,28.34,28.34,27.88,27.22,26.59,27.65,28.1,28.34,27.43,28.1,29.3
12,27.43,28.34,28.34,28.34,28.1,27.88,27.22,26.19,27.43,28.1,28.57,27.65,28.1,29.05
13,27.43,28.34,28.34,28.34,28.1,27.88,27.43,26.19,27.65,28.1,28.34,27.43,28.1,29.05
14,27.43,28.34,28.1,28.34,28.1,27.88,27.43,27.34,27.43,27.88,28.34,27.43,28.1,29.05
15,27.43,28.34,28.1,28.1,27.65,28.1,27.65,27.34,27.43,27.88,28.34,27.65,28.1,29.05
16,27.43,28.1,27.88,28.1,27.43,27.88,28.1,27.01,27.43,28.1,28.34,27.65,27.88,28.81
17,27.43,28.1,27.88,28.1,27.65,28.34,28.1,27.65,27.43,28.1,28.34,27.65,27.88,28.81
18,27.43,28.34,27.88,28.1,27.88,28.1,28.34,27.88,27.43,28.1,28.34,27.65,27.88,28.81
19,27.43,28.34,27.65,27.65,27.43,28.57,28.1,27.88,27.43,28.1,28.34,27.88,27.88,29.05
20,27.43,28.1,27.65,27.43,27.43,28.34,28.1,27.88,27.43,27.88,28.34,27.88,27.88,29.3
21,27.43,28.1,27.43,27.43,27.43,28.34,28.1,27.88,27.43,27.88,28.34,27.88,27.88,29.55
22,27.43,28.1,27.43,27.43,27.43,28.57,27.65,27.88,27.43,27.88,28.34,27.65,28.1,30.06
23,27.22,28.1,27.43,27.22,27.43,28.34,28.34,28.1,27.43,27.88,28.34,27.65,28.1,30.06
24,27.43,27.88,27.43,27.22,27.22,28.34,28.34,28.57,27.43,27.88,28.34,27.88,28.34,30.06
25,27.22,27.88,27.22,27.22,27.01,28.34,27.61,27.34,27.43,28.1,28.34,27.88,28.34,30.06
26,27.22,27.88,27.22,27.22,27.01,28.1,28.34,28.1,27.43,27.88,28.34,27.65,28.34,30.06
27,27.22,27.65,27.01,27.22,27.22,28.34,27.88,27.88,27.43,27.65,28.1,28.1,28.57,30.06
28,27.22,27.65,27.01,27.43,27.71,28.1,27.43,27.01,27.43,27.65,28.1,27.43,28.34,30.06
29,27.01,27.22,27.01,27.43,27.71,27.65,27.43,27.34,27.65,27.65,28.1,28.1,28.34,29.55
30,26.8,27.22,27.22,27.43,27.71,27.22,27.22,27.34,27.88,27.88,28.1,28.1,28.34,29.8
31,26.59,27.01,27.22,27.43,27.71,27.43,27.22,27.34,27.88,28.1,28.34,28.1,28.34,30.33
32,26.59,27.01,27.22,27.43,27.71,27.22,27.43,27.34,27.88,28.1,28.34,28.1,28.57,29.8
33,26.59,27.22,27.22,27.22,27.71,27.01,27.22,27.34,27.88,28.1,28.34,27.65,28.57,30.33
34,26.39,27.22,27.22,27.82,27.71,25.8,26.59,27.34,27.65,28.1,28.34,27.43,28.34,30.33
35,26.39,23.67,27.43,27.82,27.65,25.8,25.99,27.43,27.65,28.1,28.34,27.43,28.57,30.33
36,26.39,24.87,27.22,27.88,27.65,26.39,26.59,27.22,27.43,28.1,28.34,27.22,28.34,29.8
37,26.39,25.05,27.22,27.43,27.88,26.39,27.01,27.01,27.65,28.1,28.34,27.22,28.34,29.8
38,26.39,25.05,27.43,27.43,27.88,26.59,27.01,27.88,27.88,28.1,28.34,27.22,28.34,30.33
39,27.1,25.05,27.43,27.88,27.88,26.59,27.65,28.1,27.43,28.1,28.1,27.01,28.34,30.33
40,26.39,25.05,27.43,27.43,27.43,26.39,27.61,27.34,27.88,28.1,28.34,27.22,28.34,30.33
41,26.59,24.87,27.43,27.43,27.43,25.99,27.61,27.34,27.88,28.1,28.34,27.22,28.34,30.33
42,26.59,24.87,27.43,27.65,27.43,26.39,27.61,27.34,27.88,28.1,28.34,27.22,28.34,30.33
43,26.59,27.43,23.84,27.65,27.43,26.19,27.61,27.34,27.88,28.1,28.34,27.43,28.57,30.06
44,26.59,27.43,23.67,27.43,27.22,26.39,27.61,27.34,27.43,28.1,28.57,27.22,28.57,29.64
45,26.8,27.43,27.43,27.43,27.43,26.8,27.61,27.34,27.43,28.1,28.81,27.22,28.34,29.64
46,26.59,27.43,27.43,27.43,27.43,26.8,27.61,27.65,27.43,28.1,29.05,27.22,28.34,29.64
47,26.8,27.22,27.43,27.88,27.43,27.01,27.61,27.34,27.22,28.1,28.34,27.43,28.34,29.64
48,26.8,27.22,27.43,27.43,27.65,27.22,26.39,25.6,27.22,27.88,28.34,26.39,28.34,29.64
49,27.01,27.22,27.43,27.88,27.65,27.22,26.8,26.19,27.22,27.88,28.57,27.22,28.34,29.64
50,26.8,27.43,27.43,27.88,27.65,27.22,27.22,27.43,27.22,28.1,28.34,27.43,27.65,29.64
51,26.8,27.43,27.43,27.65,27.65,27.22,27.22,27.88,27.22,28.1,28.34,27.43,27.43,29.64
52,26.8,27.43,27.43,27.88,27.65,27.43,28.1,27.34,27.22,28.1,28.37,27.43,27.43,29.64
53,26.8,27.43,27.43,27.88,27.43,27.65,28.81,27.34,27.01,28.1,28.81,27.43,27.22,29.64
