frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,27.43,27.65,28.1,28.57,28.57,28.1,28.81,28.81,27.88,28.34,29.05,27.43,28.34,29.3,27.65,27.43,27.51,27.88
1,27.43,27.65,28.1,28.57,28.81,28.1,29.05,28.81,27.65,28.1,29.05,27.88,28.34,29.55,27.43,27.43,27.51,28.1
2,27.43,27.88,28.1,28.57,28.57,28.1,29.05,28.81,27.65,28.34,29.05,27.65,28.34,29.55,27.65,27.43,27.51,27.88
3,27.43,27.88,28.1,28.57,29.05,28.1,29.05,28.57,27.65,28.34,29.05,27.88,28.34,29.3,27.43,27.22,27.51,27.88
4,27.43,27.65,28.1,28.57,29.05,28.1,29.05,28.57,27.65,28.1,29.05,27.43,28.34,29.3,27.65,27.43,27.51,27.88
5,27.43,27.88,28.1,28.57,29.05,28.1,28.81,28.81,27.65,28.34,29.05,27.65,28.34,29.3,27.65,27.43,27.51,27.88
6,27.43,27.88,28.34,28.57,28.81,28.1,28.81,28.81,27.65,28.34,29.05,27.43,28.1,29.55,27.65,27.43,27.51,27.88
7,27.43,27.88,28.34,28.57,29.05,28.1,28.81,28.57,27.65,28.1,29.05,27.65,28.34,29.55,27.65,27.43,27.51,28.1
8,27.43,27.65,28.34,28.57,28.81,28.1,28.81,28.57,27.65,28.1,29.05,27.88,28.1,29.55,27.43,27.43,27.51,28.1
9,27.43,27.88,28.34,28.57,29.3,28.1,29.05,28.07,27.65,28.34,29.05,27.88,28.34,29.3,27.65,27.43,27.43,28.1
10,27.43,27.88,28.34,28.57,28.81,28.1,28.1,27.22,27.65,28.34,29.05,27.65,28.34,29.3,27.65,27.43,27.43,28.1
11,27.43,27.88,28.34,28.57,29.05,28.1,27.43,26.59,27.65,28.34,29.05,27.65,28.34,29.3,27.65,27.43,27.65,28.1
12,27.43,27.88,28.34,28.81,28.81,28.1,27.22,28.07,27.88,28.34,29.05,27.43,28.34,29.55,27.65,27.43,27.65,28.03
13,27.43,27.88,28.34,28.57,28.81,28.34,27.22,28.07,27.65,28.34,29.05,27.65,28.34,29.3,27.65,27.43,27.43,28.1
14,27.65,28.1,28.34,28.57,29.05,28.1,27.43,28.07,27.88,28.34,29.05,27.65,28.34,29.3,27.65,27.65,27.65,28.03
15,27.43,27.88,28.34,28.57,28.57,28.1,28.13,28.07,27.88,28.34,29.05,27.65,28.34,29.55,27.65,27.88,27.65,28.1
16,27.65,28.1,28.34,28.81,28.57,28.1,28.13,28.07,27.65,28.34,29.05,27.65,28.1,29.55,27.65,27.88,27.65,28.03
17,27.65,27.88,28.34,28.57,28.81,27.88,28.13,28.07,27.88,28.34,29.05,27.65,28.1,29.55,27.65,27.65,27.65,28.1
18,27.43,27.88,28.34,28.57,28.81,27.65,28.13,28.07,27.88,28.34,29.05,27.88,28.34,29.55,27.65,27.88,27.43,28.03
19,27.43,27.88,28.34,28.57,28.81,27.65,27.01,28.07,27.88,28.34,29.3,27.65,28.34,29.55,27.65,27.65,27.65,28.1
20,27.43,27.88,28.34,28.57,28.81,27.88,28.13,28.07,27.88,28.34,29.05,27.88,28.34,29.3,27.88,27.88,27.65,28.1
21,27.43,27.65,28.34,28.57,28.57,27.88,27.88,28.07,27.88,28.34,29.05,27.88,28.34,29.3,27.65,27.88,27.51,28.1
22,27.43,27.88,28.34,28.57,28.57,28.1,26.8,25.42,27.88,28.34,29.05,27.88,28.34,29.3,27.88,27.65,27.51,28.1
23,27.65,27.88,28.34,28.57,28.57,28.1,26.8,28.07,27.88,28.34,29.05,27.88,28.34,29.55,27.88,27.43,27.51,28.1
24,27.43,27.88,28.34,28.34,28.57,28.1,26.8,28.07,27.88,28.1,29.05,27.88,28.34,29.3,27.88,27.65,27.51,27.88
25,27.43,27.88,28.34,28.57,28.57,27.88,26.8,28.07,27.88,28.34,29.05,27.88,28.34,29.55,28.1,27.43,27.51,27.88
26,27.88,27.88,28.34,28.34,28.57,28.1,27.22,28.07,27.88,28.34,29.05,27.88,28.34,29.3,27.88,27.43,27.51,28.1
