frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,28.1,28.34,28.34,28.81,28.34,28.1,29.05,28.81,28.81,29.05,29.8,28.1,29.05,29.8,28.1,27.88,26.74,28.1
1,28.1,28.34,28.57,28.81,28.34,28.1,29.05,28.81,29.05,29.05,30.06,27.88,28.81,29.8,28.1,27.88,26.74,28.1
2,28.1,28.34,28.57,28.81,28.34,28.1,29.05,28.81,28.81,28.57,29.8,28.1,28.81,29.8,28.1,27.88,26.74,28.1
3,28.1,28.57,28.57,28.81,28.34,28.1,29.05,28.81,28.34,29.05,30.06,28.1,28.81,29.8,28.1,27.88,26.74,28.1
4,28.1,28.57,28.57,28.57,28.34,28.34,29.05,28.81,28.57,29.05,29.8,28.1,29.05,29.8,28.1,27.88,26.74,28.1
5,28.1,28.57,28.34,28.57,28.1,28.57,29.05,28.57,28.1,28.81,30.06,27.88,28.81,29.8,28.34,27.88,26.74,28.1
6,28.1,28.57,28.57,28.34,28.1,28.57,29.05,28.81,28.57,28.81,30.06,28.1,28.81,29.8,28.34,27.88,26.74,28.1
7,28.1,28.57,28.34,28.34,28.1,28.81,29.3,28.81,28.34,28.81,30.06,28.1,28.57,29.8,28.34,27.88,26.74,28.1
8,28.1,28.57,28.57,28.1,28.1,28.81,29.3,29.3,28.81,28.57,29.8,27.53,28.81,29.8,28.1,27.88,26.74,28.1
9,27.88,28.81,28.34,28.1,27.43,28.81,29.3,28.57,27.22,28.57,29.8,27.88,29.05,29.8,28.34,27.88,26.74,28.57
10,27.88,28.34,28.34,27.43,27.88,28.81,29.55,29.05,28.57,28.34,29.8,27.65,28.81,29.8,28.34,28.1,26.74,28.81
11,28.1,28.34,28.34,27.22,26.39,29.05,29.8,28.57,28.34,28.1,29.55,28.1,28.81,29.8,28.57,28.1,26.74,28.34
12,28.1,28.57,28.34,27.22,29.8,29.05,26.19,29.3,28.34,28.1,28.81,28.34,29.05,29.8,28.1,28.1,28.57,28.34
13,28.1,28.34,28.34,27.65,30.06,29.05,26.19,27.84,28.34,27.88,28.81,28.34,28.81,29.8,28.1,28.1,26.74,27.7
14,28.1,28.1,27.88,26.39,27.6,28.81,29.8,26.39,28.34,27.43,28.19,28.34,29.05,29.8,28.1,28.34,29.05,27.7
15,28.1,27.65,27.65,26.39,27.6,26.59,29.8,26.59,28.34,27.43,28.19,28.1,29.05,30.06,28.34,28.34,26.74,27.7
16,28.1,26.59,27.43,26.39,27.6,26.39,29.8,27.01,28.34,27.22,28.1,28.1,28.81,29.8,28.34,28.34,26.74,28.81
17,28.34,26.59,27.43,26.59,27.22,26.39,30.33,27.84,28.1,27.01,28.19,28.1,28.81,29.8,28.34,28.34,26.74,28.81
18,28.1,27.01,27.88,26.59,27.22,27.01,28.34,27.84,28.1,26.8,27.01,28.1,28.81,29.8,28.57,28.34,26.74,29.05
19,28.1,27.43,27.65,26.8,27.22,27.43,28.34,30.59,27.65,26.8,26.59,27.88,28.57,29.8,28.34,28.34,28.34,28.81
20,28.1,27.43,27.88,27.43,27.43,27.88,28.1,30.87,27.43,26.8,26.59,27.43,28.81,29.8,28.57,28.1,26.74,28.81
21,28.1,27.22,27.43,27.43,27.88,27.88,28.1,27.84,27.22,26.59,26.59,27.43,28.57,29.55,28.34,28.1,26.74,28.57
22,27.88,27.43,27.65,27.43,28.1,27.43,28.81,27.84,27.01,26.59,26.19,27.22,28.34,29.3,28.1,28.1,26.74,28.1
23,27.88,27.43,27.77,27.88,27.88,27.43,27.88,29.8,27.01,27.62,26.39,27.22,28.1,29.3,27.22,27.88,26.74,27.88
24,27.43,27.22,27.77,30.06,27.22,27.22,27.22,29.3,26.8,26.39,26.19,27.22,28.1,29.05,27.71,27.88,26.74,27.65
25,27.01,26.8,27.22,27.01,27.01,26.39,29.05,27.22,26.8,26.19,25.99,27.22,28.34,29.05,27.71,27.43,26.74,27.22
26,26.8,26.39,27.01,27.72,27.6,26.39,26.8,27.84,26.8,26.19,26.39,27.22,27.65,29.05,27.71,26.8,26.74,27.22
27,26.8,25.42,26.19,27.72,27.6,25.05,27.22,27.84,27.01,26.39,26.39,27.22,27.22,29.05,27.71,27.38,26.74,26.39
28,27.43,26.8,22.89,23.2,27.6,26.39,23.2,27.84,26.8,26.39,26.59,27.22,27.01,28.57,27.71,27.38,26.74,26.19
29,27.42,25.6,26.8,25.05,27.6,25.23,26.39,27.84,27.22,26.59,26.8,26.8,27.01,28.81,27.71,25.8,26.74,25.42
30,25.05,24.87,26.39,25.05,25.8,24.87,25.42,26.59,26.8,26.59,26.8,26.59,27.01,28.57,27.71,24.87,26.74,25.42
31,25.05,24.87,25.99,25.05,26.39,24.87,25.23,27.43,27.01,26.59,27.01,26.59,26.8,28.57,25.42,24.87,26.74,25.6
32,25.05,24.69,25.8,24.87,28.1,24.87,25.05,27.65,27.22,26.8,26.8,26.39,27.01,28.81,25.42,25.05,26.74,25.8
33,25.42,24.87,25.99,25.05,27.88,24.87,25.05,27.22,27.01,26.8,27.01,26.39,26.8,28.57,25.42,25.23,25.42,25.99
34,25.42,25.05,27.65,25.8,27.22,25.05,25.05,26.19,27.01,27.01,27.01,26.59,26.8,29.05,25.6,25.23,25.6,26.59
35,25.6,25.42,27.43,27.72,27.01,24.87,25.23,26.19,27.22,26.8,26.8,26.39,27.01,28.81,25.6,25.42,25.6,26.59
36,25.6,25.23,26.8,27.72,26.8,25.42,25.23,25.8,26.8,26.8,27.01,26.39,26.8,28.81,25.6,25.8,25.6,27.7
37,25.99,25.99,27.22,28.81,25.8,25.42,25.42,25.6,26.8,26.8,26.59,26.59,27.01,28.81,25.8,26.19,25.99,26.59
38,25.99,26.39,27.43,28.57,27.22,25.8,25.42,25.8,27.01,26.8,27.01,27.01,27.22,28.81,26.19,26.19,26.39,27.7
39,26.39,26.8,27.43,28.34,25.23,26.39,27.01,26.59,27.01,26.8,27.01,27.22,27.43,29.3,26.39,26.59,26.39,27.7
40,26.8,27.01,28.1,28.34,25.99,27.01,25.99,25.99,27.43,27.22,26.8,27.22,27.65,29.55,26.8,26.59,26.74,27.22
41,27.01,27.43,28.1,28.81,26.59,27.22,26.39,26.59,25.8,27.22,27.22,27.65,28.1,29.55,27.01,26.8,27.22,27.7
42,27.01,27.88,28.34,28.81,26.59,27.65,27.01,25.8,25.6,27.43,27.22,27.43,28.1,29.55,27.43,27.22,26.74,27.65
43,27.22,27.88,28.34,28.57,26.59,27.65,27.01,26.19,25.6,27.22,27.65,27.88,28.34,29.8,27.43,27.22,26.74,27.88
44,27.43,28.1,28.34,28.81,27.22,27.88,27.88,26.39,28.1,27.65,28.34,26.19,28.34,29.55,27.88,27.43,26.74,27.65
45,27.43,28.1,28.34,28.57,27.01,28.1,27.65,26.39,28.34,27.43,28.57,26.39,28.57,29.8,27.88,27.65,26.74,27.88
46,27.43,28.1,28.34,28.57,27.22,28.1,27.88,26.8,28.1,27.65,28.81,26.39,28.34,29.55,28.1,27.65,26.74,27.88
47,27.43,28.34,28.34,28.57,27.43,28.1,28.81,27.43,28.1,28.1,29.3,27.88,28.34,29.8,28.1,27.88,26.74,28.1
48,28.1,28.34,28.34,28.57,28.1,28.57,28.81,28.1,28.34,28.1,29.3,27.88,28.81,29.55,28.1,27.88,26.74,28.1
49,28.1,28.34,28.81,28.81,28.1,28.57,29.05,28.1,28.34,28.34,29.55,28.1,28.57,29.55,28.81,27.88,26.74,27.88
50,28.34,28.34,28.81,28.81,28.1,28.57,29.05,28.34,28.57,28.34,29.3,28.1,28.81,29.8,28.57,27.88,26.74,27.88
51,28.1,28.34,28.34,28.81,28.34,28.1,28.57,28.34,28.81,28.34,29.55,28.1,28.57,29.8,28.57,27.88,26.74,27.88
52,28.1,28.34,28.34,28.81,28.34,28.1,29.55,28.81,28.34,28.81,29.8,28.34,28.81,29.8,28.57,27.88,26.74,28.1
53,28.1,28.34,28.34,28.81,28.57,28.34,28.81,28.57,28.34,28.81,29.8,28.1,28.81,29.8,28.34,27.88,26.74,28.1
54,28.1,28.34,28.34,28.81,28.57,28.34,29.05,28.81,28.81,29.05,29.8,28.1,29.05,29.8,28.34,27.88,26.74,28.1
55,28.1,28.34,28.34,28.81,28.57,28.57,29.05,28.81,28.57,28.81,30.06,28.1,29.05,29.8,28.34,27.88,26.74,28.34
56,28.1,28.34,28.34,28.81,28.57,28.34,29.05,28.81,28.57,29.05,30.06,28.34,28.81,29.8,28.34,27.88,26.74,28.1
