frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13
0,26.8,27.43,27.22,27.43,27.22,27.01,27.88,27.43,27.43,27.88,28.57,27.01,27.65,28.1
1,26.8,27.43,27.22,27.65,27.43,27.22,27.88,27.43,27.22,28.1,28.81,27.01,27.88,28.1
2,27.01,27.43,27.22,27.43,27.43,27.22,27.88,27.65,27.22,27.65,28.57,27.01,27.65,28.34
3,26.8,27.43,27.22,27.65,27.22,27.22,27.88,27.65,27.43,27.88,29.05,27.01,27.65,28.1
4,27.01,27.43,27.22,27.43,27.43,27.22,28.1,27.43,27.22,27.65,28.81,26.8,27.88,28.1
5,27.01,27.43,27.22,27.65,27.43,27.22,28.1,27.22,27.22,27.65,28.81,27.01,27.65,28.1
6,26.8,27.43,27.22,27.43,27.22,27.22,27.88,27.43,27.22,27.43,28.81,26.8,27.43,28.1
7,27.01,27.43,27.22,27.65,27.43,27.22,28.1,27.22,27.22,27.65,29.05,27.01,27.43,28.81
8,26.8,27.43,27.22,27.65,27.43,27.22,28.34,26.39,27.22,27.88,28.81,26.59,27.65,28.1
9,26.8,27.43,27.22,27.43,27.22,27.22,28.57,27.22,27.22,27.43,29.05,26.8,27.65,28.1
10,27.01,27.43,27.22,27.43,27.43,27.22,28.1,26.39,27.22,27.65,28.57,27.01,27.43,28.1
11,27.22,27.43,27.22,27.43,27.22,27.22,27.65,25.42,27.22,27.65,28.81,26.8,27.43,28.1
12,27.01,27.65,27.22,27.43,27.22,27.22,27.65,28.1,27.43,27.43,28.81,26.59,27.43,28.1
13,27.01,27.43,27.22,27.43,27.22,27.22,27.65,26.8,27.22,27.65,28.81,26.8,27.22,28.1
14,27.01,27.65,27.43,27.43,27.22,27.43,27.43,25.99,27.22,27.88,28.81,27.01,27.43,28.1
15,27.01,27.43,27.43,27.43,27.43,27.43,27.01,25.99,27.22,27.88,29.05,27.01,27.43,28.1
16,27.01,27.43,27.43,27.43,27.43,27.43,27.01,26.19,27.22,27.43,28.81,27.01,27.65,28.1
17,27.01,27.65,27.43,27.43,27.43,27.43,26.39,26.39,27.22,27.88,28.81,27.01,27.43,28.1
18,27.01,27.65,27.22,27.43,27.43,27.43,26.39,26.39,27.22,27.88,29.05,26.8,27.88,28.1
19,27.01,27.43,27.22,27.65,27.43,27.22,26.59,25.99,27.22,27.65,29.05,27.01,27.88,28.1
20,27.01,27.43,27.22,27.65,27.43,27.43,27.65,26.19,27.43,27.88,28.81,27.01,27.65,28.34
21,27.01,27.43,27.22,27.65,27.22,27.43,27.65,25.6,27.22,27.88,28.81,26.8,27.65,28.1
